,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,ID,compound,neg,neu,pos
0,1,spotify:track:4xWzZmX4K1yyrdtRfbUvjt,Niack,Oh Juliana,Niack,1,2,18,640350,4xWzZmX4K1yyrdtRfbUvjt,0.9811,0.01,0.945,0.046
1,2,spotify:track:4zGtfOglDBfVUypabBwIjQ,"Mc Zaac, Anitta, Tyga",Desce Pro Play (PA PA PA),Universal Music Ltda.,1,1,31,611237,4zGtfOglDBfVUypabBwIjQ,-0.918,0.049,0.935,0.016
2,3,spotify:track:0AGS6ZRgzobrazmCi6pYMe,Niack,Na Raba Toma Tapão,Niack / Ritmo dos Fluxos,1,3,73,532680,0AGS6ZRgzobrazmCi6pYMe,-0.8126,0.032,0.957,0.011
3,4,spotify:track:15k1TDabqSEmyXOwMq9RM7,Jonas Esticado,Investe Em Mim,Som Livre,4,4,30,512642,15k1TDabqSEmyXOwMq9RM7,0.0,0.0,1.0,0.0
4,5,spotify:track:7o9LwQmTuIDm4LyyHFIWul,Henrique & Juliano,Volta Por Baixo - Ao Vivo,Virgin Music Label And Artist Services (S&D),2,5,199,452641,7o9LwQmTuIDm4LyyHFIWul,0.9798,0.0,0.907,0.093
5,6,spotify:track:3tc8Z4lGzOIwmIVftsxO6o,Marília Mendonça,Graveto - Ao Vivo,Som Livre,3,7,199,433180,3tc8Z4lGzOIwmIVftsxO6o,0.34,0.015,0.968,0.017
6,7,spotify:track:0RaIjuKU5hudMteEXwr4RS,Jorge & Mateus,Ranking,Som Livre,4,6,143,433160,0RaIjuKU5hudMteEXwr4RS,-0.89,0.045,0.955,0.0
7,8,spotify:track:3WjSkl7VDWY1prwJw7dSG0,Zé Neto & Cristiano,Barzinho Aleatório - Ao Vivo,Som Livre,7,8,234,423611,3WjSkl7VDWY1prwJw7dSG0,-0.5267,0.021,0.979,0.0
8,9,spotify:track:3Ghyp3X5Ua9ypHnBIgOObI,Henrique & Juliano,Liberdade Provisória - Live - Ibirapuera / 2019,Virgin Music Label And Artist Services (S&D),1,9,234,418268,3Ghyp3X5Ua9ypHnBIgOObI,-0.6808,0.023,0.977,0.0
9,10,spotify:track:2fmeSswdyVq4wcqhY41UHk,"Pineapple StormTv, L7NNON, Chris MC, Xamã, Lourena, Cesar Mc, Djonga, Filipe Ret, Salve Malak, Hunter",Poesia Acústica #9: Melhor Forma,Pineapple StormTV,2,10,16,408599,2fmeSswdyVq4wcqhY41UHk,0.0,0.0,1.0,0.0
10,11,spotify:track:5GAdMAL3tRJkVN1HtwohK2,"Mc Don Juan, Maiara & Maraisa",Vai Ter Que Aguentar,GR6 Music,8,11,56,387128,5GAdMAL3tRJkVN1HtwohK2,-0.9355,0.051,0.949,0.0
11,12,spotify:track:3tv697PZNnaQN0Mn2zGhS5,Gusttavo Lima,A Gente Fez Amor - Ao Vivo,Sony Music Entertainment,1,13,234,377481,3tv697PZNnaQN0Mn2zGhS5,0.9946,0.029,0.823,0.148
12,13,spotify:track:4DngRKOpRPrkbzImUB0zgh,Matheus & Kauan,Litrão - Ao Vivo Em Recife / 2020,Universal Music Ltda.,2,12,178,375486,4DngRKOpRPrkbzImUB0zgh,-0.7989,0.029,0.971,0.0
13,14,spotify:track:51uXmhqGR76tT2UeKZyeN6,"Marília Mendonça, Maiara & Maraisa",Quero Você do Jeito Que Quiser,Som Livre,14,15,17,365413,51uXmhqGR76tT2UeKZyeN6,0.9186,0.0,0.96,0.04
14,15,spotify:track:67mqU3FeErlvWwsxnMfvQo,"MC Du Black, Delacruz",Tudo Aconteceu,Universal Music Ltda.,3,14,123,364790,67mqU3FeErlvWwsxnMfvQo,-0.9413,0.05,0.95,0.0
15,16,spotify:track:60wF0XnX7A0jVpDNA5v8vi,"Vytinho NG, Bianca",Tudo no Sigilo,Vytinho Ng,3,16,131,356334,60wF0XnX7A0jVpDNA5v8vi,-0.8642,0.03,0.97,0.0
16,17,spotify:track:12v6LfkX9YIR3uLefIAAYZ,Mc Jacaré,Comprei um Lança,Mc Jacare / Los Pantchos,17,21,34,348860,12v6LfkX9YIR3uLefIAAYZ,-0.8807,0.041,0.959,0.0
17,18,spotify:track:3J5Pu25BODMex4Jpy4l6FL,"Luíza & Maurílio, Zé Neto & Cristiano",S de Saudade,Som Livre,6,18,269,347414,3J5Pu25BODMex4Jpy4l6FL,0.0,0.0,1.0,0.0
18,19,spotify:track:7Ac3BmqTQoLdAt7HtZyfgN,"DENNIS, Mc Don Juan",Te Prometo,Sony Music Entertainment,8,17,170,347344,7Ac3BmqTQoLdAt7HtZyfgN,-0.9874,0.021,0.965,0.013
19,20,spotify:track:4x8XaoLvpo6kd51PZD16RK,"Dilsinho, Henrique & Juliano",Sogra - Ao Vivo,Sony Music Entertainment,17,19,49,336774,4x8XaoLvpo6kd51PZD16RK,0.0,0.0,1.0,0.0
20,21,spotify:track:260n4ECk9j4IEvTAVBYojl,Matheus & Kauan,Nem Doeu - Ao Vivo,Universal Music Ltda.,21,22,59,321299,260n4ECk9j4IEvTAVBYojl,-0.5267,0.015,0.985,0.0
21,22,spotify:track:08Sd5vVcIH3uKeAiaJdoYj,Lauana Prado,Viva Voz - Ao Vivo Em São Paulo / 2019,Universal Music Ltda.,15,23,143,319196,08Sd5vVcIH3uKeAiaJdoYj,0.8625,0.038,0.858,0.104
22,23,spotify:track:25gD4PQjxCLnwIY2n23aEl,"Vitão, Luísa Sonza",Flores,Universal Music Ltda.,2,20,45,316923,25gD4PQjxCLnwIY2n23aEl,-0.5267,0.013,0.987,0.0
23,24,spotify:track:6jcGoHrqfRW6fI2I6xtwBQ,MC Marks,Deus é por nós,WM Brazil,22,25,42,316401,6jcGoHrqfRW6fI2I6xtwBQ,-0.5267,0.01,0.99,0.0
24,25,spotify:track:2WlZuBDgLfT7Kc0admhFdg,Luísa Sonza,BRABA,Universal Music Ltda.,1,24,131,306678,2WlZuBDgLfT7Kc0admhFdg,-0.5267,0.017,0.983,0.0
25,26,spotify:track:0SJtvFn4vqgJPscSbEPaql,"Maiara & Maraisa, Dilsinho",Libera Ela - Ao Vivo,Som Livre,16,27,101,298170,0SJtvFn4vqgJPscSbEPaql,0.958,0.0,0.939,0.061
26,27,spotify:track:3056x1XkmICnQmji68rrft,"Murilo Huff, Henrique & Juliano",Desejando Eu (Ao Vivo),Artinvox,26,26,66,296102,3056x1XkmICnQmji68rrft,0.0,0.0,1.0,0.0
27,28,spotify:track:5LpLYzpV0HWKI2DlPmNywg,"Wesley Safadão, Zé Neto & Cristiano",Despedida - Ao Vivo,Som Livre,15,28,115,291263,5LpLYzpV0HWKI2DlPmNywg,-0.9388,0.049,0.951,0.0
28,29,spotify:track:3oe0vGmQxem3DcarYMuzu1,Felipe Araújo,Mentira - Ao Vivo,Universal Music Ltda.,11,29,237,275664,3oe0vGmQxem3DcarYMuzu1,0.0,0.0,1.0,0.0
29,30,spotify:track:6NM06xgqxQ0HU5lxbt2JHi,Gusttavo Lima,Saudade Sua,Sony Music Entertainment,2,30,73,274031,6NM06xgqxQ0HU5lxbt2JHi,-0.4871,0.012,0.988,0.0
30,31,spotify:track:23zmMwD99ROi9yhxqMxWil,"João Bosco & Vinicius, Matheus",Segunda Taça - Ao Vivo,João Bosco & Vinicius,19,32,157,267653,23zmMwD99ROi9yhxqMxWil,0.0,0.0,1.0,0.0
31,32,spotify:track:2ptHQBO7TQhEkXOeK9ST59,"Grupo Menos É Mais, Di Propósito, Vou Zuar",Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo,Som Livre,30,33,54,261915,2ptHQBO7TQhEkXOeK9ST59,0.0,0.0,1.0,0.0
32,33,spotify:track:4j2bK4fnc2s6GyVmhJsJhk,Henrique & Juliano,Briga Feia - Ao Vivo,Virgin Music Label And Artist Services (S&D),21,35,227,260992,4j2bK4fnc2s6GyVmhJsJhk,-0.5267,0.018,0.982,0.0
33,34,spotify:track:1GWUiFYLYEapxYHnASyOud,Wesley Safadão,Não Valeu,Som Livre,33,34,73,260789,1GWUiFYLYEapxYHnASyOud,-0.9905,0.126,0.874,0.0
34,35,spotify:track:2PWjKmjyTZeDpmOUa3a5da,Jorge & Mateus,Cheirosa - Ao Vivo,Som Livre,3,36,290,260178,2PWjKmjyTZeDpmOUa3a5da,-0.5267,0.02,0.98,0.0
35,36,spotify:track:28atBekPVlTdnU4M9Z7udd,"Dilsinho, Luísa Sonza, Malibu",Não Vai Embora,Malibu Studios,25,31,80,258035,28atBekPVlTdnU4M9Z7udd,-0.8105,0.02,0.98,0.0
36,37,spotify:track:3dPvQLKl42dMYWV4LWRTLK,Os Barões Da Pisadinha,Tá Rocheda,Sony Music Entertainment,37,42,152,251342,3dPvQLKl42dMYWV4LWRTLK,-0.7959,0.036,0.964,0.0
37,38,spotify:track:0GrEqRHf5FioT1hOB8PBxZ,Marília Mendonça,Vira Homem,Som Livre,22,38,87,239072,0GrEqRHf5FioT1hOB8PBxZ,0.6808,0.009,0.954,0.037
38,39,spotify:track:5L8ZEyIdZ2KE4Wf51SsuOF,Gustavo Mioto,Com Ou Sem Mim - Ao Vivo,Universal Music Ltda.,5,39,248,238766,5L8ZEyIdZ2KE4Wf51SsuOF,0.8541,0.0,0.963,0.037
39,40,spotify:track:4R2kfaDFhslZEMJqAFNpdd,Taylor Swift,cardigan,Taylor Swift,15,37,3,237858,4R2kfaDFhslZEMJqAFNpdd,0.9933,0.053,0.785,0.162
40,41,spotify:track:3GmJxfnUDrIs1iCfKUELFz,Marília Mendonça,Supera - Ao Vivo,Som Livre,1,45,346,224617,3GmJxfnUDrIs1iCfKUELFz,0.8402,0.0,0.964,0.036
41,42,spotify:track:24Yi9hE78yPEbZ4kxyoXAI,"SAINt JHN, Imanbek",Roses - Imanbek Remix,Columbia/B1 Recordings,8,40,150,220581,24Yi9hE78yPEbZ4kxyoXAI,-0.9724,0.11,0.825,0.065
42,43,spotify:track:2Ou6UYuUbNyqwXxRDSeFRf,Maiara & Maraisa,Aí Eu Bebo - Ao Vivo,Som Livre,13,48,283,220101,2Ou6UYuUbNyqwXxRDSeFRf,0.0,0.0,1.0,0.0
43,44,spotify:track:1uryupl9hqVZYurJwH4G9k,Guilherme & Benuto,3 Batidas - Ao Vivo,Sony Music Entertainment,8,46,337,219401,1uryupl9hqVZYurJwH4G9k,0.0,0.083,0.856,0.061
44,45,spotify:track:2MOq63fxuFLYQM3CsDcFs1,GIULIA BE,menina solta,WM Brazil,10,41,293,217651,2MOq63fxuFLYQM3CsDcFs1,0.2244,0.015,0.973,0.013
45,46,spotify:track:48CAeajgzcGJaVUSsXd7h0,"Guilherme & Benuto, Israel & Rodolffo",Declaração pro Bar - Ao Vivo,Sony Music Entertainment,43,47,162,216138,48CAeajgzcGJaVUSsXd7h0,0.6124,0.0,0.977,0.023
46,47,spotify:track:59CnMc5PR9GdDFEVOpHSg9,"Dj W-Beatz, Ventura, Mc Rennan, MC Bruna Alves, MC BN, MC Rick","Rave do Papa - Deluxe (feat. Mc Rennan, MC Bruna Alves, MC BN & MC Rick) - Remix",Tratto Entretenimentos,47,50,45,215780,59CnMc5PR9GdDFEVOpHSg9,0.0,0.0,1.0,0.0
47,48,spotify:track:6UelLqGlWMcVH1E5c4H7lY,Harry Styles,Watermelon Sugar,Columbia,23,44,166,215601,6UelLqGlWMcVH1E5c4H7lY,0.9584,0.0,0.912,0.088
48,49,spotify:track:3PfIrDoz19wz7qK7tYeu62,Dua Lipa,Don't Start Now,Warner Records,1,43,269,205087,3PfIrDoz19wz7qK7tYeu62,-0.9873,0.129,0.839,0.032
49,50,spotify:track:71FrGl0XcpL3VId65tB5mg,Os Barões Da Pisadinha,Recairei - Ao Vivo,Sony Music Entertainment,50,51,74,203257,71FrGl0XcpL3VId65tB5mg,0.8555,0.0,0.898,0.102
50,51,spotify:track:3oqC4Ta40ft6NnTJwcUTdi,"Rashid, Lukinhas, Emicida",Pipa Voada (feat. Emicida),Sony Music Entertainment,33,49,141,195888,3oqC4Ta40ft6NnTJwcUTdi,0.0,0.0,1.0,0.0
51,52,spotify:track:2Q9TaUXNM4mNSCgJjbmsJe,Zé Neto & Cristiano,Bebi Minha Bicicleta (Coração Falido) - Ao Vivo,Som Livre,4,54,241,189214,2Q9TaUXNM4mNSCgJjbmsJe,0.0,0.0,1.0,0.0
52,53,spotify:track:4lKuzrdZrJuCAedbIslF3A,"PEDRO SAMPAIO, Felipe Original, JS o Mão de Ouro",SENTADÃO,WM Brazil,2,55,248,187467,4lKuzrdZrJuCAedbIslF3A,0.5696,0.06,0.867,0.073
53,54,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,Blinding Lights,Republic Records,17,52,212,183528,0VjIjW4GlUZAMYd2vXMi3b,0.0,0.0,1.0,0.0
54,55,spotify:track:1Nmcs8zk7LfcvHRgLtTM5J,"Orochi, Papatinho",Amor de Fim de Noite,Mainstreet Records,26,53,253,180022,1Nmcs8zk7LfcvHRgLtTM5J,0.9948,0.004,0.908,0.088
55,56,spotify:track:4p8pEdPYOQLzJUKYrLOacy,"WC no Beat, PEDRO SAMPAIO, FP do Trem Bala",BALANÇA (feat. Pedro Sampaio),Sony Music Entertainment,8,57,178,176867,4p8pEdPYOQLzJUKYrLOacy,-0.5803,0.018,0.982,0.0
56,57,spotify:track:01mKvmXQLhr3MEoiAEAcP2,"Rennan da Penha, MC 2jhow",Talarica,Sony Music Entertainment,57,61,3,173483,01mKvmXQLhr3MEoiAEAcP2,-0.8807,0.04,0.96,0.0
57,58,spotify:track:4pvb0WLRcMtbPGmtejJJ6y,"Taylor Swift, Bon Iver",exile (feat. Bon Iver),Taylor Swift,28,56,3,167882,4pvb0WLRcMtbPGmtejJJ6y,0.9969,0.041,0.664,0.295
58,59,spotify:track:2PqPSf3gtTED79rWGwVtYg,Diego & Victor Hugo,Áudio - Ao Vivo em Brasília,Sony Music Entertainment,23,60,380,163522,2PqPSf3gtTED79rWGwVtYg,0.0,0.0,1.0,0.0
