,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,ID,compound,neg,neu,pos
0,1,spotify:track:4zGtfOglDBfVUypabBwIjQ,"Mc Zaac, Anitta, Tyga",Desce Pro Play (PA PA PA),Universal Music Ltda.,1,1,23,807331,4zGtfOglDBfVUypabBwIjQ,-0.918,0.049,0.935,0.016
1,2,spotify:track:0AGS6ZRgzobrazmCi6pYMe,Niack,Na Raba Toma Tapão,Niack / Ritmo dos Fluxos,1,3,65,665845,0AGS6ZRgzobrazmCi6pYMe,-0.8126,0.032,0.957,0.011
2,3,spotify:track:7o9LwQmTuIDm4LyyHFIWul,Henrique & Juliano,Volta Por Baixo - Ao Vivo,Virgin Music Label And Artist Services (S&D),2,4,191,580363,7o9LwQmTuIDm4LyyHFIWul,0.9798,0.0,0.907,0.093
3,4,spotify:track:2fmeSswdyVq4wcqhY41UHk,"Pineapple StormTv, L7NNON, Chris MC, Xamã, Lourena, Cesar Mc, Djonga, Filipe Ret, Salve Malak, Hunter",Poesia Acústica #9: Melhor Forma,Pineapple StormTV,2,2,8,561737,2fmeSswdyVq4wcqhY41UHk,0.0,0.0,1.0,0.0
4,5,spotify:track:0RaIjuKU5hudMteEXwr4RS,Jorge & Mateus,Ranking,Som Livre,4,5,135,560171,0RaIjuKU5hudMteEXwr4RS,-0.89,0.045,0.955,0.0
5,6,spotify:track:3tc8Z4lGzOIwmIVftsxO6o,Marília Mendonça,Graveto - Ao Vivo,Som Livre,3,6,191,549327,3tc8Z4lGzOIwmIVftsxO6o,0.34,0.015,0.968,0.017
6,7,spotify:track:3WjSkl7VDWY1prwJw7dSG0,Zé Neto & Cristiano,Barzinho Aleatório - Ao Vivo,Som Livre,7,8,226,539942,3WjSkl7VDWY1prwJw7dSG0,-0.5267,0.021,0.979,0.0
7,8,spotify:track:3Ghyp3X5Ua9ypHnBIgOObI,Henrique & Juliano,Liberdade Provisória - Live - Ibirapuera / 2019,Virgin Music Label And Artist Services (S&D),1,10,226,526762,3Ghyp3X5Ua9ypHnBIgOObI,-0.6808,0.023,0.977,0.0
8,9,spotify:track:15k1TDabqSEmyXOwMq9RM7,Jonas Esticado,Investe Em Mim,Som Livre,9,13,22,493357,15k1TDabqSEmyXOwMq9RM7,0.0,0.0,1.0,0.0
9,10,spotify:track:3tv697PZNnaQN0Mn2zGhS5,Gusttavo Lima,A Gente Fez Amor - Ao Vivo,Sony Music Entertainment,1,16,226,488981,3tv697PZNnaQN0Mn2zGhS5,0.9946,0.029,0.823,0.148
10,11,spotify:track:4DngRKOpRPrkbzImUB0zgh,Matheus & Kauan,Litrão - Ao Vivo Em Recife / 2020,Universal Music Ltda.,2,11,170,488096,4DngRKOpRPrkbzImUB0zgh,-0.7989,0.029,0.971,0.0
11,12,spotify:track:67mqU3FeErlvWwsxnMfvQo,"MC Du Black, Delacruz",Tudo Aconteceu,Universal Music Ltda.,3,7,115,480118,67mqU3FeErlvWwsxnMfvQo,-0.9413,0.05,0.95,0.0
12,13,spotify:track:5GAdMAL3tRJkVN1HtwohK2,"Mc Don Juan, Maiara & Maraisa",Vai Ter Que Aguentar,GR6 Music,13,14,48,459884,5GAdMAL3tRJkVN1HtwohK2,-0.9355,0.051,0.949,0.0
13,14,spotify:track:60wF0XnX7A0jVpDNA5v8vi,"Vytinho NG, Bianca",Tudo no Sigilo,Vytinho Ng,3,12,123,456814,60wF0XnX7A0jVpDNA5v8vi,-0.8642,0.03,0.97,0.0
14,15,spotify:track:3J5Pu25BODMex4Jpy4l6FL,"Luíza & Maurílio, Zé Neto & Cristiano",S de Saudade,Som Livre,6,18,261,450563,3J5Pu25BODMex4Jpy4l6FL,0.0,0.0,1.0,0.0
15,16,spotify:track:25gD4PQjxCLnwIY2n23aEl,"Vitão, Luísa Sonza",Flores,Universal Music Ltda.,2,9,37,433092,25gD4PQjxCLnwIY2n23aEl,-0.5267,0.013,0.987,0.0
16,17,spotify:track:7Ac3BmqTQoLdAt7HtZyfgN,"DENNIS, Mc Don Juan",Te Prometo,Sony Music Entertainment,8,15,162,428370,7Ac3BmqTQoLdAt7HtZyfgN,-0.9874,0.021,0.965,0.013
17,18,spotify:track:08Sd5vVcIH3uKeAiaJdoYj,Lauana Prado,Viva Voz - Ao Vivo Em São Paulo / 2019,Universal Music Ltda.,15,19,135,413101,08Sd5vVcIH3uKeAiaJdoYj,0.8625,0.038,0.858,0.104
18,19,spotify:track:2WlZuBDgLfT7Kc0admhFdg,Luísa Sonza,BRABA,Universal Music Ltda.,1,17,123,409310,2WlZuBDgLfT7Kc0admhFdg,-0.5267,0.017,0.983,0.0
19,20,spotify:track:4x8XaoLvpo6kd51PZD16RK,"Dilsinho, Henrique & Juliano",Sogra - Ao Vivo,Sony Music Entertainment,20,21,41,403637,4x8XaoLvpo6kd51PZD16RK,0.0,0.0,1.0,0.0
20,21,spotify:track:0SJtvFn4vqgJPscSbEPaql,"Maiara & Maraisa, Dilsinho",Libera Ela - Ao Vivo,Som Livre,16,25,93,394137,0SJtvFn4vqgJPscSbEPaql,0.958,0.0,0.939,0.061
21,22,spotify:track:5LpLYzpV0HWKI2DlPmNywg,"Wesley Safadão, Zé Neto & Cristiano",Despedida - Ao Vivo,Som Livre,15,23,107,392363,5LpLYzpV0HWKI2DlPmNywg,-0.9388,0.049,0.951,0.0
22,23,spotify:track:6NM06xgqxQ0HU5lxbt2JHi,Gusttavo Lima,Saudade Sua,Sony Music Entertainment,2,22,65,383833,6NM06xgqxQ0HU5lxbt2JHi,-0.4871,0.012,0.988,0.0
23,24,spotify:track:51uXmhqGR76tT2UeKZyeN6,"Marília Mendonça, Maiara & Maraisa",Quero Você do Jeito Que Quiser,Som Livre,20,20,9,379569,51uXmhqGR76tT2UeKZyeN6,0.9186,0.0,0.96,0.04
24,25,spotify:track:260n4ECk9j4IEvTAVBYojl,Matheus & Kauan,Nem Doeu - Ao Vivo,Universal Music Ltda.,25,28,51,377681,260n4ECk9j4IEvTAVBYojl,-0.5267,0.015,0.985,0.0
25,26,spotify:track:3oe0vGmQxem3DcarYMuzu1,Felipe Araújo,Mentira - Ao Vivo,Universal Music Ltda.,11,27,229,373419,3oe0vGmQxem3DcarYMuzu1,0.0,0.0,1.0,0.0
26,27,spotify:track:3056x1XkmICnQmji68rrft,"Murilo Huff, Henrique & Juliano",Desejando Eu (Ao Vivo),Artinvox,26,31,58,361082,3056x1XkmICnQmji68rrft,0.0,0.0,1.0,0.0
27,28,spotify:track:12v6LfkX9YIR3uLefIAAYZ,Mc Jacaré,Comprei um Lança,Mc Jacare / Los Pantchos,21,24,26,351608,12v6LfkX9YIR3uLefIAAYZ,-0.8807,0.041,0.959,0.0
28,29,spotify:track:6jcGoHrqfRW6fI2I6xtwBQ,MC Marks,Deus é por nós,WM Brazil,29,29,34,349218,6jcGoHrqfRW6fI2I6xtwBQ,-0.5267,0.01,0.99,0.0
29,30,spotify:track:23zmMwD99ROi9yhxqMxWil,"João Bosco & Vinicius, Matheus",Segunda Taça - Ao Vivo,João Bosco & Vinicius,19,33,149,347839,23zmMwD99ROi9yhxqMxWil,0.0,0.0,1.0,0.0
30,31,spotify:track:2PWjKmjyTZeDpmOUa3a5da,Jorge & Mateus,Cheirosa - Ao Vivo,Som Livre,3,35,282,338823,2PWjKmjyTZeDpmOUa3a5da,-0.5267,0.02,0.98,0.0
31,32,spotify:track:4xWzZmX4K1yyrdtRfbUvjt,Niack,Oh Juliana,Niack,32,41,10,337423,4xWzZmX4K1yyrdtRfbUvjt,0.9811,0.01,0.945,0.046
32,33,spotify:track:1GWUiFYLYEapxYHnASyOud,Wesley Safadão,Não Valeu,Som Livre,33,45,65,328983,1GWUiFYLYEapxYHnASyOud,-0.9905,0.126,0.874,0.0
33,34,spotify:track:4j2bK4fnc2s6GyVmhJsJhk,Henrique & Juliano,Briga Feia - Ao Vivo,Virgin Music Label And Artist Services (S&D),21,39,219,327751,4j2bK4fnc2s6GyVmhJsJhk,-0.5267,0.018,0.982,0.0
34,35,spotify:track:1uryupl9hqVZYurJwH4G9k,Guilherme & Benuto,3 Batidas - Ao Vivo,Sony Music Entertainment,8,43,329,321866,1uryupl9hqVZYurJwH4G9k,0.0,0.083,0.856,0.061
35,36,spotify:track:28atBekPVlTdnU4M9Z7udd,"Dilsinho, Luísa Sonza, Malibu",Não Vai Embora,Malibu Studios,25,30,72,320549,28atBekPVlTdnU4M9Z7udd,-0.8105,0.02,0.98,0.0
36,37,spotify:track:2ptHQBO7TQhEkXOeK9ST59,"Grupo Menos É Mais, Di Propósito, Vou Zuar",Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo,Som Livre,30,42,46,316803,2ptHQBO7TQhEkXOeK9ST59,0.0,0.0,1.0,0.0
37,38,spotify:track:24Yi9hE78yPEbZ4kxyoXAI,"SAINt JHN, Imanbek",Roses - Imanbek Remix,Columbia/B1 Recordings,8,26,142,310969,24Yi9hE78yPEbZ4kxyoXAI,-0.9724,0.11,0.825,0.065
38,39,spotify:track:0GrEqRHf5FioT1hOB8PBxZ,Marília Mendonça,Vira Homem,Som Livre,22,38,79,307853,0GrEqRHf5FioT1hOB8PBxZ,0.6808,0.009,0.954,0.037
39,40,spotify:track:5L8ZEyIdZ2KE4Wf51SsuOF,Gustavo Mioto,Com Ou Sem Mim - Ao Vivo,Universal Music Ltda.,5,44,240,300252,5L8ZEyIdZ2KE4Wf51SsuOF,0.8541,0.0,0.963,0.037
