rank	uri	artist_names	track_name	source	peak_rank	previous_rank	days_on_chart	streams	ID
1	spotify:track:0AGS6ZRgzobrazmCi6pYMe	Niack	Na Raba Toma Tapão	Niack / Ritmo dos Fluxos	1	1	42	526483	0AGS6ZRgzobrazmCi6pYMe
2	spotify:track:25gD4PQjxCLnwIY2n23aEl	Vitão, Luísa Sonza	Flores	Universal Music Ltda.	2	2	14	423855	25gD4PQjxCLnwIY2n23aEl
3	spotify:track:67mqU3FeErlvWwsxnMfvQo	MC Du Black, Delacruz	Tudo Aconteceu	Universal Music Ltda.	3	3	92	377465	67mqU3FeErlvWwsxnMfvQo
4	spotify:track:60wF0XnX7A0jVpDNA5v8vi	Vytinho NG, Bianca	Tudo no Sigilo	Vytinho Ng	3	4	100	365698	60wF0XnX7A0jVpDNA5v8vi
5	spotify:track:3Ghyp3X5Ua9ypHnBIgOObI	Henrique & Juliano	Liberdade Provisória - Live - Ibirapuera / 2019	Virgin Music Label And Artist Services (S&D)	1	6	203	362022	3Ghyp3X5Ua9ypHnBIgOObI
6	spotify:track:2WlZuBDgLfT7Kc0admhFdg	Luísa Sonza	BRABA	Universal Music Ltda.	1	5	100	358832	2WlZuBDgLfT7Kc0admhFdg
7	spotify:track:6NM06xgqxQ0HU5lxbt2JHi	Gusttavo Lima	Saudade Sua	Sony Music Entertainment	2	7	42	352862	6NM06xgqxQ0HU5lxbt2JHi
8	spotify:track:4DngRKOpRPrkbzImUB0zgh	Matheus & Kauan	Litrão - Ao Vivo Em Recife / 2020	Universal Music Ltda.	2	8	147	351810	4DngRKOpRPrkbzImUB0zgh
9	spotify:track:7o9LwQmTuIDm4LyyHFIWul	Henrique & Juliano	Volta Por Baixo - Ao Vivo	Virgin Music Label And Artist Services (S&D)	2	9	168	348826	7o9LwQmTuIDm4LyyHFIWul
10	spotify:track:0RaIjuKU5hudMteEXwr4RS	Jorge & Mateus	Ranking	Som Livre	5	11	112	334785	0RaIjuKU5hudMteEXwr4RS
11	spotify:track:7Ac3BmqTQoLdAt7HtZyfgN	DENNIS, Mc Don Juan	Te Prometo	Sony Music Entertainment	8	10	139	333456	7Ac3BmqTQoLdAt7HtZyfgN
12	spotify:track:3tc8Z4lGzOIwmIVftsxO6o	Marília Mendonça	Graveto - Ao Vivo	Som Livre	3	12	168	330469	3tc8Z4lGzOIwmIVftsxO6o
13	spotify:track:3tv697PZNnaQN0Mn2zGhS5	Gusttavo Lima	A Gente Fez Amor - Ao Vivo	Sony Music Entertainment	1	13	203	317544	3tv697PZNnaQN0Mn2zGhS5
14	spotify:track:3WjSkl7VDWY1prwJw7dSG0	Zé Neto & Cristiano	Barzinho Aleatório - Ao Vivo	Som Livre	8	15	203	302709	3WjSkl7VDWY1prwJw7dSG0
15	spotify:track:3PfIrDoz19wz7qK7tYeu62	Dua Lipa	Don't Start Now	Warner Records	1	14	238	302422	3PfIrDoz19wz7qK7tYeu62
16	spotify:track:3J5Pu25BODMex4Jpy4l6FL	Luíza & Maurílio, Zé Neto & Cristiano	S de Saudade	Som Livre	6	16	238	292509	3J5Pu25BODMex4Jpy4l6FL
17	spotify:track:24Yi9hE78yPEbZ4kxyoXAI	SAINt JHN, Imanbek	Roses - Imanbek Remix	Columbia/B1 Recordings	8	17	119	285423	24Yi9hE78yPEbZ4kxyoXAI
18	spotify:track:5GAdMAL3tRJkVN1HtwohK2	Mc Don Juan, Maiara & Maraisa	Vai Ter Que Aguentar	GR6 Music	18	19	25	265293	5GAdMAL3tRJkVN1HtwohK2
19	spotify:track:0j1tGcJJfq1nIs4i5GoHXv	Luan Santana	ASAS	LS Music	15	18	12	262849	0j1tGcJJfq1nIs4i5GoHXv
20	spotify:track:5PNvgiKSwMdjBsDsgFCFLX	Maverick Sabre, Jorja Smith, Vintage Culture, Slow Motion	Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix	Spinnin' Deep	12	21	84	257382	5PNvgiKSwMdjBsDsgFCFLX
21	spotify:track:5LpLYzpV0HWKI2DlPmNywg	Wesley Safadão, Zé Neto & Cristiano	Despedida - Ao Vivo	Som Livre	15	20	84	250247	5LpLYzpV0HWKI2DlPmNywg
22	spotify:track:7eJMfftS33KTjuF7lTsMCx	Powfu, beabadoobee	death bed (coffee for your head)	Columbia	13	23	109	250096	7eJMfftS33KTjuF7lTsMCx
23	spotify:track:0VjIjW4GlUZAMYd2vXMi3b	The Weeknd	Blinding Lights	Republic Records	17	22	181	249415	0VjIjW4GlUZAMYd2vXMi3b
24	spotify:track:146Vb458Y5RbqEa0fYFPzm	Felipe Araújo	Mentira - Ao Vivo	Universal Music Ltda.	11	24	206	246365	146Vb458Y5RbqEa0fYFPzm
25	spotify:track:0SJtvFn4vqgJPscSbEPaql	Maiara & Maraisa, Dilsinho	Libera Ela - Ao Vivo	Som Livre	16	25	70	242511	0SJtvFn4vqgJPscSbEPaql
26	spotify:track:6nI98wtHOJAYSASq22TCYu	Luan Santana	água com açúcar - ao vivo	Som Livre	3	26	102	235159	6nI98wtHOJAYSASq22TCYu
27	spotify:track:28atBekPVlTdnU4M9Z7udd	Dilsinho, Luísa Sonza, Malibu	Não Vai Embora	Malibu Studios	25	27	49	230034	28atBekPVlTdnU4M9Z7udd
28	spotify:track:1rgnBhdG2JDFTbYkYRZAku	Tones And I	Dance Monkey	Elektra (NEK)	5	30	277	224170	1rgnBhdG2JDFTbYkYRZAku
29	spotify:track:5L8ZEyIdZ2KE4Wf51SsuOF	Gustavo Mioto	Com Ou Sem Mim - Ao Vivo	Universal Music Ltda.	5	28	217	223061	5L8ZEyIdZ2KE4Wf51SsuOF
30	spotify:track:2PWjKmjyTZeDpmOUa3a5da	Jorge & Mateus	Cheirosa - Ao Vivo	Som Livre	3	29	259	220524	2PWjKmjyTZeDpmOUa3a5da
31	spotify:track:4j2bK4fnc2s6GyVmhJsJhk	Henrique & Juliano	Briga Feia - Ao Vivo	Virgin Music Label And Artist Services (S&D)	21	32	196	220230	4j2bK4fnc2s6GyVmhJsJhk
32	spotify:track:7ju97lgwC2rKQ6wwsf9no9	Lady Gaga, Ariana Grande	Rain On Me (with Ariana Grande)	Interscope	1	31	35	215875	7ju97lgwC2rKQ6wwsf9no9
33	spotify:track:0GrEqRHf5FioT1hOB8PBxZ	Marília Mendonça	Vira Homem	Som Livre	22	33	56	214145	0GrEqRHf5FioT1hOB8PBxZ
