,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,ID,compound,neg,neu,pos
0,1,spotify:track:4xWzZmX4K1yyrdtRfbUvjt,Niack,Oh Juliana,Niack,1,1,33,734531,4xWzZmX4K1yyrdtRfbUvjt,0.9811,0.01,0.945,0.046
1,2,spotify:track:4zGtfOglDBfVUypabBwIjQ,"Mc Zaac, Anitta, Tyga",Desce Pro Play (PA PA PA),Universal Music Ltda.,1,3,46,508461,4zGtfOglDBfVUypabBwIjQ,-0.918,0.049,0.935,0.016
2,3,spotify:track:2fmeSswdyVq4wcqhY41UHk,"Pineapple StormTv, L7NNON, Chris MC, Xamã, Lourena, Cesar Mc, Djonga, Filipe Ret, Salve Malak, Hunter",Poesia Acústica #9: Melhor Forma,Pineapple StormTV,2,14,31,439146,2fmeSswdyVq4wcqhY41UHk,0.0,0.0,1.0,0.0
3,4,spotify:track:15k1TDabqSEmyXOwMq9RM7,Jonas Esticado,Investe Em Mim,Som Livre,2,2,45,419099,15k1TDabqSEmyXOwMq9RM7,0.0,0.0,1.0,0.0
4,5,spotify:track:0AGS6ZRgzobrazmCi6pYMe,Niack,Na Raba Toma Tapão,Niack / Ritmo dos Fluxos,1,5,88,408478,0AGS6ZRgzobrazmCi6pYMe,-0.8126,0.032,0.957,0.011
5,6,spotify:track:7o9LwQmTuIDm4LyyHFIWul,Henrique & Juliano,Volta Por Baixo - Ao Vivo,Virgin Music Label And Artist Services (S&D),2,4,214,351349,7o9LwQmTuIDm4LyyHFIWul,0.9798,0.0,0.907,0.093
6,7,spotify:track:0RaIjuKU5hudMteEXwr4RS,Jorge & Mateus,Ranking,Som Livre,4,6,158,348892,0RaIjuKU5hudMteEXwr4RS,-0.89,0.045,0.955,0.0
7,8,spotify:track:5GAdMAL3tRJkVN1HtwohK2,"Mc Don Juan, Maiara & Maraisa",Vai Ter Que Aguentar,GR6 Music,6,17,71,330019,5GAdMAL3tRJkVN1HtwohK2,-0.9355,0.051,0.949,0.0
8,9,spotify:track:67mqU3FeErlvWwsxnMfvQo,"MC Du Black, Delacruz",Tudo Aconteceu,Universal Music Ltda.,3,20,138,329546,67mqU3FeErlvWwsxnMfvQo,-0.9413,0.05,0.95,0.0
9,10,spotify:track:12v6LfkX9YIR3uLefIAAYZ,Mc Jacaré,Comprei um Lança,Mc Jacare / Los Pantchos,10,18,49,327651,12v6LfkX9YIR3uLefIAAYZ,-0.8807,0.041,0.959,0.0
10,11,spotify:track:3tc8Z4lGzOIwmIVftsxO6o,Marília Mendonça,Graveto - Ao Vivo,Som Livre,3,8,214,315929,3tc8Z4lGzOIwmIVftsxO6o,0.34,0.015,0.968,0.017
11,12,spotify:track:25gD4PQjxCLnwIY2n23aEl,"Vitão, Luísa Sonza",Flores,Universal Music Ltda.,2,30,60,314248,25gD4PQjxCLnwIY2n23aEl,-0.5267,0.013,0.987,0.0
12,13,spotify:track:3WjSkl7VDWY1prwJw7dSG0,Zé Neto & Cristiano,Barzinho Aleatório - Ao Vivo,Som Livre,7,7,249,312912,3WjSkl7VDWY1prwJw7dSG0,-0.5267,0.021,0.979,0.0
13,14,spotify:track:51uXmhqGR76tT2UeKZyeN6,"Marília Mendonça, Maiara & Maraisa",Quero Você do Jeito Que Quiser,Som Livre,12,13,32,307313,51uXmhqGR76tT2UeKZyeN6,0.9186,0.0,0.96,0.04
14,15,spotify:track:4DngRKOpRPrkbzImUB0zgh,Matheus & Kauan,Litrão - Ao Vivo Em Recife / 2020,Universal Music Ltda.,2,10,193,299370,4DngRKOpRPrkbzImUB0zgh,-0.7989,0.029,0.971,0.0
15,16,spotify:track:4zsiMjB0794HztyqUkD3Zi,"Dilsinho, Henrique & Juliano",Sogra - Ao Vivo,Sony Music Entertainment,12,12,64,294027,4zsiMjB0794HztyqUkD3Zi,0.0,0.0,1.0,0.0
16,17,spotify:track:60wF0XnX7A0jVpDNA5v8vi,"Vytinho NG, Bianca",Tudo no Sigilo,Vytinho Ng,3,23,146,292719,60wF0XnX7A0jVpDNA5v8vi,-0.8642,0.03,0.97,0.0
17,18,spotify:track:260n4ECk9j4IEvTAVBYojl,Matheus & Kauan,Nem Doeu - Ao Vivo,Universal Music Ltda.,15,15,74,287411,260n4ECk9j4IEvTAVBYojl,-0.5267,0.015,0.985,0.0
18,19,spotify:track:6jcGoHrqfRW6fI2I6xtwBQ,MC Marks,Deus é por nós,WM Brazil,14,28,57,286699,6jcGoHrqfRW6fI2I6xtwBQ,-0.5267,0.01,0.99,0.0
19,20,spotify:track:6UelLqGlWMcVH1E5c4H7lY,Harry Styles,Watermelon Sugar,Columbia,20,45,181,282748,6UelLqGlWMcVH1E5c4H7lY,0.9584,0.0,0.912,0.088
20,21,spotify:track:7Ac3BmqTQoLdAt7HtZyfgN,"DENNIS, Mc Don Juan",Te Prometo,Sony Music Entertainment,8,27,185,282082,7Ac3BmqTQoLdAt7HtZyfgN,-0.9874,0.021,0.965,0.013
21,22,spotify:track:2WlZuBDgLfT7Kc0admhFdg,Luísa Sonza,BRABA,Universal Music Ltda.,1,33,146,281243,2WlZuBDgLfT7Kc0admhFdg,-0.5267,0.017,0.983,0.0
22,23,spotify:track:3Ghyp3X5Ua9ypHnBIgOObI,Henrique & Juliano,Liberdade Provisória - Live - Ibirapuera / 2019,Virgin Music Label And Artist Services (S&D),1,11,249,274538,3Ghyp3X5Ua9ypHnBIgOObI,-0.6808,0.023,0.977,0.0
23,24,spotify:track:3tv697PZNnaQN0Mn2zGhS5,Gusttavo Lima,A Gente Fez Amor - Ao Vivo,Sony Music Entertainment,1,9,249,264440,3tv697PZNnaQN0Mn2zGhS5,0.9946,0.029,0.823,0.148
24,25,spotify:track:08Sd5vVcIH3uKeAiaJdoYj,Lauana Prado,Viva Voz - Ao Vivo Em São Paulo / 2019,Universal Music Ltda.,15,19,158,258389,08Sd5vVcIH3uKeAiaJdoYj,0.8625,0.038,0.858,0.104
25,26,spotify:track:3J5Pu25BODMex4Jpy4l6FL,"Luíza & Maurílio, Zé Neto & Cristiano",S de Saudade,Som Livre,6,16,284,249278,3J5Pu25BODMex4Jpy4l6FL,0.0,0.0,1.0,0.0
26,27,spotify:track:7pDcS0EVMJR0YwjXmHcCRg,"Luísa Sonza, Mc Zaac",TOMA,Universal Music Ltda.,25,49,11,244481,7pDcS0EVMJR0YwjXmHcCRg,-0.9081,0.044,0.956,0.0
27,28,spotify:track:3056x1XkmICnQmji68rrft,"Murilo Huff, Henrique & Juliano",Desejando Eu (Ao Vivo),Artinvox,21,21,81,243080,3056x1XkmICnQmji68rrft,0.0,0.0,1.0,0.0
28,29,spotify:track:01mKvmXQLhr3MEoiAEAcP2,"Rennan da Penha, MC 2jhow",Talarica,Sony Music Entertainment,29,41,18,233516,01mKvmXQLhr3MEoiAEAcP2,-0.8807,0.04,0.96,0.0
29,30,spotify:track:28atBekPVlTdnU4M9Z7udd,"Dilsinho, Luísa Sonza, Malibu",Não Vai Embora,Malibu Studios,23,39,95,232702,28atBekPVlTdnU4M9Z7udd,-0.8105,0.02,0.98,0.0
30,31,spotify:track:2Wo6QQD1KMDWeFkkjLqwx5,"SAINt JHN, Imanbek",Roses - Imanbek Remix,Columbia/B1 Recordings,8,51,165,225203,2Wo6QQD1KMDWeFkkjLqwx5,-0.9724,0.11,0.825,0.065
31,32,spotify:track:59CnMc5PR9GdDFEVOpHSg9,"Dj W-Beatz, Ventura, Mc Rennan, MC Bruna Alves, MC BN, MC Rick","Rave do Papa - Deluxe (feat. Mc Rennan, MC Bruna Alves, MC BN & MC Rick) - Remix",Tratto Entretenimentos,32,38,60,223752,59CnMc5PR9GdDFEVOpHSg9,0.0,0.0,1.0,0.0
32,33,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,Blinding Lights,Republic Records,17,52,227,223746,0VjIjW4GlUZAMYd2vXMi3b,0.0,0.0,1.0,0.0
33,34,spotify:track:0SJtvFn4vqgJPscSbEPaql,"Maiara & Maraisa, Dilsinho",Libera Ela - Ao Vivo,Som Livre,16,25,116,223543,0SJtvFn4vqgJPscSbEPaql,0.958,0.0,0.939,0.061
34,35,spotify:track:2MOq63fxuFLYQM3CsDcFs1,GIULIA BE,menina solta,WM Brazil,10,50,308,222628,2MOq63fxuFLYQM3CsDcFs1,0.2244,0.015,0.973,0.013
35,36,spotify:track:5LpLYzpV0HWKI2DlPmNywg,"Wesley Safadão, Zé Neto & Cristiano",Despedida - Ao Vivo,Som Livre,15,26,130,222043,5LpLYzpV0HWKI2DlPmNywg,-0.9388,0.049,0.951,0.0
36,37,spotify:track:2ptHQBO7TQhEkXOeK9ST59,"Grupo Menos É Mais, Di Propósito, Vou Zuar",Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo,Som Livre,29,29,69,217863,2ptHQBO7TQhEkXOeK9ST59,0.0,0.0,1.0,0.0
37,38,spotify:track:4j2bK4fnc2s6GyVmhJsJhk,Henrique & Juliano,Briga Feia - Ao Vivo,Virgin Music Label And Artist Services (S&D),21,24,242,216319,4j2bK4fnc2s6GyVmhJsJhk,-0.5267,0.018,0.982,0.0
38,39,spotify:track:3dPvQLKl42dMYWV4LWRTLK,Os Barões Da Pisadinha,Tá Rocheda,Sony Music Entertainment,22,22,167,209330,3dPvQLKl42dMYWV4LWRTLK,-0.7959,0.036,0.964,0.0
39,40,spotify:track:23zmMwD99ROi9yhxqMxWil,"João Bosco & Vinicius, Matheus",Segunda Taça - Ao Vivo,João Bosco & Vinicius,19,31,172,206039,23zmMwD99ROi9yhxqMxWil,0.0,0.0,1.0,0.0
40,41,spotify:track:6NM06xgqxQ0HU5lxbt2JHi,Gusttavo Lima,Saudade Sua,Sony Music Entertainment,2,36,88,198543,6NM06xgqxQ0HU5lxbt2JHi,-0.4871,0.012,0.988,0.0
41,42,spotify:track:3PfIrDoz19wz7qK7tYeu62,Dua Lipa,Don't Start Now,Warner Records,1,55,284,198394,3PfIrDoz19wz7qK7tYeu62,-0.9873,0.129,0.839,0.032
42,43,spotify:track:1GWUiFYLYEapxYHnASyOud,Wesley Safadão,Não Valeu,Som Livre,33,35,88,194652,1GWUiFYLYEapxYHnASyOud,-0.9905,0.126,0.874,0.0
43,44,spotify:track:3oe0vGmQxem3DcarYMuzu1,Felipe Araújo,Mentira - Ao Vivo,Universal Music Ltda.,11,37,252,193729,3oe0vGmQxem3DcarYMuzu1,0.0,0.0,1.0,0.0
44,45,spotify:track:71FrGl0XcpL3VId65tB5mg,Os Barões Da Pisadinha,Recairei - Ao Vivo,Sony Music Entertainment,32,32,89,191359,71FrGl0XcpL3VId65tB5mg,0.8555,0.0,0.898,0.102
45,46,spotify:track:2PWjKmjyTZeDpmOUa3a5da,Jorge & Mateus,Cheirosa - Ao Vivo,Som Livre,3,34,305,190814,2PWjKmjyTZeDpmOUa3a5da,-0.5267,0.02,0.98,0.0
46,47,spotify:track:3oqC4Ta40ft6NnTJwcUTdi,"Rashid, Lukinhas, Emicida",Pipa Voada (feat. Emicida),Sony Music Entertainment,33,61,156,188341,3oqC4Ta40ft6NnTJwcUTdi,0.0,0.0,1.0,0.0
47,48,spotify:track:0GrEqRHf5FioT1hOB8PBxZ,Marília Mendonça,Vira Homem,Som Livre,22,43,102,184626,0GrEqRHf5FioT1hOB8PBxZ,0.6808,0.009,0.954,0.037
48,49,spotify:track:4Oun2ylbjFKMPTiaSbbCih,"Cardi B, Megan Thee Stallion",WAP (feat. Megan Thee Stallion),Atlantic/KSR,49,73,4,183533,4Oun2ylbjFKMPTiaSbbCih,0.6808,0.05,0.875,0.075
49,50,spotify:track:5L8ZEyIdZ2KE4Wf51SsuOF,Gustavo Mioto,Com Ou Sem Mim - Ao Vivo,Universal Music Ltda.,5,40,263,180669,5L8ZEyIdZ2KE4Wf51SsuOF,0.8541,0.0,0.963,0.037
50,51,spotify:track:1Nmcs8zk7LfcvHRgLtTM5J,"Orochi, Papatinho",Amor de Fim de Noite,Mainstreet Records,26,74,268,168807,1Nmcs8zk7LfcvHRgLtTM5J,0.9948,0.004,0.908,0.088
51,52,spotify:track:3GmJxfnUDrIs1iCfKUELFz,Marília Mendonça,Supera - Ao Vivo,Som Livre,1,47,361,165923,3GmJxfnUDrIs1iCfKUELFz,0.8402,0.0,0.964,0.036
52,53,spotify:track:1rgnBhdG2JDFTbYkYRZAku,Tones And I,Dance Monkey,Elektra (NEK),5,66,323,161003,1rgnBhdG2JDFTbYkYRZAku,0.0387,0.023,0.946,0.03
53,54,spotify:track:2Ou6UYuUbNyqwXxRDSeFRf,Maiara & Maraisa,Aí Eu Bebo - Ao Vivo,Som Livre,13,42,298,160360,2Ou6UYuUbNyqwXxRDSeFRf,0.0,0.0,1.0,0.0
54,55,spotify:track:7eJMfftS33KTjuF7lTsMCx,"Powfu, beabadoobee",death bed (coffee for your head),Columbia,13,86,155,159938,7eJMfftS33KTjuF7lTsMCx,0.9925,0.033,0.859,0.108
55,56,spotify:track:0hDphSo7vI7gCjEPpD6gu0,GIULIA BE,se essa vida fosse um filme,WM Brazil,51,91,29,157933,0hDphSo7vI7gCjEPpD6gu0,-0.296,0.008,0.992,0.0
56,57,spotify:track:48CAeajgzcGJaVUSsXd7h0,"Guilherme & Benuto, Israel & Rodolffo",Declaração pro Bar - Ao Vivo,Sony Music Entertainment,43,44,177,157543,48CAeajgzcGJaVUSsXd7h0,0.6124,0.0,0.977,0.023
57,58,spotify:track:1uryupl9hqVZYurJwH4G9k,Guilherme & Benuto,3 Batidas - Ao Vivo,Sony Music Entertainment,8,46,352,152122,1uryupl9hqVZYurJwH4G9k,0.0,0.083,0.856,0.061
58,59,spotify:track:7ytR5pFWmSjzHJIeQkgog4,"DaBaby, Roddy Ricch",ROCKSTAR (feat. Roddy Ricch),South Coast Music Group/Interscope Records,55,94,94,150479,7ytR5pFWmSjzHJIeQkgog4,-0.7983,0.088,0.861,0.051
59,60,spotify:track:4lKuzrdZrJuCAedbIslF3A,"PEDRO SAMPAIO, Felipe Original, JS o Mão de Ouro",SENTADÃO,WM Brazil,2,58,263,147324,4lKuzrdZrJuCAedbIslF3A,0.5696,0.06,0.867,0.073
60,61,spotify:track:2Q9TaUXNM4mNSCgJjbmsJe,Zé Neto & Cristiano,Bebi Minha Bicicleta (Coração Falido) - Ao Vivo,Som Livre,4,48,256,146141,2Q9TaUXNM4mNSCgJjbmsJe,0.0,0.0,1.0,0.0
61,62,spotify:track:4p8pEdPYOQLzJUKYrLOacy,"WC no Beat, PEDRO SAMPAIO, FP do Trem Bala",BALANÇA (feat. Pedro Sampaio),Sony Music Entertainment,8,69,193,145857,4p8pEdPYOQLzJUKYrLOacy,-0.5803,0.018,0.982,0.0
62,63,spotify:track:3csAhPJlNeCDnvuTdT8RQw,"Shevchenko e Elloco, MC Mari, MC 10G",Xereca de Mel,Tropa Produtora 81,57,67,42,139756,3csAhPJlNeCDnvuTdT8RQw,-0.6844,0.012,0.988,0.0
63,64,spotify:track:1xQ6trAsedVPCdbtDAmk0c,"Jawsh 685, Jason Derulo",Savage Love (Laxed - Siren Beat),Columbia,62,96,50,139222,1xQ6trAsedVPCdbtDAmk0c,0.9954,0.165,0.583,0.252
64,65,spotify:track:0DWUfq7vSAArkz82XHnuGm,"WC no Beat, LUDMILLA, Vitão",SEM LIMITES,Sony Music Entertainment,47,78,67,138907,0DWUfq7vSAArkz82XHnuGm,-0.6472,0.03,0.955,0.015
