,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,ID,compound,neg,neu,pos
0,1,spotify:track:0AGS6ZRgzobrazmCi6pYMe,Niack,Na Raba Toma Tapão,Niack / Ritmo dos Fluxos,1,1,37,746502,0AGS6ZRgzobrazmCi6pYMe,-0.8126,0.032,0.957,0.011
1,2,spotify:track:7o9LwQmTuIDm4LyyHFIWul,Henrique & Juliano,Volta Por Baixo - Ao Vivo,Virgin Music Label And Artist Services (S&D),2,4,163,579301,7o9LwQmTuIDm4LyyHFIWul,0.9798,0.0,0.907,0.093
2,3,spotify:track:3Ghyp3X5Ua9ypHnBIgOObI,Henrique & Juliano,Liberdade Provisória - Live - Ibirapuera / 2019,Virgin Music Label And Artist Services (S&D),1,5,198,576838,3Ghyp3X5Ua9ypHnBIgOObI,-0.6808,0.023,0.977,0.0
3,4,spotify:track:4DngRKOpRPrkbzImUB0zgh,Matheus & Kauan,Litrão - Ao Vivo Em Recife / 2020,Universal Music Ltda.,2,3,142,567642,4DngRKOpRPrkbzImUB0zgh,-0.7989,0.029,0.971,0.0
4,5,spotify:track:3tv697PZNnaQN0Mn2zGhS5,Gusttavo Lima,A Gente Fez Amor - Ao Vivo,Sony Music Entertainment,1,9,198,547218,3tv697PZNnaQN0Mn2zGhS5,0.9946,0.029,0.823,0.148
5,6,spotify:track:0RaIjuKU5hudMteEXwr4RS,Jorge & Mateus,Ranking,Som Livre,5,8,107,518506,0RaIjuKU5hudMteEXwr4RS,-0.89,0.045,0.955,0.0
6,7,spotify:track:3tc8Z4lGzOIwmIVftsxO6o,Marília Mendonça,Graveto - Ao Vivo,Som Livre,3,11,163,517686,3tc8Z4lGzOIwmIVftsxO6o,0.34,0.015,0.968,0.017
7,8,spotify:track:3WjSkl7VDWY1prwJw7dSG0,Zé Neto & Cristiano,Barzinho Aleatório - Ao Vivo,Som Livre,8,14,198,507735,3WjSkl7VDWY1prwJw7dSG0,-0.5267,0.021,0.979,0.0
8,9,spotify:track:25gD4PQjxCLnwIY2n23aEl,"Vitão, Luísa Sonza",Flores,Universal Music Ltda.,2,2,9,501371,25gD4PQjxCLnwIY2n23aEl,-0.5267,0.013,0.987,0.0
9,10,spotify:track:3J5Pu25BODMex4Jpy4l6FL,"Luíza & Maurílio, Zé Neto & Cristiano",S de Saudade,Som Livre,6,15,233,490108,3J5Pu25BODMex4Jpy4l6FL,0.0,0.0,1.0,0.0
10,11,spotify:track:60wF0XnX7A0jVpDNA5v8vi,"Vytinho NG, Bianca",Tudo no Sigilo,Vytinho Ng,3,10,95,486157,60wF0XnX7A0jVpDNA5v8vi,-0.8642,0.03,0.97,0.0
11,12,spotify:track:67mqU3FeErlvWwsxnMfvQo,"MC Du Black, Delacruz",Tudo Aconteceu,Universal Music Ltda.,3,6,87,479708,67mqU3FeErlvWwsxnMfvQo,-0.9413,0.05,0.95,0.0
12,13,spotify:track:2WlZuBDgLfT7Kc0admhFdg,Luísa Sonza,BRABA,Universal Music Ltda.,1,7,95,471829,2WlZuBDgLfT7Kc0admhFdg,-0.5267,0.017,0.983,0.0
13,14,spotify:track:7Ac3BmqTQoLdAt7HtZyfgN,"DENNIS, Mc Don Juan",Te Prometo,Sony Music Entertainment,8,13,134,462218,7Ac3BmqTQoLdAt7HtZyfgN,-0.9874,0.021,0.965,0.013
14,15,spotify:track:6NM06xgqxQ0HU5lxbt2JHi,Gusttavo Lima,Saudade Sua,Sony Music Entertainment,2,12,37,450737,6NM06xgqxQ0HU5lxbt2JHi,-0.4871,0.012,0.988,0.0
15,16,spotify:track:0SJtvFn4vqgJPscSbEPaql,"Maiara & Maraisa, Dilsinho",Libera Ela - Ao Vivo,Som Livre,16,17,65,418412,0SJtvFn4vqgJPscSbEPaql,0.958,0.0,0.939,0.061
16,17,spotify:track:5LpLYzpV0HWKI2DlPmNywg,"Wesley Safadão, Zé Neto & Cristiano",Despedida - Ao Vivo,Som Livre,15,19,79,413794,5LpLYzpV0HWKI2DlPmNywg,-0.9388,0.049,0.951,0.0
17,18,spotify:track:146Vb458Y5RbqEa0fYFPzm,Felipe Araújo,Mentira - Ao Vivo,Universal Music Ltda.,11,18,201,408281,146Vb458Y5RbqEa0fYFPzm,0.0,0.0,1.0,0.0
18,19,spotify:track:2PWjKmjyTZeDpmOUa3a5da,Jorge & Mateus,Cheirosa - Ao Vivo,Som Livre,3,22,254,363236,2PWjKmjyTZeDpmOUa3a5da,-0.5267,0.02,0.98,0.0
19,20,spotify:track:3PfIrDoz19wz7qK7tYeu62,Dua Lipa,Don't Start Now,Warner Records,1,16,233,352878,3PfIrDoz19wz7qK7tYeu62,-0.9873,0.129,0.839,0.032
20,21,spotify:track:5L8ZEyIdZ2KE4Wf51SsuOF,Gustavo Mioto,Com Ou Sem Mim - Ao Vivo,Universal Music Ltda.,5,21,212,350494,5L8ZEyIdZ2KE4Wf51SsuOF,0.8541,0.0,0.963,0.037
21,22,spotify:track:4j2bK4fnc2s6GyVmhJsJhk,Henrique & Juliano,Briga Feia - Ao Vivo,Virgin Music Label And Artist Services (S&D),22,26,191,346424,4j2bK4fnc2s6GyVmhJsJhk,-0.5267,0.018,0.982,0.0
22,23,spotify:track:2Ou6UYuUbNyqwXxRDSeFRf,Maiara & Maraisa,Aí Eu Bebo - Ao Vivo,Som Livre,13,32,247,339979,2Ou6UYuUbNyqwXxRDSeFRf,0.0,0.0,1.0,0.0
