,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,ID,compound,neg,neu,pos
0,1,spotify:track:57zQSScHq19ztrMnjWCPBI,Niack,Na Raba Toma Tapão,Niack / Ritmo dos Fluxos,1,1,31,626284,57zQSScHq19ztrMnjWCPBI,-0.8126,0.032,0.957,0.011
1,2,spotify:track:3Ghyp3X5Ua9ypHnBIgOObI,Henrique & Juliano,Liberdade Provisória - Live - Ibirapuera / 2019,Virgin Music Label And Artist Services (S&D),1,2,192,469444,3Ghyp3X5Ua9ypHnBIgOObI,-0.6808,0.023,0.977,0.0
2,3,spotify:track:4DngRKOpRPrkbzImUB0zgh,Matheus & Kauan,Litrão - Ao Vivo Em Recife / 2020,Universal Music Ltda.,2,3,136,457636,4DngRKOpRPrkbzImUB0zgh,-0.7989,0.029,0.971,0.0
3,4,spotify:track:7o9LwQmTuIDm4LyyHFIWul,Henrique & Juliano,Volta Por Baixo - Ao Vivo,Virgin Music Label And Artist Services (S&D),3,4,157,447929,7o9LwQmTuIDm4LyyHFIWul,0.9798,0.0,0.907,0.093
4,5,spotify:track:3tv697PZNnaQN0Mn2zGhS5,Gusttavo Lima,A Gente Fez Amor - Ao Vivo,Sony Music Entertainment,1,5,192,436598,3tv697PZNnaQN0Mn2zGhS5,0.9946,0.029,0.823,0.148
5,6,spotify:track:6NM06xgqxQ0HU5lxbt2JHi,Gusttavo Lima,Saudade Sua,Sony Music Entertainment,2,11,31,432482,6NM06xgqxQ0HU5lxbt2JHi,-0.4871,0.012,0.988,0.0
6,7,spotify:track:3tc8Z4lGzOIwmIVftsxO6o,Marília Mendonça,Graveto - Ao Vivo,Som Livre,3,6,157,413771,3tc8Z4lGzOIwmIVftsxO6o,0.34,0.015,0.968,0.017
7,8,spotify:track:0RaIjuKU5hudMteEXwr4RS,Jorge & Mateus,Ranking,Som Livre,5,7,101,406328,0RaIjuKU5hudMteEXwr4RS,-0.89,0.045,0.955,0.0
8,9,spotify:track:3WjSkl7VDWY1prwJw7dSG0,Zé Neto & Cristiano,Barzinho Aleatório - Ao Vivo,Som Livre,8,8,192,391957,3WjSkl7VDWY1prwJw7dSG0,-0.5267,0.021,0.979,0.0
9,10,spotify:track:3J5Pu25BODMex4Jpy4l6FL,"Luíza & Maurílio, Zé Neto & Cristiano",S de Saudade,Som Livre,6,10,227,391871,3J5Pu25BODMex4Jpy4l6FL,0.0,0.0,1.0,0.0
10,11,spotify:track:2WlZuBDgLfT7Kc0admhFdg,Luísa Sonza,BRABA,Universal Music Ltda.,1,9,89,384339,2WlZuBDgLfT7Kc0admhFdg,-0.5267,0.017,0.983,0.0
11,12,spotify:track:60wF0XnX7A0jVpDNA5v8vi,"Vytinho NG, Bianca",Tudo no Sigilo,Vytinho Ng,3,12,89,369728,60wF0XnX7A0jVpDNA5v8vi,-0.8642,0.03,0.97,0.0
12,13,spotify:track:67mqU3FeErlvWwsxnMfvQo,"MC Du Black, Delacruz",Tudo Aconteceu,Universal Music Ltda.,3,13,81,359005,67mqU3FeErlvWwsxnMfvQo,-0.9413,0.05,0.95,0.0
13,14,spotify:track:25gD4PQjxCLnwIY2n23aEl,"Vitão, Luísa Sonza",Flores,Universal Music Ltda.,14,23,3,355645,25gD4PQjxCLnwIY2n23aEl,-0.5267,0.013,0.987,0.0
14,15,spotify:track:7Ac3BmqTQoLdAt7HtZyfgN,"DENNIS, Mc Don Juan",Te Prometo,Sony Music Entertainment,8,14,128,351734,7Ac3BmqTQoLdAt7HtZyfgN,-0.9874,0.021,0.965,0.013
15,16,spotify:track:5LpLYzpV0HWKI2DlPmNywg,"Wesley Safadão, Zé Neto & Cristiano",Despedida - Ao Vivo,Som Livre,15,15,73,326809,5LpLYzpV0HWKI2DlPmNywg,-0.9388,0.049,0.951,0.0
16,17,spotify:track:6nI98wtHOJAYSASq22TCYu,Luan Santana,água com açúcar - ao vivo,Som Livre,3,29,91,319532,6nI98wtHOJAYSASq22TCYu,0.9809,0.018,0.859,0.123
17,18,spotify:track:146Vb458Y5RbqEa0fYFPzm,Felipe Araújo,Mentira - Ao Vivo,Universal Music Ltda.,11,16,195,314748,146Vb458Y5RbqEa0fYFPzm,0.0,0.0,1.0,0.0
18,19,spotify:track:0SJtvFn4vqgJPscSbEPaql,"Maiara & Maraisa, Dilsinho",Libera Ela - Ao Vivo,Som Livre,16,17,59,305857,0SJtvFn4vqgJPscSbEPaql,0.958,0.0,0.939,0.061
19,20,spotify:track:2PWjKmjyTZeDpmOUa3a5da,Jorge & Mateus,Cheirosa - Ao Vivo,Som Livre,3,18,248,295609,2PWjKmjyTZeDpmOUa3a5da,-0.5267,0.02,0.98,0.0
20,21,spotify:track:1uryupl9hqVZYurJwH4G9k,Guilherme & Benuto,3 Batidas - Ao Vivo,Sony Music Entertainment,8,19,295,285453,1uryupl9hqVZYurJwH4G9k,0.0,0.083,0.856,0.061
21,22,spotify:track:5L8ZEyIdZ2KE4Wf51SsuOF,Gustavo Mioto,Com Ou Sem Mim - Ao Vivo,Universal Music Ltda.,5,21,206,280834,5L8ZEyIdZ2KE4Wf51SsuOF,0.8541,0.0,0.963,0.037
22,23,spotify:track:4j2bK4fnc2s6GyVmhJsJhk,Henrique & Juliano,Briga Feia - Ao Vivo,Virgin Music Label And Artist Services (S&D),22,22,185,280608,4j2bK4fnc2s6GyVmhJsJhk,-0.5267,0.018,0.982,0.0
23,24,spotify:track:3GmJxfnUDrIs1iCfKUELFz,Marília Mendonça,Supera - Ao Vivo,Som Livre,1,27,304,270535,3GmJxfnUDrIs1iCfKUELFz,0.8402,0.0,0.964,0.036
24,25,spotify:track:2Ou6UYuUbNyqwXxRDSeFRf,Maiara & Maraisa,Aí Eu Bebo - Ao Vivo,Som Livre,13,24,241,270202,2Ou6UYuUbNyqwXxRDSeFRf,0.0,0.0,1.0,0.0
25,26,spotify:track:3PfIrDoz19wz7qK7tYeu62,Dua Lipa,Don't Start Now,Warner Records,1,20,227,269217,3PfIrDoz19wz7qK7tYeu62,-0.9873,0.129,0.839,0.032
26,27,spotify:track:2PqPSf3gtTED79rWGwVtYg,Diego & Victor Hugo,Áudio - Ao Vivo em Brasília,Sony Music Entertainment,23,25,338,266493,2PqPSf3gtTED79rWGwVtYg,0.0,0.0,1.0,0.0
27,28,spotify:track:23zmMwD99ROi9yhxqMxWil,"João Bosco & Vinicius, Matheus",Segunda Taça - Ao Vivo,João Bosco & Vinicius,19,26,115,257129,23zmMwD99ROi9yhxqMxWil,0.0,0.0,1.0,0.0
28,29,spotify:track:2Q9TaUXNM4mNSCgJjbmsJe,Zé Neto & Cristiano,Bebi Minha Bicicleta (Coração Falido) - Ao Vivo,Som Livre,4,30,199,251962,2Q9TaUXNM4mNSCgJjbmsJe,0.0,0.0,1.0,0.0
29,30,spotify:track:24Yi9hE78yPEbZ4kxyoXAI,"SAINt JHN, Imanbek",Roses - Imanbek Remix,Columbia/B1 Recordings,8,28,108,248499,24Yi9hE78yPEbZ4kxyoXAI,-0.9724,0.11,0.825,0.065
30,31,spotify:track:5PNvgiKSwMdjBsDsgFCFLX,"Maverick Sabre, Jorja Smith, Vintage Culture, Slow Motion",Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix,Spinnin' Deep,12,35,73,247622,5PNvgiKSwMdjBsDsgFCFLX,0.863,0.054,0.872,0.074
31,32,spotify:track:0GrEqRHf5FioT1hOB8PBxZ,Marília Mendonça,Vira Homem,Som Livre,22,31,45,239525,0GrEqRHf5FioT1hOB8PBxZ,0.6808,0.009,0.954,0.037
32,33,spotify:track:5n8Y78Pl5q8lqS7sJP61qw,Diego & Arnaldo,Relógio Parado (Ao Vivo),Sony Music Entertainment,32,32,242,234322,5n8Y78Pl5q8lqS7sJP61qw,0.0,0.0,1.0,0.0
33,34,spotify:track:5yaXBGNko8lmFSOvKWo99j,Matheus & Kauan,Então Toma - Ao Vivo,Universal Music Ltda.,34,34,66,232701,5yaXBGNko8lmFSOvKWo99j,0.0,0.0,1.0,0.0
