,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,ID,compound,neg,neu,pos
0,1,spotify:track:4xWzZmX4K1yyrdtRfbUvjt,Niack,Oh Juliana,Niack,1,1,26,742147,4xWzZmX4K1yyrdtRfbUvjt,0.9811,0.01,0.945,0.046
1,2,spotify:track:4zGtfOglDBfVUypabBwIjQ,"Mc Zaac, Anitta, Tyga",Desce Pro Play (PA PA PA),Universal Music Ltda.,1,2,39,554787,4zGtfOglDBfVUypabBwIjQ,-0.918,0.049,0.935,0.016
2,3,spotify:track:2fmeSswdyVq4wcqhY41UHk,"Pineapple StormTv, L7NNON, Chris MC, Xamã, Lourena, Cesar Mc, Djonga, Filipe Ret, Salve Malak, Hunter",Poesia Acústica #9: Melhor Forma,Pineapple StormTV,2,10,24,432911,2fmeSswdyVq4wcqhY41UHk,0.0,0.0,1.0,0.0
3,4,spotify:track:15k1TDabqSEmyXOwMq9RM7,Jonas Esticado,Investe Em Mim,Som Livre,3,3,38,430576,15k1TDabqSEmyXOwMq9RM7,0.0,0.0,1.0,0.0
4,5,spotify:track:0AGS6ZRgzobrazmCi6pYMe,Niack,Na Raba Toma Tapão,Niack / Ritmo dos Fluxos,1,4,81,411302,0AGS6ZRgzobrazmCi6pYMe,-0.8126,0.032,0.957,0.011
5,6,spotify:track:5GAdMAL3tRJkVN1HtwohK2,"Mc Don Juan, Maiara & Maraisa",Vai Ter Que Aguentar,GR6 Music,6,9,64,360079,5GAdMAL3tRJkVN1HtwohK2,-0.9355,0.051,0.949,0.0
6,7,spotify:track:0RaIjuKU5hudMteEXwr4RS,Jorge & Mateus,Ranking,Som Livre,4,6,151,351057,0RaIjuKU5hudMteEXwr4RS,-0.89,0.045,0.955,0.0
7,8,spotify:track:7o9LwQmTuIDm4LyyHFIWul,Henrique & Juliano,Volta Por Baixo - Ao Vivo,Virgin Music Label And Artist Services (S&D),2,5,207,343900,7o9LwQmTuIDm4LyyHFIWul,0.9798,0.0,0.907,0.093
8,9,spotify:track:67mqU3FeErlvWwsxnMfvQo,"MC Du Black, Delacruz",Tudo Aconteceu,Universal Music Ltda.,3,13,131,340944,67mqU3FeErlvWwsxnMfvQo,-0.9413,0.05,0.95,0.0
9,10,spotify:track:25gD4PQjxCLnwIY2n23aEl,"Vitão, Luísa Sonza",Flores,Universal Music Ltda.,2,24,53,332607,25gD4PQjxCLnwIY2n23aEl,-0.5267,0.013,0.987,0.0
10,11,spotify:track:12v6LfkX9YIR3uLefIAAYZ,Mc Jacaré,Comprei um Lança,Mc Jacare / Los Pantchos,11,15,42,318218,12v6LfkX9YIR3uLefIAAYZ,-0.8807,0.041,0.959,0.0
11,12,spotify:track:3WjSkl7VDWY1prwJw7dSG0,Zé Neto & Cristiano,Barzinho Aleatório - Ao Vivo,Som Livre,7,7,242,316150,3WjSkl7VDWY1prwJw7dSG0,-0.5267,0.021,0.979,0.0
12,13,spotify:track:3tc8Z4lGzOIwmIVftsxO6o,Marília Mendonça,Graveto - Ao Vivo,Som Livre,3,8,207,315829,3tc8Z4lGzOIwmIVftsxO6o,0.34,0.015,0.968,0.017
13,14,spotify:track:60wF0XnX7A0jVpDNA5v8vi,"Vytinho NG, Bianca",Tudo no Sigilo,Vytinho Ng,3,16,139,302301,60wF0XnX7A0jVpDNA5v8vi,-0.8642,0.03,0.97,0.0
14,15,spotify:track:4DngRKOpRPrkbzImUB0zgh,Matheus & Kauan,Litrão - Ao Vivo Em Recife / 2020,Universal Music Ltda.,2,11,186,298083,4DngRKOpRPrkbzImUB0zgh,-0.7989,0.029,0.971,0.0
15,16,spotify:track:6jcGoHrqfRW6fI2I6xtwBQ,MC Marks,Deus é por nós,WM Brazil,16,21,50,296460,6jcGoHrqfRW6fI2I6xtwBQ,-0.5267,0.01,0.99,0.0
16,17,spotify:track:51uXmhqGR76tT2UeKZyeN6,"Marília Mendonça, Maiara & Maraisa",Quero Você do Jeito Que Quiser,Som Livre,12,17,25,295658,51uXmhqGR76tT2UeKZyeN6,0.9186,0.0,0.96,0.04
17,18,spotify:track:7Ac3BmqTQoLdAt7HtZyfgN,"DENNIS, Mc Don Juan",Te Prometo,Sony Music Entertainment,8,18,178,294403,7Ac3BmqTQoLdAt7HtZyfgN,-0.9874,0.021,0.965,0.013
18,19,spotify:track:2WlZuBDgLfT7Kc0admhFdg,Luísa Sonza,BRABA,Universal Music Ltda.,1,25,139,284058,2WlZuBDgLfT7Kc0admhFdg,-0.5267,0.017,0.983,0.0
19,20,spotify:track:3Ghyp3X5Ua9ypHnBIgOObI,Henrique & Juliano,Liberdade Provisória - Live - Ibirapuera / 2019,Virgin Music Label And Artist Services (S&D),1,12,242,273020,3Ghyp3X5Ua9ypHnBIgOObI,-0.6808,0.023,0.977,0.0
20,21,spotify:track:4x8XaoLvpo6kd51PZD16RK,"Dilsinho, Henrique & Juliano",Sogra - Ao Vivo,Sony Music Entertainment,17,19,57,270616,4x8XaoLvpo6kd51PZD16RK,0.0,0.0,1.0,0.0
21,22,spotify:track:6UelLqGlWMcVH1E5c4H7lY,Harry Styles,Watermelon Sugar,Columbia,22,40,174,269056,6UelLqGlWMcVH1E5c4H7lY,0.9584,0.0,0.912,0.088
22,23,spotify:track:260n4ECk9j4IEvTAVBYojl,Matheus & Kauan,Nem Doeu - Ao Vivo,Universal Music Ltda.,21,22,67,263060,260n4ECk9j4IEvTAVBYojl,-0.5267,0.015,0.985,0.0
23,24,spotify:track:3tv697PZNnaQN0Mn2zGhS5,Gusttavo Lima,A Gente Fez Amor - Ao Vivo,Sony Music Entertainment,1,14,242,255032,3tv697PZNnaQN0Mn2zGhS5,0.9946,0.029,0.823,0.148
24,25,spotify:track:08Sd5vVcIH3uKeAiaJdoYj,Lauana Prado,Viva Voz - Ao Vivo Em São Paulo / 2019,Universal Music Ltda.,15,23,151,247558,08Sd5vVcIH3uKeAiaJdoYj,0.8625,0.038,0.858,0.104
25,26,spotify:track:28atBekPVlTdnU4M9Z7udd,"Dilsinho, Luísa Sonza, Malibu",Não Vai Embora,Malibu Studios,23,35,88,241801,28atBekPVlTdnU4M9Z7udd,-0.8105,0.02,0.98,0.0
26,27,spotify:track:3J5Pu25BODMex4Jpy4l6FL,"Luíza & Maurílio, Zé Neto & Cristiano",S de Saudade,Som Livre,6,20,277,239745,3J5Pu25BODMex4Jpy4l6FL,0.0,0.0,1.0,0.0
27,28,spotify:track:2Wo6QQD1KMDWeFkkjLqwx5,"SAINt JHN, Imanbek",Roses - Imanbek Remix,Columbia/B1 Recordings,8,47,158,238055,2Wo6QQD1KMDWeFkkjLqwx5,-0.9724,0.11,0.825,0.065
28,29,spotify:track:3056x1XkmICnQmji68rrft,"Murilo Huff, Henrique & Juliano",Desejando Eu (Ao Vivo),Artinvox,26,26,74,231886,3056x1XkmICnQmji68rrft,0.0,0.0,1.0,0.0
29,30,spotify:track:2MOq63fxuFLYQM3CsDcFs1,GIULIA BE,menina solta,WM Brazil,10,43,301,230596,2MOq63fxuFLYQM3CsDcFs1,0.2244,0.015,0.973,0.013
30,31,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,Blinding Lights,Republic Records,17,48,220,227981,0VjIjW4GlUZAMYd2vXMi3b,0.0,0.0,1.0,0.0
31,32,spotify:track:7pDcS0EVMJR0YwjXmHcCRg,"Luísa Sonza, Mc Zaac",TOMA,Universal Music Ltda.,32,56,4,224322,7pDcS0EVMJR0YwjXmHcCRg,-0.9081,0.044,0.956,0.0
32,33,spotify:track:59CnMc5PR9GdDFEVOpHSg9,"Dj W-Beatz, Ventura, Mc Rennan, MC Bruna Alves, MC BN, MC Rick","Rave do Papa - Deluxe (feat. Mc Rennan, MC Bruna Alves, MC BN & MC Rick) - Remix",Tratto Entretenimentos,33,37,53,217019,59CnMc5PR9GdDFEVOpHSg9,0.0,0.0,1.0,0.0
33,34,spotify:track:0SJtvFn4vqgJPscSbEPaql,"Maiara & Maraisa, Dilsinho",Libera Ela - Ao Vivo,Som Livre,16,27,109,214398,0SJtvFn4vqgJPscSbEPaql,0.958,0.0,0.939,0.061
34,35,spotify:track:5LpLYzpV0HWKI2DlPmNywg,"Wesley Safadão, Zé Neto & Cristiano",Despedida - Ao Vivo,Som Livre,15,29,123,214050,5LpLYzpV0HWKI2DlPmNywg,-0.9388,0.049,0.951,0.0
35,36,spotify:track:4j2bK4fnc2s6GyVmhJsJhk,Henrique & Juliano,Briga Feia - Ao Vivo,Virgin Music Label And Artist Services (S&D),21,28,235,205130,4j2bK4fnc2s6GyVmhJsJhk,-0.5267,0.018,0.982,0.0
36,37,spotify:track:2ptHQBO7TQhEkXOeK9ST59,"Grupo Menos É Mais, Di Propósito, Vou Zuar",Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo,Som Livre,30,31,62,203929,2ptHQBO7TQhEkXOeK9ST59,0.0,0.0,1.0,0.0
37,38,spotify:track:3PfIrDoz19wz7qK7tYeu62,Dua Lipa,Don't Start Now,Warner Records,1,51,277,203856,3PfIrDoz19wz7qK7tYeu62,-0.9873,0.129,0.839,0.032
38,39,spotify:track:01mKvmXQLhr3MEoiAEAcP2,"Rennan da Penha, MC 2jhow",Talarica,Sony Music Entertainment,39,42,11,202088,01mKvmXQLhr3MEoiAEAcP2,-0.8807,0.04,0.96,0.0
39,40,spotify:track:3oe0vGmQxem3DcarYMuzu1,Felipe Araújo,Mentira - Ao Vivo,Universal Music Ltda.,11,32,245,201813,3oe0vGmQxem3DcarYMuzu1,0.0,0.0,1.0,0.0
40,41,spotify:track:3oqC4Ta40ft6NnTJwcUTdi,"Rashid, Lukinhas, Emicida",Pipa Voada (feat. Emicida),Sony Music Entertainment,33,52,149,200916,3oqC4Ta40ft6NnTJwcUTdi,0.0,0.0,1.0,0.0
41,42,spotify:track:23zmMwD99ROi9yhxqMxWil,"João Bosco & Vinicius, Matheus",Segunda Taça - Ao Vivo,João Bosco & Vinicius,19,33,165,195801,23zmMwD99ROi9yhxqMxWil,0.0,0.0,1.0,0.0
42,43,spotify:track:6NM06xgqxQ0HU5lxbt2JHi,Gusttavo Lima,Saudade Sua,Sony Music Entertainment,2,36,81,194786,6NM06xgqxQ0HU5lxbt2JHi,-0.4871,0.012,0.988,0.0
43,44,spotify:track:1GWUiFYLYEapxYHnASyOud,Wesley Safadão,Não Valeu,Som Livre,33,38,81,189559,1GWUiFYLYEapxYHnASyOud,-0.9905,0.126,0.874,0.0
44,45,spotify:track:3dPvQLKl42dMYWV4LWRTLK,Os Barões Da Pisadinha,Tá Rocheda,Sony Music Entertainment,30,30,160,188311,3dPvQLKl42dMYWV4LWRTLK,-0.7959,0.036,0.964,0.0
45,46,spotify:track:1Nmcs8zk7LfcvHRgLtTM5J,"Orochi, Papatinho",Amor de Fim de Noite,Mainstreet Records,26,55,261,185349,1Nmcs8zk7LfcvHRgLtTM5J,0.9948,0.004,0.908,0.088
46,47,spotify:track:2PWjKmjyTZeDpmOUa3a5da,Jorge & Mateus,Cheirosa - Ao Vivo,Som Livre,3,34,298,182172,2PWjKmjyTZeDpmOUa3a5da,-0.5267,0.02,0.98,0.0
47,48,spotify:track:0GrEqRHf5FioT1hOB8PBxZ,Marília Mendonça,Vira Homem,Som Livre,22,44,95,180570,0GrEqRHf5FioT1hOB8PBxZ,0.6808,0.009,0.954,0.037
