rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
16,"spotify:track:5LpLYzpV0HWKI2DlPmNywg","Wesley Safadão, Zé Neto & Cristiano","Despedida - Ao Vivo","Som Livre",15,15,73,"326809"
17,"spotify:track:6nI98wtHOJAYSASq22TCYu","Luan Santana","água com açúcar - ao vivo","Som Livre",3,29,91,"319532"
18,"spotify:track:146Vb458Y5RbqEa0fYFPzm","Felipe Araújo","Mentira - Ao Vivo","Universal Music Ltda.",11,16,195,"314748"
19,"spotify:track:0SJtvFn4vqgJPscSbEPaql","Maiara & Maraisa, Dilsinho","Libera Ela - Ao Vivo","Som Livre",16,17,59,"305857"
20,"spotify:track:2PWjKmjyTZeDpmOUa3a5da","Jorge & Mateus","Cheirosa - Ao Vivo","Som Livre",3,18,248,"295609"
21,"spotify:track:1uryupl9hqVZYurJwH4G9k","Guilherme & Benuto","3 Batidas - Ao Vivo","Sony Music Entertainment",8,19,295,"285453"
22,"spotify:track:5L8ZEyIdZ2KE4Wf51SsuOF","Gustavo Mioto","Com Ou Sem Mim - Ao Vivo","Universal Music Ltda.",5,21,206,"280834"
23,"spotify:track:4j2bK4fnc2s6GyVmhJsJhk","Henrique & Juliano","Briga Feia - Ao Vivo","Virgin Music Label And Artist Services (S&D)",22,22,185,"280608"
24,"spotify:track:3GmJxfnUDrIs1iCfKUELFz","Marília Mendonça","Supera - Ao Vivo","Som Livre",1,27,304,"270535"
25,"spotify:track:2Ou6UYuUbNyqwXxRDSeFRf","Maiara & Maraisa","Aí Eu Bebo - Ao Vivo","Som Livre",13,24,241,"270202"
26,"spotify:track:3PfIrDoz19wz7qK7tYeu62","Dua Lipa","Don't Start Now","Warner Records",1,20,227,"269217"
27,"spotify:track:2PqPSf3gtTED79rWGwVtYg","Diego & Victor Hugo","Áudio - Ao Vivo em Brasília","Sony Music Entertainment",23,25,338,"266493"
28,"spotify:track:23zmMwD99ROi9yhxqMxWil","João Bosco & Vinicius, Matheus","Segunda Taça - Ao Vivo","João Bosco & Vinicius",19,26,115,"257129"
29,"spotify:track:2Q9TaUXNM4mNSCgJjbmsJe","Zé Neto & Cristiano","Bebi Minha Bicicleta (Coração Falido) - Ao Vivo","Som Livre",4,30,199,"251962"
30,"spotify:track:24Yi9hE78yPEbZ4kxyoXAI","SAINt JHN, Imanbek","Roses - Imanbek Remix","Columbia/B1 Recordings",8,28,108,"248499"
31,"spotify:track:5PNvgiKSwMdjBsDsgFCFLX","Maverick Sabre, Jorja Smith, Vintage Culture, Slow Motion","Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix","Spinnin' Deep",12,35,73,"247622"
32,"spotify:track:0GrEqRHf5FioT1hOB8PBxZ","Marília Mendonça","Vira Homem","Som Livre",22,31,45,"239525"
33,"spotify:track:5n8Y78Pl5q8lqS7sJP61qw","Diego & Arnaldo","Relógio Parado (Ao Vivo)","Sony Music Entertainment",32,32,242,"234322"
34,"spotify:track:5yaXBGNko8lmFSOvKWo99j","Matheus & Kauan","Então Toma - Ao Vivo","Universal Music Ltda.",34,34,66,"232701"
35,"spotify:track:4lKuzrdZrJuCAedbIslF3A","PEDRO SAMPAIO, Felipe Original, JS o Mão de Ouro","SENTADÃO","WM Brazil",2,33,206,"230523"
36,"spotify:track:7eJMfftS33KTjuF7lTsMCx","Powfu, beabadoobee","death bed (coffee for your head)","Columbia",13,37,98,"216987"
37,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",17,39,170,"213501"
38,"spotify:track:6QwFUcPc5nhsqZuhXUYtV7","Jorge & Mateus","Tijolão - Ao Vivo","Som Livre",1,42,388,"210248"
39,"spotify:track:4p8pEdPYOQLzJUKYrLOacy","WC no Beat, PEDRO SAMPAIO, FP do Trem Bala","BALANÇA (feat. Pedro Sampaio)","Sony Music Entertainment",8,36,136,"210126"
40,"spotify:track:08Sd5vVcIH3uKeAiaJdoYj","Lauana Prado","Viva Voz - Ao Vivo Em São Paulo / 2019","Universal Music Ltda.",33,41,101,"209430"
41,"spotify:track:7ju97lgwC2rKQ6wwsf9no9","Lady Gaga, Ariana Grande","Rain On Me (with Ariana Grande)","Interscope",1,38,24,"208045"
42,"spotify:track:1rgnBhdG2JDFTbYkYRZAku","Tones And I","Dance Monkey","Elektra (NEK)",5,40,266,"204581"
43,"spotify:track:63SHcJzckFykS8faA5zojY","MC Ingryd, DJ Henrique da VK","Vem Me Satisfazer","MC Ingryd",4,43,194,"202364"
44,"spotify:track:79BHjj4YkvbpOlMvG6wf3n","Luan Santana","boa memória - ao vivo","Som Livre",26,68,64,"194616"
45,"spotify:track:28atBekPVlTdnU4M9Z7udd","Dilsinho, Luísa Sonza, Malibu","Não Vai Embora","Malibu Studios",36,45,38,"194308"
46,"spotify:track:2MOq63fxuFLYQM3CsDcFs1","GIULIA BE","menina solta","WM Brazil",10,44,251,"193684"
47,"spotify:track:466cKvZn1j45IpxDdYZqdA","Drake","Toosie Slide","OVO",23,46,73,"186487"
48,"spotify:track:1GWUiFYLYEapxYHnASyOud","Wesley Safadão","Não Valeu","Som Livre",48,48,31,"185424"
49,"spotify:track:1Nmcs8zk7LfcvHRgLtTM5J","Orochi, Papatinho","Amor de Fim de Noite","Mainstreet Records",26,47,211,"184840"
50,"spotify:track:17Ryox5vWKp92IDW87C5PI","Gusttavo Lima","Quem Traiu Levou - Ao Vivo","Sony Music Entertainment",14,53,277,"171275"
51,"spotify:track:5fY9bVl1Wj4PIM3wnduWop","Marília Mendonça","Serenata - Ao Vivo","Som Livre",14,52,395,"169776"
52,"spotify:track:0j1tGcJJfq1nIs4i5GoHXv","Luan Santana","ASAS","LS Music",52,-1,1,"169431"
53,"spotify:track:5GAdMAL3tRJkVN1HtwohK2","Mc Don Juan, Maiara & Maraisa","Vai Ter Que Aguentar","GR6 Music",51,51,14,"169226"
54,"spotify:track:2uhBCMHwS3SATOHIgM2KPF","Zé Neto & Cristiano","Textão - Ao Vivo","Som Livre",44,55,108,"167650"
55,"spotify:track:017PF4Q3l4DBUiWoXk4OWT","Dua Lipa","Break My Heart","Warner Records",8,50,81,"167422"
56,"spotify:track:3056x1XkmICnQmji68rrft","Murilo Huff, Henrique & Juliano","Desejando Eu (Ao Vivo)","Artinvox",54,54,24,"165623"
57,"spotify:track:3oqC4Ta40ft6NnTJwcUTdi","Rashid, Lukinhas, Emicida","Pipa Voada (feat. Emicida)","Sony Music Entertainment",39,49,99,"162995"
58,"spotify:track:3dPvQLKl42dMYWV4LWRTLK","Os Barões Da Pisadinha","Tá Rocheda","Sony Music Entertainment",55,60,110,"162709"
59,"spotify:track:5q0NlM6Pm8Pp3orq7zGiRn","Matheus & Kauan, Jorge & Mateus","Quarta Cadeira - Ao Vivo","Universal Music Ltda.",9,56,451,"161919"
60,"spotify:track:3ZROq16fQ1o2dWEGkHPHkJ","Yasmin Santos, Wesley Safadão","Saudade em Gotas (feat. Wesley Safadão) - Ao Vivo","Sony Music Entertainment",30,57,272,"155711"
61,"spotify:track:48CAeajgzcGJaVUSsXd7h0","Guilherme & Benuto, Israel & Rodolffo","Declaração pro Bar - Ao Vivo","Sony Music Entertainment",53,62,120,"154021"
62,"spotify:track:7ArNH109yIfwIquJ535fsi","Marcos & Belutti, Gaab","Certo e Duvidoso (feat. Gaab) - Ao Vivo","Sony Music Entertainment",55,61,138,"150397"
63,"spotify:track:2TR917wkDeRvwTE5cSfZFf","Humberto & Ronaldo, Matheus & Kauan","Tchau Brigado - Ao Vivo","Humberto e Ronaldo",46,63,165,"149213"
64,"spotify:track:2ptHQBO7TQhEkXOeK9ST59","Grupo Menos É Mais, Di Propósito, Vou Zuar","Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo","Som Livre",58,58,12,"148469"
65,"spotify:track:2rRA0VNb8RcaUMAmgWFoCL","Yasmin Santos, Marília Mendonça","Para Pensa e Volta (feat. Marília Mendonça) - Ao Vivo","Sony Music Entertainment",19,64,353,"147938"
66,"spotify:track:1AfNdxHdE4OLcnQUyC6j3i","MC JottaPê, MC Kekel, MC Kevinho","Eterna Sacanagem","KondZilla Records",19,59,241,"147475"
67,"spotify:track:7qpXCkcr3Zj4LDvdiWryns","Diego & Victor Hugo","Erro Antigo - Ao Vivo","Sony Music Entertainment",53,66,143,"145026"
68,"spotify:track:3vSXPjfcebTt5mB8DXHWM6","Wesley Safadão","Dois Lados","Som Livre",37,65,311,"144815"
69,"spotify:track:1MmS7UIy3J1BTxfGCRvVqN","Gusttavo Lima","Carreira Solo - Ao Vivo","Sony Music Entertainment",21,71,227,"139893"
70,"spotify:track:5MArTXEVyKBwoodjdy04fk","Zé Felipe, Gusttavo Lima","Tiro Certo - Ao Vivo","Som Livre",14,67,367,"139604"
71,"spotify:track:4jGzR5Vri06Y5T9SxM7m5P","Xand Avião, Gusttavo Lima","Algo Mais (Amante) - Ao Vivo","Som Livre",10,73,397,"138752"
72,"spotify:track:3HXLUh9lzSrSLvrvLk2LjC","Henrique & Juliano","Se Eu Fosse Você - Ao Vivo","Virgin Music Label And Artist Services (S&D)",61,70,134,"137295"
73,"spotify:track:4HUZBG98TYbxSR9V1V2DWS","Thiaguinho MT, Mila, JS o Mão de Ouro","Tudo Ok","Sony Music Entertainment",1,69,168,"137060"
74,"spotify:track:3VQF7gLCASQQ3lQkOnFBhz","Mila, MC JottaPê","O Amor Que Tu Perdeu","KondZilla",61,72,51,"130627"
75,"spotify:track:32qETd0e2eKMs2BiMocPc0","Simone & Simaria","Amoreco","UMG Recordings, Inc.",8,76,122,"125395"
76,"spotify:track:6UelLqGlWMcVH1E5c4H7lY","Harry Styles","Watermelon Sugar","Columbia",46,80,124,"121914"
77,"spotify:track:72xB2J9ZeBl0Rzxq2XmzdY","João Gustavo e Murilo, Analaga","Lençol Dobrado","WM Brazil",2,75,588,"121133"
78,"spotify:track:7McCAKExE8KsI2q4Y8wx4U","Murilo Huff, Marília Mendonça","Dois Enganados","Artinvox",41,78,381,"121012"
79,"spotify:track:4UUtssVRs2aQTLQCAAtZg1","Jorge & Mateus","Mil Anos - Recorded At Mosh Studios, São Paulo","Som Livre",29,77,188,"120396"
80,"spotify:track:5STHFaWYO1KeyITjvB4hR8","Marília Mendonça","Tentativas","Som Livre",20,79,122,"119994"
81,"spotify:track:1U3tv41tFRgOfbytpuYQrR","Zé Neto & Cristiano","Ferida Curada","Som Livre",4,82,332,"118529"
82,"spotify:track:3AEw2EfF9Ng84Y3WDxV8Cn","Jovem Dionisio, Vintage Culture, Future Class","Pontos de Exclamação - Vintage Culture & Future Class Remix","Sony Music Entertainment",82,-1,1,"117621"
83,"spotify:track:0nbXyq5TXYPCO7pr3N8S4I","Roddy Ricch","The Box","Atlantic Records",26,85,156,"117430"
84,"spotify:track:2epD7jzjNfrQYxdSaODCvF","Mc Brunyn, Mc Moana","Vai Luan, Rainha dos Faixa Preta","Mc Brunyn",72,83,80,"117193"
85,"spotify:track:3Uq45ipGutypFPmETfaoaH","MC Du Black, DJ 2F","Gaiola É o Troco","EP MIX Editora",1,86,322,"115180"
86,"spotify:track:4gDvg62vG96w0qJaF6wzcd","Diego & Victor Hugo, Zé Neto & Cristiano","A Culpa é do Meu Grau (feat. Zé Neto & Cristiano) - Ao Vivo em Brasília","Sony Music Entertainment",14,88,451,"114727"
87,"spotify:track:7qEHsqek33rTcFNT9PFqLf","Lewis Capaldi","Someone You Loved","Vertigo Berlin",54,81,291,"114638"
88,"spotify:track:5OzvtpasMB3aPWpfVr0PsA","Luíza & Maurílio","Pode Sumir","Som Livre",88,89,17,"112662"
89,"spotify:track:71FrGl0XcpL3VId65tB5mg","Os Barões Da Pisadinha","Recairei - Ao Vivo","Sony Music Entertainment",88,96,32,"112089"
90,"spotify:track:7M6D0ACikinC39ZtuEwMPo","Dayvi, Victor Cardenas, Rennan da Penha, Kelly Ruíz","Baila Comigo (feat. Kelly Ruiz) - Rennan da Penha Remix","Sony Music Entertainment",73,84,40,"109824"
91,"spotify:track:4x8XaoLvpo6kd51PZD16RK","Dilsinho, Henrique & Juliano","Sogra - Ao Vivo","Sony Music Entertainment",87,87,7,"109134"
92,"spotify:track:4E6RdcCWMiHTu7zy1VTNDo","Marília Mendonça","Todo Mundo Vai Sofrer - Ao Vivo","Som Livre",1,94,395,"108663"
93,"spotify:track:5JKaHAt4atuNoLqpyDgbyK","Pineapple StormTv, Froid, Xamã, Dk 47, Chris MC, Cynthia Luz, Luccas Carlos, Hunter","Poesia Acústica - Paris","Pineapple StormTV",68,103,87,"106408"
94,"spotify:track:260n4ECk9j4IEvTAVBYojl","Matheus & Kauan","Nem Doeu - Ao Vivo","Universal Music Ltda.",56,93,17,"106373"
95,"spotify:track:7vpGKEUPrA4UEsS4o4W1tP","Pabllo Vittar","Amor de Que","Sony Music Entertainment",10,95,227,"106370"
96,"spotify:track:1IWNylpZ477gIVUDpJL66u","Lady Gaga, BLACKPINK","Sour Candy (with BLACKPINK)","Interscope",1,98,18,"104973"
97,"spotify:track:7DmZMqXYgQ1oI3z3bGUEbi","GIULIA BE","(não) era amor","WM Brazil",40,91,69,"104148"
98,"spotify:track:6YClJMtJDyyJ2iaUf5npyC","MC Kevin o Chris","Pode Jogar","Som Livre",97,97,3,"103529"
99,"spotify:track:1IGARc5YhGUSomhIk9DRDI","Diego & Arnaldo","Decisão Errada - Ao Vivo","Sony Music Entertainment",99,102,45,"103146"
100,"spotify:track:2cWCwWJTozhsGxmvrJJaXn","Recayd Mob, Dfideliz, MC Igu, Jé Santiago, Derek","Mlks de Sp","Recayd Mob",61,113,9,"103040"
101,"spotify:track:6gBFPUFcJLzWGx4lenP6h2","Travis Scott","goosebumps","Epic/Grand Hustle",32,116,105,"102946"
102,"spotify:track:7sYAS4CpbV90oSemgaEQat","Alok, Dynoro","On & On","Columbia/B1 Recordings",51,92,205,"102615"
103,"spotify:track:39Yp9wwQiSRIDOvrVg7mbk","THE SCOTTS, Travis Scott, Kid Cudi","THE SCOTTS","Cactus Jack / Epic",13,110,52,"101991"
104,"spotify:track:5FFpRbsH9WDYNoLauRAHpj","MC Kevinho, Dadá Boladão, MC JottaPê","Paredão","WM Brazil",18,99,175,"101951"
105,"spotify:track:7Gk5OrMYaMRtT2JmgJVAfk","ANAVITÓRIA, Vitor Kley","Pupila","Universal Music Ltda.",14,90,346,"101807"
106,"spotify:track:5U28PY9MekLyCBYtLHGQpe","Melim","Meu Abrigo","Universal Music Ltda.",1,74,752,"101330"
107,"spotify:track:14kRWkCWBYfQqILflEcpSJ","Lexa, PEDRO SAMPAIO","Chama Ela (feat. Pedro Sampaio)","Som Livre",5,104,264,"100688"
108,"spotify:track:2bPtwnrpFNEe8N7Q85kLHw","Anitta, Lexa, Luísa Sonza, Rebecca","Combatchy (feat. MC Rebecca)","WM Brazil",1,109,208,"99842"
109,"spotify:track:0N2cvvlyEw5NFc00E3FB0D","Dj Guuga, Mc Pierre","Cabaré","GR6 Music",109,118,4,"99821"
110,"spotify:track:62aP9fBQKYKxi7PDXwcUAS","Surf Mesa, Emilee","ily (i love you baby) (feat. Emilee)","Astralwerks",70,101,35,"98683"
111,"spotify:track:3tu0GkIZwwkmILoD4HemBq","Raí Saia Rodada","Bebe e Vem Me Procurar","Som Livre",36,120,367,"98501"
112,"spotify:track:1K7WzjKDcDdVbKNGrB0gej","Major Lazer, MC Lan, Anitta, BEAM","Rave de Favela (feat. BEAM)","WM Brazil",2,106,121,"98482"
113,"spotify:track:13Rf6RaZT13TW4xLQR3MQr","Pineapple StormTv, MC Cabelinho, Bob do Contra, Azzy, Filipe Ret, Dudu, Xamã, Orochi, Maquiny, Salve Malak, Hunter","Poesia Acústica #6: Era uma Vez","Pineapple StormTV",14,119,537,"98441"
114,"spotify:track:5dKesZwp6deuhEeW8F1UEi","Felipe Original, MC Kevin o Chris, Sodré, JS o Mão de Ouro","Hit Contagiante","Tudo Nosso Produtora",1,114,321,"98129"
115,"spotify:track:7N0Py2msno86enR6JPNlpV","Turma do Pagode","Muito Cedo","Sony Music Entertainment",105,105,123,"97631"
116,"spotify:track:330oIFOtslgdc4TBVApQuY","MC Du Black, Jully","50 Tons","Universal Music Ltda.",95,108,38,"97592"
117,"spotify:track:2qD7VoDYcrAPY0cVEfpsR5","Anitta, Marília Mendonça","Some que ele vem atrás","WM Brazil",2,111,229,"97309"
118,"spotify:track:6v3KW9xbzN5yKLt9YKDYA2","Shawn Mendes, Camila Cabello","Señorita","Island Records",2,100,360,"96902"
119,"spotify:track:3MkdA6vwF0ifRl86yzTlJW","Matuê","Kenny G","Sony Music Entertainment",5,126,284,"96251"
120,"spotify:track:29q6ong0J1OWKjoD1OfBhJ","Diego & Ray","Previsão De Sofrimento - Ao Vivo","Universal Music Ltda.",95,-1,4,"95784"
121,"spotify:track:2rRJrJEo19S2J82BDsQ3F7","Trevor Daniel","Falling","Alamo",51,125,185,"94956"
122,"spotify:track:6mdU8glNHYdBBj5DuKSL1B","Gusttavo Lima","Perrengue - Ao Vivo","Sony Music Entertainment",15,127,251,"94025"
123,"spotify:track:6hqJJY6rwAUS2zl9FsCQQH","Dilsinho","Deixa pra Amanhã - Ao Vivo","Sony Music Entertainment",53,112,48,"93729"
124,"spotify:track:0BVRi6cizWdDrLRmKI0qsw","Os Barões Da Pisadinha","Chupadinha","Sony Music Entertainment",104,140,38,"93039"
125,"spotify:track:3RbXsVQr4jeTxvT35Hssq3","Marília Mendonça","Bebi Liguei - Ao Vivo","Som Livre",2,121,547,"92821"
126,"spotify:track:1qy7aOHnfnOMJoT1fhoLYG","Marília Mendonça, Gaab","Intenção - Ao Vivo","Som Livre",37,124,304,"91917"
127,"spotify:track:7ytR5pFWmSjzHJIeQkgog4","DaBaby, Roddy Ricch","ROCKSTAR (feat. Roddy Ricch)","South Coast Music Group/Interscope Records",55,128,37,"89871"
128,"spotify:track:0v8OKUrqZGoEbgEUXScRSQ","Alok, THRDL!FE","Hear Me Tonight","Columbia/B1 Recordings",55,117,47,"88918"
129,"spotify:track:7CHi4DtfK4heMlQaudCuHK","MEDUZA, Becky Hill, Goodboys","Lose Control","Virgin",53,122,192,"88305"
130,"spotify:track:31yFXM26dazFnWI2eoOM5R","MC G15, Mc Livinho","Ela Vem","GR6 Music",21,135,360,"87915"
131,"spotify:track:4rnI4obabjGCPI2CCCs5VR","Felipe Araújo","Hoje Eu Beberei - Ao Vivo","Universal Music Ltda.",58,137,232,"87765"
132,"spotify:track:3kGx7JDcz0FvWszSyuuQN6","Henrique & Juliano","Sem Amor - Ao Vivo","Virgin Music Label And Artist Services (S&D)",62,131,29,"87534"
133,"spotify:track:1qCLx3nX25NuhfPjM5E1qV","Melim","Ouvi Dizer","Universal Music Ltda.",10,107,695,"87493"
134,"spotify:track:1xyVMQx51Kab6eLVtE6twx","Lauana Prado, Maiara & Maraisa","Cobaia","Universal Music Ltda.",6,133,674,"87468"
135,"spotify:track:0CgMeXQiNYJxPVQ2EMJxdL","Mc Livinho, Mc Pedrinho","Se Prepara 2","GR6 Music",31,145,240,"86758"
136,"spotify:track:4HBZA5flZLE435QTztThqH","Ariana Grande, Justin Bieber","Stuck with U (with Justin Bieber)","Ariana Grande & Justin Bieber ""Stuck With U""- Charity",15,130,38,"86591"
137,"spotify:track:5F8ffc8KWKNawllr5WsW0r","Dadá Boladão, Tati Zaqui, OIK","Surtada - Remix Brega Funk","Sony Music Entertainment",1,144,259,"86456"
138,"spotify:track:59WWulo1LM0njpIkcduCMn","Atitude 67","Tão Linda","Universal Music Ltda.",35,129,316,"86317"
139,"spotify:track:6AQHdnPnoNoSpCJIO23KsX","MC JottaPê, DJ RD, MC M10","Sentou e Gostou","KondZilla",3,142,325,"86072"
140,"spotify:track:5gvrBqNFFEWcxYPt3mamvJ","Luan Santana","quando a bad bater - ao vivo","Som Livre",1,183,322,"85860"
141,"spotify:track:0rUL7vUZmCKxB0gS83W3aM","Marília Mendonça, Leo Santana, Didá Banda Feminina","Apaixonadinha - Ao Vivo","Som Livre",49,132,395,"85798"
142,"spotify:track:3fLqmaO4vvZpFZSZy52VMp","Lagum, Ana Gabriela","Deixa (feat. Ana Gabriela)","Sony Music Entertainment",20,115,738,"85776"
143,"spotify:track:5RqR4ZCCKJDcBLIn4sih9l","StaySolidRocky","Party Girl","Columbia",137,147,9,"85694"
144,"spotify:track:6sRLrSetyIwIKhW1eMlUNP","Matheus & Kauan, Marília Mendonça","Vou Ter Que Superar - Ao Vivo","Universal Music Ltda.",2,141,451,"85592"
145,"spotify:track:2DsZ6pXK1AG6emFugTeYW3","Melim","Gelo","UMG Recordings, Inc.",31,123,300,"85151"
146,"spotify:track:5MMrkwK6AgNAsgHVdC7daZ","Dilsinho","Péssimo Negócio (Ao Vivo)","Sony Music Entertainment",14,136,590,"85105"
147,"spotify:track:22rcaYTa2UgcLCbeO0NoNj","Priscilla Alcantara, Whindersson Nunes","Girassol","Sony Music Entertainment",5,153,186,"84120"
148,"spotify:track:2RMOwSvOGQyy985Vx4VSGQ","LUDMILLA, Topo La Maskara, Walshy Fire","Verdinha","WM Brazil",8,148,198,"83999"
149,"spotify:track:6toDZSoqG5QUitFsoxavRy","Vitão, Anitta","Complicado","Universal Music Ltda.",8,134,255,"83949"
150,"spotify:track:21jGcNKet2qwijlDFuPiPb","Post Malone","Circles","Republic Records",32,146,290,"83774"
151,"spotify:track:35UE1nhYHTax1g6y90pTKE","Henrique & Juliano","Amor Atual - Ao Vivo","Virgin Music Label And Artist Services (S&D)",51,152,73,"83131"
152,"spotify:track:2xLMifQCjDGFmkHkpNLD9h","Travis Scott","SICKO MODE","Cactus Jack / Epic / Grand Hustle",29,167,114,"82548"
153,"spotify:track:6wDzwmywQ2X8O0FN1IQGol","Os Barões Da Pisadinha","Cabeça Voando","Sony Music Entertainment",127,159,21,"82319"
154,"spotify:track:3YqLyRFwjGuPBT7EHoyQH7","Pk, Luísa Sonza","Tudo de bom","WM Brazil",52,154,140,"81277"
155,"spotify:track:2b8fOow8UzyDFAE27YhOZM","Maroon 5","Memories","Interscope Records*",78,143,245,"80775"
156,"spotify:track:1EQ8sBQ7Abv9DvNBzhXAcv","Nando Reis, Ana Cañas","Pra Você Guardei O Amor","Universal Music Ltda.",104,139,589,"80761"
157,"spotify:track:1dKYlw6v9wofuqb7EXSvPn","DENNIS, Cantini","Isso Que é Vida","Sony Music Entertainment",150,150,75,"80364"
158,"spotify:track:7k4t7uLgtOxPwTpFmtJNTY","KAROL G, Nicki Minaj","Tusa","TUSA - Karol G & Nicki Minaj",38,151,163,"79927"
159,"spotify:track:3tA0vALUwrzkTgHcm9j6oJ","Zé Neto & Cristiano","Notificação Preferida - Ao Vivo","Som Livre",2,157,703,"79586"
160,"spotify:track:5aayWOEE7u7bxZ3r7dwIrX","IZA","Meu talismã","WM Brazil",75,138,269,"79510"
161,"spotify:track:159ntSAEWJ9zIMOSXmQ530","Luan Santana","choque térmico - ao vivo","Som Livre",11,-1,281,"79388"
162,"spotify:track:3eekarcy7kvN4yt5ZFzltW","Travis Scott","HIGHEST IN THE ROOM","Cactus Jack / Epic",35,175,160,"79138"
163,"spotify:track:7HLU2aJTAQfSIgJ2dMASsP","Mc Poze do Rodo, Dj Gabriel do Borel","To Voando Alto","Mc Poze do Rodo",16,168,202,"78267"
164,"spotify:track:6l1PdE7lQbodewVQh16GCM","Projota, Vitão","Sei Lá","Universal Music Ltda.",23,149,415,"78193"
165,"spotify:track:7D5F5BzIon5zhzQrOU2pdN","Marília Mendonça","Ciumeira - Ao Vivo","Som Livre",1,165,648,"77934"
166,"spotify:track:6mnySl4xEnPy0ZBBWSAHc9","Henrique & Juliano","Não Gosto Eu Amo - Ao Vivo","Virgin Music Label And Artist Services (S&D)",53,166,118,"77644"
167,"spotify:track:3AV1KI22k1jGMz792lDrj1","Os Barões Da Pisadinha, Xand Avião","Basta Você Me Ligar - Ao Vivo","Sony Music Entertainment",167,173,3,"77601"
168,"spotify:track:0UcXwpDGXU9IAwo6ZeRneX","Henrique & Juliano","Eterno Replay - Ao Vivo","Virgin Music Label And Artist Services (S&D)",54,163,58,"77556"
169,"spotify:track:65i9Mc7h1CG7ssI1OhMPcT","Dilsinho","Onze e Pouquinho","Sony Music Entertainment",107,155,241,"77495"
170,"spotify:track:3jjujdWJ72nww5eGnfs2E7","Harry Styles","Adore You","Columbia",49,161,188,"77397"
171,"spotify:track:5v4GgrXPMghOnBBLmveLac","Megan Thee Stallion, Beyoncé","Savage Remix (feat. Beyoncé)","300 Entertainment",84,158,46,"77347"
172,"spotify:track:4nK5YrxbMGZstTLbvj6Gxw","BENEE, Gus Dapperton","Supalonely","Republic Records",92,164,73,"76405"
173,"spotify:track:2I1bHdlKar6igsep1R6H46","Henrique & Juliano","Alô Bebê - Ao Vivo","Virgin Music Label And Artist Services (S&D)",92,176,94,"75435"
174,"spotify:track:7MnT7msJZg3XBAS0OTfGrB","Legião Urbana","Tempo Perdido","EMI Brazil",153,193,135,"75149"
175,"spotify:track:1ipiDzNe3oxmXbURsgyczF","MC Bruna Alves, Dj Digo Beat","Me Desculpa Pai, Me Desculpa Mãe (feat. Dj Digo Beat) - Remix Digo Beat","Way Produtora",145,177,8,"75074"
