rank	uri	artist_names	track_name	source	peak_rank	previous_rank	days_on_chart	streams	ID
1	spotify:track:3Ghyp3X5Ua9ypHnBIgOObI	Henrique & Juliano	Liberdade Provisória - Live - Ibirapuera / 2019	Virgin Music Label And Artist Services (S&D)	1	1	64	897691	3Ghyp3X5Ua9ypHnBIgOObI
2	spotify:track:3tv697PZNnaQN0Mn2zGhS5	Gusttavo Lima	A Gente Fez Amor - Ao Vivo	Sony Music Entertainment	2	2	64	680964	3tv697PZNnaQN0Mn2zGhS5
3	spotify:track:4HUZBG98TYbxSR9V1V2DWS	Thiaguinho MT, Mila, JS o Mão de Ouro	Tudo Ok	Sony Music Entertainment	2	3	40	676457	4HUZBG98TYbxSR9V1V2DWS
4	spotify:track:4lKuzrdZrJuCAedbIslF3A	PEDRO SAMPAIO, Felipe Original, JS o Mão de Ouro	SENTADÃO	WM Brazil	2	4	78	644192	4lKuzrdZrJuCAedbIslF3A
5	spotify:track:3tc8Z4lGzOIwmIVftsxO6o	Marília Mendonça	Graveto - Ao Vivo	Som Livre	5	5	29	579718	3tc8Z4lGzOIwmIVftsxO6o
6	spotify:track:63SHcJzckFykS8faA5zojY	MC Ingryd, DJ Henrique da VK	Vem Me Satisfazer	MC Ingryd	5	8	66	574047	63SHcJzckFykS8faA5zojY
7	spotify:track:1rgnBhdG2JDFTbYkYRZAku	Tones And I	Dance Monkey	Elektra (NEK)	5	6	138	545040	1rgnBhdG2JDFTbYkYRZAku
8	spotify:track:2bPtwnrpFNEe8N7Q85kLHw	Anitta, Lexa, Luísa Sonza, Rebecca	Combatchy (feat. MC Rebecca)	WM Brazil	1	9	80	541876	2bPtwnrpFNEe8N7Q85kLHw
9	spotify:track:5L8ZEyIdZ2KE4Wf51SsuOF	Gustavo Mioto	Com Ou Sem Mim - Ao Vivo	Universal Music Ltda.	9	10	78	520244	5L8ZEyIdZ2KE4Wf51SsuOF
10	spotify:track:2Q9TaUXNM4mNSCgJjbmsJe	Zé Neto & Cristiano	Bebi Minha Bicicleta (Coração Falido) - Ao Vivo	Som Livre	4	12	71	478682	2Q9TaUXNM4mNSCgJjbmsJe
11	spotify:track:2PWjKmjyTZeDpmOUa3a5da	Jorge & Mateus	Cheirosa - Ao Vivo	Som Livre	3	13	120	475474	2PWjKmjyTZeDpmOUa3a5da
12	spotify:track:5F8ffc8KWKNawllr5WsW0r	Dadá Boladão, Tati Zaqui, OIK	Surtada - Remix Brega Funk	Sony Music Entertainment	1	11	131	471404	5F8ffc8KWKNawllr5WsW0r
13	spotify:track:3J5Pu25BODMex4Jpy4l6FL	Luíza & Maurílio, Zé Neto & Cristiano	S de Saudade	Som Livre	10	14	99	468513	3J5Pu25BODMex4Jpy4l6FL
14	spotify:track:7vZqxuOvEwRHsGVaDykzpY	Os Parazim	Porta Mala	Os Parazim	7	7	49	467682	7vZqxuOvEwRHsGVaDykzpY
15	spotify:track:3GmJxfnUDrIs1iCfKUELFz	Marília Mendonça	Supera - Ao Vivo	Som Livre	1	15	176	422841	3GmJxfnUDrIs1iCfKUELFz
16	spotify:track:1uryupl9hqVZYurJwH4G9k	Guilherme & Benuto	3 Batidas - Ao Vivo	Sony Music Entertainment	8	16	167	401562	1uryupl9hqVZYurJwH4G9k
17	spotify:track:6lK3nCiigk34SGqEjpQoqO	Maiara & Maraisa	Aí Eu Bebo - Ao Vivo	Som Livre	13	21	113	376855	6lK3nCiigk34SGqEjpQoqO
18	spotify:track:6WrI0LAC5M1Rw2MnX2ZvEg	Dua Lipa	Don't Start Now	Warner Records	16	17	99	369833	6WrI0LAC5M1Rw2MnX2ZvEg
19	spotify:track:2MOq63fxuFLYQM3CsDcFs1	GIULIA BE	menina solta	WM Brazil	10	18	123	362442	2MOq63fxuFLYQM3CsDcFs1
20	spotify:track:5FFpRbsH9WDYNoLauRAHpj	MC Kevinho, Dadá Boladão, MC JottaPê	Paredão	WM Brazil	18	20	47	357124	5FFpRbsH9WDYNoLauRAHpj
21	spotify:track:3Uq45ipGutypFPmETfaoaH	MC Du Black, DJ 2F	Gaiola É o Troco	EP MIX Editora	1	22	194	353611	3Uq45ipGutypFPmETfaoaH
22	spotify:track:2RMOwSvOGQyy985Vx4VSGQ	LUDMILLA, Topo La Maskara, Walshy Fire	Verdinha	WM Brazil	8	19	71	353241	2RMOwSvOGQyy985Vx4VSGQ
23	spotify:track:6QwFUcPc5nhsqZuhXUYtV7	Jorge & Mateus	Tijolão - Ao Vivo	Som Livre	1	25	260	348631	6QwFUcPc5nhsqZuhXUYtV7
24	spotify:track:2qD7VoDYcrAPY0cVEfpsR5	Anitta, Marília Mendonça	Some que ele vem atrás	WM Brazil	2	23	101	345923	2qD7VoDYcrAPY0cVEfpsR5
25	spotify:track:7o9LwQmTuIDm4LyyHFIWul	Henrique & Juliano	Volta Por Baixo - Ao Vivo	Virgin Music Label And Artist Services (S&D)	22	24	29	345894	7o9LwQmTuIDm4LyyHFIWul
26	spotify:track:14kRWkCWBYfQqILflEcpSJ	Lexa, PEDRO SAMPAIO	Chama Ela (feat. Pedro Sampaio)	Som Livre	5	26	136	336071	14kRWkCWBYfQqILflEcpSJ
27	spotify:track:4j2bK4fnc2s6GyVmhJsJhk	Henrique & Juliano	Briga Feia - Ao Vivo	Virgin Music Label And Artist Services (S&D)	25	27	57	334939	4j2bK4fnc2s6GyVmhJsJhk
28	spotify:track:5W1kqz2l1lDX77DXBMeXZg	Matheus & Kauan	Litrão - Ao Vivo Em Recife / 2020	Universal Music Ltda.	28	46	8	329434	5W1kqz2l1lDX77DXBMeXZg
29	spotify:track:5dKesZwp6deuhEeW8F1UEi	Felipe Original, MC Kevin o Chris, Sodré, JS o Mão de Ouro	Hit Contagiante	Tudo Nosso Produtora	1	28	193	328486	5dKesZwp6deuhEeW8F1UEi
30	spotify:track:4RC2nzqaQygxoVQOVv3XlT	Leo Santana, Anitta	Contatinho - Ao Vivo	Universal Music Ltda.	5	30	155	305032	4RC2nzqaQygxoVQOVv3XlT
31	spotify:track:17Ryox5vWKp92IDW87C5PI	Gusttavo Lima	Quem Traiu Levou - Ao Vivo	Sony Music Entertainment	14	29	149	302914	17Ryox5vWKp92IDW87C5PI
32	spotify:track:72xB2J9ZeBl0Rzxq2XmzdY	João Gustavo e Murilo, Analaga	Lençol Dobrado	WM Brazil	2	35	460	294828	72xB2J9ZeBl0Rzxq2XmzdY
33	spotify:track:1U3tv41tFRgOfbytpuYQrR	Zé Neto & Cristiano	Ferida Curada	Som Livre	4	34	204	294167	1U3tv41tFRgOfbytpuYQrR
34	spotify:track:7yYsyXQa2JgbyL9fkEiUNt	Pabllo Vittar	Amor de Que	Sony Music Entertainment	11	31	99	293833	7yYsyXQa2JgbyL9fkEiUNt
35	spotify:track:7HLU2aJTAQfSIgJ2dMASsP	Mc Poze do Rodo, Dj Gabriel do Borel	To Voando Alto	Mc Poze do Rodo	16	36	76	284148	7HLU2aJTAQfSIgJ2dMASsP
