Position	TrackName	Artist	Streams	URL	Id
24	Baby Me Atende	Matheus Fernandes	3962038	https://open.spotify.com/track/1bWBG6IkMnDr3qvCKSvQT7	1bWBG6IkMnDr3qvCKSvQT7
25	Expectativa x Realidade	Matheus & Kauan	3960766	https://open.spotify.com/track/1wdhj1r7aeWVDUl9d18YKu	1wdhj1r7aeWVDUl9d18YKu
26	Putariazinha	Felipe Amorim	3639188	https://open.spotify.com/track/2jwrYBGz7osKI31v50bS7b	2jwrYBGz7osKI31v50bS7b
27	Rolê	Tarcísio do Acordeon	3415192	https://open.spotify.com/track/50gPsfGHy5OnPauA9455DM	50gPsfGHy5OnPauA9455DM
28	Acordo - Ao Vivo	Henrique & Juliano	3349817	https://open.spotify.com/track/0tM4J8aID6qYZOE3e14sCj	0tM4J8aID6qYZOE3e14sCj
29	Ficha Limpa - Ao Vivo	Gusttavo Lima	3306160	https://open.spotify.com/track/17QN5kFprJqHdHLMj7hz4s	17QN5kFprJqHdHLMj7hz4s
30	Trava na Pose, Chama no Zoom, Dá um Close (feat. Mc Rennan)	DJ Patrick Muniz	3223705	https://open.spotify.com/track/0DsPj89zlY3Us7xb5cXK5h	0DsPj89zlY3Us7xb5cXK5h
31	Por Supuesto	Marina Sena	3179296	https://open.spotify.com/track/7xVSNhAUQhUIpwfR6lTOwA	7xVSNhAUQhUIpwfR6lTOwA
32	Localiza Aí BB	Vitor e Luan	3164196	https://open.spotify.com/track/6fe5D0ivKnpXFMAnoSRjah	6fe5D0ivKnpXFMAnoSRjah
33	Bala Love	Mc Anjim	3134033	https://open.spotify.com/track/48Ll1C6qAnP2UjnopQDh4a	48Ll1C6qAnP2UjnopQDh4a
34	Vestido Coladinho	Max e Luan	3045943	https://open.spotify.com/track/1d7AtPeraWVsvI4U1YTHt1	1d7AtPeraWVsvI4U1YTHt1
35	Senta Danada	Zé Felipe	3033049	https://open.spotify.com/track/2R9IrE42Mw4zdUXAEFNiZL	2R9IrE42Mw4zdUXAEFNiZL
36	Não Sei o Que Lá	Marília Mendonça	3014291	https://open.spotify.com/track/28m65cMH7QXHzFnZSTtNHY	28m65cMH7QXHzFnZSTtNHY
37	Dar uma Namorada - Ao Vivo	Israel & Rodolffo	2904985	https://open.spotify.com/track/2PZmUFZGlUqkYJL0s0Cl6C	2PZmUFZGlUqkYJL0s0Cl6C
38	Aquelas Coisas	João Gomes	2825397	https://open.spotify.com/track/0FqVtQxRD3HsPltldG5v5M	0FqVtQxRD3HsPltldG5v5M
39	Carinha de Neném	Japãozin	2786062	https://open.spotify.com/track/6T6SDJszPbuMCBpSm3aS3G	6T6SDJszPbuMCBpSm3aS3G
40	Set dos Casados	Mc Davi	2762297	https://open.spotify.com/track/2xebCnKCjYWBhJ4Ai8hO5E	2xebCnKCjYWBhJ4Ai8hO5E
41	MORENA	Luan Santana	2755680	https://open.spotify.com/track/4PQdrXMDHDPl1RczrrlADd	4PQdrXMDHDPl1RczrrlADd
42	Sem Sentimento	DG e Batidão Stronda	2711937	https://open.spotify.com/track/4XiFqfUXyTwOChvMLKKi0T	4XiFqfUXyTwOChvMLKKi0T
43	Desbloqueado - Ao Vivo	Diego & Victor Hugo	2704636	https://open.spotify.com/track/79Wou8NwYEFzTyDQudjENF	79Wou8NwYEFzTyDQudjENF
44	Água Nos Zói - Ao Vivo	Clayton & Romário	2675643	https://open.spotify.com/track/77rIMl1WIrLf4ZDKFYZ4ji	77rIMl1WIrLf4ZDKFYZ4ji
45	Motel Afrodite	Marília Mendonça	2622808	https://open.spotify.com/track/6WxpU2F5gwTzwYsAalI6nI	6WxpU2F5gwTzwYsAalI6nI
46	Quer Voar	Matuê	2613241	https://open.spotify.com/track/7aZusA4cWXz3Wv9e9uhavz	7aZusA4cWXz3Wv9e9uhavz
47	Troca de Calçada	Marília Mendonça	2597877	https://open.spotify.com/track/4AAIAVjSyiq1N7SXKkwXZe	4AAIAVjSyiq1N7SXKkwXZe
48	Mete a Louca	MC Rogerinho	2502741	https://open.spotify.com/track/62d4BfCTUHdOsARRETHLDz	62d4BfCTUHdOsARRETHLDz
49	A QUEDA	Gloria Groove	2500749	https://open.spotify.com/track/2s9BO8c0co0PmgBiUoTT17	2s9BO8c0co0PmgBiUoTT17
50	Namorando Com Saudade	Jorge & Mateus	2470552	https://open.spotify.com/track/6m84TzSTM5nbwZxIxkYHz6	6m84TzSTM5nbwZxIxkYHz6
51	Batom de Cereja - Ao Vivo	Israel & Rodolffo	2373513	https://open.spotify.com/track/2MZQAvsA7aZDssppBLRxYp	2MZQAvsA7aZDssppBLRxYp
52	Eu Já Tava Bem - Ao Vivo	Wesley Safadão	2316137	https://open.spotify.com/track/5emL18Je5WuruMhWr0gj4w	5emL18Je5WuruMhWr0gj4w
53	Vagabundo	Matheus & Kauan	2204858	https://open.spotify.com/track/6Lrzxd7ST5oQ6FYKXKH7Ia	6Lrzxd7ST5oQ6FYKXKH7Ia
54	Chega E Senta - Ao Vivo	John Amplificado	2096048	https://open.spotify.com/track/2ookQf9qP2qiBuNFnNXyfl	2ookQf9qP2qiBuNFnNXyfl
55	Não Me Arranha - Ao Vivo	Gusttavo Lima	2093357	https://open.spotify.com/track/6ve9hbVnSgJ0vrsRpj18OH	6ve9hbVnSgJ0vrsRpj18OH
56	Se For Amor	João Gomes	2091043	https://open.spotify.com/track/5F2xRvRFkxDvqdFtUNAEyw	5F2xRvRFkxDvqdFtUNAEyw
57	Rasteira - Ao Vivo	Henrique & Juliano	2052016	https://open.spotify.com/track/1TyxXIXVVpHwhKaF73z8nw	1TyxXIXVVpHwhKaF73z8nw
58	Bota a Mão no Chão	Felipe Cardoso DJ	1938102	https://open.spotify.com/track/3Lw41pfko5XMrsHRtlbo2k	3Lw41pfko5XMrsHRtlbo2k
59	Vamo Tomar Uma	Zé Neto & Cristiano	1936051	https://open.spotify.com/track/452LVnTBjXYW3guqe3xiqI	452LVnTBjXYW3guqe3xiqI
60	Uma Ex (Ao Vivo)	Murilo Huff	1931335	https://open.spotify.com/track/7xi4XR5EIOU6OHdIydLMjT	7xi4XR5EIOU6OHdIydLMjT
61	Cena de Amor	Brisa Star	1902275	https://open.spotify.com/track/6RMYuqlTn8777j5arY9zhC	6RMYuqlTn8777j5arY9zhC
62	Me Sinto Abençoado	Mc Poze do Rodo	1900012	https://open.spotify.com/track/7HjZD0NPC1hzFpjUjo45GR	7HjZD0NPC1hzFpjUjo45GR
63	Enemy (with JID) - from the series Arcane League of Legends	Imagine Dragons	1870589	https://open.spotify.com/track/1r9xUipOqoNwggBpENDsvJ	1r9xUipOqoNwggBpENDsvJ
64	Zero Saudade - Ao Vivo	Os Barões Da Pisadinha	1817795	https://open.spotify.com/track/1hs2hRwPfyFLoYIf6jY1W7	1hs2hRwPfyFLoYIf6jY1W7
65	Deu Meia Noite, Eu Sumi, Geral Soltando Fogos	Mc Delux	1799203	https://open.spotify.com/track/3hycwch1V1aCbKGlcfKg0I	3hycwch1V1aCbKGlcfKg0I
66	Teste de Farmácia - Ao Vivo	Gusttavo Lima	1775838	https://open.spotify.com/track/0ZwGhDJHceKPvg3UAb5OMQ	0ZwGhDJHceKPvg3UAb5OMQ
67	Ficante Fiel	Mad Dogz	1774113	https://open.spotify.com/track/07Kp3cAQRY0iPp4ATMoehM	07Kp3cAQRY0iPp4ATMoehM
68	Oi Deus - Ao Vivo	Hugo & Guilherme	1769376	https://open.spotify.com/track/6JIIejoN31NIn6BJsVS3cu	6JIIejoN31NIn6BJsVS3cu
69	Unha de Gel	Os Barões Da Pisadinha	1760602	https://open.spotify.com/track/0PH49SrRKOFVWF81PobhW6	0PH49SrRKOFVWF81PobhW6
70	INDUSTRY BABY (feat. Jack Harlow)	Lil Nas X	1754771	https://open.spotify.com/track/5Z9KJZvQzH6PFmb8SNkxuk	5Z9KJZvQzH6PFmb8SNkxuk
71	Sentadinha Descarada	Zé Vaqueiro	1708006	https://open.spotify.com/track/5BFz4pXzknmYYctjvLKJAB	5BFz4pXzknmYYctjvLKJAB
72	Calma Bb, Tá nos Melhores Amigos	Mc Th	1648462	https://open.spotify.com/track/3Ox3DxqqRCEEVCPnENVx3g	3Ox3DxqqRCEEVCPnENVx3g
73	Facas - Ao Vivo	Diego & Victor Hugo	1643448	https://open.spotify.com/track/6Aw11M9NT2tBeEj3mPKrjy	6Aw11M9NT2tBeEj3mPKrjy
74	Troca	Jorge & Mateus	1615233	https://open.spotify.com/track/6HV630GY0GT3RN2efFRmbP	6HV630GY0GT3RN2efFRmbP
75	Não, Não Vou	Mari Fernandez	1602422	https://open.spotify.com/track/3jSG8oE8doxDxmpe5GlFee	3jSG8oE8doxDxmpe5GlFee
76	Proteção de Tela	Tarcísio do Acordeon	1601291	https://open.spotify.com/track/3v6gYFuAXQcm1EO5yW7yfX	3v6gYFuAXQcm1EO5yW7yfX
77	Só Não Divulga	Fernando & Sorocaba	1595554	https://open.spotify.com/track/3HquWF2pZmWYu3WAEP9Heb	3HquWF2pZmWYu3WAEP9Heb
78	LEILÃO	Gloria Groove	1591895	https://open.spotify.com/track/2eFsVynOiCxtI4kvX0XClm	2eFsVynOiCxtI4kvX0XClm
79	Modo Avião - Ao Vivo	DENNIS	1577846	https://open.spotify.com/track/6PphjPCInSH37orHuV7ymU	6PphjPCInSH37orHuV7ymU
80	Calculista	Dom Vittor & Gustavo	1544405	https://open.spotify.com/track/3tEaSuDA0eWnIF8ari2Xly	3tEaSuDA0eWnIF8ari2Xly
81	ILHA	Luan Santana	1529516	https://open.spotify.com/track/2zvfMwpBdm9zC4zwLWq1Wg	2zvfMwpBdm9zC4zwLWq1Wg
82	Quebrando Protocolo - Ao Vivo	Gusttavo Lima	1523513	https://open.spotify.com/track/4OjLi2Ji9UhVsHjqzRGCsM	4OjLi2Ji9UhVsHjqzRGCsM
83	Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo	Grupo Menos É Mais	1517323	https://open.spotify.com/track/5r9CZJMoMmxio2AnJdxuDS	5r9CZJMoMmxio2AnJdxuDS
84	Formosa	Kaio Viana	1508994	https://open.spotify.com/track/1QmupixsVNc0osesKXraZC	1QmupixsVNc0osesKXraZC
85	abcdefu	GAYLE	1506579	https://open.spotify.com/track/4fouWK6XVHhzl78KzQ1UjL	4fouWK6XVHhzl78KzQ1UjL
86	Cold Heart - PNAU Remix	Elton John	1485667	https://open.spotify.com/track/7rglLriMNBPAyuJOMGwi39	7rglLriMNBPAyuJOMGwi39
87	Cabeça Branca	Tierry	1458856	https://open.spotify.com/track/5zswDNRhJSXuvhJXJGQTFK	5zswDNRhJSXuvhJXJGQTFK
88	Assalto Perigoso	Melody	1451750	https://open.spotify.com/track/49GdoM9fiTXVOx1a6JTokJ	49GdoM9fiTXVOx1a6JTokJ
89	Eu Fiz o Jogo Virar	Mc Poze do Rodo	1432808	https://open.spotify.com/track/53BkPZwlaLbW77uV9BnJkl	53BkPZwlaLbW77uV9BnJkl
90	Tiffany	MD Chefe	1428301	https://open.spotify.com/track/0NvVVP3Q0oSbfBUZ48vCHs	0NvVVP3Q0oSbfBUZ48vCHs
91	Superação Digital	Xand Avião	1425255	https://open.spotify.com/track/6AQqsFYtCQi9m7MJcMjGup	6AQqsFYtCQi9m7MJcMjGup
92	ANACONDA *o* ~~~	Luísa Sonza	1422917	https://open.spotify.com/track/2342lPAZ9zddhgAQEiLx4V	2342lPAZ9zddhgAQEiLx4V
93	Meu Bem	João Gomes	1421622	https://open.spotify.com/track/3QKv1RIrWsLTA63oxscVrZ	3QKv1RIrWsLTA63oxscVrZ
94	Fã Clube	Marília Mendonça	1384157	https://open.spotify.com/track/1G0kLIS0hE6uUPlIE9gksp	1G0kLIS0hE6uUPlIE9gksp
95	O Ex da Sua Vida	Gusttavo Lima	1359929	https://open.spotify.com/track/17Gh6E6eRfAAw7sCgmnkFc	17Gh6E6eRfAAw7sCgmnkFc
96	Coração de Isca	Bruno & Marrone	1347649	https://open.spotify.com/track/4lHoT8PvMpMg1l5kdxqNmD	4lHoT8PvMpMg1l5kdxqNmD
97	Se Joga no Passinho	Brisa Star	1326456	https://open.spotify.com/track/41pFFOnh1glVNIlrWOpBjb	41pFFOnh1glVNIlrWOpBjb
98	Estelionato Afetivo - Ao Vivo	Douglas & Vinicius	1323705	https://open.spotify.com/track/0m6XpDgZSyqyCg0HKOCaO8	0m6XpDgZSyqyCg0HKOCaO8
99	Coração Na Cama - Ao Vivo	Hugo & Guilherme	1319727	https://open.spotify.com/track/7vCvUJyjMxRkPeo19nxmuk	7vCvUJyjMxRkPeo19nxmuk
100	STAY (with Justin Bieber)	The Kid LAROI	1307241	https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX	5PjdY0CKGZdEuoNab3yDmX
101	Foi Pá Pum	Simone & Simaria	1300562	https://open.spotify.com/track/5uztIMqjl5FTZSYDlOBJjV	5uztIMqjl5FTZSYDlOBJjV
102	A Cara do Crime (Nós Incomoda)	Mc Poze do Rodo	1298546	https://open.spotify.com/track/0wRn3ggAY1fIupTaVigdza	0wRn3ggAY1fIupTaVigdza
103	Vazou um Áudio - Ao Vivo No Casa Filtr	Avine Vinny	1294866	https://open.spotify.com/track/59wOSyrOPTS1NmNHED6hbI	59wOSyrOPTS1NmNHED6hbI
104	Não Parei De Sofrer	Gustavo Mioto	1286370	https://open.spotify.com/track/7kwOvJqT8zHXQ4NYUZQ6W2	7kwOvJqT8zHXQ4NYUZQ6W2
105	Será que Dá Certo	Vitor Fernandes	1264946	https://open.spotify.com/track/0lSY2zOUEeB5sfSnkw8M9l	0lSY2zOUEeB5sfSnkw8M9l
106	Chá De Casa Nova - Ao Vivo	Henrique & Juliano	1250254	https://open.spotify.com/track/6wrkP23fHC8KDHCfs8MpJ9	6wrkP23fHC8KDHCfs8MpJ9
107	Sorte - Ao Vivo	Diego & Victor Hugo	1248656	https://open.spotify.com/track/5CbDKqtF6F6m1KUvsAf2Kf	5CbDKqtF6F6m1KUvsAf2Kf
108	Não Nasceu pra Namorar	MC Zaquin	1247072	https://open.spotify.com/track/6pQKUKBpwr6GhfhcFFFozo	6pQKUKBpwr6GhfhcFFFozo
109	Mete Um Block Nele	João Gomes	1235158	https://open.spotify.com/track/1QiZYlh3oZg3zgn8eS99aB	1QiZYlh3oZg3zgn8eS99aB
110	Tapão Na Raba	Raí Saia Rodada	1234247	https://open.spotify.com/track/58pgi1RpcU2fVJsxhm7BIr	58pgi1RpcU2fVJsxhm7BIr
111	Imagine a Cena	Eric Land	1227043	https://open.spotify.com/track/7b0W6Ra4fEoTTUWjQW1lpl	7b0W6Ra4fEoTTUWjQW1lpl
112	Eu e Eu	Vitor e Luan	1222001	https://open.spotify.com/track/7DETyuwRe61Ab57w90dJ37	7DETyuwRe61Ab57w90dJ37
113	Do It To It	ACRAZE	1220508	https://open.spotify.com/track/20on25jryn53hWghthWWW3	20on25jryn53hWghthWWW3
114	Easy On Me	Adele	1210151	https://open.spotify.com/track/46IZ0fSY2mpAiktS3KOqds	46IZ0fSY2mpAiktS3KOqds
115	Faz Amor Comigo Só Hoje	Israel & Rodolffo	1204265	https://open.spotify.com/track/5ItttPiqUksUE240dJ9DT6	5ItttPiqUksUE240dJ9DT6
116	Louis V, Menina Linda	Sidoka	1194603	https://open.spotify.com/track/2jPACjKR21inTnWeo3eHla	2jPACjKR21inTnWeo3eHla
117	Faking Love (feat. Saweetie)	Anitta	1192107	https://open.spotify.com/track/3V7jLMYvvg4BHi4tmDveNc	3V7jLMYvvg4BHi4tmDveNc
118	Groupies	Doode	1175813	https://open.spotify.com/track/3ua3rqwBNmeGeQfcKnA3bT	3ua3rqwBNmeGeQfcKnA3bT
119	Quero Ver é Me Esquecer (feat. Jorge) - Ao Vivo	Os Barões Da Pisadinha	1168021	https://open.spotify.com/track/5UmwpS5SHeaKNCA7bGpJRe	5UmwpS5SHeaKNCA7bGpJRe
120	Passatempo	Wesley Safadão	1167327	https://open.spotify.com/track/3ibiPPqHxdmX4nNp4kNHE9	3ibiPPqHxdmX4nNp4kNHE9
121	A Mulher Mais Bonita do Mundo - Ao Vivo	Diego & Arnaldo	1163454	https://open.spotify.com/track/1XZZGxDOOzgC5a7YlC1gVZ	1XZZGxDOOzgC5a7YlC1gVZ
122	Profissão F0Da	DJ Roca	1151292	https://open.spotify.com/track/2OEz3Dxs9yOEblN5Kk52Sv	2OEz3Dxs9yOEblN5Kk52Sv
123	Ele É Ele, Eu Sou Eu	Wesley Safadão	1150680	https://open.spotify.com/track/7EWXP47VlXKO3r7mNxuWHw	7EWXP47VlXKO3r7mNxuWHw
124	Corte Americano	Filipe Ret	1139267	https://open.spotify.com/track/68qqVn5kHBv4zc45SDGLnh	68qqVn5kHBv4zc45SDGLnh
125	Bebe e Vem Me Procurar / Quem Ama Sente Saudade (Ao Vivo)	Turma do Pagode	1139132	https://open.spotify.com/track/1N19UVD4GRBFT6UrDaX6rk	1N19UVD4GRBFT6UrDaX6rk
126	Apita	Costa Gold	1132788	https://open.spotify.com/track/5m2XYNroEL5ceFFPDngYe2	5m2XYNroEL5ceFFPDngYe2
127	Nunca Vai Ser Nós	Murilo Huff	1124338	https://open.spotify.com/track/6KoWlMNCiFdHnzYSX1Ag8q	6KoWlMNCiFdHnzYSX1Ag8q
128	Envolver	Anitta	1115706	https://open.spotify.com/track/3IAfUEeaXRX9s9UdKOJrFI	3IAfUEeaXRX9s9UdKOJrFI
129	Beggin'	Måneskin	1110630	https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e	3Wrjm47oTz2sjIgck11l5e
130	Não Tô Te Alugando	Humberto & Ronaldo	1109283	https://open.spotify.com/track/03D8hNCVDBzQPCHHam1Q16	03D8hNCVDBzQPCHHam1Q16
131	De Garrafa A Pior - Ao Vivo	Henrique & Juliano	1095090	https://open.spotify.com/track/48m5UXwNTD7cddHC6xRiFk	48m5UXwNTD7cddHC6xRiFk
132	ATENÇÃO	PEDRO SAMPAIO	1076320	https://open.spotify.com/track/5AhnPqydkYbZAp4NkyJ7ED	5AhnPqydkYbZAp4NkyJ7ED
133	Quem Quer Superar - Ao Vivo	Marcos & Belutti	1075612	https://open.spotify.com/track/7MCKsjVXmUxWaHT0fGMuYh	7MCKsjVXmUxWaHT0fGMuYh
134	Te Esqueci Valendo - Ao Vivo	Zé Ottávio	1069496	https://open.spotify.com/track/3BPXSPCKbMe79zjnc6pJyk	3BPXSPCKbMe79zjnc6pJyk
135	Mesa Falsa - Ao Vivo	Guilherme & Benuto	1065011	https://open.spotify.com/track/6KBITvbscpEpSIcsOSjww8	6KBITvbscpEpSIcsOSjww8
136	Recairei - Ao Vivo	Os Barões Da Pisadinha	1064110	https://open.spotify.com/track/2JTir3y1VuJQmexiTCMcTP	2JTir3y1VuJQmexiTCMcTP
137	Vida Louca	Mc Poze do Rodo	1064094	https://open.spotify.com/track/7IG7laqVpcvIIULrwWP5SA	7IG7laqVpcvIIULrwWP5SA
138	Poesia Acústica 11: Nada Mudou	Pineapple StormTv	1062906	https://open.spotify.com/track/6giaOyDFbE4J8iclhCdW7E	6giaOyDFbE4J8iclhCdW7E
139	Paradigmas	Jorge & Mateus	1061082	https://open.spotify.com/track/17UfXrL7Run3GyZJW4uRjC	17UfXrL7Run3GyZJW4uRjC
140	Rei Lacoste	MD Chefe	1061007	https://open.spotify.com/track/1jwEnLN5hMOwotwXfchUaf	1jwEnLN5hMOwotwXfchUaf
141	Me Ame Mais	Jorge & Mateus	1057903	https://open.spotify.com/track/4iavXH4dDUMA8yAabnUhSI	4iavXH4dDUMA8yAabnUhSI
142	Passinho Debochado	Dan Ventura	1051587	https://open.spotify.com/track/1tdDDOJRdbo1Uz47D1k62G	1tdDDOJRdbo1Uz47D1k62G
143	Set do Dj 2W, Vol. 2	MC L da Vinte	1051047	https://open.spotify.com/track/5i9QsbNUyVGw8n0K1Oakde	5i9QsbNUyVGw8n0K1Oakde
144	Da Moral Pros Pobre - Ao Vivo	Hugo & Guilherme	1042807	https://open.spotify.com/track/3psMQz5Gv7jROkzVP4VokT	3psMQz5Gv7jROkzVP4VokT
145	Bipolar	Mc Davi	1040016	https://open.spotify.com/track/0qxLQ6opocOGyFnlXqJ53x	0qxLQ6opocOGyFnlXqJ53x
146	Mustang Preto	Teto	1030756	https://open.spotify.com/track/6Vgn3IEUkWs3d6og029Gtm	6Vgn3IEUkWs3d6og029Gtm
147	Imagina A Sentada - Ao Vivo	Matheus & Kauan	1016128	https://open.spotify.com/track/0lxGtl0S9wO2LAFchHrEtM	0lxGtl0S9wO2LAFchHrEtM
148	Bebi Até Cair	Xand Avião	1006021	https://open.spotify.com/track/1OJ2eD8EU8xU25fOJWto7P	1OJ2eD8EU8xU25fOJWto7P
149	Para de Me Chamar Pra Trair	Marília Mendonça	998141	https://open.spotify.com/track/78APwJSo30uWBB5PWROMNw	78APwJSo30uWBB5PWROMNw
150	Graveto - Ao Vivo	Marília Mendonça	995395	https://open.spotify.com/track/3tc8Z4lGzOIwmIVftsxO6o	3tc8Z4lGzOIwmIVftsxO6o
151	MONTERO (Call Me By Your Name)	Lil Nas X	992093	https://open.spotify.com/track/1SC5rEoYDGUK4NfG82494W	1SC5rEoYDGUK4NfG82494W
152	ESSÊNCIA DE CRIA	MC Cabelinho	985316	https://open.spotify.com/track/1iaPDgTbsKrlznVu13EWIf	1iaPDgTbsKrlznVu13EWIf
153	Alô Ambev (Segue Sua Vida) - Ao Vivo	Zé Neto & Cristiano	983773	https://open.spotify.com/track/5m5aY6S9ttfIG157xli2Rs	5m5aY6S9ttfIG157xli2Rs
154	Morena (feat. João Gomes)	Whindersson Nunes	978076	https://open.spotify.com/track/1X1jbaEN1a7wYrCXj4C5Vx	1X1jbaEN1a7wYrCXj4C5Vx
155	Liberdade (Quando o Grave Bate Forte)	Alok	976713	https://open.spotify.com/track/2QLbRVzixE282JSQjBz2DG	2QLbRVzixE282JSQjBz2DG
156	Ele Não Te Merece	Wesley Safadão	972600	https://open.spotify.com/track/7nsk0cwY5kfxBT21WEzmC0	7nsk0cwY5kfxBT21WEzmC0
157	Menina Se Prepara	Mc Pepeu	971117	https://open.spotify.com/track/2aqqXrjrPdRHU9uSeRmL3C	2aqqXrjrPdRHU9uSeRmL3C
158	Eu Tenho a Senha	João Gomes	970405	https://open.spotify.com/track/2YBKO08Wkc3eP5JdUSwng8	2YBKO08Wkc3eP5JdUSwng8
159	Refém do Coração / O Amor Não Tem Culpa / S.O.S Paixão / Resumo de Felicidade	Grupo Menos É Mais	967885	https://open.spotify.com/track/4GWgaw7peXW3NW0RDMG8xZ	4GWgaw7peXW3NW0RDMG8xZ
160	Ela Não Vai Voltar	João Gomes	960680	https://open.spotify.com/track/0V671zjVuEoXIQDooIsefn	0V671zjVuEoXIQDooIsefn
161	All I Want for Christmas Is You	Mariah Carey	948708	https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn	0bYg9bo50gSsH3LtXe2SQn
162	Volta Rapariga	Vitinho Imperador	948409	https://open.spotify.com/track/6mC5wOykw6GBFVXI8SFdNT	6mC5wOykw6GBFVXI8SFdNT
163	Woman	Doja Cat	945962	https://open.spotify.com/track/6Uj1ctrBOjOas8xZXGqKk4	6Uj1ctrBOjOas8xZXGqKk4
164	love nwantiti (feat. Dj Yo! & AX'EL) - Remix	CKay	943428	https://open.spotify.com/track/4gvrJnKCKIPiacNsWVQwEU	4gvrJnKCKIPiacNsWVQwEU
165	Tentação	Mayke & Rodrigo	940492	https://open.spotify.com/track/45hiPdzMRRa72PR3vFRbhu	45hiPdzMRRa72PR3vFRbhu
166	Eu Não Vou Namorar	Marília Mendonça	935488	https://open.spotify.com/track/4X76i15ANs7rr70xcUn0Ru	4X76i15ANs7rr70xcUn0Ru
167	Metade de um Abraço	Zé Vaqueiro	928447	https://open.spotify.com/track/3ZBVlZVOynUEw2Aphgt2cN	3ZBVlZVOynUEw2Aphgt2cN
168	Blinding Lights	The Weeknd	926891	https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b	0VjIjW4GlUZAMYd2vXMi3b
