Position	TrackName	Artist	Streams	URL	Id
1	Meu Pedaço de Pecado	João Gomes	8091197	https://open.spotify.com/track/2kJRlOyrxsy7Ot3c5TZ8Q6	2kJRlOyrxsy7Ot3c5TZ8Q6
2	Quer Voar	Matuê	7066121	https://open.spotify.com/track/7aZusA4cWXz3Wv9e9uhavz	7aZusA4cWXz3Wv9e9uhavz
3	Rolê	Tarcísio do Acordeon	6074236	https://open.spotify.com/track/25141FAgU1OmwoC9W2i5E3	25141FAgU1OmwoC9W2i5E3
4	Ficha Limpa	Gusttavo Lima	5917125	https://open.spotify.com/track/5SwyN9hzmWjBsINlif8li8	5SwyN9hzmWjBsINlif8li8
5	MORENA	Luan Santana	5848458	https://open.spotify.com/track/4PQdrXMDHDPl1RczrrlADd	4PQdrXMDHDPl1RczrrlADd
6	Aquelas Coisas	João Gomes	5725516	https://open.spotify.com/track/0FqVtQxRD3HsPltldG5v5M	0FqVtQxRD3HsPltldG5v5M
7	Se For Amor	João Gomes	5331162	https://open.spotify.com/track/5F2xRvRFkxDvqdFtUNAEyw	5F2xRvRFkxDvqdFtUNAEyw
8	Baby Me Atende	Matheus Fernandes	4961150	https://open.spotify.com/track/1bWBG6IkMnDr3qvCKSvQT7	1bWBG6IkMnDr3qvCKSvQT7
9	Se Essa Bunda	Costa Gold	4381239	https://open.spotify.com/track/7gMWTBRgB5CZdNDSuweCyr	7gMWTBRgB5CZdNDSuweCyr
10	Se Joga no Passinho	Brisa Star	4305359	https://open.spotify.com/track/41pFFOnh1glVNIlrWOpBjb	41pFFOnh1glVNIlrWOpBjb
11	Não, Não Vou	Mari Fernandez	4302294	https://open.spotify.com/track/0xBQvhJAm6f7J142ympKOn	0xBQvhJAm6f7J142ympKOn
12	Não Nasceu pra Namorar	MC Zaquin	4230678	https://open.spotify.com/track/6pQKUKBpwr6GhfhcFFFozo	6pQKUKBpwr6GhfhcFFFozo
13	Zero Saudade - Ao Vivo	Os Barões Da Pisadinha	4134390	https://open.spotify.com/track/1oIqP923yBKV45IaXm5s14	1oIqP923yBKV45IaXm5s14
14	Você Beberia Ou Não Beberia?	Zé Neto & Cristiano	4017630	https://open.spotify.com/track/4P7IXYPAkinTdZrBF5bGWp	4P7IXYPAkinTdZrBF5bGWp
15	Arranhão - Ao Vivo	Henrique & Juliano	3767197	https://open.spotify.com/track/4u06FbRh6FvV2FQZkouzCw	4u06FbRh6FvV2FQZkouzCw
16	INDUSTRY BABY (feat. Jack Harlow)	Lil Nas X	3748601	https://open.spotify.com/track/27NovPIUIRrOZoCHxABJwK	27NovPIUIRrOZoCHxABJwK
17	Senta Danada	Zé Felipe	3712623	https://open.spotify.com/track/2R9IrE42Mw4zdUXAEFNiZL	2R9IrE42Mw4zdUXAEFNiZL
18	Faz Amor Comigo Só Hoje - Ao Vivo	Israel & Rodolffo	3567623	https://open.spotify.com/track/7Kba4OaxQFQ1zlknQUpNqN	7Kba4OaxQFQ1zlknQUpNqN
19	Só Não Divulga	Fernando & Sorocaba	3448255	https://open.spotify.com/track/3HquWF2pZmWYu3WAEP9Heb	3HquWF2pZmWYu3WAEP9Heb
20	Beggin'	Måneskin	3339231	https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e	3Wrjm47oTz2sjIgck11l5e
21	Bipolar	Mc Davi	3319975	https://open.spotify.com/track/0qxLQ6opocOGyFnlXqJ53x	0qxLQ6opocOGyFnlXqJ53x
22	Troca	Jorge & Mateus	3312578	https://open.spotify.com/track/6HV630GY0GT3RN2efFRmbP	6HV630GY0GT3RN2efFRmbP
23	A Cara do Crime (Nós Incomoda)	Mc Poze do Rodo	3307307	https://open.spotify.com/track/0wRn3ggAY1fIupTaVigdza	0wRn3ggAY1fIupTaVigdza
24	penhasco.	Luísa Sonza	3307015	https://open.spotify.com/track/5VTqW8raQYnj2avZ27nO2a	5VTqW8raQYnj2avZ27nO2a
25	Volta Rapariga	Vitinho Imperador	3299492	https://open.spotify.com/track/3CUPWFarYwA0HJQqzje4UD	3CUPWFarYwA0HJQqzje4UD
26	Passatempo	Wesley Safadão	3073122	https://open.spotify.com/track/3ibiPPqHxdmX4nNp4kNHE9	3ibiPPqHxdmX4nNp4kNHE9
27	Batom de Cereja - Ao Vivo	Israel & Rodolffo	3003820	https://open.spotify.com/track/2MZQAvsA7aZDssppBLRxYp	2MZQAvsA7aZDssppBLRxYp
28	Localiza Aí BB	Vitor e Luan	2929659	https://open.spotify.com/track/6fe5D0ivKnpXFMAnoSRjah	6fe5D0ivKnpXFMAnoSRjah
29	Chega E Senta - Ao Vivo	John Amplificado	2838544	https://open.spotify.com/track/2ookQf9qP2qiBuNFnNXyfl	2ookQf9qP2qiBuNFnNXyfl
30	Vagabundo	Matheus & Kauan	2803461	https://open.spotify.com/track/6Lrzxd7ST5oQ6FYKXKH7Ia	6Lrzxd7ST5oQ6FYKXKH7Ia
31	Vida Louca	Mc Poze do Rodo	2774318	https://open.spotify.com/track/7IG7laqVpcvIIULrwWP5SA	7IG7laqVpcvIIULrwWP5SA
32	Eu Tenho a Senha	João Gomes	2767959	https://open.spotify.com/track/2YBKO08Wkc3eP5JdUSwng8	2YBKO08Wkc3eP5JdUSwng8
33	Desbloqueado - Ao Vivo	Diego & Victor Hugo	2702071	https://open.spotify.com/track/79Wou8NwYEFzTyDQudjENF	79Wou8NwYEFzTyDQudjENF
34	Mete Um Block Nele	João Gomes	2476895	https://open.spotify.com/track/1QiZYlh3oZg3zgn8eS99aB	1QiZYlh3oZg3zgn8eS99aB
35	Poesia Acústica 11: Nada Mudou	Pineapple StormTv	2409453	https://open.spotify.com/track/6giaOyDFbE4J8iclhCdW7E	6giaOyDFbE4J8iclhCdW7E
36	SORRIA	Luan Santana	2372236	https://open.spotify.com/track/4cKn3YjlRNowwNQi5LuZkk	4cKn3YjlRNowwNQi5LuZkk
37	Menina Se Prepara	Mc Pepeu	2308902	https://open.spotify.com/track/2aqqXrjrPdRHU9uSeRmL3C	2aqqXrjrPdRHU9uSeRmL3C
38	Tapão Na Raba	Raí Saia Rodada	2251878	https://open.spotify.com/track/58pgi1RpcU2fVJsxhm7BIr	58pgi1RpcU2fVJsxhm7BIr
39	Vou falar que não quero	Vitor Fernandes	2250242	https://open.spotify.com/track/6AMTUbWihFZOwOeHxZN2Ge	6AMTUbWihFZOwOeHxZN2Ge
40	Happier Than Ever	Billie Eilish	2232086	https://open.spotify.com/track/4RVwu0g32PAqgUiJoXsdF8	4RVwu0g32PAqgUiJoXsdF8
41	STAY (with Justin Bieber)	The Kid LAROI	2203389	https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX	5PjdY0CKGZdEuoNab3yDmX
42	Liberdade (Quando o Grave Bate Forte)	Alok	2198060	https://open.spotify.com/track/2QLbRVzixE282JSQjBz2DG	2QLbRVzixE282JSQjBz2DG
43	Tipo Gin - Ao Vivo	MC Kevin o Chris	2184104	https://open.spotify.com/track/4llr8mcoauwrHBtjGb7F9S	4llr8mcoauwrHBtjGb7F9S
44	Apê 1001	BIN	2136868	https://open.spotify.com/track/3q6ZCGgFDIVCJQ5XG4JTL2	3q6ZCGgFDIVCJQ5XG4JTL2
45	Paradigmas	Jorge & Mateus	2097014	https://open.spotify.com/track/17UfXrL7Run3GyZJW4uRjC	17UfXrL7Run3GyZJW4uRjC
46	Chamo Teu Vulgo Malvadão	mc jhenny	2085173	https://open.spotify.com/track/4mdlehe2znCTAzlFhrOa09	4mdlehe2znCTAzlFhrOa09
47	ATENÇÃO	PEDRO SAMPAIO	2049555	https://open.spotify.com/track/5AhnPqydkYbZAp4NkyJ7ED	5AhnPqydkYbZAp4NkyJ7ED
48	Facas - Ao Vivo	Diego & Victor Hugo	2037920	https://open.spotify.com/track/6Aw11M9NT2tBeEj3mPKrjy	6Aw11M9NT2tBeEj3mPKrjy
49	Troca de Calçada	Marília Mendonça	1936209	https://open.spotify.com/track/4AAIAVjSyiq1N7SXKkwXZe	4AAIAVjSyiq1N7SXKkwXZe
50	Volta Comigo BB	Zé Vaqueiro	1921124	https://open.spotify.com/track/1h4u5t0EJZki8ieNGwwFXc	1h4u5t0EJZki8ieNGwwFXc
51	Quero Ver é Me Esquecer (feat. Jorge) - Ao Vivo	Os Barões Da Pisadinha	1904901	https://open.spotify.com/track/2SUPbyD77tJuOUbqbxct6l	2SUPbyD77tJuOUbqbxct6l
52	Need to Know	Doja Cat	1872251	https://open.spotify.com/track/3Vi5XqYrmQgOYBajMWSvCi	3Vi5XqYrmQgOYBajMWSvCi
53	VIP *-*	Luísa Sonza	1866417	https://open.spotify.com/track/2upubCYkDvATo6ZZwHqrp9	2upubCYkDvATo6ZZwHqrp9
