Position	TrackName	Artist	Streams	URL	Id
1	Arranhão - Ao Vivo	Henrique & Juliano	6639716	https://open.spotify.com/track/4u06FbRh6FvV2FQZkouzCw	4u06FbRh6FvV2FQZkouzCw
2	Bala Love	Mc Anjim	6093186	https://open.spotify.com/track/48Ll1C6qAnP2UjnopQDh4a	48Ll1C6qAnP2UjnopQDh4a
3	Meu Pedaço de Pecado	João Gomes	5595820	https://open.spotify.com/track/2kJRlOyrxsy7Ot3c5TZ8Q6	2kJRlOyrxsy7Ot3c5TZ8Q6
4	Ela e Ela	Zé Neto & Cristiano	5588993	https://open.spotify.com/track/5Yu1AOnIzC1tWRJ4U0uW7u	5Yu1AOnIzC1tWRJ4U0uW7u
5	Você Beberia Ou Não Beberia?	Zé Neto & Cristiano	5531327	https://open.spotify.com/track/4P7IXYPAkinTdZrBF5bGWp	4P7IXYPAkinTdZrBF5bGWp
6	Quer Voar	Matuê	5284375	https://open.spotify.com/track/7aZusA4cWXz3Wv9e9uhavz	7aZusA4cWXz3Wv9e9uhavz
7	Chega E Senta - Ao Vivo	John Amplificado	5222542	https://open.spotify.com/track/2ookQf9qP2qiBuNFnNXyfl	2ookQf9qP2qiBuNFnNXyfl
8	Nota de Repúdio - Ao Vivo	Gusttavo Lima	5014917	https://open.spotify.com/track/3agFBAMPiIvzfTh7a9Udm6	3agFBAMPiIvzfTh7a9Udm6
9	Ficha Limpa	Gusttavo Lima	4669746	https://open.spotify.com/track/5SwyN9hzmWjBsINlif8li8	5SwyN9hzmWjBsINlif8li8
10	Rolê	Tarcísio do Acordeon	4504820	https://open.spotify.com/track/50gPsfGHy5OnPauA9455DM	50gPsfGHy5OnPauA9455DM
11	MORENA	Luan Santana	4504129	https://open.spotify.com/track/4PQdrXMDHDPl1RczrrlADd	4PQdrXMDHDPl1RczrrlADd
12	Baby Me Atende	Matheus Fernandes	4313634	https://open.spotify.com/track/1bWBG6IkMnDr3qvCKSvQT7	1bWBG6IkMnDr3qvCKSvQT7
13	A Maior Saudade - Ao Vivo	Henrique & Juliano	4238646	https://open.spotify.com/track/5Q0ZnQjk4lQpScX7ujswun	5Q0ZnQjk4lQpScX7ujswun
14	INDUSTRY BABY (feat. Jack Harlow)	Lil Nas X	4205291	https://open.spotify.com/track/5Z9KJZvQzH6PFmb8SNkxuk	5Z9KJZvQzH6PFmb8SNkxuk
15	Expectativa x Realidade	Matheus & Kauan	3842473	https://open.spotify.com/track/1wdhj1r7aeWVDUl9d18YKu	1wdhj1r7aeWVDUl9d18YKu
16	Aquelas Coisas	João Gomes	3672298	https://open.spotify.com/track/0FqVtQxRD3HsPltldG5v5M	0FqVtQxRD3HsPltldG5v5M
17	Desbloqueado - Ao Vivo	Diego & Victor Hugo	3616675	https://open.spotify.com/track/79Wou8NwYEFzTyDQudjENF	79Wou8NwYEFzTyDQudjENF
18	Se For Amor	João Gomes	3583188	https://open.spotify.com/track/5F2xRvRFkxDvqdFtUNAEyw	5F2xRvRFkxDvqdFtUNAEyw
19	Senta Danada	Zé Felipe	3581698	https://open.spotify.com/track/2R9IrE42Mw4zdUXAEFNiZL	2R9IrE42Mw4zdUXAEFNiZL
20	Revoada No Colchão	Zé Felipe	3494078	https://open.spotify.com/track/4kGdnA7FzSVsXC29LPghej	4kGdnA7FzSVsXC29LPghej
21	Cê Tá Preparada - Ao Vivo Em Goiânia / 2021	Tayrone	3466465	https://open.spotify.com/track/1tYJnXtKLoWVIL4lZOouQG	1tYJnXtKLoWVIL4lZOouQG
22	Eu Fiz o Jogo Virar	Mc Poze do Rodo	3456300	https://open.spotify.com/track/53BkPZwlaLbW77uV9BnJkl	53BkPZwlaLbW77uV9BnJkl
23	Zero Saudade - Ao Vivo	Os Barões Da Pisadinha	3436653	https://open.spotify.com/track/1hs2hRwPfyFLoYIf6jY1W7	1hs2hRwPfyFLoYIf6jY1W7
24	Sem Sentimento	DG e Batidão Stronda	3411278	https://open.spotify.com/track/4XiFqfUXyTwOChvMLKKi0T	4XiFqfUXyTwOChvMLKKi0T
25	Localiza Aí BB	Vitor e Luan	3268361	https://open.spotify.com/track/6fe5D0ivKnpXFMAnoSRjah	6fe5D0ivKnpXFMAnoSRjah
26	Não Nasceu pra Namorar	MC Zaquin	3191542	https://open.spotify.com/track/6pQKUKBpwr6GhfhcFFFozo	6pQKUKBpwr6GhfhcFFFozo
27	Passinho Debochado	Dan Ventura	3152998	https://open.spotify.com/track/1tdDDOJRdbo1Uz47D1k62G	1tdDDOJRdbo1Uz47D1k62G
28	Doutora 3	Mc Kevin	3002337	https://open.spotify.com/track/4DWKtQVURjepn8uzBgmwuv	4DWKtQVURjepn8uzBgmwuv
29	Se Joga no Passinho	Brisa Star	2833248	https://open.spotify.com/track/41pFFOnh1glVNIlrWOpBjb	41pFFOnh1glVNIlrWOpBjb
30	Vagabundo	Matheus & Kauan	2809004	https://open.spotify.com/track/6Lrzxd7ST5oQ6FYKXKH7Ia	6Lrzxd7ST5oQ6FYKXKH7Ia
31	A Cara do Crime (Nós Incomoda)	Mc Poze do Rodo	2748521	https://open.spotify.com/track/0wRn3ggAY1fIupTaVigdza	0wRn3ggAY1fIupTaVigdza
32	Se Essa Bunda	Costa Gold	2717452	https://open.spotify.com/track/7gMWTBRgB5CZdNDSuweCyr	7gMWTBRgB5CZdNDSuweCyr
33	Não, Não Vou	Mari Fernandez	2667881	https://open.spotify.com/track/3jSG8oE8doxDxmpe5GlFee	3jSG8oE8doxDxmpe5GlFee
34	STAY (with Justin Bieber)	The Kid LAROI	2655933	https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX	5PjdY0CKGZdEuoNab3yDmX
35	Troca	Jorge & Mateus	2592180	https://open.spotify.com/track/6HV630GY0GT3RN2efFRmbP	6HV630GY0GT3RN2efFRmbP
36	Só Não Divulga	Fernando & Sorocaba	2536176	https://open.spotify.com/track/3HquWF2pZmWYu3WAEP9Heb	3HquWF2pZmWYu3WAEP9Heb
37	Cena de Amor	Brisa Star	2525138	https://open.spotify.com/track/6RMYuqlTn8777j5arY9zhC	6RMYuqlTn8777j5arY9zhC
38	Passatempo	Wesley Safadão	2518814	https://open.spotify.com/track/3ibiPPqHxdmX4nNp4kNHE9	3ibiPPqHxdmX4nNp4kNHE9
39	Vamo Tomar Uma	Zé Neto & Cristiano	2406177	https://open.spotify.com/track/1YiO0AdZz9HNoJZr8nkaDR	1YiO0AdZz9HNoJZr8nkaDR
40	Rei Lacoste	MD Chefe	2380759	https://open.spotify.com/track/1jwEnLN5hMOwotwXfchUaf	1jwEnLN5hMOwotwXfchUaf
41	Batom de Cereja - Ao Vivo	Israel & Rodolffo	2376877	https://open.spotify.com/track/2MZQAvsA7aZDssppBLRxYp	2MZQAvsA7aZDssppBLRxYp
42	Faz Amor Comigo Só Hoje	Israel & Rodolffo	2143610	https://open.spotify.com/track/5ItttPiqUksUE240dJ9DT6	5ItttPiqUksUE240dJ9DT6
43	MONTERO (Call Me By Your Name)	Lil Nas X	2067023	https://open.spotify.com/track/1SC5rEoYDGUK4NfG82494W	1SC5rEoYDGUK4NfG82494W
44	Menina Se Prepara	Mc Pepeu	2060604	https://open.spotify.com/track/2aqqXrjrPdRHU9uSeRmL3C	2aqqXrjrPdRHU9uSeRmL3C
45	Fim da Noite	Zé Vaqueiro	2032530	https://open.spotify.com/track/4jMrV2f00zM9ifqJal3CcG	4jMrV2f00zM9ifqJal3CcG
46	Vida Louca	Mc Poze do Rodo	2027193	https://open.spotify.com/track/7IG7laqVpcvIIULrwWP5SA	7IG7laqVpcvIIULrwWP5SA
47	Bipolar	Mc Davi	2014994	https://open.spotify.com/track/0qxLQ6opocOGyFnlXqJ53x	0qxLQ6opocOGyFnlXqJ53x
48	Faxina (Ao Vivo No Casa Filtr)	Guilherme & Benuto	2002678	https://open.spotify.com/track/73ghohUx3BscZn4hQbD35X	73ghohUx3BscZn4hQbD35X
49	Beggin'	Måneskin	1999414	https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e	3Wrjm47oTz2sjIgck11l5e
50	Louis V, Menina Linda	Sidoka	1977459	https://open.spotify.com/track/2jPACjKR21inTnWeo3eHla	2jPACjKR21inTnWeo3eHla
51	Volta Rapariga	Vitinho Imperador	1959729	https://open.spotify.com/track/3CUPWFarYwA0HJQqzje4UD	3CUPWFarYwA0HJQqzje4UD
