Position	TrackName	Artist	Streams	URL	Id
1	Meu Pedaço de Pecado	João Gomes	8221531	https://open.spotify.com/track/2kJRlOyrxsy7Ot3c5TZ8Q6	2kJRlOyrxsy7Ot3c5TZ8Q6
2	MORENA	Luan Santana	5568765	https://open.spotify.com/track/4PQdrXMDHDPl1RczrrlADd	4PQdrXMDHDPl1RczrrlADd
3	Aquelas Coisas	João Gomes	5549405	https://open.spotify.com/track/0FqVtQxRD3HsPltldG5v5M	0FqVtQxRD3HsPltldG5v5M
4	Se For Amor	João Gomes	5299660	https://open.spotify.com/track/5F2xRvRFkxDvqdFtUNAEyw	5F2xRvRFkxDvqdFtUNAEyw
5	Ficha Limpa	Gusttavo Lima	5290377	https://open.spotify.com/track/5SwyN9hzmWjBsINlif8li8	5SwyN9hzmWjBsINlif8li8
6	Baby Me Atende	Matheus Fernandes	5081010	https://open.spotify.com/track/1bWBG6IkMnDr3qvCKSvQT7	1bWBG6IkMnDr3qvCKSvQT7
7	Não, Não Vou	Mari Fernandez	4650613	https://open.spotify.com/track/0xBQvhJAm6f7J142ympKOn	0xBQvhJAm6f7J142ympKOn
8	Não Nasceu pra Namorar	MC Zaquin	4269293	https://open.spotify.com/track/6pQKUKBpwr6GhfhcFFFozo	6pQKUKBpwr6GhfhcFFFozo
9	Faz Amor Comigo Só Hoje - Ao Vivo	Israel & Rodolffo	4122261	https://open.spotify.com/track/7Kba4OaxQFQ1zlknQUpNqN	7Kba4OaxQFQ1zlknQUpNqN
10	penhasco.	Luísa Sonza	3978966	https://open.spotify.com/track/5VTqW8raQYnj2avZ27nO2a	5VTqW8raQYnj2avZ27nO2a
11	Se Joga no Passinho	Brisa Star	3956015	https://open.spotify.com/track/41pFFOnh1glVNIlrWOpBjb	41pFFOnh1glVNIlrWOpBjb
12	Zero Saudade - Ao Vivo	Os Barões Da Pisadinha	3943750	https://open.spotify.com/track/1oIqP923yBKV45IaXm5s14	1oIqP923yBKV45IaXm5s14
13	Bipolar	Mc Davi	3852028	https://open.spotify.com/track/0qxLQ6opocOGyFnlXqJ53x	0qxLQ6opocOGyFnlXqJ53x
14	Rolê	Tarcísio do Acordeon	3824693	https://open.spotify.com/track/25141FAgU1OmwoC9W2i5E3	25141FAgU1OmwoC9W2i5E3
15	Só Não Divulga	Fernando & Sorocaba	3730825	https://open.spotify.com/track/3HquWF2pZmWYu3WAEP9Heb	3HquWF2pZmWYu3WAEP9Heb
16	Beggin'	Måneskin	3687621	https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e	3Wrjm47oTz2sjIgck11l5e
17	Troca	Jorge & Mateus	3554550	https://open.spotify.com/track/6HV630GY0GT3RN2efFRmbP	6HV630GY0GT3RN2efFRmbP
18	Batom de Cereja - Ao Vivo	Israel & Rodolffo	3225999	https://open.spotify.com/track/2MZQAvsA7aZDssppBLRxYp	2MZQAvsA7aZDssppBLRxYp
19	Passatempo	Wesley Safadão	3121238	https://open.spotify.com/track/3ibiPPqHxdmX4nNp4kNHE9	3ibiPPqHxdmX4nNp4kNHE9
20	A Cara do Crime (Nós Incomoda)	Mc Poze do Rodo	3116007	https://open.spotify.com/track/0wRn3ggAY1fIupTaVigdza	0wRn3ggAY1fIupTaVigdza
21	Vida Louca	Mc Poze do Rodo	3035826	https://open.spotify.com/track/7IG7laqVpcvIIULrwWP5SA	7IG7laqVpcvIIULrwWP5SA
22	Volta Rapariga	Vitinho Imperador	2886223	https://open.spotify.com/track/3CUPWFarYwA0HJQqzje4UD	3CUPWFarYwA0HJQqzje4UD
23	Eu Tenho a Senha	João Gomes	2873826	https://open.spotify.com/track/2YBKO08Wkc3eP5JdUSwng8	2YBKO08Wkc3eP5JdUSwng8
24	Chamo Teu Vulgo Malvadão	mc jhenny	2793893	https://open.spotify.com/track/4mdlehe2znCTAzlFhrOa09	4mdlehe2znCTAzlFhrOa09
25	Vagabundo	Matheus & Kauan	2769981	https://open.spotify.com/track/6Lrzxd7ST5oQ6FYKXKH7Ia	6Lrzxd7ST5oQ6FYKXKH7Ia
26	Tipo Gin - Ao Vivo	MC Kevin o Chris	2546181	https://open.spotify.com/track/4llr8mcoauwrHBtjGb7F9S	4llr8mcoauwrHBtjGb7F9S
27	INDUSTRY BABY (feat. Jack Harlow)	Lil Nas X	2544461	https://open.spotify.com/track/27NovPIUIRrOZoCHxABJwK	27NovPIUIRrOZoCHxABJwK
28	Senta Danada	Zé Felipe	2531883	https://open.spotify.com/track/2R9IrE42Mw4zdUXAEFNiZL	2R9IrE42Mw4zdUXAEFNiZL
29	VIP *-*	Luísa Sonza	2518752	https://open.spotify.com/track/2upubCYkDvATo6ZZwHqrp9	2upubCYkDvATo6ZZwHqrp9
30	Poesia Acústica 11: Nada Mudou	Pineapple StormTv	2464740	https://open.spotify.com/track/6giaOyDFbE4J8iclhCdW7E	6giaOyDFbE4J8iclhCdW7E
31	Desbloqueado - Ao Vivo	Diego & Victor Hugo	2436710	https://open.spotify.com/track/79Wou8NwYEFzTyDQudjENF	79Wou8NwYEFzTyDQudjENF
32	Localiza Aí BB	Vitor e Luan	2338889	https://open.spotify.com/track/6fe5D0ivKnpXFMAnoSRjah	6fe5D0ivKnpXFMAnoSRjah
33	Mete Um Block Nele	João Gomes	2328720	https://open.spotify.com/track/1QiZYlh3oZg3zgn8eS99aB	1QiZYlh3oZg3zgn8eS99aB
