Position	TrackName	Artist	Streams	URL	Id
1	Meu Pedaço de Pecado	João Gomes	7930251	https://open.spotify.com/track/2kJRlOyrxsy7Ot3c5TZ8Q6	2kJRlOyrxsy7Ot3c5TZ8Q6
2	Chega E Senta - Ao Vivo	John Amplificado	6538193	https://open.spotify.com/track/2ookQf9qP2qiBuNFnNXyfl	2ookQf9qP2qiBuNFnNXyfl
3	Rolê	Tarcísio do Acordeon	6292174	https://open.spotify.com/track/25141FAgU1OmwoC9W2i5E3	25141FAgU1OmwoC9W2i5E3
4	Quer Voar	Matuê	6154196	https://open.spotify.com/track/7aZusA4cWXz3Wv9e9uhavz	7aZusA4cWXz3Wv9e9uhavz
5	Ficha Limpa	Gusttavo Lima	5830327	https://open.spotify.com/track/5SwyN9hzmWjBsINlif8li8	5SwyN9hzmWjBsINlif8li8
6	MORENA	Luan Santana	5744568	https://open.spotify.com/track/4PQdrXMDHDPl1RczrrlADd	4PQdrXMDHDPl1RczrrlADd
7	Aquelas Coisas	João Gomes	5604708	https://open.spotify.com/track/0FqVtQxRD3HsPltldG5v5M	0FqVtQxRD3HsPltldG5v5M
8	Arranhão - Ao Vivo	Henrique & Juliano	5210147	https://open.spotify.com/track/4u06FbRh6FvV2FQZkouzCw	4u06FbRh6FvV2FQZkouzCw
9	Se For Amor	João Gomes	5168928	https://open.spotify.com/track/5F2xRvRFkxDvqdFtUNAEyw	5F2xRvRFkxDvqdFtUNAEyw
10	Baby Me Atende	Matheus Fernandes	5007930	https://open.spotify.com/track/1bWBG6IkMnDr3qvCKSvQT7	1bWBG6IkMnDr3qvCKSvQT7
11	Você Beberia Ou Não Beberia?	Zé Neto & Cristiano	4753222	https://open.spotify.com/track/4P7IXYPAkinTdZrBF5bGWp	4P7IXYPAkinTdZrBF5bGWp
12	Se Essa Bunda	Costa Gold	4583230	https://open.spotify.com/track/7gMWTBRgB5CZdNDSuweCyr	7gMWTBRgB5CZdNDSuweCyr
13	Se Joga no Passinho	Brisa Star	4497897	https://open.spotify.com/track/41pFFOnh1glVNIlrWOpBjb	41pFFOnh1glVNIlrWOpBjb
14	Zero Saudade - Ao Vivo	Os Barões Da Pisadinha	4236168	https://open.spotify.com/track/1oIqP923yBKV45IaXm5s14	1oIqP923yBKV45IaXm5s14
15	Não Nasceu pra Namorar	MC Zaquin	4183374	https://open.spotify.com/track/6pQKUKBpwr6GhfhcFFFozo	6pQKUKBpwr6GhfhcFFFozo
16	Não, Não Vou	Mari Fernandez	4055475	https://open.spotify.com/track/3jSG8oE8doxDxmpe5GlFee	3jSG8oE8doxDxmpe5GlFee
17	Senta Danada	Zé Felipe	3976914	https://open.spotify.com/track/2R9IrE42Mw4zdUXAEFNiZL	2R9IrE42Mw4zdUXAEFNiZL
18	INDUSTRY BABY (feat. Jack Harlow)	Lil Nas X	3847178	https://open.spotify.com/track/27NovPIUIRrOZoCHxABJwK	27NovPIUIRrOZoCHxABJwK
19	Só Não Divulga	Fernando & Sorocaba	3409313	https://open.spotify.com/track/3HquWF2pZmWYu3WAEP9Heb	3HquWF2pZmWYu3WAEP9Heb
20	Bipolar	Mc Davi	3394492	https://open.spotify.com/track/0qxLQ6opocOGyFnlXqJ53x	0qxLQ6opocOGyFnlXqJ53x
