rank	uri	artist_names	track_name	source	peak_rank	previous_rank	days_on_chart	streams	ID
1	spotify:track:58pgi1RpcU2fVJsxhm7BIr	Raí Saia Rodada	Tapão Na Raba	Som Livre	1	1	30	886565	58pgi1RpcU2fVJsxhm7BIr
2	spotify:track:27X3qzgB0Show6qfw5wNOK	DJ Ivis, Tarcísio do Acordeon	Esquema Preferido (feat. Tarcísio do Acordeon)	Sony Music Entertainment	1	2	51	829922	27X3qzgB0Show6qfw5wNOK
3	spotify:track:7EWXP47VlXKO3r7mNxuWHw	Wesley Safadão, Os Barões Da Pisadinha	Ele É Ele, Eu Sou Eu	Som Livre	1	3	106	792666	7EWXP47VlXKO3r7mNxuWHw
4	spotify:track:1ere9b9vDw2N3m9d4uiXxa	Diego & Victor Hugo, Bruno & Marrone	Facas - Ao Vivo	Sony Music Entertainment	3	4	134	750916	1ere9b9vDw2N3m9d4uiXxa
5	spotify:track:2nZj5YymF54qhAu7RneVP6	Hugo & Guilherme	Coração Na Cama - Ao Vivo	Som Livre	5	6	92	683511	2nZj5YymF54qhAu7RneVP6
6	spotify:track:07AQkmp456NpEnT8HR7WLy	Teto, Matuê	M4	30PRAUM	5	5	78	610651	07AQkmp456NpEnT8HR7WLy
7	spotify:track:5m5aY6S9ttfIG157xli2Rs	Zé Neto & Cristiano	Alô Ambev (Segue Sua Vida) - Ao Vivo	Som Livre	3	9	183	605731	5m5aY6S9ttfIG157xli2Rs
8	spotify:track:6sPBi0qLI6KM3yXX56NxsA	Tarcísio do Acordeon	Meia Noite (Você tem meu Whatsapp)	Sua Música	1	8	85	582522	6sPBi0qLI6KM3yXX56NxsA
9	spotify:track:0QglpM23kl9ldvVdoYNZwF	Kawe, Mc Lele JP	Mds	OQProduções	1	7	62	561695	0QglpM23kl9ldvVdoYNZwF
10	spotify:track:7GLWWrk1YlkPYqJK3ynIA0	Jorge & Mateus	Lance Individual	Som Livre	3	10	106	540330	7GLWWrk1YlkPYqJK3ynIA0
11	spotify:track:2MZQAvsA7aZDssppBLRxYp	Israel & Rodolffo	Batom de Cereja - Ao Vivo	Som Livre	11	17	20	506566	2MZQAvsA7aZDssppBLRxYp
12	spotify:track:2JTir3y1VuJQmexiTCMcTP	Os Barões Da Pisadinha	Recairei - Ao Vivo	Sony Music Entertainment	1	12	289	497173	2JTir3y1VuJQmexiTCMcTP
