,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,ID,compound,neg,neu,pos
0,1,spotify:track:7EWXP47VlXKO3r7mNxuWHw,"Wesley Safadão, Os Barões Da Pisadinha","Ele É Ele, Eu Sou Eu",Som Livre,1,1,72,1119888,7EWXP47VlXKO3r7mNxuWHw,-0.3331,0.023,0.958,0.019
1,2,spotify:track:6sPBi0qLI6KM3yXX56NxsA,Tarcísio do Acordeon,Meia Noite (Você tem meu Whatsapp),Sua Música,1,2,51,1014196,6sPBi0qLI6KM3yXX56NxsA,0.9769,0.02,0.896,0.084
2,3,spotify:track:2JTir3y1VuJQmexiTCMcTP,Os Barões Da Pisadinha,Recairei - Ao Vivo,Sony Music Entertainment,1,7,255,896308,2JTir3y1VuJQmexiTCMcTP,0.8555,0.0,0.898,0.102
3,4,spotify:track:5m5aY6S9ttfIG157xli2Rs,Zé Neto & Cristiano,Alô Ambev (Segue Sua Vida) - Ao Vivo,Som Livre,3,6,149,866699,5m5aY6S9ttfIG157xli2Rs,0.0,0.0,1.0,0.0
4,5,spotify:track:7GLWWrk1YlkPYqJK3ynIA0,Jorge & Mateus,Lance Individual,Som Livre,3,4,72,849277,7GLWWrk1YlkPYqJK3ynIA0,-0.9034,0.047,0.953,0.0
5,6,spotify:track:0QglpM23kl9ldvVdoYNZwF,"Kawe, Mc Lele JP",Mds,OQProduções,3,3,28,783101,0QglpM23kl9ldvVdoYNZwF,-0.5848,0.022,0.966,0.012
6,7,spotify:track:1ere9b9vDw2N3m9d4uiXxa,"Diego & Victor Hugo, Bruno & Marrone",Facas - Ao Vivo,Sony Music Entertainment,7,8,100,776258,1ere9b9vDw2N3m9d4uiXxa,0.0,0.0,1.0,0.0
7,8,spotify:track:0YqTL3nSL36OFdHwHoqCag,"Luísa Sonza, Pabllo Vittar, Anitta",MODO TURBO,Universal Music Ltda.,1,5,33,734115,0YqTL3nSL36OFdHwHoqCag,-0.9796,0.114,0.849,0.037
8,9,spotify:track:7qmnP8Woc47dLSrMD5MxL1,"Petter Ferraz, Menor Nico",Amor ou o Litrão,k+ produçoes,1,9,67,723675,7qmnP8Woc47dLSrMD5MxL1,0.0,0.0,1.0,0.0
9,10,spotify:track:3rRin3LyLY92kpEbkCgwf4,"Os Barões Da Pisadinha, Xand Avião",Basta Você Me Ligar - Ao Vivo,Sony Music Entertainment,2,13,219,686011,3rRin3LyLY92kpEbkCgwf4,0.0,0.0,1.0,0.0
10,11,spotify:track:27X3qzgB0Show6qfw5wNOK,"DJ Ivis, Tarcísio do Acordeon",Esquema Preferido (feat. Tarcísio do Acordeon),Sony Music Entertainment,11,12,17,665077,27X3qzgB0Show6qfw5wNOK,-0.7622,0.022,0.978,0.0
11,12,spotify:track:15k1TDabqSEmyXOwMq9RM7,Jonas Esticado,Investe Em Mim,Som Livre,1,11,211,658474,15k1TDabqSEmyXOwMq9RM7,0.0,0.0,1.0,0.0
12,13,spotify:track:7lJoRyuNJtuiqTcKtuMuIR,MC Hariel,Maçã Verde,GR6 Music,9,10,80,632297,7lJoRyuNJtuiqTcKtuMuIR,0.0,0.0,1.0,0.0
13,14,spotify:track:0WlmiIK5qFQ4dAB4mCA4sI,"Os Barões Da Pisadinha, Fernando & Sorocaba",Amor da Despedida,Sony Music Entertainment,9,15,79,627789,0WlmiIK5qFQ4dAB4mCA4sI,0.9971,0.0,0.783,0.217
