,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,ID,compound,neg,neu,pos
0,1,spotify:track:58pgi1RpcU2fVJsxhm7BIr,Raí Saia Rodada,Tapão Na Raba,Som Livre,1,1,28,719473,58pgi1RpcU2fVJsxhm7BIr,-0.6808,0.072,0.896,0.033
1,2,spotify:track:27X3qzgB0Show6qfw5wNOK,"DJ Ivis, Tarcísio do Acordeon",Esquema Preferido (feat. Tarcísio do Acordeon),Sony Music Entertainment,1,2,49,687942,27X3qzgB0Show6qfw5wNOK,-0.7622,0.022,0.978,0.0
2,3,spotify:track:7EWXP47VlXKO3r7mNxuWHw,"Wesley Safadão, Os Barões Da Pisadinha","Ele É Ele, Eu Sou Eu",Som Livre,1,3,104,644485,7EWXP47VlXKO3r7mNxuWHw,-0.3331,0.023,0.958,0.019
3,4,spotify:track:1ere9b9vDw2N3m9d4uiXxa,"Diego & Victor Hugo, Bruno & Marrone",Facas - Ao Vivo,Sony Music Entertainment,3,4,132,618616,1ere9b9vDw2N3m9d4uiXxa,0.0,0.0,1.0,0.0
4,5,spotify:track:07AQkmp456NpEnT8HR7WLy,"Teto, Matuê",M4,30PRAUM,5,5,76,572847,07AQkmp456NpEnT8HR7WLy,0.5908,0.058,0.889,0.053
5,6,spotify:track:0QglpM23kl9ldvVdoYNZwF,"Kawe, Mc Lele JP",Mds,OQProduções,1,6,60,520210,0QglpM23kl9ldvVdoYNZwF,-0.5848,0.022,0.966,0.012
6,7,spotify:track:2nZj5YymF54qhAu7RneVP6,Hugo & Guilherme,Coração Na Cama - Ao Vivo,Som Livre,5,7,90,514957,2nZj5YymF54qhAu7RneVP6,0.0,0.0,1.0,0.0
7,8,spotify:track:6sPBi0qLI6KM3yXX56NxsA,Tarcísio do Acordeon,Meia Noite (Você tem meu Whatsapp),Sua Música,1,8,83,504171,6sPBi0qLI6KM3yXX56NxsA,0.9769,0.02,0.896,0.084
8,9,spotify:track:5m5aY6S9ttfIG157xli2Rs,Zé Neto & Cristiano,Alô Ambev (Segue Sua Vida) - Ao Vivo,Som Livre,3,9,181,480860,5m5aY6S9ttfIG157xli2Rs,0.0,0.0,1.0,0.0
9,10,spotify:track:7GLWWrk1YlkPYqJK3ynIA0,Jorge & Mateus,Lance Individual,Som Livre,3,10,104,472332,7GLWWrk1YlkPYqJK3ynIA0,-0.9034,0.047,0.953,0.0
10,11,spotify:track:1O74aTse7W5hd2rAvnEVaW,"Jeff Costa, Mc Danny",Xerecard,Love Funk & Adm Mídias Brasil,9,12,48,398196,1O74aTse7W5hd2rAvnEVaW,-0.9655,0.05,0.95,0.0
11,12,spotify:track:0YqTL3nSL36OFdHwHoqCag,"Luísa Sonza, Pabllo Vittar, Anitta",MODO TURBO,Universal Music Ltda.,1,11,65,396054,0YqTL3nSL36OFdHwHoqCag,-0.9796,0.114,0.849,0.037
12,13,spotify:track:2JTir3y1VuJQmexiTCMcTP,Os Barões Da Pisadinha,Recairei - Ao Vivo,Sony Music Entertainment,1,13,287,394000,2JTir3y1VuJQmexiTCMcTP,0.8555,0.0,0.898,0.102
13,14,spotify:track:3rRin3LyLY92kpEbkCgwf4,"Os Barões Da Pisadinha, Xand Avião",Basta Você Me Ligar - Ao Vivo,Sony Music Entertainment,2,14,251,391504,3rRin3LyLY92kpEbkCgwf4,0.0,0.0,1.0,0.0
14,15,spotify:track:1uA7fD01YlQr1Rm0oyNB4H,Guilherme & Benuto,Pulei na Piscina - Ao Vivo,Sony Music Entertainment,13,15,188,358802,1uA7fD01YlQr1Rm0oyNB4H,0.8516,0.0,0.97,0.03
15,16,spotify:track:0WlmiIK5qFQ4dAB4mCA4sI,"Os Barões Da Pisadinha, Fernando & Sorocaba",Amor da Despedida,Sony Music Entertainment,9,16,111,352854,0WlmiIK5qFQ4dAB4mCA4sI,0.9971,0.0,0.783,0.217
16,17,spotify:track:7lJoRyuNJtuiqTcKtuMuIR,MC Hariel,Maçã Verde,GR6 Music,9,17,112,341947,7lJoRyuNJtuiqTcKtuMuIR,0.0,0.0,1.0,0.0
17,18,spotify:track:1Cqg0nJOZRyvltkof8tjqA,Simone & Simaria,Foi Pá Pum,"UMG Recordings, Inc.",18,19,90,328509,1Cqg0nJOZRyvltkof8tjqA,0.9537,0.021,0.913,0.066
18,19,spotify:track:0DlHQxrVijRqVUfuS6PKaY,"DENNIS, Xamã, LUDMILLA",Deixa de Onda (Porra Nenhuma),Sony Music Entertainment,18,18,34,327784,0DlHQxrVijRqVUfuS6PKaY,0.0,0.0,1.0,0.0
19,20,spotify:track:2pBEAodCImE4LgbKAG4bfz,"Bruno & Marrone, Wesley Safadão",Último Beijo,Worldshow Promoções e Eventos,16,20,80,321884,2pBEAodCImE4LgbKAG4bfz,0.9517,0.0,0.941,0.059
20,21,spotify:track:4AAIAVjSyiq1N7SXKkwXZe,Marília Mendonça,Troca de Calçada,Som Livre,21,21,27,315339,4AAIAVjSyiq1N7SXKkwXZe,0.0,0.0,1.0,0.0
