,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,ID,compound,neg,neu,pos
0,1,spotify:track:58pgi1RpcU2fVJsxhm7BIr,Raí Saia Rodada,Tapão Na Raba,Som Livre,1,1,29,782153,58pgi1RpcU2fVJsxhm7BIr,-0.6808,0.072,0.896,0.033
1,2,spotify:track:27X3qzgB0Show6qfw5wNOK,"DJ Ivis, Tarcísio do Acordeon",Esquema Preferido (feat. Tarcísio do Acordeon),Sony Music Entertainment,1,2,50,739292,27X3qzgB0Show6qfw5wNOK,-0.7622,0.022,0.978,0.0
2,3,spotify:track:7EWXP47VlXKO3r7mNxuWHw,"Wesley Safadão, Os Barões Da Pisadinha","Ele É Ele, Eu Sou Eu",Som Livre,1,3,105,694865,7EWXP47VlXKO3r7mNxuWHw,-0.3331,0.023,0.958,0.019
3,4,spotify:track:1ere9b9vDw2N3m9d4uiXxa,"Diego & Victor Hugo, Bruno & Marrone",Facas - Ao Vivo,Sony Music Entertainment,3,4,133,661824,1ere9b9vDw2N3m9d4uiXxa,0.0,0.0,1.0,0.0
4,5,spotify:track:07AQkmp456NpEnT8HR7WLy,"Teto, Matuê",M4,30PRAUM,5,5,77,589008,07AQkmp456NpEnT8HR7WLy,0.5908,0.058,0.889,0.053
5,6,spotify:track:2nZj5YymF54qhAu7RneVP6,Hugo & Guilherme,Coração Na Cama - Ao Vivo,Som Livre,5,7,91,564486,2nZj5YymF54qhAu7RneVP6,0.0,0.0,1.0,0.0
6,7,spotify:track:0QglpM23kl9ldvVdoYNZwF,"Kawe, Mc Lele JP",Mds,OQProduções,1,6,61,533657,0QglpM23kl9ldvVdoYNZwF,-0.5848,0.022,0.966,0.012
7,8,spotify:track:6sPBi0qLI6KM3yXX56NxsA,Tarcísio do Acordeon,Meia Noite (Você tem meu Whatsapp),Sua Música,1,8,84,530658,6sPBi0qLI6KM3yXX56NxsA,0.9769,0.02,0.896,0.084
8,9,spotify:track:5m5aY6S9ttfIG157xli2Rs,Zé Neto & Cristiano,Alô Ambev (Segue Sua Vida) - Ao Vivo,Som Livre,3,9,182,519602,5m5aY6S9ttfIG157xli2Rs,0.0,0.0,1.0,0.0
9,10,spotify:track:7GLWWrk1YlkPYqJK3ynIA0,Jorge & Mateus,Lance Individual,Som Livre,3,10,105,494473,7GLWWrk1YlkPYqJK3ynIA0,-0.9034,0.047,0.953,0.0
10,11,spotify:track:1O74aTse7W5hd2rAvnEVaW,"Jeff Costa, Mc Danny",Xerecard,Love Funk & Adm Mídias Brasil,9,11,49,421994,1O74aTse7W5hd2rAvnEVaW,-0.9655,0.05,0.95,0.0
11,12,spotify:track:2JTir3y1VuJQmexiTCMcTP,Os Barões Da Pisadinha,Recairei - Ao Vivo,Sony Music Entertainment,1,13,288,418475,2JTir3y1VuJQmexiTCMcTP,0.8555,0.0,0.898,0.102
12,13,spotify:track:0YqTL3nSL36OFdHwHoqCag,"Luísa Sonza, Pabllo Vittar, Anitta",MODO TURBO,Universal Music Ltda.,1,12,66,416029,0YqTL3nSL36OFdHwHoqCag,-0.9796,0.114,0.849,0.037
13,14,spotify:track:3rRin3LyLY92kpEbkCgwf4,"Os Barões Da Pisadinha, Xand Avião",Basta Você Me Ligar - Ao Vivo,Sony Music Entertainment,2,14,252,414245,3rRin3LyLY92kpEbkCgwf4,0.0,0.0,1.0,0.0
14,15,spotify:track:1uA7fD01YlQr1Rm0oyNB4H,Guilherme & Benuto,Pulei na Piscina - Ao Vivo,Sony Music Entertainment,13,15,189,384660,1uA7fD01YlQr1Rm0oyNB4H,0.8516,0.0,0.97,0.03
15,16,spotify:track:0WlmiIK5qFQ4dAB4mCA4sI,"Os Barões Da Pisadinha, Fernando & Sorocaba",Amor da Despedida,Sony Music Entertainment,9,16,112,380690,0WlmiIK5qFQ4dAB4mCA4sI,0.9971,0.0,0.783,0.217
16,17,spotify:track:2MZQAvsA7aZDssppBLRxYp,Israel & Rodolffo,Batom de Cereja - Ao Vivo,Som Livre,17,22,19,374879,2MZQAvsA7aZDssppBLRxYp,-0.7757,0.03,0.97,0.0
17,18,spotify:track:1Cqg0nJOZRyvltkof8tjqA,Simone & Simaria,Foi Pá Pum,"UMG Recordings, Inc.",18,18,91,369439,1Cqg0nJOZRyvltkof8tjqA,0.9537,0.021,0.913,0.066
