,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,ID,compound,neg,neu,pos
0,1,spotify:track:27X3qzgB0Show6qfw5wNOK,"DJ Ivis, Tarcísio do Acordeon",Esquema Preferido (feat. Tarcísio do Acordeon),Sony Music Entertainment,1,1,27,761960,27X3qzgB0Show6qfw5wNOK,-0.7622,0.022,0.978,0.0
1,2,spotify:track:7EWXP47VlXKO3r7mNxuWHw,"Wesley Safadão, Os Barões Da Pisadinha","Ele É Ele, Eu Sou Eu",Som Livre,1,3,82,675041,7EWXP47VlXKO3r7mNxuWHw,-0.3331,0.023,0.958,0.019
2,3,spotify:track:0QglpM23kl9ldvVdoYNZwF,"Kawe, Mc Lele JP",Mds,OQProduções,1,2,38,668874,0QglpM23kl9ldvVdoYNZwF,-0.5848,0.022,0.966,0.012
3,4,spotify:track:6sPBi0qLI6KM3yXX56NxsA,Tarcísio do Acordeon,Meia Noite (Você tem meu Whatsapp),Sua Música,1,4,61,625961,6sPBi0qLI6KM3yXX56NxsA,0.9769,0.02,0.896,0.084
4,5,spotify:track:1ere9b9vDw2N3m9d4uiXxa,"Diego & Victor Hugo, Bruno & Marrone",Facas - Ao Vivo,Sony Music Entertainment,4,5,110,608140,1ere9b9vDw2N3m9d4uiXxa,0.0,0.0,1.0,0.0
5,6,spotify:track:07AQkmp456NpEnT8HR7WLy,"Teto, Matuê",M4,30PRAUM,5,6,54,543682,07AQkmp456NpEnT8HR7WLy,0.5908,0.058,0.889,0.053
6,7,spotify:track:7GLWWrk1YlkPYqJK3ynIA0,Jorge & Mateus,Lance Individual,Som Livre,3,9,82,516843,7GLWWrk1YlkPYqJK3ynIA0,-0.9034,0.047,0.953,0.0
7,8,spotify:track:5m5aY6S9ttfIG157xli2Rs,Zé Neto & Cristiano,Alô Ambev (Segue Sua Vida) - Ao Vivo,Som Livre,3,7,159,515831,5m5aY6S9ttfIG157xli2Rs,0.0,0.0,1.0,0.0
8,9,spotify:track:0YqTL3nSL36OFdHwHoqCag,"Luísa Sonza, Pabllo Vittar, Anitta",MODO TURBO,Universal Music Ltda.,1,8,43,504281,0YqTL3nSL36OFdHwHoqCag,-0.9796,0.114,0.849,0.037
9,10,spotify:track:2JTir3y1VuJQmexiTCMcTP,Os Barões Da Pisadinha,Recairei - Ao Vivo,Sony Music Entertainment,1,10,265,451981,2JTir3y1VuJQmexiTCMcTP,0.8555,0.0,0.898,0.102
10,11,spotify:track:2nZj5YymF54qhAu7RneVP6,Hugo & Guilherme,Coração Na Cama - Ao Vivo,Som Livre,9,11,68,451068,2nZj5YymF54qhAu7RneVP6,0.0,0.0,1.0,0.0
11,12,spotify:track:1O74aTse7W5hd2rAvnEVaW,"Jeff Costa, Mc Danny",Xerecard,Love Funk & Adm Mídias Brasil,12,12,26,412522,1O74aTse7W5hd2rAvnEVaW,-0.9655,0.05,0.95,0.0
12,13,spotify:track:7lJoRyuNJtuiqTcKtuMuIR,MC Hariel,Maçã Verde,GR6 Music,9,13,90,404440,7lJoRyuNJtuiqTcKtuMuIR,0.0,0.0,1.0,0.0
13,14,spotify:track:7qmnP8Woc47dLSrMD5MxL1,"Petter Ferraz, Menor Nico",Amor ou o Litrão,k+ produçoes,1,14,77,384977,7qmnP8Woc47dLSrMD5MxL1,0.0,0.0,1.0,0.0
14,15,spotify:track:3rRin3LyLY92kpEbkCgwf4,"Os Barões Da Pisadinha, Xand Avião",Basta Você Me Ligar - Ao Vivo,Sony Music Entertainment,2,15,229,368882,3rRin3LyLY92kpEbkCgwf4,0.0,0.0,1.0,0.0
15,16,spotify:track:15k1TDabqSEmyXOwMq9RM7,Jonas Esticado,Investe Em Mim,Som Livre,1,16,221,344477,15k1TDabqSEmyXOwMq9RM7,0.0,0.0,1.0,0.0
