rank	uri	artist_names	track_name	source	peak_rank	previous_rank	days_on_chart	streams	ID
1	spotify:track:4zGtfOglDBfVUypabBwIjQ	Mc Zaac, Anitta, Tyga	Desce Pro Play (PA PA PA)	Universal Music Ltda.	1	1	26	587570	4zGtfOglDBfVUypabBwIjQ
2	spotify:track:2fmeSswdyVq4wcqhY41UHk	Pineapple StormTv, L7NNON, Chris MC, Xamã, Lourena, Cesar Mc, Djonga, Filipe Ret, Salve Malak, Hunter	Poesia Acústica #9: Melhor Forma	Pineapple StormTV	2	2	11	500818	2fmeSswdyVq4wcqhY41UHk
3	spotify:track:0AGS6ZRgzobrazmCi6pYMe	Niack	Na Raba Toma Tapão	Niack / Ritmo dos Fluxos	1	3	68	453193	0AGS6ZRgzobrazmCi6pYMe
4	spotify:track:0RaIjuKU5hudMteEXwr4RS	Jorge & Mateus	Ranking	Som Livre	4	4	138	358001	0RaIjuKU5hudMteEXwr4RS
5	spotify:track:67mqU3FeErlvWwsxnMfvQo	MC Du Black, Delacruz	Tudo Aconteceu	Universal Music Ltda.	3	5	118	356691	67mqU3FeErlvWwsxnMfvQo
6	spotify:track:25gD4PQjxCLnwIY2n23aEl	Vitão, Luísa Sonza	Flores	Universal Music Ltda.	2	7	40	352510	25gD4PQjxCLnwIY2n23aEl
7	spotify:track:7o9LwQmTuIDm4LyyHFIWul	Henrique & Juliano	Volta Por Baixo - Ao Vivo	Virgin Music Label And Artist Services (S&D)	2	6	194	348177	7o9LwQmTuIDm4LyyHFIWul
8	spotify:track:5GAdMAL3tRJkVN1HtwohK2	Mc Don Juan, Maiara & Maraisa	Vai Ter Que Aguentar	GR6 Music	8	9	51	345873	5GAdMAL3tRJkVN1HtwohK2
9	spotify:track:3tc8Z4lGzOIwmIVftsxO6o	Marília Mendonça	Graveto - Ao Vivo	Som Livre	3	8	194	345111	3tc8Z4lGzOIwmIVftsxO6o
10	spotify:track:4xWzZmX4K1yyrdtRfbUvjt	Niack	Oh Juliana	Niack	10	10	13	340687	4xWzZmX4K1yyrdtRfbUvjt
11	spotify:track:3WjSkl7VDWY1prwJw7dSG0	Zé Neto & Cristiano	Barzinho Aleatório - Ao Vivo	Som Livre	7	11	229	319847	3WjSkl7VDWY1prwJw7dSG0
12	spotify:track:15k1TDabqSEmyXOwMq9RM7	Jonas Esticado	Investe Em Mim	Som Livre	9	13	25	317747	15k1TDabqSEmyXOwMq9RM7
13	spotify:track:3Ghyp3X5Ua9ypHnBIgOObI	Henrique & Juliano	Liberdade Provisória - Live - Ibirapuera / 2019	Virgin Music Label And Artist Services (S&D)	1	12	229	315942	3Ghyp3X5Ua9ypHnBIgOObI
14	spotify:track:60wF0XnX7A0jVpDNA5v8vi	Vytinho NG, Bianca	Tudo no Sigilo	Vytinho Ng	3	14	126	311274	60wF0XnX7A0jVpDNA5v8vi
15	spotify:track:2WlZuBDgLfT7Kc0admhFdg	Luísa Sonza	BRABA	Universal Music Ltda.	1	15	126	307126	2WlZuBDgLfT7Kc0admhFdg
16	spotify:track:4DngRKOpRPrkbzImUB0zgh	Matheus & Kauan	Litrão - Ao Vivo Em Recife / 2020	Universal Music Ltda.	2	16	173	305057	4DngRKOpRPrkbzImUB0zgh
17	spotify:track:7Ac3BmqTQoLdAt7HtZyfgN	DENNIS, Mc Don Juan	Te Prometo	Sony Music Entertainment	8	17	165	297021	7Ac3BmqTQoLdAt7HtZyfgN
18	spotify:track:51uXmhqGR76tT2UeKZyeN6	Marília Mendonça, Maiara & Maraisa	Quero Você do Jeito Que Quiser	Som Livre	18	22	12	279627	51uXmhqGR76tT2UeKZyeN6
19	spotify:track:12v6LfkX9YIR3uLefIAAYZ	Mc Jacaré	Comprei um Lança	Mc Jacare / Los Pantchos	19	19	29	277493	12v6LfkX9YIR3uLefIAAYZ
20	spotify:track:24Yi9hE78yPEbZ4kxyoXAI	SAINt JHN, Imanbek	Roses - Imanbek Remix	Columbia/B1 Recordings	8	20	145	274461	24Yi9hE78yPEbZ4kxyoXAI
21	spotify:track:3tv697PZNnaQN0Mn2zGhS5	Gusttavo Lima	A Gente Fez Amor - Ao Vivo	Sony Music Entertainment	1	18	229	273536	3tv697PZNnaQN0Mn2zGhS5
22	spotify:track:4x8XaoLvpo6kd51PZD16RK	Dilsinho, Henrique & Juliano	Sogra - Ao Vivo	Sony Music Entertainment	17	24	44	269893	4x8XaoLvpo6kd51PZD16RK
23	spotify:track:6jcGoHrqfRW6fI2I6xtwBQ	MC Marks	Deus é por nós	WM Brazil	23	23	37	268053	6jcGoHrqfRW6fI2I6xtwBQ
24	spotify:track:3J5Pu25BODMex4Jpy4l6FL	Luíza & Maurílio, Zé Neto & Cristiano	S de Saudade	Som Livre	6	21	264	261819	3J5Pu25BODMex4Jpy4l6FL
25	spotify:track:6UelLqGlWMcVH1E5c4H7lY	Harry Styles	Watermelon Sugar	Columbia	23	25	161	254956	6UelLqGlWMcVH1E5c4H7lY
26	spotify:track:08Sd5vVcIH3uKeAiaJdoYj	Lauana Prado	Viva Voz - Ao Vivo Em São Paulo / 2019	Universal Music Ltda.	15	26	138	252220	08Sd5vVcIH3uKeAiaJdoYj
27	spotify:track:3PfIrDoz19wz7qK7tYeu62	Dua Lipa	Don't Start Now	Warner Records	1	27	264	248337	3PfIrDoz19wz7qK7tYeu62
28	spotify:track:28atBekPVlTdnU4M9Z7udd	Dilsinho, Luísa Sonza, Malibu	Não Vai Embora	Malibu Studios	25	28	75	247171	28atBekPVlTdnU4M9Z7udd
29	spotify:track:6NM06xgqxQ0HU5lxbt2JHi	Gusttavo Lima	Saudade Sua	Sony Music Entertainment	2	29	68	240516	6NM06xgqxQ0HU5lxbt2JHi
30	spotify:track:0SJtvFn4vqgJPscSbEPaql	Maiara & Maraisa, Dilsinho	Libera Ela - Ao Vivo	Som Livre	16	30	96	238015	0SJtvFn4vqgJPscSbEPaql
31	spotify:track:0VjIjW4GlUZAMYd2vXMi3b	The Weeknd	Blinding Lights	Republic Records	17	31	207	236612	0VjIjW4GlUZAMYd2vXMi3b
32	spotify:track:2MOq63fxuFLYQM3CsDcFs1	GIULIA BE	menina solta	WM Brazil	10	34	288	233487	2MOq63fxuFLYQM3CsDcFs1
33	spotify:track:260n4ECk9j4IEvTAVBYojl	Matheus & Kauan	Nem Doeu - Ao Vivo	Universal Music Ltda.	25	33	54	232996	260n4ECk9j4IEvTAVBYojl
34	spotify:track:5LpLYzpV0HWKI2DlPmNywg	Wesley Safadão, Zé Neto & Cristiano	Despedida - Ao Vivo	Som Livre	15	32	110	231577	5LpLYzpV0HWKI2DlPmNywg
35	spotify:track:3oe0vGmQxem3DcarYMuzu1	Felipe Araújo	Mentira - Ao Vivo	Universal Music Ltda.	11	35	232	227636	3oe0vGmQxem3DcarYMuzu1
36	spotify:track:3056x1XkmICnQmji68rrft	Murilo Huff, Henrique & Juliano	Desejando Eu (Ao Vivo)	Artinvox	26	36	61	225051	3056x1XkmICnQmji68rrft
37	spotify:track:3oqC4Ta40ft6NnTJwcUTdi	Rashid, Lukinhas, Emicida	Pipa Voada (feat. Emicida)	Sony Music Entertainment	33	38	136	217510	3oqC4Ta40ft6NnTJwcUTdi
38	spotify:track:23zmMwD99ROi9yhxqMxWil	João Bosco & Vinicius, Matheus	Segunda Taça - Ao Vivo	João Bosco & Vinicius	19	37	152	211205	23zmMwD99ROi9yhxqMxWil
39	spotify:track:2ptHQBO7TQhEkXOeK9ST59	Grupo Menos É Mais, Di Propósito, Vou Zuar	Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo	Som Livre	30	39	49	208972	2ptHQBO7TQhEkXOeK9ST59
40	spotify:track:1Nmcs8zk7LfcvHRgLtTM5J	Orochi, Papatinho	Amor de Fim de Noite	Mainstreet Records	26	46	248	204018	1Nmcs8zk7LfcvHRgLtTM5J
41	spotify:track:0GrEqRHf5FioT1hOB8PBxZ	Marília Mendonça	Vira Homem	Som Livre	22	40	82	203644	0GrEqRHf5FioT1hOB8PBxZ
42	spotify:track:7eJMfftS33KTjuF7lTsMCx	Powfu, beabadoobee	death bed (coffee for your head)	Columbia	13	44	135	203573	7eJMfftS33KTjuF7lTsMCx
43	spotify:track:2PWjKmjyTZeDpmOUa3a5da	Jorge & Mateus	Cheirosa - Ao Vivo	Som Livre	3	41	285	200999	2PWjKmjyTZeDpmOUa3a5da
