rank	uri	artist_names	track_name	source	peak_rank	previous_rank	days_on_chart	streams	ID
1	spotify:track:4xWzZmX4K1yyrdtRfbUvjt	Niack	Oh Juliana	Niack	1	1	43	741701	4xWzZmX4K1yyrdtRfbUvjt
2	spotify:track:4zGtfOglDBfVUypabBwIjQ	Mc Zaac, Anitta, Tyga	Desce Pro Play (PA PA PA)	Universal Music Ltda.	1	2	56	480132	4zGtfOglDBfVUypabBwIjQ
3	spotify:track:15k1TDabqSEmyXOwMq9RM7	Jonas Esticado	Investe Em Mim	Som Livre	2	3	55	477383	15k1TDabqSEmyXOwMq9RM7
4	spotify:track:2fmeSswdyVq4wcqhY41UHk	Pineapple StormTv, L7NNON, Chris MC, Xamã, Lourena, Cesar Mc, Djonga, Filipe Ret, Salve Malak, Hunter	Poesia Acústica #9: Melhor Forma	Pineapple StormTV	2	4	41	419090	2fmeSswdyVq4wcqhY41UHk
5	spotify:track:0AGS6ZRgzobrazmCi6pYMe	Niack	Na Raba Toma Tapão	Niack / Ritmo dos Fluxos	1	5	98	390689	0AGS6ZRgzobrazmCi6pYMe
6	spotify:track:5GAdMAL3tRJkVN1HtwohK2	Mc Don Juan, Maiara & Maraisa	Vai Ter Que Aguentar	GR6 Music	6	6	81	370092	5GAdMAL3tRJkVN1HtwohK2
7	spotify:track:51uXmhqGR76tT2UeKZyeN6	Marília Mendonça, Maiara & Maraisa	Quero Você do Jeito Que Quiser	Som Livre	7	8	42	367324	51uXmhqGR76tT2UeKZyeN6
8	spotify:track:7o9LwQmTuIDm4LyyHFIWul	Henrique & Juliano	Volta Por Baixo - Ao Vivo	Virgin Music Label And Artist Services (S&D)	2	9	224	360188	7o9LwQmTuIDm4LyyHFIWul
9	spotify:track:67mqU3FeErlvWwsxnMfvQo	MC Du Black, Delacruz	Tudo Aconteceu	Universal Music Ltda.	3	7	148	355926	67mqU3FeErlvWwsxnMfvQo
10	spotify:track:4zsiMjB0794HztyqUkD3Zi	Dilsinho, Henrique & Juliano	Sogra - Ao Vivo	Sony Music Entertainment	8	10	74	352029	4zsiMjB0794HztyqUkD3Zi
11	spotify:track:0RaIjuKU5hudMteEXwr4RS	Jorge & Mateus	Ranking	Som Livre	4	12	168	345016	0RaIjuKU5hudMteEXwr4RS
12	spotify:track:12v6LfkX9YIR3uLefIAAYZ	Mc Jacaré	Comprei um Lança	Mc Jacare / Los Pantchos	10	11	59	339894	12v6LfkX9YIR3uLefIAAYZ
13	spotify:track:3WjSkl7VDWY1prwJw7dSG0	Zé Neto & Cristiano	Barzinho Aleatório - Ao Vivo	Som Livre	7	15	259	321803	3WjSkl7VDWY1prwJw7dSG0
14	spotify:track:25gD4PQjxCLnwIY2n23aEl	Vitão, Luísa Sonza	Flores	Universal Music Ltda.	2	13	70	321469	25gD4PQjxCLnwIY2n23aEl
15	spotify:track:7pDcS0EVMJR0YwjXmHcCRg	Luísa Sonza, Mc Zaac	TOMA	Universal Music Ltda.	14	14	21	315010	7pDcS0EVMJR0YwjXmHcCRg
16	spotify:track:4DngRKOpRPrkbzImUB0zgh	Matheus & Kauan	Litrão - Ao Vivo Em Recife / 2020	Universal Music Ltda.	2	17	203	312340	4DngRKOpRPrkbzImUB0zgh
17	spotify:track:3tc8Z4lGzOIwmIVftsxO6o	Marília Mendonça	Graveto - Ao Vivo	Som Livre	3	16	224	311065	3tc8Z4lGzOIwmIVftsxO6o
18	spotify:track:260n4ECk9j4IEvTAVBYojl	Matheus & Kauan	Nem Doeu - Ao Vivo	Universal Music Ltda.	15	21	84	300650	260n4ECk9j4IEvTAVBYojl
19	spotify:track:6UelLqGlWMcVH1E5c4H7lY	Harry Styles	Watermelon Sugar	Columbia	16	18	191	297746	6UelLqGlWMcVH1E5c4H7lY
20	spotify:track:6jcGoHrqfRW6fI2I6xtwBQ	MC Marks	Deus é por nós	WM Brazil	14	19	67	297502	6jcGoHrqfRW6fI2I6xtwBQ
21	spotify:track:7Ac3BmqTQoLdAt7HtZyfgN	DENNIS, Mc Don Juan	Te Prometo	Sony Music Entertainment	8	20	195	296512	7Ac3BmqTQoLdAt7HtZyfgN
22	spotify:track:60wF0XnX7A0jVpDNA5v8vi	Vytinho NG, Bianca	Tudo no Sigilo	Vytinho Ng	3	22	156	287871	60wF0XnX7A0jVpDNA5v8vi
23	spotify:track:2WlZuBDgLfT7Kc0admhFdg	Luísa Sonza	BRABA	Universal Music Ltda.	1	23	156	283209	2WlZuBDgLfT7Kc0admhFdg
24	spotify:track:3Ghyp3X5Ua9ypHnBIgOObI	Henrique & Juliano	Liberdade Provisória - Live - Ibirapuera / 2019	Virgin Music Label And Artist Services (S&D)	1	26	259	273941	3Ghyp3X5Ua9ypHnBIgOObI
25	spotify:track:0hDphSo7vI7gCjEPpD6gu0	GIULIA BE	se essa vida fosse um filme	WM Brazil	24	24	39	270864	0hDphSo7vI7gCjEPpD6gu0
26	spotify:track:3056x1XkmICnQmji68rrft	Murilo Huff, Henrique & Juliano	Desejando Eu (Ao Vivo)	Artinvox	21	27	91	270471	3056x1XkmICnQmji68rrft
27	spotify:track:3tv697PZNnaQN0Mn2zGhS5	Gusttavo Lima	A Gente Fez Amor - Ao Vivo	Sony Music Entertainment	1	28	259	269978	3tv697PZNnaQN0Mn2zGhS5
28	spotify:track:28atBekPVlTdnU4M9Z7udd	Dilsinho, Luísa Sonza, Malibu	Não Vai Embora	Malibu Studios	23	25	105	269609	28atBekPVlTdnU4M9Z7udd
29	spotify:track:08Sd5vVcIH3uKeAiaJdoYj	Lauana Prado	Viva Voz - Ao Vivo Em São Paulo / 2019	Universal Music Ltda.	15	30	168	261430	08Sd5vVcIH3uKeAiaJdoYj
30	spotify:track:3J5Pu25BODMex4Jpy4l6FL	Luíza & Maurílio, Zé Neto & Cristiano	S de Saudade	Som Livre	6	31	294	260188	3J5Pu25BODMex4Jpy4l6FL
31	spotify:track:01mKvmXQLhr3MEoiAEAcP2	Rennan da Penha, MC 2jhow	Talarica	Sony Music Entertainment	27	29	28	256987	01mKvmXQLhr3MEoiAEAcP2
32	spotify:track:3dPvQLKl42dMYWV4LWRTLK	Os Barões Da Pisadinha	Tá Rocheda	Sony Music Entertainment	22	35	177	241551	3dPvQLKl42dMYWV4LWRTLK
33	spotify:track:0VjIjW4GlUZAMYd2vXMi3b	The Weeknd	Blinding Lights	Republic Records	17	32	237	237333	0VjIjW4GlUZAMYd2vXMi3b
34	spotify:track:2MOq63fxuFLYQM3CsDcFs1	GIULIA BE	menina solta	WM Brazil	10	34	318	236680	2MOq63fxuFLYQM3CsDcFs1
35	spotify:track:2Wo6QQD1KMDWeFkkjLqwx5	SAINt JHN, Imanbek	Roses - Imanbek Remix	Columbia/B1 Recordings	8	33	175	232766	2Wo6QQD1KMDWeFkkjLqwx5
36	spotify:track:5LpLYzpV0HWKI2DlPmNywg	Wesley Safadão, Zé Neto & Cristiano	Despedida - Ao Vivo	Som Livre	15	37	140	229703	5LpLYzpV0HWKI2DlPmNywg
37	spotify:track:4Oun2ylbjFKMPTiaSbbCih	Cardi B, Megan Thee Stallion	WAP (feat. Megan Thee Stallion)	Atlantic/KSR	36	36	14	226900	4Oun2ylbjFKMPTiaSbbCih
38	spotify:track:2ptHQBO7TQhEkXOeK9ST59	Grupo Menos É Mais, Di Propósito, Vou Zuar	Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo	Som Livre	29	40	79	223540	2ptHQBO7TQhEkXOeK9ST59
39	spotify:track:59CnMc5PR9GdDFEVOpHSg9	Dj W-Beatz, Ventura, Mc Rennan, MC Bruna Alves, MC BN, MC Rick	Rave do Papa - Deluxe (feat. Mc Rennan, MC Bruna Alves, MC BN & MC Rick) - Remix	Tratto Entretenimentos	32	38	70	220677	59CnMc5PR9GdDFEVOpHSg9
40	spotify:track:3oqC4Ta40ft6NnTJwcUTdi	Rashid, Lukinhas, Emicida	Pipa Voada (feat. Emicida)	Sony Music Entertainment	33	39	166	220177	3oqC4Ta40ft6NnTJwcUTdi
41	spotify:track:71FrGl0XcpL3VId65tB5mg	Os Barões Da Pisadinha	Recairei - Ao Vivo	Sony Music Entertainment	29	42	99	219302	71FrGl0XcpL3VId65tB5mg
42	spotify:track:0SJtvFn4vqgJPscSbEPaql	Maiara & Maraisa, Dilsinho	Libera Ela - Ao Vivo	Som Livre	16	41	126	219130	0SJtvFn4vqgJPscSbEPaql
43	spotify:track:4j2bK4fnc2s6GyVmhJsJhk	Henrique & Juliano	Briga Feia - Ao Vivo	Virgin Music Label And Artist Services (S&D)	21	43	252	218284	4j2bK4fnc2s6GyVmhJsJhk
44	spotify:track:1GWUiFYLYEapxYHnASyOud	Wesley Safadão	Não Valeu	Som Livre	33	45	98	217864	1GWUiFYLYEapxYHnASyOud
45	spotify:track:3oe0vGmQxem3DcarYMuzu1	Felipe Araújo	Mentira - Ao Vivo	Universal Music Ltda.	11	46	262	209079	3oe0vGmQxem3DcarYMuzu1
46	spotify:track:23zmMwD99ROi9yhxqMxWil	João Bosco & Vinicius, Matheus	Segunda Taça - Ao Vivo	João Bosco & Vinicius	19	47	182	208469	23zmMwD99ROi9yhxqMxWil
47	spotify:track:3PfIrDoz19wz7qK7tYeu62	Dua Lipa	Don't Start Now	Warner Records	1	44	294	205671	3PfIrDoz19wz7qK7tYeu62
48	spotify:track:6NM06xgqxQ0HU5lxbt2JHi	Gusttavo Lima	Saudade Sua	Sony Music Entertainment	2	48	98	205421	6NM06xgqxQ0HU5lxbt2JHi
49	spotify:track:1Nmcs8zk7LfcvHRgLtTM5J	Orochi, Papatinho	Amor de Fim de Noite	Mainstreet Records	26	49	278	203235	1Nmcs8zk7LfcvHRgLtTM5J
50	spotify:track:2PWjKmjyTZeDpmOUa3a5da	Jorge & Mateus	Cheirosa - Ao Vivo	Som Livre	3	50	315	195946	2PWjKmjyTZeDpmOUa3a5da
51	spotify:track:0GrEqRHf5FioT1hOB8PBxZ	Marília Mendonça	Vira Homem	Som Livre	22	51	112	172202	0GrEqRHf5FioT1hOB8PBxZ
52	spotify:track:187Pge0WmJNoS73kaIORSE	Douglas & Vinicius, MC Bruninho	Figurinha - Ao Vivo	Virgin Music Label And Artist Services (S&D)	47	52	35	164803	187Pge0WmJNoS73kaIORSE
