rank	uri	artist_names	track_name	source	peak_rank	previous_rank	days_on_chart	streams	ID
1	spotify:track:57zQSScHq19ztrMnjWCPBI	Niack	Na Raba Toma Tapão	Niack / Ritmo dos Fluxos	1	1	19	559094	57zQSScHq19ztrMnjWCPBI
2	spotify:track:7ju97lgwC2rKQ6wwsf9no9	Lady Gaga, Ariana Grande	Rain On Me (with Ariana Grande)	Interscope	1	2	12	363852	7ju97lgwC2rKQ6wwsf9no9
3	spotify:track:3Ghyp3X5Ua9ypHnBIgOObI	Henrique & Juliano	Liberdade Provisória - Live - Ibirapuera / 2019	Virgin Music Label And Artist Services (S&D)	1	4	180	354434	3Ghyp3X5Ua9ypHnBIgOObI
4	spotify:track:2WlZuBDgLfT7Kc0admhFdg	Luísa Sonza	BRABA	Universal Music Ltda.	1	3	77	348071	2WlZuBDgLfT7Kc0admhFdg
5	spotify:track:60wF0XnX7A0jVpDNA5v8vi	Vytinho NG, Bianca	Tudo no Sigilo	Vytinho Ng	4	5	77	325519	60wF0XnX7A0jVpDNA5v8vi
6	spotify:track:1AB0nq5MsXCxSxOTryP419	Matheus & Kauan	Litrão - Ao Vivo Em Recife / 2020	Universal Music Ltda.	3	6	124	323481	1AB0nq5MsXCxSxOTryP419
7	spotify:track:3tv697PZNnaQN0Mn2zGhS5	Gusttavo Lima	A Gente Fez Amor - Ao Vivo	Sony Music Entertainment	1	7	180	317508	3tv697PZNnaQN0Mn2zGhS5
8	spotify:track:0RaIjuKU5hudMteEXwr4RS	Jorge & Mateus	Ranking	Som Livre	5	9	89	315162	0RaIjuKU5hudMteEXwr4RS
9	spotify:track:67mqU3FeErlvWwsxnMfvQo	MC Du Black, Delacruz	Tudo Aconteceu	Universal Music Ltda.	8	8	69	314991	67mqU3FeErlvWwsxnMfvQo
10	spotify:track:3PfIrDoz19wz7qK7tYeu62	Dua Lipa	Don't Start Now	Warner Records	1	11	215	314429	3PfIrDoz19wz7qK7tYeu62
11	spotify:track:3tc8Z4lGzOIwmIVftsxO6o	Marília Mendonça	Graveto - Ao Vivo	Som Livre	3	12	145	297014	3tc8Z4lGzOIwmIVftsxO6o
12	spotify:track:24Yi9hE78yPEbZ4kxyoXAI	SAINt JHN, Imanbek	Roses - Imanbek Remix	Columbia/B1 Recordings	8	16	96	289518	24Yi9hE78yPEbZ4kxyoXAI
13	spotify:track:7Ac3BmqTQoLdAt7HtZyfgN	DENNIS, Mc Don Juan	Te Prometo	Sony Music Entertainment	8	13	116	283440	7Ac3BmqTQoLdAt7HtZyfgN
14	spotify:track:5PNvgiKSwMdjBsDsgFCFLX	Maverick Sabre, Jorja Smith, Vintage Culture, Slow Motion	Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix	Spinnin' Deep	14	14	61	279165	5PNvgiKSwMdjBsDsgFCFLX
15	spotify:track:1IWNylpZ477gIVUDpJL66u	Lady Gaga, BLACKPINK	Sour Candy (with BLACKPINK)	Interscope	1	10	6	274634	1IWNylpZ477gIVUDpJL66u
16	spotify:track:6NM06xgqxQ0HU5lxbt2JHi	Gusttavo Lima	Saudade Sua	Sony Music Entertainment	2	19	19	272780	6NM06xgqxQ0HU5lxbt2JHi
17	spotify:track:6nI98wtHOJAYSASq22TCYu	Luan Santana	água com açúcar - ao vivo	Som Livre	3	15	79	268899	6nI98wtHOJAYSASq22TCYu
18	spotify:track:7o9LwQmTuIDm4LyyHFIWul	Henrique & Juliano	Volta Por Baixo - Ao Vivo	Virgin Music Label And Artist Services (S&D)	8	17	145	266672	7o9LwQmTuIDm4LyyHFIWul
19	spotify:track:3J5Pu25BODMex4Jpy4l6FL	Luíza & Maurílio, Zé Neto & Cristiano	S de Saudade	Som Livre	6	18	215	263050	3J5Pu25BODMex4Jpy4l6FL
20	spotify:track:7eJMfftS33KTjuF7lTsMCx	Powfu, beabadoobee	death bed (coffee for your head)	Columbia	13	20	86	256243	7eJMfftS33KTjuF7lTsMCx
21	spotify:track:3WjSkl7VDWY1prwJw7dSG0	Zé Neto & Cristiano	Barzinho Aleatório - Ao Vivo	Som Livre	12	22	180	237922	3WjSkl7VDWY1prwJw7dSG0
22	spotify:track:0b9oOr2ZgvyQu88wzixux9	Childish Gambino	This Is America	Wolf+Rothstein/RCA Records	22	-1	53	234470	0b9oOr2ZgvyQu88wzixux9
23	spotify:track:5LpLYzpV0HWKI2DlPmNywg	Wesley Safadão, Zé Neto & Cristiano	Despedida - Ao Vivo	Som Livre	17	21	61	233807	5LpLYzpV0HWKI2DlPmNywg
24	spotify:track:0VjIjW4GlUZAMYd2vXMi3b	The Weeknd	Blinding Lights	Republic Records	17	23	158	233189	0VjIjW4GlUZAMYd2vXMi3b
25	spotify:track:466cKvZn1j45IpxDdYZqdA	Drake	Toosie Slide	OVO	23	27	61	223344	466cKvZn1j45IpxDdYZqdA
26	spotify:track:146Vb458Y5RbqEa0fYFPzm	Felipe Araújo	Mentira - Ao Vivo	Universal Music Ltda.	11	24	183	215245	146Vb458Y5RbqEa0fYFPzm
27	spotify:track:1rgnBhdG2JDFTbYkYRZAku	Tones And I	Dance Monkey	Elektra (NEK)	5	29	254	213992	1rgnBhdG2JDFTbYkYRZAku
28	spotify:track:4lKuzrdZrJuCAedbIslF3A	PEDRO SAMPAIO, Felipe Original, JS o Mão de Ouro	SENTADÃO	WM Brazil	2	25	194	211058	4lKuzrdZrJuCAedbIslF3A
29	spotify:track:5L8ZEyIdZ2KE4Wf51SsuOF	Gustavo Mioto	Com Ou Sem Mim - Ao Vivo	Universal Music Ltda.	5	26	194	210295	5L8ZEyIdZ2KE4Wf51SsuOF
30	spotify:track:2PWjKmjyTZeDpmOUa3a5da	Jorge & Mateus	Cheirosa - Ao Vivo	Som Livre	3	32	236	197835	2PWjKmjyTZeDpmOUa3a5da
31	spotify:track:2MOq63fxuFLYQM3CsDcFs1	GIULIA BE	menina solta	WM Brazil	10	33	239	197762	2MOq63fxuFLYQM3CsDcFs1
