rank	uri	artist_names	track_name	source	peak_rank	previous_rank	days_on_chart	streams	ID
1	spotify:track:4zGtfOglDBfVUypabBwIjQ	Mc Zaac, Anitta, Tyga	Desce Pro Play (PA PA PA)	Universal Music Ltda.	1	1	25	573684	4zGtfOglDBfVUypabBwIjQ
2	spotify:track:2fmeSswdyVq4wcqhY41UHk	Pineapple StormTv, L7NNON, Chris MC, Xamã, Lourena, Cesar Mc, Djonga, Filipe Ret, Salve Malak, Hunter	Poesia Acústica #9: Melhor Forma	Pineapple StormTV	2	6	10	497726	2fmeSswdyVq4wcqhY41UHk
3	spotify:track:0AGS6ZRgzobrazmCi6pYMe	Niack	Na Raba Toma Tapão	Niack / Ritmo dos Fluxos	1	2	67	456133	0AGS6ZRgzobrazmCi6pYMe
4	spotify:track:0RaIjuKU5hudMteEXwr4RS	Jorge & Mateus	Ranking	Som Livre	4	5	137	345001	0RaIjuKU5hudMteEXwr4RS
5	spotify:track:67mqU3FeErlvWwsxnMfvQo	MC Du Black, Delacruz	Tudo Aconteceu	Universal Music Ltda.	3	12	117	341535	67mqU3FeErlvWwsxnMfvQo
6	spotify:track:7o9LwQmTuIDm4LyyHFIWul	Henrique & Juliano	Volta Por Baixo - Ao Vivo	Virgin Music Label And Artist Services (S&D)	2	3	193	340841	7o9LwQmTuIDm4LyyHFIWul
7	spotify:track:25gD4PQjxCLnwIY2n23aEl	Vitão, Luísa Sonza	Flores	Universal Music Ltda.	2	19	39	335697	25gD4PQjxCLnwIY2n23aEl
8	spotify:track:3tc8Z4lGzOIwmIVftsxO6o	Marília Mendonça	Graveto - Ao Vivo	Som Livre	3	4	193	334245	3tc8Z4lGzOIwmIVftsxO6o
9	spotify:track:5GAdMAL3tRJkVN1HtwohK2	Mc Don Juan, Maiara & Maraisa	Vai Ter Que Aguentar	GR6 Music	9	15	50	329369	5GAdMAL3tRJkVN1HtwohK2
10	spotify:track:4xWzZmX4K1yyrdtRfbUvjt	Niack	Oh Juliana	Niack	10	24	12	310278	4xWzZmX4K1yyrdtRfbUvjt
11	spotify:track:3WjSkl7VDWY1prwJw7dSG0	Zé Neto & Cristiano	Barzinho Aleatório - Ao Vivo	Som Livre	7	8	228	308526	3WjSkl7VDWY1prwJw7dSG0
12	spotify:track:3Ghyp3X5Ua9ypHnBIgOObI	Henrique & Juliano	Liberdade Provisória - Live - Ibirapuera / 2019	Virgin Music Label And Artist Services (S&D)	1	7	228	306159	3Ghyp3X5Ua9ypHnBIgOObI
13	spotify:track:15k1TDabqSEmyXOwMq9RM7	Jonas Esticado	Investe Em Mim	Som Livre	9	10	24	305752	15k1TDabqSEmyXOwMq9RM7
14	spotify:track:60wF0XnX7A0jVpDNA5v8vi	Vytinho NG, Bianca	Tudo no Sigilo	Vytinho Ng	3	14	125	305614	60wF0XnX7A0jVpDNA5v8vi
15	spotify:track:2WlZuBDgLfT7Kc0admhFdg	Luísa Sonza	BRABA	Universal Music Ltda.	1	20	125	299566	2WlZuBDgLfT7Kc0admhFdg
16	spotify:track:4DngRKOpRPrkbzImUB0zgh	Matheus & Kauan	Litrão - Ao Vivo Em Recife / 2020	Universal Music Ltda.	2	11	172	294632	4DngRKOpRPrkbzImUB0zgh
17	spotify:track:7Ac3BmqTQoLdAt7HtZyfgN	DENNIS, Mc Don Juan	Te Prometo	Sony Music Entertainment	8	16	164	290422	7Ac3BmqTQoLdAt7HtZyfgN
18	spotify:track:3tv697PZNnaQN0Mn2zGhS5	Gusttavo Lima	A Gente Fez Amor - Ao Vivo	Sony Music Entertainment	1	9	228	271631	3tv697PZNnaQN0Mn2zGhS5
19	spotify:track:12v6LfkX9YIR3uLefIAAYZ	Mc Jacaré	Comprei um Lança	Mc Jacare / Los Pantchos	19	28	28	268381	12v6LfkX9YIR3uLefIAAYZ
20	spotify:track:24Yi9hE78yPEbZ4kxyoXAI	SAINt JHN, Imanbek	Roses - Imanbek Remix	Columbia/B1 Recordings	8	41	144	262155	24Yi9hE78yPEbZ4kxyoXAI
21	spotify:track:3J5Pu25BODMex4Jpy4l6FL	Luíza & Maurílio, Zé Neto & Cristiano	S de Saudade	Som Livre	6	13	263	259023	3J5Pu25BODMex4Jpy4l6FL
22	spotify:track:51uXmhqGR76tT2UeKZyeN6	Marília Mendonça, Maiara & Maraisa	Quero Você do Jeito Que Quiser	Som Livre	20	27	11	258817	51uXmhqGR76tT2UeKZyeN6
23	spotify:track:6jcGoHrqfRW6fI2I6xtwBQ	MC Marks	Deus é por nós	WM Brazil	23	31	36	257083	6jcGoHrqfRW6fI2I6xtwBQ
24	spotify:track:4x8XaoLvpo6kd51PZD16RK	Dilsinho, Henrique & Juliano	Sogra - Ao Vivo	Sony Music Entertainment	17	17	43	256947	4x8XaoLvpo6kd51PZD16RK
25	spotify:track:6UelLqGlWMcVH1E5c4H7lY	Harry Styles	Watermelon Sugar	Columbia	23	48	160	249596	6UelLqGlWMcVH1E5c4H7lY
26	spotify:track:08Sd5vVcIH3uKeAiaJdoYj	Lauana Prado	Viva Voz - Ao Vivo Em São Paulo / 2019	Universal Music Ltda.	15	18	137	246098	08Sd5vVcIH3uKeAiaJdoYj
27	spotify:track:3PfIrDoz19wz7qK7tYeu62	Dua Lipa	Don't Start Now	Warner Records	1	45	263	238954	3PfIrDoz19wz7qK7tYeu62
28	spotify:track:28atBekPVlTdnU4M9Z7udd	Dilsinho, Luísa Sonza, Malibu	Não Vai Embora	Malibu Studios	25	38	74	236988	28atBekPVlTdnU4M9Z7udd
29	spotify:track:6NM06xgqxQ0HU5lxbt2JHi	Gusttavo Lima	Saudade Sua	Sony Music Entertainment	2	23	67	234515	6NM06xgqxQ0HU5lxbt2JHi
