rank	uri	artist_names	track_name	source	peak_rank	previous_rank	days_on_chart	streams	ID
1	spotify:track:0AGS6ZRgzobrazmCi6pYMe	Niack	Na Raba Toma Tapão	Niack / Ritmo dos Fluxos	1	1	32	546044	0AGS6ZRgzobrazmCi6pYMe
2	spotify:track:25gD4PQjxCLnwIY2n23aEl	Vitão, Luísa Sonza	Flores	Universal Music Ltda.	2	14	4	439521	25gD4PQjxCLnwIY2n23aEl
3	spotify:track:6NM06xgqxQ0HU5lxbt2JHi	Gusttavo Lima	Saudade Sua	Sony Music Entertainment	2	6	32	363870	6NM06xgqxQ0HU5lxbt2JHi
4	spotify:track:4DngRKOpRPrkbzImUB0zgh	Matheus & Kauan	Litrão - Ao Vivo Em Recife / 2020	Universal Music Ltda.	2	3	137	359889	4DngRKOpRPrkbzImUB0zgh
5	spotify:track:2WlZuBDgLfT7Kc0admhFdg	Luísa Sonza	BRABA	Universal Music Ltda.	1	11	90	345854	2WlZuBDgLfT7Kc0admhFdg
6	spotify:track:3Ghyp3X5Ua9ypHnBIgOObI	Henrique & Juliano	Liberdade Provisória - Live - Ibirapuera / 2019	Virgin Music Label And Artist Services (S&D)	1	2	193	339208	3Ghyp3X5Ua9ypHnBIgOObI
7	spotify:track:67mqU3FeErlvWwsxnMfvQo	MC Du Black, Delacruz	Tudo Aconteceu	Universal Music Ltda.	3	13	82	338352	67mqU3FeErlvWwsxnMfvQo
8	spotify:track:7o9LwQmTuIDm4LyyHFIWul	Henrique & Juliano	Volta Por Baixo - Ao Vivo	Virgin Music Label And Artist Services (S&D)	3	4	158	335667	7o9LwQmTuIDm4LyyHFIWul
9	spotify:track:3tc8Z4lGzOIwmIVftsxO6o	Marília Mendonça	Graveto - Ao Vivo	Som Livre	3	7	158	319210	3tc8Z4lGzOIwmIVftsxO6o
10	spotify:track:0RaIjuKU5hudMteEXwr4RS	Jorge & Mateus	Ranking	Som Livre	5	8	102	316347	0RaIjuKU5hudMteEXwr4RS
11	spotify:track:60wF0XnX7A0jVpDNA5v8vi	Vytinho NG, Bianca	Tudo no Sigilo	Vytinho Ng	3	12	90	315106	60wF0XnX7A0jVpDNA5v8vi
12	spotify:track:7Ac3BmqTQoLdAt7HtZyfgN	DENNIS, Mc Don Juan	Te Prometo	Sony Music Entertainment	8	15	129	306236	7Ac3BmqTQoLdAt7HtZyfgN
13	spotify:track:3tv697PZNnaQN0Mn2zGhS5	Gusttavo Lima	A Gente Fez Amor - Ao Vivo	Sony Music Entertainment	1	5	193	304332	3tv697PZNnaQN0Mn2zGhS5
14	spotify:track:3WjSkl7VDWY1prwJw7dSG0	Zé Neto & Cristiano	Barzinho Aleatório - Ao Vivo	Som Livre	8	9	193	283991	3WjSkl7VDWY1prwJw7dSG0
15	spotify:track:3J5Pu25BODMex4Jpy4l6FL	Luíza & Maurílio, Zé Neto & Cristiano	S de Saudade	Som Livre	6	10	228	281854	3J5Pu25BODMex4Jpy4l6FL
16	spotify:track:3PfIrDoz19wz7qK7tYeu62	Dua Lipa	Don't Start Now	Warner Records	1	26	228	279278	3PfIrDoz19wz7qK7tYeu62
17	spotify:track:6nI98wtHOJAYSASq22TCYu	Luan Santana	água com açúcar - ao vivo	Som Livre	3	17	92	278649	6nI98wtHOJAYSASq22TCYu
18	spotify:track:24Yi9hE78yPEbZ4kxyoXAI	SAINt JHN, Imanbek	Roses - Imanbek Remix	Columbia/B1 Recordings	8	30	109	265296	24Yi9hE78yPEbZ4kxyoXAI
19	spotify:track:5PNvgiKSwMdjBsDsgFCFLX	Maverick Sabre, Jorja Smith, Vintage Culture, Slow Motion	Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix	Spinnin' Deep	12	31	74	250341	5PNvgiKSwMdjBsDsgFCFLX
20	spotify:track:5LpLYzpV0HWKI2DlPmNywg	Wesley Safadão, Zé Neto & Cristiano	Despedida - Ao Vivo	Som Livre	15	16	74	241884	5LpLYzpV0HWKI2DlPmNywg
21	spotify:track:7eJMfftS33KTjuF7lTsMCx	Powfu, beabadoobee	death bed (coffee for your head)	Columbia	13	36	99	240500	7eJMfftS33KTjuF7lTsMCx
22	spotify:track:0SJtvFn4vqgJPscSbEPaql	Maiara & Maraisa, Dilsinho	Libera Ela - Ao Vivo	Som Livre	16	19	60	237154	0SJtvFn4vqgJPscSbEPaql
23	spotify:track:146Vb458Y5RbqEa0fYFPzm	Felipe Araújo	Mentira - Ao Vivo	Universal Music Ltda.	11	18	196	236423	146Vb458Y5RbqEa0fYFPzm
24	spotify:track:0VjIjW4GlUZAMYd2vXMi3b	The Weeknd	Blinding Lights	Republic Records	17	37	171	234556	0VjIjW4GlUZAMYd2vXMi3b
25	spotify:track:7ju97lgwC2rKQ6wwsf9no9	Lady Gaga, Ariana Grande	Rain On Me (with Ariana Grande)	Interscope	1	41	25	230396	7ju97lgwC2rKQ6wwsf9no9
26	spotify:track:5L8ZEyIdZ2KE4Wf51SsuOF	Gustavo Mioto	Com Ou Sem Mim - Ao Vivo	Universal Music Ltda.	5	22	207	212989	5L8ZEyIdZ2KE4Wf51SsuOF
27	spotify:track:2PWjKmjyTZeDpmOUa3a5da	Jorge & Mateus	Cheirosa - Ao Vivo	Som Livre	3	20	249	204464	2PWjKmjyTZeDpmOUa3a5da
28	spotify:track:4j2bK4fnc2s6GyVmhJsJhk	Henrique & Juliano	Briga Feia - Ao Vivo	Virgin Music Label And Artist Services (S&D)	22	23	186	201358	4j2bK4fnc2s6GyVmhJsJhk
29	spotify:track:1uryupl9hqVZYurJwH4G9k	Guilherme & Benuto	3 Batidas - Ao Vivo	Sony Music Entertainment	8	21	296	199865	1uryupl9hqVZYurJwH4G9k
30	spotify:track:466cKvZn1j45IpxDdYZqdA	Drake	Toosie Slide	OVO	23	47	74	199106	466cKvZn1j45IpxDdYZqdA
31	spotify:track:79BHjj4YkvbpOlMvG6wf3n	Luan Santana	boa memória - ao vivo	Som Livre	26	44	65	197501	79BHjj4YkvbpOlMvG6wf3n
32	spotify:track:1rgnBhdG2JDFTbYkYRZAku	Tones And I	Dance Monkey	Elektra (NEK)	5	42	267	197212	1rgnBhdG2JDFTbYkYRZAku
