rank	uri	artist_names	track_name	source	peak_rank	previous_rank	days_on_chart	streams	ID
30	spotify:track:08Sd5vVcIH3uKeAiaJdoYj	Lauana Prado	Viva Voz - Ao Vivo Em São Paulo / 2019	Universal Music Ltda.	15	25	165	237991	08Sd5vVcIH3uKeAiaJdoYj
31	spotify:track:3J5Pu25BODMex4Jpy4l6FL	Luíza & Maurílio, Zé Neto & Cristiano	S de Saudade	Som Livre	6	21	291	236901	3J5Pu25BODMex4Jpy4l6FL
32	spotify:track:0VjIjW4GlUZAMYd2vXMi3b	The Weeknd	Blinding Lights	Republic Records	17	49	234	227841	0VjIjW4GlUZAMYd2vXMi3b
33	spotify:track:2Wo6QQD1KMDWeFkkjLqwx5	SAINt JHN, Imanbek	Roses - Imanbek Remix	Columbia/B1 Recordings	8	50	172	226165	2Wo6QQD1KMDWeFkkjLqwx5
34	spotify:track:3dPvQLKl42dMYWV4LWRTLK	Os Barões Da Pisadinha	Tá Rocheda	Sony Music Entertainment	22	22	174	225675	3dPvQLKl42dMYWV4LWRTLK
35	spotify:track:2MOq63fxuFLYQM3CsDcFs1	GIULIA BE	menina solta	WM Brazil	10	45	315	218168	2MOq63fxuFLYQM3CsDcFs1
36	spotify:track:2ptHQBO7TQhEkXOeK9ST59	Grupo Menos É Mais, Di Propósito, Vou Zuar	Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo	Som Livre	29	32	76	210979	2ptHQBO7TQhEkXOeK9ST59
37	spotify:track:5LpLYzpV0HWKI2DlPmNywg	Wesley Safadão, Zé Neto & Cristiano	Despedida - Ao Vivo	Som Livre	15	30	137	210823	5LpLYzpV0HWKI2DlPmNywg
38	spotify:track:59CnMc5PR9GdDFEVOpHSg9	Dj W-Beatz, Ventura, Mc Rennan, MC Bruna Alves, MC BN, MC Rick	Rave do Papa - Deluxe (feat. Mc Rennan, MC Bruna Alves, MC BN & MC Rick) - Remix	Tratto Entretenimentos	32	42	67	206278	59CnMc5PR9GdDFEVOpHSg9
39	spotify:track:0SJtvFn4vqgJPscSbEPaql	Maiara & Maraisa, Dilsinho	Libera Ela - Ao Vivo	Som Livre	16	33	123	204185	0SJtvFn4vqgJPscSbEPaql
40	spotify:track:71FrGl0XcpL3VId65tB5mg	Os Barões Da Pisadinha	Recairei - Ao Vivo	Sony Music Entertainment	29	29	96	202997	71FrGl0XcpL3VId65tB5mg
41	spotify:track:4j2bK4fnc2s6GyVmhJsJhk	Henrique & Juliano	Briga Feia - Ao Vivo	Virgin Music Label And Artist Services (S&D)	21	31	249	202298	4j2bK4fnc2s6GyVmhJsJhk
42	spotify:track:4Oun2ylbjFKMPTiaSbbCih	Cardi B, Megan Thee Stallion	WAP (feat. Megan Thee Stallion)	Atlantic/KSR	42	65	11	196667	4Oun2ylbjFKMPTiaSbbCih
43	spotify:track:1GWUiFYLYEapxYHnASyOud	Wesley Safadão	Não Valeu	Som Livre	33	34	95	195417	1GWUiFYLYEapxYHnASyOud
44	spotify:track:23zmMwD99ROi9yhxqMxWil	João Bosco & Vinicius, Matheus	Segunda Taça - Ao Vivo	João Bosco & Vinicius	19	38	179	191995	23zmMwD99ROi9yhxqMxWil
45	spotify:track:3oqC4Ta40ft6NnTJwcUTdi	Rashid, Lukinhas, Emicida	Pipa Voada (feat. Emicida)	Sony Music Entertainment	33	56	163	191411	3oqC4Ta40ft6NnTJwcUTdi
46	spotify:track:6NM06xgqxQ0HU5lxbt2JHi	Gusttavo Lima	Saudade Sua	Sony Music Entertainment	2	39	95	190101	6NM06xgqxQ0HU5lxbt2JHi
47	spotify:track:3oe0vGmQxem3DcarYMuzu1	Felipe Araújo	Mentira - Ao Vivo	Universal Music Ltda.	11	41	259	187927	3oe0vGmQxem3DcarYMuzu1
48	spotify:track:3PfIrDoz19wz7qK7tYeu62	Dua Lipa	Don't Start Now	Warner Records	1	58	291	187252	3PfIrDoz19wz7qK7tYeu62
49	spotify:track:2PWjKmjyTZeDpmOUa3a5da	Jorge & Mateus	Cheirosa - Ao Vivo	Som Livre	3	37	312	182085	2PWjKmjyTZeDpmOUa3a5da
50	spotify:track:0GrEqRHf5FioT1hOB8PBxZ	Marília Mendonça	Vira Homem	Som Livre	22	46	109	174244	0GrEqRHf5FioT1hOB8PBxZ
51	spotify:track:1Nmcs8zk7LfcvHRgLtTM5J	Orochi, Papatinho	Amor de Fim de Noite	Mainstreet Records	26	63	275	172865	1Nmcs8zk7LfcvHRgLtTM5J
52	spotify:track:27ycaQnQAxaPiyeg3nr2aB	Miley Cyrus	Midnight Sky	RCA Records Label	37	64	4	171270	27ycaQnQAxaPiyeg3nr2aB
53	spotify:track:187Pge0WmJNoS73kaIORSE	Douglas & Vinicius, MC Bruninho	Figurinha - Ao Vivo	Virgin Music Label And Artist Services (S&D)	47	47	32	169632	187Pge0WmJNoS73kaIORSE
54	spotify:track:5L8ZEyIdZ2KE4Wf51SsuOF	Gustavo Mioto	Com Ou Sem Mim - Ao Vivo	Universal Music Ltda.	5	48	270	166954	5L8ZEyIdZ2KE4Wf51SsuOF
55	spotify:track:48CAeajgzcGJaVUSsXd7h0	Guilherme & Benuto, Israel & Rodolffo	Declaração pro Bar - Ao Vivo	Sony Music Entertainment	43	44	184	157578	48CAeajgzcGJaVUSsXd7h0
56	spotify:track:7eJMfftS33KTjuF7lTsMCx	Powfu, beabadoobee	death bed (coffee for your head)	Columbia	13	83	162	157014	7eJMfftS33KTjuF7lTsMCx
57	spotify:track:1rgnBhdG2JDFTbYkYRZAku	Tones And I	Dance Monkey	Elektra (NEK)	5	69	330	148819	1rgnBhdG2JDFTbYkYRZAku
58	spotify:track:3GmJxfnUDrIs1iCfKUELFz	Marília Mendonça	Supera - Ao Vivo	Som Livre	1	51	368	145517	3GmJxfnUDrIs1iCfKUELFz
59	spotify:track:4p8pEdPYOQLzJUKYrLOacy	WC no Beat, PEDRO SAMPAIO, FP do Trem Bala	BALANÇA (feat. Pedro Sampaio)	Sony Music Entertainment	8	62	200	143381	4p8pEdPYOQLzJUKYrLOacy
60	spotify:track:7ytR5pFWmSjzHJIeQkgog4	DaBaby, Roddy Ricch	ROCKSTAR (feat. Roddy Ricch)	South Coast Music Group/Interscope Records	55	89	101	141153	7ytR5pFWmSjzHJIeQkgog4
61	spotify:track:4lKuzrdZrJuCAedbIslF3A	PEDRO SAMPAIO, Felipe Original, JS o Mão de Ouro	SENTADÃO	WM Brazil	2	57	270	136911	4lKuzrdZrJuCAedbIslF3A
62	spotify:track:2Ou6UYuUbNyqwXxRDSeFRf	Maiara & Maraisa	Aí Eu Bebo - Ao Vivo	Som Livre	13	52	305	134644	2Ou6UYuUbNyqwXxRDSeFRf
63	spotify:track:1xQ6trAsedVPCdbtDAmk0c	Jawsh 685, Jason Derulo	Savage Love (Laxed - Siren Beat)	Columbia	61	93	57	133745	1xQ6trAsedVPCdbtDAmk0c
64	spotify:track:3csAhPJlNeCDnvuTdT8RQw	Shevchenko e Elloco, MC Mari, MC 10G	Xereca de Mel	Tropa Produtora 81	57	59	49	133344	3csAhPJlNeCDnvuTdT8RQw
65	spotify:track:7DmZMqXYgQ1oI3z3bGUEbi	GIULIA BE	(não) era amor	WM Brazil	40	99	133	131530	7DmZMqXYgQ1oI3z3bGUEbi
66	spotify:track:017PF4Q3l4DBUiWoXk4OWT	Dua Lipa	Break My Heart	Warner Records	8	102	145	130042	017PF4Q3l4DBUiWoXk4OWT
67	spotify:track:7qEHsqek33rTcFNT9PFqLf	Lewis Capaldi	Someone You Loved	Vertigo Berlin	54	105	355	129673	7qEHsqek33rTcFNT9PFqLf
68	spotify:track:5PNvgiKSwMdjBsDsgFCFLX	Maverick Sabre, Jorja Smith, Vintage Culture, Slow Motion	Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix	Spinnin' Deep	12	86	137	129503	5PNvgiKSwMdjBsDsgFCFLX
69	spotify:track:1uryupl9hqVZYurJwH4G9k	Guilherme & Benuto	3 Batidas - Ao Vivo	Sony Music Entertainment	8	54	359	129385	1uryupl9hqVZYurJwH4G9k
70	spotify:track:3AV1KI22k1jGMz792lDrj1	Os Barões Da Pisadinha, Xand Avião	Basta Você Me Ligar - Ao Vivo	Sony Music Entertainment	53	53	60	126270	3AV1KI22k1jGMz792lDrj1
71	spotify:track:0in6Rc29qdyOkhKyYw4A84	Di Propósito	Manda Áudio	Sony Music Entertainment	63	66	57	126026	0in6Rc29qdyOkhKyYw4A84
72	spotify:track:0DWUfq7vSAArkz82XHnuGm	WC no Beat, LUDMILLA, Vitão	SEM LIMITES	Sony Music Entertainment	47	85	74	125842	0DWUfq7vSAArkz82XHnuGm
73	spotify:track:2Q9TaUXNM4mNSCgJjbmsJe	Zé Neto & Cristiano	Bebi Minha Bicicleta (Coração Falido) - Ao Vivo	Som Livre	4	55	263	123946	2Q9TaUXNM4mNSCgJjbmsJe
74	spotify:track:5yaXBGNko8lmFSOvKWo99j	Matheus & Kauan	Então Toma - Ao Vivo	Universal Music Ltda.	34	60	130	123887	5yaXBGNko8lmFSOvKWo99j
75	spotify:track:0h5iRD8nlDtcn4rwbZzNgg	MC Kevinho	Te gusta	WM Brazil	60	81	73	121462	0h5iRD8nlDtcn4rwbZzNgg
76	spotify:track:3vAn0qZzdyuHamcrpkfiX3	BLACKPINK	How You Like That	YG Entertainment/Interscope Records	4	109	53	121190	3vAn0qZzdyuHamcrpkfiX3
77	spotify:track:466cKvZn1j45IpxDdYZqdA	Drake	Toosie Slide	OVO	23	108	137	121063	466cKvZn1j45IpxDdYZqdA
78	spotify:track:13Rf6RaZT13TW4xLQR3MQr	Pineapple StormTv, MC Cabelinho, Bob do Contra, Azzy, Filipe Ret, Dudu, Xamã, Orochi, Maquiny, Salve Malak, Hunter	Poesia Acústica #6: Era uma Vez	Pineapple StormTV	14	107	601	118773	13Rf6RaZT13TW4xLQR3MQr
79	spotify:track:22rcaYTa2UgcLCbeO0NoNj	Priscilla Alcantara, Whindersson Nunes	Girassol	Sony Music Entertainment	5	147	250	115634	22rcaYTa2UgcLCbeO0NoNj
80	spotify:track:7ju97lgwC2rKQ6wwsf9no9	Lady Gaga, Ariana Grande	Rain On Me (with Ariana Grande)	Interscope	1	124	88	115056	7ju97lgwC2rKQ6wwsf9no9
81	spotify:track:4koUrXFuoId1b6wrMF3laS	Mc Dricka	E Nós Tem um Charme Que É da Hora	Novo Império	74	74	32	114510	4koUrXFuoId1b6wrMF3laS
82	spotify:track:5OzvtpasMB3aPWpfVr0PsA	Luíza & Maurílio	Pode Sumir	Som Livre	67	67	81	112020	5OzvtpasMB3aPWpfVr0PsA
83	spotify:track:3H7ihDc1dqLriiWXwsc2po	Topic, A7S	Breaking Me	Virgin	83	138	60	111954	3H7ihDc1dqLriiWXwsc2po
84	spotify:track:5JsxHA8NttHWThpTCToK1J	Salvador Da Rima, NOG, Mc Kevin, MC Ryan SP, Mc Lele JP	Vergonha pra Midia	RapRJ Music	81	112	70	110495	5JsxHA8NttHWThpTCToK1J
85	spotify:track:59kRq8rb5uJCrSYYbGCk7o	MC Rogerinho	Só Você	MC Rogerinho	85	115	8	109196	59kRq8rb5uJCrSYYbGCk7o
86	spotify:track:3MkdA6vwF0ifRl86yzTlJW	Matuê	Kenny G	Sony Music Entertainment	5	123	348	108472	3MkdA6vwF0ifRl86yzTlJW
87	spotify:track:2SAqBLGA283SUiwJ3xOUVI	Drake, Lil Durk	Laugh Now Cry Later (feat. Lil Durk)	OVO	87	146	4	108355	2SAqBLGA283SUiwJ3xOUVI
88	spotify:track:7Gk5OrMYaMRtT2JmgJVAfk	ANAVITÓRIA, Vitor Kley	Pupila	Universal Music Ltda.	14	120	410	108124	7Gk5OrMYaMRtT2JmgJVAfk
89	spotify:track:2uhBCMHwS3SATOHIgM2KPF	Zé Neto & Cristiano	Textão - Ao Vivo	Som Livre	44	70	172	105558	2uhBCMHwS3SATOHIgM2KPF
90	spotify:track:1AfNdxHdE4OLcnQUyC6j3i	MC JottaPê, MC Kekel, MC Kevinho	Eterna Sacanagem	KondZilla Records	19	90	305	104716	1AfNdxHdE4OLcnQUyC6j3i
91	spotify:track:5U28PY9MekLyCBYtLHGQpe	Melim	Meu Abrigo	Universal Music Ltda.	1	117	816	104666	5U28PY9MekLyCBYtLHGQpe
92	spotify:track:63SHcJzckFykS8faA5zojY	MC Ingryd, DJ Henrique da VK	Vem Me Satisfazer	MC Ingryd	4	79	258	104160	63SHcJzckFykS8faA5zojY
93	spotify:track:17Ryox5vWKp92IDW87C5PI	Gusttavo Lima	Quem Traiu Levou - Ao Vivo	Sony Music Entertainment	14	61	341	103969	17Ryox5vWKp92IDW87C5PI
94	spotify:track:0j1tGcJJfq1nIs4i5GoHXv	Luan Santana	ASAS	LS Music	15	91	65	103963	0j1tGcJJfq1nIs4i5GoHXv
95	spotify:track:7A80qvCqnAXMURfZsaPOcT	Marília Mendonça, Maiara & Maraisa	Você Nem É Tudo Isso	Som Livre	57	88	11	103724	7A80qvCqnAXMURfZsaPOcT
96	spotify:track:5fY9bVl1Wj4PIM3wnduWop	Marília Mendonça	Serenata - Ao Vivo	Som Livre	14	76	459	103193	5fY9bVl1Wj4PIM3wnduWop
97	spotify:track:2PqPSf3gtTED79rWGwVtYg	Diego & Victor Hugo	Áudio - Ao Vivo em Brasília	Sony Music Entertainment	23	72	402	102949	2PqPSf3gtTED79rWGwVtYg
98	spotify:track:62aP9fBQKYKxi7PDXwcUAS	Surf Mesa, Emilee	ily (i love you baby) (feat. Emilee)	Astralwerks	65	176	99	102719	62aP9fBQKYKxi7PDXwcUAS
99	spotify:track:3jjujdWJ72nww5eGnfs2E7	Harry Styles	Adore You	Columbia	49	159	252	100381	3jjujdWJ72nww5eGnfs2E7
100	spotify:track:5n8Y78Pl5q8lqS7sJP61qw	Diego & Arnaldo	Relógio Parado (Ao Vivo)	Sony Music Entertainment	32	68	306	100341	5n8Y78Pl5q8lqS7sJP61qw
101	spotify:track:5JKaHAt4atuNoLqpyDgbyK	Pineapple StormTv, Froid, Xamã, Dk 47, Chris MC, Cynthia Luz, Luccas Carlos, Hunter	Poesia Acústica - Paris	Pineapple StormTV	68	148	151	100067	5JKaHAt4atuNoLqpyDgbyK
102	spotify:track:0v8OKUrqZGoEbgEUXScRSQ	Alok, THRDL!FE	Hear Me Tonight	Columbia/B1 Recordings	55	141	111	99646	0v8OKUrqZGoEbgEUXScRSQ
103	spotify:track:7ArNH109yIfwIquJ535fsi	Marcos & Belutti, Gaab	Certo e Duvidoso (feat. Gaab) - Ao Vivo	Sony Music Entertainment	55	77	202	99238	7ArNH109yIfwIquJ535fsi
104	spotify:track:3HXLUh9lzSrSLvrvLk2LjC	Henrique & Juliano	Se Eu Fosse Você - Ao Vivo	Virgin Music Label And Artist Services (S&D)	61	82	198	98026	3HXLUh9lzSrSLvrvLk2LjC
105	spotify:track:3fLqmaO4vvZpFZSZy52VMp	Lagum, Ana Gabriela	Deixa (feat. Ana Gabriela)	Sony Music Entertainment	20	150	802	97784	3fLqmaO4vvZpFZSZy52VMp
106	spotify:track:2TR917wkDeRvwTE5cSfZFf	Humberto & Ronaldo, Matheus & Kauan	Tchau Brigado - Ao Vivo	Humberto e Ronaldo	46	75	229	94318	2TR917wkDeRvwTE5cSfZFf
107	spotify:track:7J3QMuDCSv56jRSiD9jFBF	Eric Land, Xand Avião	Cidade Inteira	Eric Land	80	80	44	94188	7J3QMuDCSv56jRSiD9jFBF
108	spotify:track:7CHi4DtfK4heMlQaudCuHK	MEDUZA, Becky Hill, Goodboys	Lose Control	Virgin	53	-1	254	94050	7CHi4DtfK4heMlQaudCuHK
109	spotify:track:3rfPuNpqMHQKXIPoEF5iFB	João Gustavo e Murilo, Atitude 67	Qual é a do amor (feat. Atitude 67) - Ao vivo	WM Brazil	78	87	46	93766	3rfPuNpqMHQKXIPoEF5iFB
110	spotify:track:3XG1frltSxibGuYLPucxl8	Felipe Araújo	Reincidente	Universal Music Ltda.	96	96	26	93649	3XG1frltSxibGuYLPucxl8
111	spotify:track:6v3KW9xbzN5yKLt9YKDYA2	Shawn Mendes, Camila Cabello	Señorita	Island Records	2	166	424	93357	6v3KW9xbzN5yKLt9YKDYA2
112	spotify:track:3tu0GkIZwwkmILoD4HemBq	Raí Saia Rodada	Bebe e Vem Me Procurar	Som Livre	36	78	430	92252	3tu0GkIZwwkmILoD4HemBq
113	spotify:track:2rRA0VNb8RcaUMAmgWFoCL	Yasmin Santos, Marília Mendonça	Para Pensa e Volta (feat. Marília Mendonça) - Ao Vivo	Sony Music Entertainment	19	84	417	91528	2rRA0VNb8RcaUMAmgWFoCL
114	spotify:track:2DQ09MyIaXu5F1ly4MEvDM	MC Marks	Céu de pipa	WM Brazil	114	132	8	91273	2DQ09MyIaXu5F1ly4MEvDM
115	spotify:track:6nI98wtHOJAYSASq22TCYu	Luan Santana	água com açúcar - ao vivo	Som Livre	3	100	155	91018	6nI98wtHOJAYSASq22TCYu
116	spotify:track:3h3fui1QXImL2zRcs9v2Lc	Casa Worship, Julliany Souza, Léo Brandão	A Casa É Sua	A Casa É Sua	93	-1	269	90442	3h3fui1QXImL2zRcs9v2Lc
117	spotify:track:4R2kfaDFhslZEMJqAFNpdd	Taylor Swift	cardigan	Taylor Swift	15	-1	24	89989	4R2kfaDFhslZEMJqAFNpdd
118	spotify:track:3YqLyRFwjGuPBT7EHoyQH7	Pk, Luísa Sonza	Tudo de bom	WM Brazil	52	165	203	89773	3YqLyRFwjGuPBT7EHoyQH7
119	spotify:track:6gBFPUFcJLzWGx4lenP6h2	Travis Scott	goosebumps	Epic/Grand Hustle	32	169	169	89769	6gBFPUFcJLzWGx4lenP6h2
120	spotify:track:5aayWOEE7u7bxZ3r7dwIrX	IZA	Meu talismã	WM Brazil	75	173	332	89719	5aayWOEE7u7bxZ3r7dwIrX
121	spotify:track:1qCLx3nX25NuhfPjM5E1qV	Melim	Ouvi Dizer	Universal Music Ltda.	10	154	759	89140	1qCLx3nX25NuhfPjM5E1qV
122	spotify:track:5STHFaWYO1KeyITjvB4hR8	Marília Mendonça	Tentativas	Som Livre	20	113	186	88333	5STHFaWYO1KeyITjvB4hR8
123	spotify:track:7FikD4RFpmSZIvoP3rRwsS	L7NNON	Perdição	WM Brazil	114	194	88	87659	7FikD4RFpmSZIvoP3rRwsS
124	spotify:track:72xB2J9ZeBl0Rzxq2XmzdY	João Gustavo e Murilo, Analaga	Lençol Dobrado	WM Brazil	2	104	652	87579	72xB2J9ZeBl0Rzxq2XmzdY
125	spotify:track:3Uq45ipGutypFPmETfaoaH	MC Du Black, DJ 2F	Gaiola É o Troco	EP MIX Editora	1	111	386	87475	3Uq45ipGutypFPmETfaoaH
126	spotify:track:0EhpEsp4L0oRGM0vmeaN5e	J Balvin, Dua Lipa, Bad Bunny, Tainy	UN DIA (ONE DAY) (Feat. Tainy)	Universal Music Latino/ NEON16	109	-1	21	87412	0EhpEsp4L0oRGM0vmeaN5e
127	spotify:track:7qpXCkcr3Zj4LDvdiWryns	Diego & Victor Hugo	Erro Antigo - Ao Vivo	Sony Music Entertainment	53	95	207	86984	7qpXCkcr3Zj4LDvdiWryns
128	spotify:track:7sYAS4CpbV90oSemgaEQat	Alok, Dynoro	On & On	Columbia/B1 Recordings	51	-1	267	86053	7sYAS4CpbV90oSemgaEQat
129	spotify:track:0pqnGHJpmpxLKifKRmU6WP	Imagine Dragons	Believer	Kid Ina Korner / Interscope	30	185	1291	85838	0pqnGHJpmpxLKifKRmU6WP
130	spotify:track:25usEf5iGk9HL0LM9VTxue	Jovem Dionisio, Vintage Culture, Future Class	Pontos de Exclamação - Vintage Culture & Future Class Remix	Sony Music Entertainment	55	158	65	84901	25usEf5iGk9HL0LM9VTxue
131	spotify:track:2b8fOow8UzyDFAE27YhOZM	Maroon 5	Memories	Interscope Records*	78	-1	302	84886	2b8fOow8UzyDFAE27YhOZM
132	spotify:track:6wDzwmywQ2X8O0FN1IQGol	Os Barões Da Pisadinha	Cabeça Voando	Sony Music Entertainment	62	73	63	84847	6wDzwmywQ2X8O0FN1IQGol
133	spotify:track:6toDZSoqG5QUitFsoxavRy	Vitão, Anitta	Complicado	Universal Music Ltda.	8	193	316	84799	6toDZSoqG5QUitFsoxavRy
134	spotify:track:2RoWhAVtQrPU53BERYlmYZ	Pineapple StormTv, Cesar Mc, Elana Dara, Kayuá, Froid, Cynthia Luz, MV Bill, Bob do Contra, Hunter, Projota	Poesia Acústica #8: Amor e Samba	Pineapple StormTV	35	-1	226	84574	2RoWhAVtQrPU53BERYlmYZ
135	spotify:track:0BVRi6cizWdDrLRmKI0qsw	Os Barões Da Pisadinha	Chupadinha	Sony Music Entertainment	71	71	90	82747	0BVRi6cizWdDrLRmKI0qsw
136	spotify:track:6QwFUcPc5nhsqZuhXUYtV7	Jorge & Mateus	Tijolão - Ao Vivo	Som Livre	1	94	452	82605	6QwFUcPc5nhsqZuhXUYtV7
137	spotify:track:1fWITNjgwmKEonjikQUaa1	MC Kevinho	Avançada	WM Brazil	137	137	6	82217	1fWITNjgwmKEonjikQUaa1
138	spotify:track:14kRWkCWBYfQqILflEcpSJ	Lexa, PEDRO SAMPAIO	Chama Ela (feat. Pedro Sampaio)	Som Livre	5	121	328	81818	14kRWkCWBYfQqILflEcpSJ
139	spotify:track:7N0Py2msno86enR6JPNlpV	Turma do Pagode	Muito Cedo	Sony Music Entertainment	100	126	187	81559	7N0Py2msno86enR6JPNlpV
140	spotify:track:4HBZA5flZLE435QTztThqH	Ariana Grande, Justin Bieber	Stuck with U (with Justin Bieber)	"Ariana Grande & Justin Bieber ""Stuck With U""- Charity"	15	-1	94	81380	4HBZA5flZLE435QTztThqH
141	spotify:track:1CBjYXLotHrkiykMbI7EaU	BIN, Mainstreet, Mãolee	Marília Mendonça	Mainstreet Records	141	-1	14	81342	1CBjYXLotHrkiykMbI7EaU
142	spotify:track:6iW38RGqdDGOofmz2HeXLW	MEDUZA, Alok, Goodboys	Piece Of Your Heart - Alok Remix	Virgin	69	-1	400	81260	6iW38RGqdDGOofmz2HeXLW
