rank	uri	artist_names	track_name	source	peak_rank	previous_rank	days_on_chart	streams	ID
1	spotify:track:3Ghyp3X5Ua9ypHnBIgOObI	Henrique & Juliano	Liberdade Provisória - Live - Ibirapuera / 2019	Virgin Music Label And Artist Services (S&D)	1	1	60	737578	3Ghyp3X5Ua9ypHnBIgOObI
2	spotify:track:4HUZBG98TYbxSR9V1V2DWS	Thiaguinho MT, Mila, JS o Mão de Ouro	Tudo Ok	Sony Music Entertainment	2	2	36	550427	4HUZBG98TYbxSR9V1V2DWS
3	spotify:track:4lKuzrdZrJuCAedbIslF3A	PEDRO SAMPAIO, Felipe Original, JS o Mão de Ouro	SENTADÃO	WM Brazil	2	3	74	530280	4lKuzrdZrJuCAedbIslF3A
4	spotify:track:3tv697PZNnaQN0Mn2zGhS5	Gusttavo Lima	A Gente Fez Amor - Ao Vivo	Sony Music Entertainment	2	4	60	502270	3tv697PZNnaQN0Mn2zGhS5
5	spotify:track:1rgnBhdG2JDFTbYkYRZAku	Tones And I	Dance Monkey	Elektra (NEK)	5	12	134	473803	1rgnBhdG2JDFTbYkYRZAku
6	spotify:track:3tc8Z4lGzOIwmIVftsxO6o	Marília Mendonça	Graveto - Ao Vivo	Som Livre	5	5	25	473579	3tc8Z4lGzOIwmIVftsxO6o
7	spotify:track:63SHcJzckFykS8faA5zojY	MC Ingryd, DJ Henrique da VK	Vem Me Satisfazer	MC Ingryd	5	6	62	465284	63SHcJzckFykS8faA5zojY
8	spotify:track:2bPtwnrpFNEe8N7Q85kLHw	Anitta, Lexa, Luísa Sonza, Rebecca	Combatchy (feat. MC Rebecca)	WM Brazil	1	7	76	437579	2bPtwnrpFNEe8N7Q85kLHw
9	spotify:track:5F8ffc8KWKNawllr5WsW0r	Dadá Boladão, Tati Zaqui, OIK	Surtada - Remix Brega Funk	Sony Music Entertainment	1	11	127	380974	5F8ffc8KWKNawllr5WsW0r
10	spotify:track:2Q9TaUXNM4mNSCgJjbmsJe	Zé Neto & Cristiano	Bebi Minha Bicicleta (Coração Falido) - Ao Vivo	Som Livre	4	8	67	379967	2Q9TaUXNM4mNSCgJjbmsJe
11	spotify:track:2PWjKmjyTZeDpmOUa3a5da	Jorge & Mateus	Cheirosa - Ao Vivo	Som Livre	3	9	116	376429	2PWjKmjyTZeDpmOUa3a5da
12	spotify:track:5L8ZEyIdZ2KE4Wf51SsuOF	Gustavo Mioto	Com Ou Sem Mim - Ao Vivo	Universal Music Ltda.	12	14	74	376186	5L8ZEyIdZ2KE4Wf51SsuOF
13	spotify:track:3J5Pu25BODMex4Jpy4l6FL	Luíza & Maurílio, Zé Neto & Cristiano	S de Saudade	Som Livre	10	10	95	360942	3J5Pu25BODMex4Jpy4l6FL
14	spotify:track:7vZqxuOvEwRHsGVaDykzpY	Os Parazim	Porta Mala	Os Parazim	12	16	45	360389	7vZqxuOvEwRHsGVaDykzpY
15	spotify:track:3GmJxfnUDrIs1iCfKUELFz	Marília Mendonça	Supera - Ao Vivo	Som Livre	1	13	172	348337	3GmJxfnUDrIs1iCfKUELFz
16	spotify:track:6WrI0LAC5M1Rw2MnX2ZvEg	Dua Lipa	Don't Start Now	Warner Records	16	36	95	320245	6WrI0LAC5M1Rw2MnX2ZvEg
17	spotify:track:1uryupl9hqVZYurJwH4G9k	Guilherme & Benuto	3 Batidas - Ao Vivo	Sony Music Entertainment	8	15	163	318552	1uryupl9hqVZYurJwH4G9k
18	spotify:track:2MOq63fxuFLYQM3CsDcFs1	GIULIA BE	menina solta	WM Brazil	10	32	119	302262	2MOq63fxuFLYQM3CsDcFs1
19	spotify:track:2RMOwSvOGQyy985Vx4VSGQ	LUDMILLA, Topo La Maskara, Walshy Fire	Verdinha	WM Brazil	8	20	67	294611	2RMOwSvOGQyy985Vx4VSGQ
20	spotify:track:5FFpRbsH9WDYNoLauRAHpj	MC Kevinho, Dadá Boladão, MC JottaPê	Paredão	WM Brazil	18	21	43	292769	5FFpRbsH9WDYNoLauRAHpj
21	spotify:track:6lK3nCiigk34SGqEjpQoqO	Maiara & Maraisa	Aí Eu Bebo - Ao Vivo	Som Livre	13	17	109	290582	6lK3nCiigk34SGqEjpQoqO
22	spotify:track:2qD7VoDYcrAPY0cVEfpsR5	Anitta, Marília Mendonça	Some que ele vem atrás	WM Brazil	2	18	97	289145	2qD7VoDYcrAPY0cVEfpsR5
23	spotify:track:7o9LwQmTuIDm4LyyHFIWul	Henrique & Juliano	Volta Por Baixo - Ao Vivo	Virgin Music Label And Artist Services (S&D)	22	22	25	288269	7o9LwQmTuIDm4LyyHFIWul
24	spotify:track:3Uq45ipGutypFPmETfaoaH	MC Du Black, DJ 2F	Gaiola É o Troco	EP MIX Editora	1	23	190	286109	3Uq45ipGutypFPmETfaoaH
25	spotify:track:6QwFUcPc5nhsqZuhXUYtV7	Jorge & Mateus	Tijolão - Ao Vivo	Som Livre	1	19	256	279661	6QwFUcPc5nhsqZuhXUYtV7
26	spotify:track:4j2bK4fnc2s6GyVmhJsJhk	Henrique & Juliano	Briga Feia - Ao Vivo	Virgin Music Label And Artist Services (S&D)	25	26	53	277612	4j2bK4fnc2s6GyVmhJsJhk
27	spotify:track:14kRWkCWBYfQqILflEcpSJ	Lexa, PEDRO SAMPAIO	Chama Ela (feat. Pedro Sampaio)	Som Livre	5	25	132	272117	14kRWkCWBYfQqILflEcpSJ
28	spotify:track:5dKesZwp6deuhEeW8F1UEi	Felipe Original, MC Kevin o Chris, Sodré, JS o Mão de Ouro	Hit Contagiante	Tudo Nosso Produtora	1	24	189	268235	5dKesZwp6deuhEeW8F1UEi
29	spotify:track:41L3O37CECZt3N7ziG2z7l	Justin Bieber	Yummy	RBMG/Def Jam	12	49	32	252047	41L3O37CECZt3N7ziG2z7l
30	spotify:track:4RC2nzqaQygxoVQOVv3XlT	Leo Santana, Anitta	Contatinho - Ao Vivo	Universal Music Ltda.	5	30	151	245967	4RC2nzqaQygxoVQOVv3XlT
31	spotify:track:7yYsyXQa2JgbyL9fkEiUNt	Pabllo Vittar	Amor de Que	Sony Music Entertainment	11	41	95	242670	7yYsyXQa2JgbyL9fkEiUNt
32	spotify:track:1U3tv41tFRgOfbytpuYQrR	Zé Neto & Cristiano	Ferida Curada	Som Livre	4	29	200	241672	1U3tv41tFRgOfbytpuYQrR
33	spotify:track:72xB2J9ZeBl0Rzxq2XmzdY	João Gustavo e Murilo, Analaga	Lençol Dobrado	WM Brazil	2	28	456	240162	72xB2J9ZeBl0Rzxq2XmzdY
34	spotify:track:7HLU2aJTAQfSIgJ2dMASsP	Mc Poze do Rodo, Dj Gabriel do Borel	To Voando Alto	Mc Poze do Rodo	16	34	72	238250	7HLU2aJTAQfSIgJ2dMASsP
35	spotify:track:3MkdA6vwF0ifRl86yzTlJW	Matuê	Kenny G	Sony Music Entertainment	5	47	152	237524	3MkdA6vwF0ifRl86yzTlJW
36	spotify:track:5q0NlM6Pm8Pp3orq7zGiRn	Matheus & Kauan, Jorge & Mateus	Quarta Cadeira - Ao Vivo	Universal Music Ltda.	9	31	319	232989	5q0NlM6Pm8Pp3orq7zGiRn
