,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,ID,compound,neg,neu,pos
0,1,spotify:track:3Ghyp3X5Ua9ypHnBIgOObI,Henrique & Juliano,Liberdade Provisória - Live - Ibirapuera / 2019,Virgin Music Label And Artist Services (S&D),1,1,102,554893,3Ghyp3X5Ua9ypHnBIgOObI,-0.6808,0.023,0.977,0.0
1,2,spotify:track:3tv697PZNnaQN0Mn2zGhS5,Gusttavo Lima,A Gente Fez Amor - Ao Vivo,Sony Music Entertainment,2,2,102,485183,3tv697PZNnaQN0Mn2zGhS5,0.9946,0.029,0.823,0.148
2,3,spotify:track:5W1kqz2l1lDX77DXBMeXZg,Matheus & Kauan,Litrão - Ao Vivo Em Recife / 2020,Universal Music Ltda.,3,3,46,449978,5W1kqz2l1lDX77DXBMeXZg,-0.7989,0.029,0.971,0.0
3,4,spotify:track:1K7WzjKDcDdVbKNGrB0gej,"Major Lazer, MC Lan, Anitta, BEAM",Rave de Favela (feat. BEAM),WM Brazil,4,6,31,413304,1K7WzjKDcDdVbKNGrB0gej,-0.9959,0.211,0.724,0.065
4,5,spotify:track:3tc8Z4lGzOIwmIVftsxO6o,Marília Mendonça,Graveto - Ao Vivo,Som Livre,3,4,67,409827,3tc8Z4lGzOIwmIVftsxO6o,0.34,0.015,0.968,0.017
5,6,spotify:track:4lKuzrdZrJuCAedbIslF3A,"PEDRO SAMPAIO, Felipe Original, JS o Mão de Ouro",SENTADÃO,WM Brazil,2,5,116,368959,4lKuzrdZrJuCAedbIslF3A,0.5696,0.06,0.867,0.073
6,7,spotify:track:1rgnBhdG2JDFTbYkYRZAku,Tones And I,Dance Monkey,Elektra (NEK),5,17,176,357521,1rgnBhdG2JDFTbYkYRZAku,0.0387,0.023,0.946,0.03
7,8,spotify:track:6WrI0LAC5M1Rw2MnX2ZvEg,Dua Lipa,Don't Start Now,Warner Records,8,25,137,347814,6WrI0LAC5M1Rw2MnX2ZvEg,-0.9873,0.129,0.839,0.032
8,9,spotify:track:3J5Pu25BODMex4Jpy4l6FL,"Luíza & Maurílio, Zé Neto & Cristiano",S de Saudade,Som Livre,6,7,137,344629,3J5Pu25BODMex4Jpy4l6FL,0.0,0.0,1.0,0.0
9,10,spotify:track:63SHcJzckFykS8faA5zojY,"MC Ingryd, DJ Henrique da VK",Vem Me Satisfazer,MC Ingryd,4,11,104,341679,63SHcJzckFykS8faA5zojY,-0.9718,0.066,0.934,0.0
10,11,spotify:track:15Dl8e6gdR0I1IQn0M4SGi,Simone & Simaria,Amoreco,Universal Music Ltda.,11,13,32,333443,15Dl8e6gdR0I1IQn0M4SGi,-0.6776,0.043,0.957,0.0
11,12,spotify:track:4HUZBG98TYbxSR9V1V2DWS,"Thiaguinho MT, Mila, JS o Mão de Ouro",Tudo Ok,Sony Music Entertainment,1,9,78,322564,4HUZBG98TYbxSR9V1V2DWS,-0.889,0.063,0.906,0.032
12,13,spotify:track:2Q9TaUXNM4mNSCgJjbmsJe,Zé Neto & Cristiano,Bebi Minha Bicicleta (Coração Falido) - Ao Vivo,Som Livre,4,8,109,321176,2Q9TaUXNM4mNSCgJjbmsJe,0.0,0.0,1.0,0.0
13,14,spotify:track:2PWjKmjyTZeDpmOUa3a5da,Jorge & Mateus,Cheirosa - Ao Vivo,Som Livre,3,10,158,320568,2PWjKmjyTZeDpmOUa3a5da,-0.5267,0.02,0.98,0.0
14,15,spotify:track:5L8ZEyIdZ2KE4Wf51SsuOF,Gustavo Mioto,Com Ou Sem Mim - Ao Vivo,Universal Music Ltda.,5,14,116,313887,5L8ZEyIdZ2KE4Wf51SsuOF,0.8541,0.0,0.963,0.037
15,16,spotify:track:7Ac3BmqTQoLdAt7HtZyfgN,"DENNIS, Mc Don Juan",Te Prometo,Sony Music Entertainment,16,20,38,288948,7Ac3BmqTQoLdAt7HtZyfgN,-0.9874,0.021,0.965,0.013
16,17,spotify:track:1uryupl9hqVZYurJwH4G9k,Guilherme & Benuto,3 Batidas - Ao Vivo,Sony Music Entertainment,8,12,205,282806,1uryupl9hqVZYurJwH4G9k,0.0,0.083,0.856,0.061
17,18,spotify:track:7o9LwQmTuIDm4LyyHFIWul,Henrique & Juliano,Volta Por Baixo - Ao Vivo,Virgin Music Label And Artist Services (S&D),16,16,67,281574,7o9LwQmTuIDm4LyyHFIWul,0.9798,0.0,0.907,0.093
18,19,spotify:track:3GmJxfnUDrIs1iCfKUELFz,Marília Mendonça,Supera - Ao Vivo,Som Livre,1,15,214,280422,3GmJxfnUDrIs1iCfKUELFz,0.8402,0.0,0.964,0.036
19,20,spotify:track:2MOq63fxuFLYQM3CsDcFs1,GIULIA BE,menina solta,WM Brazil,10,30,161,277736,2MOq63fxuFLYQM3CsDcFs1,0.2244,0.015,0.973,0.013
20,21,spotify:track:2bPtwnrpFNEe8N7Q85kLHw,"Anitta, Lexa, Luísa Sonza, Rebecca",Combatchy (feat. MC Rebecca),WM Brazil,1,18,118,272943,2bPtwnrpFNEe8N7Q85kLHw,-0.9637,0.061,0.939,0.0
21,22,spotify:track:146Vb458Y5RbqEa0fYFPzm,Felipe Araújo,Mentira - Ao Vivo,Universal Music Ltda.,21,23,105,268226,146Vb458Y5RbqEa0fYFPzm,0.0,0.0,1.0,0.0
22,23,spotify:track:4p8pEdPYOQLzJUKYrLOacy,"WC no Beat, PEDRO SAMPAIO, FP do Trem Bala",BALANÇA (feat. Pedro Sampaio),Sony Music Entertainment,21,27,46,258294,4p8pEdPYOQLzJUKYrLOacy,-0.5803,0.018,0.982,0.0
23,24,spotify:track:1MmS7UIy3J1BTxfGCRvVqN,Gusttavo Lima,Carreira Solo - Ao Vivo,Sony Music Entertainment,21,24,137,256012,1MmS7UIy3J1BTxfGCRvVqN,0.0,0.0,1.0,0.0
24,25,spotify:track:5F8ffc8KWKNawllr5WsW0r,"Dadá Boladão, Tati Zaqui, OIK",Surtada - Remix Brega Funk,Sony Music Entertainment,1,21,169,254478,5F8ffc8KWKNawllr5WsW0r,-0.5267,0.014,0.986,0.0
25,26,spotify:track:6QwFUcPc5nhsqZuhXUYtV7,Jorge & Mateus,Tijolão - Ao Vivo,Som Livre,1,22,298,239405,6QwFUcPc5nhsqZuhXUYtV7,0.0,0.0,1.0,0.0
26,27,spotify:track:0RaIjuKU5hudMteEXwr4RS,Jorge & Mateus,Ranking,Som Livre,21,31,11,236978,0RaIjuKU5hudMteEXwr4RS,-0.89,0.045,0.955,0.0
27,28,spotify:track:4j2bK4fnc2s6GyVmhJsJhk,Henrique & Juliano,Briga Feia - Ao Vivo,Virgin Music Label And Artist Services (S&D),24,26,95,236774,4j2bK4fnc2s6GyVmhJsJhk,-0.5267,0.018,0.982,0.0
28,29,spotify:track:6lK3nCiigk34SGqEjpQoqO,Maiara & Maraisa,Aí Eu Bebo - Ao Vivo,Som Livre,13,19,151,236236,6lK3nCiigk34SGqEjpQoqO,0.0,0.0,1.0,0.0
29,30,spotify:track:17Ryox5vWKp92IDW87C5PI,Gusttavo Lima,Quem Traiu Levou - Ao Vivo,Sony Music Entertainment,14,28,187,228574,17Ryox5vWKp92IDW87C5PI,-0.1531,0.025,0.96,0.015
