,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,ID,compound,neg,neu,pos
0,1,spotify:track:3tv697PZNnaQN0Mn2zGhS5,Gusttavo Lima,A Gente Fez Amor - Ao Vivo,Sony Music Entertainment,1,1,145,560690,3tv697PZNnaQN0Mn2zGhS5,0.9946,0.029,0.823,0.148
1,2,spotify:track:3PfIrDoz19wz7qK7tYeu62,Dua Lipa,Don't Start Now,Warner Records,1,2,180,499092,3PfIrDoz19wz7qK7tYeu62,-0.9873,0.129,0.839,0.032
2,3,spotify:track:3Ghyp3X5Ua9ypHnBIgOObI,Henrique & Juliano,Liberdade Provisória - Live - Ibirapuera / 2019,Virgin Music Label And Artist Services (S&D),1,4,145,421239,3Ghyp3X5Ua9ypHnBIgOObI,-0.6808,0.023,0.977,0.0
3,4,spotify:track:2WlZuBDgLfT7Kc0admhFdg,Luísa Sonza,BRABA,Universal Music Ltda.,1,3,42,416528,2WlZuBDgLfT7Kc0admhFdg,-0.5267,0.017,0.983,0.0
4,5,spotify:track:60wF0XnX7A0jVpDNA5v8vi,"Vytinho NG, Bianca",Tudo no Sigilo,Vytinho Ng,5,5,42,376373,60wF0XnX7A0jVpDNA5v8vi,-0.8642,0.03,0.97,0.0
5,6,spotify:track:1K7WzjKDcDdVbKNGrB0gej,"Major Lazer, MC Lan, Anitta, BEAM",Rave de Favela (feat. BEAM),WM Brazil,2,6,74,372945,1K7WzjKDcDdVbKNGrB0gej,-0.9959,0.211,0.724,0.065
6,7,spotify:track:3tc8Z4lGzOIwmIVftsxO6o,Marília Mendonça,Graveto - Ao Vivo,Som Livre,3,7,110,341252,3tc8Z4lGzOIwmIVftsxO6o,0.34,0.015,0.968,0.017
7,8,spotify:track:5W1kqz2l1lDX77DXBMeXZg,Matheus & Kauan,Litrão - Ao Vivo Em Recife / 2020,Universal Music Ltda.,3,8,89,336209,5W1kqz2l1lDX77DXBMeXZg,-0.7989,0.029,0.971,0.0
8,9,spotify:track:6nI98wtHOJAYSASq22TCYu,Luan Santana,água com açúcar - ao vivo,Som Livre,9,10,44,315429,6nI98wtHOJAYSASq22TCYu,0.9809,0.018,0.859,0.123
9,10,spotify:track:3J5Pu25BODMex4Jpy4l6FL,"Luíza & Maurílio, Zé Neto & Cristiano",S de Saudade,Som Livre,6,9,180,305472,3J5Pu25BODMex4Jpy4l6FL,0.0,0.0,1.0,0.0
10,11,spotify:track:24Yi9hE78yPEbZ4kxyoXAI,"SAINt JHN, Imanbek",Roses - Imanbek Remix,Columbia/B1 Recordings,11,11,61,302516,24Yi9hE78yPEbZ4kxyoXAI,-0.9724,0.11,0.825,0.065
11,12,spotify:track:7Ac3BmqTQoLdAt7HtZyfgN,"DENNIS, Mc Don Juan",Te Prometo,Sony Music Entertainment,8,12,81,274482,7Ac3BmqTQoLdAt7HtZyfgN,-0.9874,0.021,0.965,0.013
12,13,spotify:track:0RaIjuKU5hudMteEXwr4RS,Jorge & Mateus,Ranking,Som Livre,9,14,54,270156,0RaIjuKU5hudMteEXwr4RS,-0.89,0.045,0.955,0.0
13,14,spotify:track:5L8ZEyIdZ2KE4Wf51SsuOF,Gustavo Mioto,Com Ou Sem Mim - Ao Vivo,Universal Music Ltda.,5,18,159,264762,5L8ZEyIdZ2KE4Wf51SsuOF,0.8541,0.0,0.963,0.037
14,15,spotify:track:1rgnBhdG2JDFTbYkYRZAku,Tones And I,Dance Monkey,Elektra (NEK),5,15,219,264223,1rgnBhdG2JDFTbYkYRZAku,0.0387,0.023,0.946,0.03
15,16,spotify:track:2Q9TaUXNM4mNSCgJjbmsJe,Zé Neto & Cristiano,Bebi Minha Bicicleta (Coração Falido) - Ao Vivo,Som Livre,4,16,152,259989,2Q9TaUXNM4mNSCgJjbmsJe,0.0,0.0,1.0,0.0
16,17,spotify:track:39Yp9wwQiSRIDOvrVg7mbk,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,Cactus Jack / Epic,13,13,5,259177,39Yp9wwQiSRIDOvrVg7mbk,0.9874,0.062,0.749,0.189
17,18,spotify:track:4lKuzrdZrJuCAedbIslF3A,"PEDRO SAMPAIO, Felipe Original, JS o Mão de Ouro",SENTADÃO,WM Brazil,2,17,159,255106,4lKuzrdZrJuCAedbIslF3A,0.5696,0.06,0.867,0.073
18,19,spotify:track:7o9LwQmTuIDm4LyyHFIWul,Henrique & Juliano,Volta Por Baixo - Ao Vivo,Virgin Music Label And Artist Services (S&D),11,19,110,253965,7o9LwQmTuIDm4LyyHFIWul,0.9798,0.0,0.907,0.093
19,20,spotify:track:7eJMfftS33KTjuF7lTsMCx,"Powfu, beabadoobee",death bed (coffee for your head),Columbia,20,21,51,248252,7eJMfftS33KTjuF7lTsMCx,0.9925,0.033,0.859,0.108
20,21,spotify:track:017PF4Q3l4DBUiWoXk4OWT,Dua Lipa,Break My Heart,Warner Records,8,20,34,245491,017PF4Q3l4DBUiWoXk4OWT,0.9992,0.065,0.698,0.236
21,22,spotify:track:2PWjKmjyTZeDpmOUa3a5da,Jorge & Mateus,Cheirosa - Ao Vivo,Som Livre,3,22,201,235236,2PWjKmjyTZeDpmOUa3a5da,-0.5267,0.02,0.98,0.0
