,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,ID,compound,neg,neu,pos
0,1,spotify:track:3tv697PZNnaQN0Mn2zGhS5,Gusttavo Lima,A Gente Fez Amor - Ao Vivo,Sony Music Entertainment,1,1,127,623555,3tv697PZNnaQN0Mn2zGhS5,0.9946,0.029,0.823,0.148
1,2,spotify:track:2WlZuBDgLfT7Kc0admhFdg,Luísa Sonza,BRABA,Universal Music Ltda.,1,2,24,559945,2WlZuBDgLfT7Kc0admhFdg,-0.5267,0.017,0.983,0.0
2,3,spotify:track:3Ghyp3X5Ua9ypHnBIgOObI,Henrique & Juliano,Liberdade Provisória - Live - Ibirapuera / 2019,Virgin Music Label And Artist Services (S&D),1,4,127,533030,3Ghyp3X5Ua9ypHnBIgOObI,-0.6808,0.023,0.977,0.0
3,4,spotify:track:3tc8Z4lGzOIwmIVftsxO6o,Marília Mendonça,Graveto - Ao Vivo,Som Livre,3,3,92,471642,3tc8Z4lGzOIwmIVftsxO6o,0.34,0.015,0.968,0.017
4,5,spotify:track:1K7WzjKDcDdVbKNGrB0gej,"Major Lazer, MC Lan, Anitta, BEAM",Rave de Favela (feat. BEAM),WM Brazil,2,5,56,425291,1K7WzjKDcDdVbKNGrB0gej,-0.9959,0.211,0.724,0.065
5,6,spotify:track:5W1kqz2l1lDX77DXBMeXZg,Matheus & Kauan,Litrão - Ao Vivo Em Recife / 2020,Universal Music Ltda.,3,8,71,408780,5W1kqz2l1lDX77DXBMeXZg,-0.7989,0.029,0.971,0.0
6,7,spotify:track:3PfIrDoz19wz7qK7tYeu62,Dua Lipa,Don't Start Now,Warner Records,1,6,162,398185,3PfIrDoz19wz7qK7tYeu62,-0.9873,0.129,0.839,0.032
7,8,spotify:track:3J5Pu25BODMex4Jpy4l6FL,"Luíza & Maurílio, Zé Neto & Cristiano",S de Saudade,Som Livre,6,9,162,382682,3J5Pu25BODMex4Jpy4l6FL,0.0,0.0,1.0,0.0
8,9,spotify:track:3GmJxfnUDrIs1iCfKUELFz,Marília Mendonça,Supera - Ao Vivo,Som Livre,1,7,239,358354,3GmJxfnUDrIs1iCfKUELFz,0.8402,0.0,0.964,0.036
9,10,spotify:track:4lKuzrdZrJuCAedbIslF3A,"PEDRO SAMPAIO, Felipe Original, JS o Mão de Ouro",SENTADÃO,WM Brazil,2,12,141,336872,4lKuzrdZrJuCAedbIslF3A,0.5696,0.06,0.867,0.073
10,11,spotify:track:2PWjKmjyTZeDpmOUa3a5da,Jorge & Mateus,Cheirosa - Ao Vivo,Som Livre,3,11,183,334227,2PWjKmjyTZeDpmOUa3a5da,-0.5267,0.02,0.98,0.0
11,12,spotify:track:0RaIjuKU5hudMteEXwr4RS,Jorge & Mateus,Ranking,Som Livre,9,14,36,330905,0RaIjuKU5hudMteEXwr4RS,-0.89,0.045,0.955,0.0
12,13,spotify:track:2Q9TaUXNM4mNSCgJjbmsJe,Zé Neto & Cristiano,Bebi Minha Bicicleta (Coração Falido) - Ao Vivo,Som Livre,4,16,134,329263,2Q9TaUXNM4mNSCgJjbmsJe,0.0,0.0,1.0,0.0
13,14,spotify:track:60wF0XnX7A0jVpDNA5v8vi,"Vytinho NG, Bianca",Tudo no Sigilo,Vytinho Ng,12,13,24,323381,60wF0XnX7A0jVpDNA5v8vi,-0.8642,0.03,0.97,0.0
14,15,spotify:track:7Ac3BmqTQoLdAt7HtZyfgN,"DENNIS, Mc Don Juan",Te Prometo,Sony Music Entertainment,10,10,63,313275,7Ac3BmqTQoLdAt7HtZyfgN,-0.9874,0.021,0.965,0.013
15,16,spotify:track:5L8ZEyIdZ2KE4Wf51SsuOF,Gustavo Mioto,Com Ou Sem Mim - Ao Vivo,Universal Music Ltda.,5,19,141,307460,5L8ZEyIdZ2KE4Wf51SsuOF,0.8541,0.0,0.963,0.037
16,17,spotify:track:1rgnBhdG2JDFTbYkYRZAku,Tones And I,Dance Monkey,Elektra (NEK),5,15,201,302172,1rgnBhdG2JDFTbYkYRZAku,0.0387,0.023,0.946,0.03
17,18,spotify:track:4p8pEdPYOQLzJUKYrLOacy,"WC no Beat, PEDRO SAMPAIO, FP do Trem Bala",BALANÇA (feat. Pedro Sampaio),Sony Music Entertainment,8,17,71,302158,4p8pEdPYOQLzJUKYrLOacy,-0.5803,0.018,0.982,0.0
