,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,ID,compound,neg,neu,pos
0,1,spotify:track:3Ghyp3X5Ua9ypHnBIgOObI,Henrique & Juliano,Liberdade Provisória - Live - Ibirapuera / 2019,Virgin Music Label And Artist Services (S&D),1,1,106,561165,3Ghyp3X5Ua9ypHnBIgOObI,-0.6808,0.023,0.977,0.0
1,2,spotify:track:3tv697PZNnaQN0Mn2zGhS5,Gusttavo Lima,A Gente Fez Amor - Ao Vivo,Sony Music Entertainment,2,2,106,514113,3tv697PZNnaQN0Mn2zGhS5,0.9946,0.029,0.823,0.148
2,3,spotify:track:3tc8Z4lGzOIwmIVftsxO6o,Marília Mendonça,Graveto - Ao Vivo,Som Livre,3,4,71,427628,3tc8Z4lGzOIwmIVftsxO6o,0.34,0.015,0.968,0.017
3,4,spotify:track:1K7WzjKDcDdVbKNGrB0gej,"Major Lazer, MC Lan, Anitta, BEAM",Rave de Favela (feat. BEAM),WM Brazil,3,3,35,418120,1K7WzjKDcDdVbKNGrB0gej,-0.9959,0.211,0.724,0.065
4,5,spotify:track:5W1kqz2l1lDX77DXBMeXZg,Matheus & Kauan,Litrão - Ao Vivo Em Recife / 2020,Universal Music Ltda.,3,5,50,399174,5W1kqz2l1lDX77DXBMeXZg,-0.7989,0.029,0.971,0.0
5,6,spotify:track:4lKuzrdZrJuCAedbIslF3A,"PEDRO SAMPAIO, Felipe Original, JS o Mão de Ouro",SENTADÃO,WM Brazil,2,6,120,381276,4lKuzrdZrJuCAedbIslF3A,0.5696,0.06,0.867,0.073
6,7,spotify:track:3J5Pu25BODMex4Jpy4l6FL,"Luíza & Maurílio, Zé Neto & Cristiano",S de Saudade,Som Livre,6,10,141,366331,3J5Pu25BODMex4Jpy4l6FL,0.0,0.0,1.0,0.0
7,8,spotify:track:1rgnBhdG2JDFTbYkYRZAku,Tones And I,Dance Monkey,Elektra (NEK),5,7,180,356865,1rgnBhdG2JDFTbYkYRZAku,0.0387,0.023,0.946,0.03
8,9,spotify:track:6WrI0LAC5M1Rw2MnX2ZvEg,Dua Lipa,Don't Start Now,Warner Records,8,9,141,350235,6WrI0LAC5M1Rw2MnX2ZvEg,-0.9873,0.129,0.839,0.032
9,10,spotify:track:2WlZuBDgLfT7Kc0admhFdg,Luísa Sonza,BRABA,Universal Music Ltda.,10,30,3,341479,2WlZuBDgLfT7Kc0admhFdg,-0.5267,0.017,0.983,0.0
10,11,spotify:track:2Q9TaUXNM4mNSCgJjbmsJe,Zé Neto & Cristiano,Bebi Minha Bicicleta (Coração Falido) - Ao Vivo,Som Livre,4,12,113,337440,2Q9TaUXNM4mNSCgJjbmsJe,0.0,0.0,1.0,0.0
11,12,spotify:track:2PWjKmjyTZeDpmOUa3a5da,Jorge & Mateus,Cheirosa - Ao Vivo,Som Livre,3,13,162,334484,2PWjKmjyTZeDpmOUa3a5da,-0.5267,0.02,0.98,0.0
12,13,spotify:track:63SHcJzckFykS8faA5zojY,"MC Ingryd, DJ Henrique da VK",Vem Me Satisfazer,MC Ingryd,4,11,108,328566,63SHcJzckFykS8faA5zojY,-0.9718,0.066,0.934,0.0
13,14,spotify:track:4HUZBG98TYbxSR9V1V2DWS,"Thiaguinho MT, Mila, JS o Mão de Ouro",Tudo Ok,Sony Music Entertainment,1,14,82,321303,4HUZBG98TYbxSR9V1V2DWS,-0.889,0.063,0.906,0.032
14,15,spotify:track:4p8pEdPYOQLzJUKYrLOacy,"WC no Beat, PEDRO SAMPAIO, FP do Trem Bala",BALANÇA (feat. Pedro Sampaio),Sony Music Entertainment,15,18,50,319732,4p8pEdPYOQLzJUKYrLOacy,-0.5803,0.018,0.982,0.0
15,16,spotify:track:5L8ZEyIdZ2KE4Wf51SsuOF,Gustavo Mioto,Com Ou Sem Mim - Ao Vivo,Universal Music Ltda.,5,15,120,318177,5L8ZEyIdZ2KE4Wf51SsuOF,0.8541,0.0,0.963,0.037
16,17,spotify:track:1uryupl9hqVZYurJwH4G9k,Guilherme & Benuto,3 Batidas - Ao Vivo,Sony Music Entertainment,8,17,209,303784,1uryupl9hqVZYurJwH4G9k,0.0,0.083,0.856,0.061
17,18,spotify:track:15Dl8e6gdR0I1IQn0M4SGi,Simone & Simaria,Amoreco,Universal Music Ltda.,8,8,36,294578,15Dl8e6gdR0I1IQn0M4SGi,-0.6776,0.043,0.957,0.0
18,19,spotify:track:7o9LwQmTuIDm4LyyHFIWul,Henrique & Juliano,Volta Por Baixo - Ao Vivo,Virgin Music Label And Artist Services (S&D),16,19,71,293730,7o9LwQmTuIDm4LyyHFIWul,0.9798,0.0,0.907,0.093
19,20,spotify:track:7Ac3BmqTQoLdAt7HtZyfgN,"DENNIS, Mc Don Juan",Te Prometo,Sony Music Entertainment,16,16,42,291999,7Ac3BmqTQoLdAt7HtZyfgN,-0.9874,0.021,0.965,0.013
20,21,spotify:track:3GmJxfnUDrIs1iCfKUELFz,Marília Mendonça,Supera - Ao Vivo,Som Livre,1,20,218,287684,3GmJxfnUDrIs1iCfKUELFz,0.8402,0.0,0.964,0.036
21,22,spotify:track:2bPtwnrpFNEe8N7Q85kLHw,"Anitta, Lexa, Luísa Sonza, Rebecca",Combatchy (feat. MC Rebecca),WM Brazil,1,21,122,282240,2bPtwnrpFNEe8N7Q85kLHw,-0.9637,0.061,0.939,0.0
22,23,spotify:track:2MOq63fxuFLYQM3CsDcFs1,GIULIA BE,menina solta,WM Brazil,10,24,165,261582,2MOq63fxuFLYQM3CsDcFs1,0.2244,0.015,0.973,0.013
23,24,spotify:track:146Vb458Y5RbqEa0fYFPzm,Felipe Araújo,Mentira - Ao Vivo,Universal Music Ltda.,21,23,109,256916,146Vb458Y5RbqEa0fYFPzm,0.0,0.0,1.0,0.0
24,25,spotify:track:5F8ffc8KWKNawllr5WsW0r,"Dadá Boladão, Tati Zaqui, OIK",Surtada - Remix Brega Funk,Sony Music Entertainment,1,25,173,254704,5F8ffc8KWKNawllr5WsW0r,-0.5267,0.014,0.986,0.0
25,26,spotify:track:0RaIjuKU5hudMteEXwr4RS,Jorge & Mateus,Ranking,Som Livre,21,31,15,252984,0RaIjuKU5hudMteEXwr4RS,-0.89,0.045,0.955,0.0
26,27,spotify:track:0kPmcPPkjoyfLhUwHLWrk0,The Weeknd,Blinding Lights,Republic Records,27,39,84,252237,0kPmcPPkjoyfLhUwHLWrk0,0.0,0.0,1.0,0.0
27,28,spotify:track:6lK3nCiigk34SGqEjpQoqO,Maiara & Maraisa,Aí Eu Bebo - Ao Vivo,Som Livre,13,28,155,249393,6lK3nCiigk34SGqEjpQoqO,0.0,0.0,1.0,0.0
28,29,spotify:track:6QwFUcPc5nhsqZuhXUYtV7,Jorge & Mateus,Tijolão - Ao Vivo,Som Livre,1,27,302,247635,6QwFUcPc5nhsqZuhXUYtV7,0.0,0.0,1.0,0.0
29,30,spotify:track:4UMnUuQ9cYTSdv9FNy9uWb,"Pabllo Vittar, Thalia",Tímida,Sony Music Entertainment,30,-1,1,244779,4UMnUuQ9cYTSdv9FNy9uWb,-0.8801,0.076,0.89,0.034
30,31,spotify:track:4j2bK4fnc2s6GyVmhJsJhk,Henrique & Juliano,Briga Feia - Ao Vivo,Virgin Music Label And Artist Services (S&D),24,29,99,243358,4j2bK4fnc2s6GyVmhJsJhk,-0.5267,0.018,0.982,0.0
31,32,spotify:track:1MmS7UIy3J1BTxfGCRvVqN,Gusttavo Lima,Carreira Solo - Ao Vivo,Sony Music Entertainment,21,22,141,238384,1MmS7UIy3J1BTxfGCRvVqN,0.0,0.0,1.0,0.0
32,33,spotify:track:14kRWkCWBYfQqILflEcpSJ,"Lexa, PEDRO SAMPAIO",Chama Ela (feat. Pedro Sampaio),Som Livre,5,32,178,227362,14kRWkCWBYfQqILflEcpSJ,-0.8593,0.038,0.962,0.0
33,34,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,Roddy Ricch,The Box,Atlantic Records,32,33,70,220817,0nbXyq5TXYPCO7pr3N8S4I,-0.9883,0.118,0.814,0.068
34,35,spotify:track:7yYsyXQa2JgbyL9fkEiUNt,Pabllo Vittar,Amor de Que,Sony Music Entertainment,11,36,141,218549,7yYsyXQa2JgbyL9fkEiUNt,0.995,0.032,0.792,0.176
35,36,spotify:track:72xB2J9ZeBl0Rzxq2XmzdY,"João Gustavo e Murilo, Analaga",Lençol Dobrado,WM Brazil,2,35,502,214816,72xB2J9ZeBl0Rzxq2XmzdY,0.0,0.0,1.0,0.0
36,37,spotify:track:1AfNdxHdE4OLcnQUyC6j3i,"MC JottaPê, MC Kekel, MC Kevinho",Eterna Sacanagem,KondZilla Records,19,34,155,211952,1AfNdxHdE4OLcnQUyC6j3i,0.9832,0.008,0.919,0.073
37,38,spotify:track:17Ryox5vWKp92IDW87C5PI,Gusttavo Lima,Quem Traiu Levou - Ao Vivo,Sony Music Entertainment,14,26,191,209992,17Ryox5vWKp92IDW87C5PI,-0.1531,0.025,0.96,0.015
38,39,spotify:track:5n8Y78Pl5q8lqS7sJP61qw,Diego & Arnaldo,Relógio Parado (Ao Vivo),Sony Music Entertainment,34,46,156,195237,5n8Y78Pl5q8lqS7sJP61qw,0.0,0.0,1.0,0.0
39,40,spotify:track:2PqPSf3gtTED79rWGwVtYg,Diego & Victor Hugo,Áudio - Ao Vivo em Brasília,Sony Music Entertainment,30,44,252,195213,2PqPSf3gtTED79rWGwVtYg,0.0,0.0,1.0,0.0
40,41,spotify:track:5fY9bVl1Wj4PIM3wnduWop,Marília Mendonça,Serenata - Ao Vivo,Som Livre,14,45,309,191205,5fY9bVl1Wj4PIM3wnduWop,0.0,0.0,1.0,0.0
41,42,spotify:track:5q0NlM6Pm8Pp3orq7zGiRn,"Matheus & Kauan, Jorge & Mateus",Quarta Cadeira - Ao Vivo,Universal Music Ltda.,9,42,365,190443,5q0NlM6Pm8Pp3orq7zGiRn,0.0,0.0,1.0,0.0
42,43,spotify:track:3WjSkl7VDWY1prwJw7dSG0,Zé Neto & Cristiano,Barzinho Aleatório - Ao Vivo,Som Livre,43,49,106,188721,3WjSkl7VDWY1prwJw7dSG0,-0.5267,0.021,0.979,0.0
43,44,spotify:track:3Uq45ipGutypFPmETfaoaH,"MC Du Black, DJ 2F",Gaiola É o Troco,EP MIX Editora,1,38,236,188254,3Uq45ipGutypFPmETfaoaH,0.9581,0.0,0.954,0.046
44,45,spotify:track:5FFpRbsH9WDYNoLauRAHpj,"MC Kevinho, Dadá Boladão, MC JottaPê",Paredão,WM Brazil,18,43,89,184827,5FFpRbsH9WDYNoLauRAHpj,-0.9581,0.059,0.941,0.0
45,46,spotify:track:5dKesZwp6deuhEeW8F1UEi,"Felipe Original, MC Kevin o Chris, Sodré, JS o Mão de Ouro",Hit Contagiante,Tudo Nosso Produtora,1,48,235,183796,5dKesZwp6deuhEeW8F1UEi,-0.9337,0.105,0.847,0.048
46,47,spotify:track:5MArTXEVyKBwoodjdy04fk,"Zé Felipe, Gusttavo Lima",Tiro Certo - Ao Vivo,Som Livre,14,50,281,183166,5MArTXEVyKBwoodjdy04fk,0.9081,0.0,0.954,0.046
47,48,spotify:track:3vSXPjfcebTt5mB8DXHWM6,Wesley Safadão,Dois Lados,Som Livre,37,47,225,181379,3vSXPjfcebTt5mB8DXHWM6,0.4098,0.0,0.988,0.012
