,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,ID,compound,neg,neu,pos
0,1,spotify:track:3tv697PZNnaQN0Mn2zGhS5,Gusttavo Lima,A Gente Fez Amor - Ao Vivo,Sony Music Entertainment,1,1,112,561439,3tv697PZNnaQN0Mn2zGhS5,0.9946,0.029,0.823,0.148
1,2,spotify:track:3Ghyp3X5Ua9ypHnBIgOObI,Henrique & Juliano,Liberdade Provisória - Live - Ibirapuera / 2019,Virgin Music Label And Artist Services (S&D),1,2,112,529330,3Ghyp3X5Ua9ypHnBIgOObI,-0.6808,0.023,0.977,0.0
2,3,spotify:track:2WlZuBDgLfT7Kc0admhFdg,Luísa Sonza,BRABA,Universal Music Ltda.,3,4,9,476873,2WlZuBDgLfT7Kc0admhFdg,-0.5267,0.017,0.983,0.0
3,4,spotify:track:1K7WzjKDcDdVbKNGrB0gej,"Major Lazer, MC Lan, Anitta, BEAM",Rave de Favela (feat. BEAM),WM Brazil,2,5,41,476243,1K7WzjKDcDdVbKNGrB0gej,-0.9959,0.211,0.724,0.065
4,5,spotify:track:3tc8Z4lGzOIwmIVftsxO6o,Marília Mendonça,Graveto - Ao Vivo,Som Livre,3,6,77,423226,3tc8Z4lGzOIwmIVftsxO6o,0.34,0.015,0.968,0.017
5,6,spotify:track:6WrI0LAC5M1Rw2MnX2ZvEg,Dua Lipa,Don't Start Now,Warner Records,6,7,147,423089,6WrI0LAC5M1Rw2MnX2ZvEg,-0.9873,0.129,0.839,0.032
6,7,spotify:track:5W1kqz2l1lDX77DXBMeXZg,Matheus & Kauan,Litrão - Ao Vivo Em Recife / 2020,Universal Music Ltda.,3,8,56,399245,5W1kqz2l1lDX77DXBMeXZg,-0.7989,0.029,0.971,0.0
7,8,spotify:track:4lKuzrdZrJuCAedbIslF3A,"PEDRO SAMPAIO, Felipe Original, JS o Mão de Ouro",SENTADÃO,WM Brazil,2,9,126,390370,4lKuzrdZrJuCAedbIslF3A,0.5696,0.06,0.867,0.073
8,9,spotify:track:3J5Pu25BODMex4Jpy4l6FL,"Luíza & Maurílio, Zé Neto & Cristiano",S de Saudade,Som Livre,6,13,147,372609,3J5Pu25BODMex4Jpy4l6FL,0.0,0.0,1.0,0.0
9,10,spotify:track:4p8pEdPYOQLzJUKYrLOacy,"WC no Beat, PEDRO SAMPAIO, FP do Trem Bala",BALANÇA (feat. Pedro Sampaio),Sony Music Entertainment,10,12,56,367327,4p8pEdPYOQLzJUKYrLOacy,-0.5803,0.018,0.982,0.0
10,11,spotify:track:1rgnBhdG2JDFTbYkYRZAku,Tones And I,Dance Monkey,Elektra (NEK),5,11,186,367107,1rgnBhdG2JDFTbYkYRZAku,0.0387,0.023,0.946,0.03
11,12,spotify:track:63SHcJzckFykS8faA5zojY,"MC Ingryd, DJ Henrique da VK",Vem Me Satisfazer,MC Ingryd,4,14,114,339870,63SHcJzckFykS8faA5zojY,-0.9718,0.066,0.934,0.0
12,13,spotify:track:2Q9TaUXNM4mNSCgJjbmsJe,Zé Neto & Cristiano,Bebi Minha Bicicleta (Coração Falido) - Ao Vivo,Som Livre,4,15,119,330916,2Q9TaUXNM4mNSCgJjbmsJe,0.0,0.0,1.0,0.0
13,14,spotify:track:2PWjKmjyTZeDpmOUa3a5da,Jorge & Mateus,Cheirosa - Ao Vivo,Som Livre,3,17,168,319005,2PWjKmjyTZeDpmOUa3a5da,-0.5267,0.02,0.98,0.0
14,15,spotify:track:4HUZBG98TYbxSR9V1V2DWS,"Thiaguinho MT, Mila, JS o Mão de Ouro",Tudo Ok,Sony Music Entertainment,1,16,88,317849,4HUZBG98TYbxSR9V1V2DWS,-0.889,0.063,0.906,0.032
15,16,spotify:track:5L8ZEyIdZ2KE4Wf51SsuOF,Gustavo Mioto,Com Ou Sem Mim - Ao Vivo,Universal Music Ltda.,5,18,126,315328,5L8ZEyIdZ2KE4Wf51SsuOF,0.8541,0.0,0.963,0.037
16,17,spotify:track:7vpGKEUPrA4UEsS4o4W1tP,Pabllo Vittar,Amor de Que,Sony Music Entertainment,10,10,147,308752,7vpGKEUPrA4UEsS4o4W1tP,0.995,0.032,0.792,0.176
17,18,spotify:track:2bPtwnrpFNEe8N7Q85kLHw,"Anitta, Lexa, Luísa Sonza, Rebecca",Combatchy (feat. MC Rebecca),WM Brazil,1,19,128,301620,2bPtwnrpFNEe8N7Q85kLHw,-0.9637,0.061,0.939,0.0
18,19,spotify:track:1uryupl9hqVZYurJwH4G9k,Guilherme & Benuto,3 Batidas - Ao Vivo,Sony Music Entertainment,8,23,215,296585,1uryupl9hqVZYurJwH4G9k,0.0,0.083,0.856,0.061
19,20,spotify:track:1DmSaQjZkuwFi57KPv20oB,Pabllo Vittar,Rajadão,Sony Music Entertainment,3,3,2,295567,1DmSaQjZkuwFi57KPv20oB,0.6808,0.023,0.934,0.043
20,21,spotify:track:7Ac3BmqTQoLdAt7HtZyfgN,"DENNIS, Mc Don Juan",Te Prometo,Sony Music Entertainment,16,22,48,292473,7Ac3BmqTQoLdAt7HtZyfgN,-0.9874,0.021,0.965,0.013
21,22,spotify:track:3GmJxfnUDrIs1iCfKUELFz,Marília Mendonça,Supera - Ao Vivo,Som Livre,1,24,224,288756,3GmJxfnUDrIs1iCfKUELFz,0.8402,0.0,0.964,0.036
22,23,spotify:track:7o9LwQmTuIDm4LyyHFIWul,Henrique & Juliano,Volta Por Baixo - Ao Vivo,Virgin Music Label And Artist Services (S&D),16,26,77,274906,7o9LwQmTuIDm4LyyHFIWul,0.9798,0.0,0.907,0.093
23,24,spotify:track:2MOq63fxuFLYQM3CsDcFs1,GIULIA BE,menina solta,WM Brazil,10,27,171,269524,2MOq63fxuFLYQM3CsDcFs1,0.2244,0.015,0.973,0.013
24,25,spotify:track:5F8ffc8KWKNawllr5WsW0r,"Dadá Boladão, Tati Zaqui, OIK",Surtada - Remix Brega Funk,Sony Music Entertainment,1,28,179,257938,5F8ffc8KWKNawllr5WsW0r,-0.5267,0.014,0.986,0.0
25,26,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,Blinding Lights,Republic Records,23,29,90,252737,0VjIjW4GlUZAMYd2vXMi3b,0.0,0.0,1.0,0.0
26,27,spotify:track:146Vb458Y5RbqEa0fYFPzm,Felipe Araújo,Mentira - Ao Vivo,Universal Music Ltda.,21,33,115,249688,146Vb458Y5RbqEa0fYFPzm,0.0,0.0,1.0,0.0
27,28,spotify:track:14kRWkCWBYfQqILflEcpSJ,"Lexa, PEDRO SAMPAIO",Chama Ela (feat. Pedro Sampaio),Som Livre,5,31,184,248720,14kRWkCWBYfQqILflEcpSJ,-0.8593,0.038,0.962,0.0
28,29,spotify:track:0RaIjuKU5hudMteEXwr4RS,Jorge & Mateus,Ranking,Som Livre,21,32,21,242564,0RaIjuKU5hudMteEXwr4RS,-0.89,0.045,0.955,0.0
29,30,spotify:track:6QwFUcPc5nhsqZuhXUYtV7,Jorge & Mateus,Tijolão - Ao Vivo,Som Livre,1,34,308,242311,6QwFUcPc5nhsqZuhXUYtV7,0.0,0.0,1.0,0.0
30,31,spotify:track:6lK3nCiigk34SGqEjpQoqO,Maiara & Maraisa,Aí Eu Bebo - Ao Vivo,Som Livre,13,36,161,240643,6lK3nCiigk34SGqEjpQoqO,0.0,0.0,1.0,0.0
31,32,spotify:track:1raaNykBg1bDnWENUiglUA,Dua Lipa,Break My Heart,Warner Records,32,-1,1,233769,1raaNykBg1bDnWENUiglUA,0.9992,0.065,0.698,0.236
32,33,spotify:track:4j2bK4fnc2s6GyVmhJsJhk,Henrique & Juliano,Briga Feia - Ao Vivo,Virgin Music Label And Artist Services (S&D),24,38,105,228353,4j2bK4fnc2s6GyVmhJsJhk,-0.5267,0.018,0.982,0.0
33,34,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,Roddy Ricch,The Box,Atlantic Records,26,35,76,228256,0nbXyq5TXYPCO7pr3N8S4I,-0.9883,0.118,0.814,0.068
34,35,spotify:track:24Yi9hE78yPEbZ4kxyoXAI,"SAINt JHN, Imanbek",Roses - Imanbek Remix,Columbia/B1 Recordings,34,37,28,225041,24Yi9hE78yPEbZ4kxyoXAI,-0.9724,0.11,0.825,0.065
35,36,spotify:track:1AfNdxHdE4OLcnQUyC6j3i,"MC JottaPê, MC Kekel, MC Kevinho",Eterna Sacanagem,KondZilla Records,19,40,161,216070,1AfNdxHdE4OLcnQUyC6j3i,0.9832,0.008,0.919,0.073
36,37,spotify:track:72xB2J9ZeBl0Rzxq2XmzdY,"João Gustavo e Murilo, Analaga",Lençol Dobrado,WM Brazil,2,41,508,207085,72xB2J9ZeBl0Rzxq2XmzdY,0.0,0.0,1.0,0.0
37,38,spotify:track:7eJMfftS33KTjuF7lTsMCx,"Powfu, beabadoobee",death bed (coffee for your head),Columbia,38,42,18,194455,7eJMfftS33KTjuF7lTsMCx,0.9925,0.033,0.859,0.108
38,39,spotify:track:5NjAC05c8mPOQPdIZtl8Rr,"Pabllo Vittar, Thalia",Tímida,Sony Music Entertainment,20,20,7,192260,5NjAC05c8mPOQPdIZtl8Rr,-0.8801,0.076,0.89,0.034
39,40,spotify:track:5fY9bVl1Wj4PIM3wnduWop,Marília Mendonça,Serenata - Ao Vivo,Som Livre,14,43,315,190377,5fY9bVl1Wj4PIM3wnduWop,0.0,0.0,1.0,0.0
40,41,spotify:track:2PqPSf3gtTED79rWGwVtYg,Diego & Victor Hugo,Áudio - Ao Vivo em Brasília,Sony Music Entertainment,30,49,258,188587,2PqPSf3gtTED79rWGwVtYg,0.0,0.0,1.0,0.0
41,42,spotify:track:3Uq45ipGutypFPmETfaoaH,"MC Du Black, DJ 2F",Gaiola É o Troco,EP MIX Editora,1,46,242,188229,3Uq45ipGutypFPmETfaoaH,0.9581,0.0,0.954,0.046
42,43,spotify:track:5dKesZwp6deuhEeW8F1UEi,"Felipe Original, MC Kevin o Chris, Sodré, JS o Mão de Ouro",Hit Contagiante,Tudo Nosso Produtora,1,45,241,187234,5dKesZwp6deuhEeW8F1UEi,-0.9337,0.105,0.847,0.048
43,44,spotify:track:5FFpRbsH9WDYNoLauRAHpj,"MC Kevinho, Dadá Boladão, MC JottaPê",Paredão,WM Brazil,18,47,95,186838,5FFpRbsH9WDYNoLauRAHpj,-0.9581,0.059,0.941,0.0
44,45,spotify:track:3WjSkl7VDWY1prwJw7dSG0,Zé Neto & Cristiano,Barzinho Aleatório - Ao Vivo,Som Livre,40,50,112,186575,3WjSkl7VDWY1prwJw7dSG0,-0.5267,0.021,0.979,0.0
45,46,spotify:track:1MmS7UIy3J1BTxfGCRvVqN,Gusttavo Lima,Carreira Solo - Ao Vivo,Sony Music Entertainment,21,48,147,184684,1MmS7UIy3J1BTxfGCRvVqN,0.0,0.0,1.0,0.0
46,47,spotify:track:7k4t7uLgtOxPwTpFmtJNTY,"KAROL G, Nicki Minaj",Tusa,TUSA - Karol G & Nicki Minaj,38,44,83,182136,7k4t7uLgtOxPwTpFmtJNTY,-0.8339,0.053,0.908,0.04
47,48,spotify:track:3mikf8qZaNp6wrrWxHgawH,"Pabllo Vittar, Psirico",Parabéns,Sony Music Entertainment,18,30,161,177303,3mikf8qZaNp6wrrWxHgawH,0.0,0.0,1.0,0.0
48,49,spotify:track:5n8Y78Pl5q8lqS7sJP61qw,Diego & Arnaldo,Relógio Parado (Ao Vivo),Sony Music Entertainment,34,51,162,175606,5n8Y78Pl5q8lqS7sJP61qw,0.0,0.0,1.0,0.0
49,50,spotify:track:5q0NlM6Pm8Pp3orq7zGiRn,"Matheus & Kauan, Jorge & Mateus",Quarta Cadeira - Ao Vivo,Universal Music Ltda.,9,52,371,175022,5q0NlM6Pm8Pp3orq7zGiRn,0.0,0.0,1.0,0.0
50,51,spotify:track:5px6upUHM3fhOP621Edp4V,Dua Lipa,Physical,Warner Records,29,73,53,171255,5px6upUHM3fhOP621Edp4V,0.9313,0.059,0.848,0.094
51,52,spotify:track:5MArTXEVyKBwoodjdy04fk,"Zé Felipe, Gusttavo Lima",Tiro Certo - Ao Vivo,Som Livre,14,54,287,171193,5MArTXEVyKBwoodjdy04fk,0.9081,0.0,0.954,0.046
52,53,spotify:track:22rcaYTa2UgcLCbeO0NoNj,"Priscilla Alcantara, Whindersson Nunes",Girassol,Sony Music Entertainment,5,53,106,164945,22rcaYTa2UgcLCbeO0NoNj,0.0,0.0,1.0,0.0
53,54,spotify:track:15Dl8e6gdR0I1IQn0M4SGi,Simone & Simaria,Amoreco,Universal Music Ltda.,8,55,42,162957,15Dl8e6gdR0I1IQn0M4SGi,-0.6776,0.043,0.957,0.0
54,55,spotify:track:3vSXPjfcebTt5mB8DXHWM6,Wesley Safadão,Dois Lados,Som Livre,37,58,231,161451,3vSXPjfcebTt5mB8DXHWM6,0.4098,0.0,0.988,0.012
55,56,spotify:track:60wF0XnX7A0jVpDNA5v8vi,"Vytinho NG, Bianca",Tudo no Sigilo,Vytinho Ng,56,67,9,160484,60wF0XnX7A0jVpDNA5v8vi,-0.8642,0.03,0.97,0.0
56,57,spotify:track:6nI98wtHOJAYSASq22TCYu,Luan Santana,água com açúcar - ao vivo,Som Livre,39,57,11,159842,6nI98wtHOJAYSASq22TCYu,0.9809,0.018,0.859,0.123
57,58,spotify:track:1U3tv41tFRgOfbytpuYQrR,Zé Neto & Cristiano,Ferida Curada,Som Livre,4,60,252,156470,1U3tv41tFRgOfbytpuYQrR,0.9682,0.0,0.91,0.09
58,59,spotify:track:2RMOwSvOGQyy985Vx4VSGQ,"LUDMILLA, Topo La Maskara, Walshy Fire",Verdinha,WM Brazil,8,59,119,156004,2RMOwSvOGQyy985Vx4VSGQ,-0.1431,0.049,0.917,0.034
59,60,spotify:track:4UUtssVRs2aQTLQCAAtZg1,Jorge & Mateus,"Mil Anos - Recorded At Mosh Studios, São Paulo",Som Livre,35,65,108,154437,4UUtssVRs2aQTLQCAAtZg1,0.8402,0.0,0.953,0.047
60,61,spotify:track:0nDnvGagGAQP5vpgCyS5yH,"Orochi, Papatinho",Amor de Fim de Noite,SinTZ,54,63,131,152331,0nDnvGagGAQP5vpgCyS5yH,0.9948,0.004,0.908,0.088
61,62,spotify:track:4RC2nzqaQygxoVQOVv3XlT,"Leo Santana, Anitta",Contatinho - Ao Vivo,Universal Music Ltda.,5,68,203,151083,4RC2nzqaQygxoVQOVv3XlT,0.8692,0.014,0.958,0.028
62,63,spotify:track:3Dv1eDb0MEgF93GpLXlucZ,Doja Cat,Say So,Kemosabe Records/RCA Records,51,62,33,151078,3Dv1eDb0MEgF93GpLXlucZ,0.0,0.0,1.0,0.0
63,64,spotify:track:7CHi4DtfK4heMlQaudCuHK,"MEDUZA, Becky Hill, Goodboys",Lose Control,Virgin,55,61,112,149459,7CHi4DtfK4heMlQaudCuHK,0.9626,0.137,0.714,0.149
64,65,spotify:track:2rRJrJEo19S2J82BDsQ3F7,Trevor Daniel,Falling,Alamo,53,64,105,147168,2rRJrJEo19S2J82BDsQ3F7,-0.9673,0.146,0.819,0.035
65,66,spotify:track:6toDZSoqG5QUitFsoxavRy,"Vitão, Anitta",Complicado,Universal Music Ltda.,8,71,175,146662,6toDZSoqG5QUitFsoxavRy,0.9446,0.009,0.94,0.05
66,67,spotify:track:7Gk5OrMYaMRtT2JmgJVAfk,"ANAVITÓRIA, Vitor Kley",Pupila,Universal Music Ltda.,14,70,266,143729,7Gk5OrMYaMRtT2JmgJVAfk,-0.5349,0.007,0.993,0.0
67,68,spotify:track:4Y7ay3naWoluoOM3xIj1UZ,LUDMILLA,"A boba fui eu - Recorded At Mosh Studios, São Paulo",WM Brazil,68,85,9,143345,4Y7ay3naWoluoOM3xIj1UZ,0.8738,0.0,0.975,0.025
68,69,spotify:track:159ntSAEWJ9zIMOSXmQ530,Luan Santana,choque térmico - ao vivo,Som Livre,11,75,217,142866,159ntSAEWJ9zIMOSXmQ530,0.8402,0.0,0.97,0.03
69,70,spotify:track:2TR917wkDeRvwTE5cSfZFf,"Humberto & Ronaldo, Matheus & Kauan",Tchau Brigado - Ao Vivo,Humberto e Ronaldo,46,78,85,142812,2TR917wkDeRvwTE5cSfZFf,0.0,0.0,1.0,0.0
70,71,spotify:track:3yOuQI8yjJaApfdo4hdkVW,Zé Neto & Cristiano,Textão - Ao Vivo,Som Livre,52,77,28,141856,3yOuQI8yjJaApfdo4hdkVW,0.0,0.0,1.0,0.0
71,72,spotify:track:3MkdA6vwF0ifRl86yzTlJW,Matuê,Kenny G,Sony Music Entertainment,5,69,204,141285,3MkdA6vwF0ifRl86yzTlJW,0.8732,0.048,0.888,0.064
72,73,spotify:track:6v3KW9xbzN5yKLt9YKDYA2,"Shawn Mendes, Camila Cabello",Señorita,Island Records,2,74,280,139838,6v3KW9xbzN5yKLt9YKDYA2,0.9988,0.033,0.724,0.244
73,74,spotify:track:17Ryox5vWKp92IDW87C5PI,Gusttavo Lima,Quem Traiu Levou - Ao Vivo,Sony Music Entertainment,14,72,197,139258,17Ryox5vWKp92IDW87C5PI,-0.1531,0.025,0.96,0.015
74,75,spotify:track:7qpXCkcr3Zj4LDvdiWryns,Diego & Victor Hugo,Erro Antigo - Ao Vivo,Sony Music Entertainment,53,83,63,138558,7qpXCkcr3Zj4LDvdiWryns,0.0,0.0,1.0,0.0
75,76,spotify:track:16wAOAZ2OkqoIDN7TpChjR,Justin Bieber,Yummy,RBMG/Def Jam,12,79,84,137339,16wAOAZ2OkqoIDN7TpChjR,0.9986,0.008,0.736,0.256
76,77,spotify:track:2Yz14TQlxNXHmnkml4TyDL,Gabi Martins,Neném - Ao Vivo,Gabi Martins,61,114,6,137009,2Yz14TQlxNXHmnkml4TyDL,0.0,0.0,1.0,0.0
77,78,spotify:track:6sRLrSetyIwIKhW1eMlUNP,"Matheus & Kauan, Marília Mendonça",Vou Ter Que Superar - Ao Vivo,Universal Music Ltda.,2,80,371,136764,6sRLrSetyIwIKhW1eMlUNP,0.9304,0.0,0.962,0.038
78,79,spotify:track:2KyXyTrp3kp1Fsg7B1osYD,"Yasmin Santos, Marília Mendonça","Para, Pensa e Volta - Ao Vivo",Sony Music Entertainment,19,82,273,136730,2KyXyTrp3kp1Fsg7B1osYD,0.0,0.0,1.0,0.0
79,80,spotify:track:4Clmg1g8n2yBYG13Z1oSdG,"Dayvi, Victor Cardenas, Kelly Ruíz",Baila Conmigo (feat. Kelly Ruiz),Sony Music México,53,76,86,136082,4Clmg1g8n2yBYG13Z1oSdG,0.0,0.0,1.0,0.0
80,81,spotify:track:7ArNH109yIfwIquJ535fsi,"Marcos & Belutti, Gaab",Certo e Duvidoso (feat. Gaab) - Ao Vivo,Sony Music Entertainment,55,88,58,134516,7ArNH109yIfwIquJ535fsi,0.9776,0.0,0.936,0.064
81,82,spotify:track:4umIPjkehX1r7uhmGvXiSV,"Justin Bieber, Quavo",Intentions (feat. Quavo),RBMG/Def Jam,41,81,49,134078,4umIPjkehX1r7uhmGvXiSV,0.9907,0.046,0.838,0.117
82,83,spotify:track:6tOt7ppUZlVoQPoWL7R9lm,"Pabllo Vittar, Ivete Sangalo",Lovezinho (feat. Ivete Sangalo),Sony Music Entertainment,21,21,2,133453,6tOt7ppUZlVoQPoWL7R9lm,0.0,0.0,0.0,0.0
83,84,spotify:track:42ynW96YtyRkp1nx2vE4g9,Henrique & Juliano,Online - Ao Vivo,Virgin Music Label And Artist Services (S&D),52,84,7,132179,42ynW96YtyRkp1nx2vE4g9,0.0,0.0,1.0,0.0
84,85,spotify:track:2qD7VoDYcrAPY0cVEfpsR5,"Anitta, Marília Mendonça",Some que ele vem atrás,WM Brazil,2,89,149,131671,2qD7VoDYcrAPY0cVEfpsR5,0.0,0.0,1.0,0.0
85,86,spotify:track:26WpOBpHiIMoBuMEIwtOCH,"Pk, PK Delas",Quando a vontade bater (Participação especial de PK Delas),WM Brazil,6,86,378,131179,26WpOBpHiIMoBuMEIwtOCH,0.0,0.0,1.0,0.0
86,87,spotify:track:7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,Someone You Loved,Vertigo Berlin,60,87,211,130585,7qEHsqek33rTcFNT9PFqLf,0.0,0.0,1.0,0.0
87,88,spotify:track:2zz2r7yNbB2lS4xMmZnZiL,"Pabllo Vittar, Jerry Smith",Clima Quente,Sony Music Entertainment,39,39,2,129851,2zz2r7yNbB2lS4xMmZnZiL,0.0,0.0,1.0,0.0
88,89,spotify:track:32gEHOmBV9LQKaCBqkPWEU,Pabllo Vittar,Salvaje,Sony Music Entertainment,25,25,2,128487,32gEHOmBV9LQKaCBqkPWEU,0.0,0.0,0.0,0.0
89,90,spotify:track:59WWulo1LM0njpIkcduCMn,Atitude 67,Tão Linda,Universal Music Ltda.,35,93,236,127005,59WWulo1LM0njpIkcduCMn,0.0,0.0,1.0,0.0
90,91,spotify:track:5STHFaWYO1KeyITjvB4hR8,Marília Mendonça,Tentativas,Som Livre,20,91,42,126679,5STHFaWYO1KeyITjvB4hR8,0.9581,0.018,0.901,0.081
