,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,ID,compound,neg,neu,pos
0,1,spotify:track:3Ghyp3X5Ua9ypHnBIgOObI,Henrique & Juliano,Liberdade Provisória - Live - Ibirapuera / 2019,Virgin Music Label And Artist Services (S&D),1,1,88,598490,3Ghyp3X5Ua9ypHnBIgOObI,-0.6808,0.023,0.977,0.0
1,2,spotify:track:3tv697PZNnaQN0Mn2zGhS5,Gusttavo Lima,A Gente Fez Amor - Ao Vivo,Sony Music Entertainment,2,2,88,458336,3tv697PZNnaQN0Mn2zGhS5,0.9946,0.029,0.823,0.148
2,3,spotify:track:4lKuzrdZrJuCAedbIslF3A,"PEDRO SAMPAIO, Felipe Original, JS o Mão de Ouro",SENTADÃO,WM Brazil,2,4,102,425298,4lKuzrdZrJuCAedbIslF3A,0.5696,0.06,0.867,0.073
3,4,spotify:track:5W1kqz2l1lDX77DXBMeXZg,Matheus & Kauan,Litrão - Ao Vivo Em Recife / 2020,Universal Music Ltda.,4,5,32,416042,5W1kqz2l1lDX77DXBMeXZg,-0.7989,0.029,0.971,0.0
4,5,spotify:track:3tc8Z4lGzOIwmIVftsxO6o,Marília Mendonça,Graveto - Ao Vivo,Som Livre,5,6,53,409305,3tc8Z4lGzOIwmIVftsxO6o,0.34,0.015,0.968,0.017
5,6,spotify:track:4HUZBG98TYbxSR9V1V2DWS,"Thiaguinho MT, Mila, JS o Mão de Ouro",Tudo Ok,Sony Music Entertainment,1,3,64,407917,4HUZBG98TYbxSR9V1V2DWS,-0.889,0.063,0.906,0.032
6,7,spotify:track:1rgnBhdG2JDFTbYkYRZAku,Tones And I,Dance Monkey,Elektra (NEK),5,14,162,401496,1rgnBhdG2JDFTbYkYRZAku,0.0387,0.023,0.946,0.03
7,8,spotify:track:1K7WzjKDcDdVbKNGrB0gej,"Major Lazer, MC Lan, Anitta, BEAM",Rave de Favela (feat. BEAM),WM Brazil,4,10,17,401243,1K7WzjKDcDdVbKNGrB0gej,-0.9959,0.211,0.724,0.065
8,9,spotify:track:63SHcJzckFykS8faA5zojY,"MC Ingryd, DJ Henrique da VK",Vem Me Satisfazer,MC Ingryd,4,9,90,388198,63SHcJzckFykS8faA5zojY,-0.9718,0.066,0.934,0.0
9,10,spotify:track:5L8ZEyIdZ2KE4Wf51SsuOF,Gustavo Mioto,Com Ou Sem Mim - Ao Vivo,Universal Music Ltda.,5,8,102,382963,5L8ZEyIdZ2KE4Wf51SsuOF,0.8541,0.0,0.963,0.037
10,11,spotify:track:3J5Pu25BODMex4Jpy4l6FL,"Luíza & Maurílio, Zé Neto & Cristiano",S de Saudade,Som Livre,7,7,123,367917,3J5Pu25BODMex4Jpy4l6FL,0.0,0.0,1.0,0.0
11,12,spotify:track:2PWjKmjyTZeDpmOUa3a5da,Jorge & Mateus,Cheirosa - Ao Vivo,Som Livre,3,12,144,330427,2PWjKmjyTZeDpmOUa3a5da,-0.5267,0.02,0.98,0.0
12,13,spotify:track:6WrI0LAC5M1Rw2MnX2ZvEg,Dua Lipa,Don't Start Now,Warner Records,13,26,123,329969,6WrI0LAC5M1Rw2MnX2ZvEg,-0.9873,0.129,0.839,0.032
13,14,spotify:track:2Q9TaUXNM4mNSCgJjbmsJe,Zé Neto & Cristiano,Bebi Minha Bicicleta (Coração Falido) - Ao Vivo,Som Livre,4,11,95,329827,2Q9TaUXNM4mNSCgJjbmsJe,0.0,0.0,1.0,0.0
14,15,spotify:track:2bPtwnrpFNEe8N7Q85kLHw,"Anitta, Lexa, Luísa Sonza, Rebecca",Combatchy (feat. MC Rebecca),WM Brazil,1,15,104,321656,2bPtwnrpFNEe8N7Q85kLHw,-0.9637,0.061,0.939,0.0
15,16,spotify:track:1uryupl9hqVZYurJwH4G9k,Guilherme & Benuto,3 Batidas - Ao Vivo,Sony Music Entertainment,8,13,191,309500,1uryupl9hqVZYurJwH4G9k,0.0,0.083,0.856,0.061
16,17,spotify:track:2kJu14V7hbZw3I4K8L8SXb,Lady Gaga,Stupid Love,Interscope,5,27,4,304137,2kJu14V7hbZw3I4K8L8SXb,0.9984,0.178,0.446,0.376
17,18,spotify:track:7vZqxuOvEwRHsGVaDykzpY,Os Parazim,Porta Mala,Os Parazim,7,20,73,298406,7vZqxuOvEwRHsGVaDykzpY,-0.296,0.004,0.996,0.0
18,19,spotify:track:3GmJxfnUDrIs1iCfKUELFz,Marília Mendonça,Supera - Ao Vivo,Som Livre,1,16,200,296709,3GmJxfnUDrIs1iCfKUELFz,0.8402,0.0,0.964,0.036
19,20,spotify:track:5F8ffc8KWKNawllr5WsW0r,"Dadá Boladão, Tati Zaqui, OIK",Surtada - Remix Brega Funk,Sony Music Entertainment,1,17,155,295329,5F8ffc8KWKNawllr5WsW0r,-0.5267,0.014,0.986,0.0
20,21,spotify:track:7o9LwQmTuIDm4LyyHFIWul,Henrique & Juliano,Volta Por Baixo - Ao Vivo,Virgin Music Label And Artist Services (S&D),18,18,53,294773,7o9LwQmTuIDm4LyyHFIWul,0.9798,0.0,0.907,0.093
21,22,spotify:track:2MOq63fxuFLYQM3CsDcFs1,GIULIA BE,menina solta,WM Brazil,10,29,147,278511,2MOq63fxuFLYQM3CsDcFs1,0.2244,0.015,0.973,0.013
22,23,spotify:track:7yYsyXQa2JgbyL9fkEiUNt,Pabllo Vittar,Amor de Que,Sony Music Entertainment,11,22,123,265268,7yYsyXQa2JgbyL9fkEiUNt,0.995,0.032,0.792,0.176
23,24,spotify:track:4p8pEdPYOQLzJUKYrLOacy,"WC no Beat, PEDRO SAMPAIO, FP do Trem Bala",BALANÇA (feat. Pedro Sampaio),Sony Music Entertainment,21,23,32,265239,4p8pEdPYOQLzJUKYrLOacy,-0.5803,0.018,0.982,0.0
24,25,spotify:track:6lK3nCiigk34SGqEjpQoqO,Maiara & Maraisa,Aí Eu Bebo - Ao Vivo,Som Livre,13,19,137,260415,6lK3nCiigk34SGqEjpQoqO,0.0,0.0,1.0,0.0
25,26,spotify:track:7Ac3BmqTQoLdAt7HtZyfgN,"DENNIS, Mc Don Juan",Te Prometo,Sony Music Entertainment,23,30,24,247283,7Ac3BmqTQoLdAt7HtZyfgN,-0.9874,0.021,0.965,0.013
26,27,spotify:track:4j2bK4fnc2s6GyVmhJsJhk,Henrique & Juliano,Briga Feia - Ao Vivo,Virgin Music Label And Artist Services (S&D),25,25,81,246321,4j2bK4fnc2s6GyVmhJsJhk,-0.5267,0.018,0.982,0.0
27,28,spotify:track:6QwFUcPc5nhsqZuhXUYtV7,Jorge & Mateus,Tijolão - Ao Vivo,Som Livre,1,21,284,241179,6QwFUcPc5nhsqZuhXUYtV7,0.0,0.0,1.0,0.0
28,29,spotify:track:2qD7VoDYcrAPY0cVEfpsR5,"Anitta, Marília Mendonça",Some que ele vem atrás,WM Brazil,2,24,125,233512,2qD7VoDYcrAPY0cVEfpsR5,0.0,0.0,1.0,0.0
29,30,spotify:track:1AfNdxHdE4OLcnQUyC6j3i,"MC JottaPê, MC Kekel, MC Kevinho",Eterna Sacanagem,KondZilla Records,19,34,137,223812,1AfNdxHdE4OLcnQUyC6j3i,0.9832,0.008,0.919,0.073
30,31,spotify:track:2RMOwSvOGQyy985Vx4VSGQ,"LUDMILLA, Topo La Maskara, Walshy Fire",Verdinha,WM Brazil,8,28,95,221043,2RMOwSvOGQyy985Vx4VSGQ,-0.1431,0.049,0.917,0.034
31,32,spotify:track:3Uq45ipGutypFPmETfaoaH,"MC Du Black, DJ 2F",Gaiola É o Troco,EP MIX Editora,1,37,218,212544,3Uq45ipGutypFPmETfaoaH,0.9581,0.0,0.954,0.046
32,33,spotify:track:72xB2J9ZeBl0Rzxq2XmzdY,"João Gustavo e Murilo, Analaga",Lençol Dobrado,WM Brazil,2,38,484,211877,72xB2J9ZeBl0Rzxq2XmzdY,0.0,0.0,1.0,0.0
33,34,spotify:track:14kRWkCWBYfQqILflEcpSJ,"Lexa, PEDRO SAMPAIO",Chama Ela (feat. Pedro Sampaio),Som Livre,5,36,160,211770,14kRWkCWBYfQqILflEcpSJ,-0.8593,0.038,0.962,0.0
34,35,spotify:track:5FFpRbsH9WDYNoLauRAHpj,"MC Kevinho, Dadá Boladão, MC JottaPê",Paredão,WM Brazil,18,35,71,210282,5FFpRbsH9WDYNoLauRAHpj,-0.9581,0.059,0.941,0.0
35,36,spotify:track:5dKesZwp6deuhEeW8F1UEi,"Felipe Original, MC Kevin o Chris, Sodré, JS o Mão de Ouro",Hit Contagiante,Tudo Nosso Produtora,1,31,217,204816,5dKesZwp6deuhEeW8F1UEi,-0.9337,0.105,0.847,0.048
36,37,spotify:track:4RC2nzqaQygxoVQOVv3XlT,"Leo Santana, Anitta",Contatinho - Ao Vivo,Universal Music Ltda.,5,33,179,204420,4RC2nzqaQygxoVQOVv3XlT,0.8692,0.014,0.958,0.028
37,38,spotify:track:17Ryox5vWKp92IDW87C5PI,Gusttavo Lima,Quem Traiu Levou - Ao Vivo,Sony Music Entertainment,14,32,173,201833,17Ryox5vWKp92IDW87C5PI,-0.1531,0.025,0.96,0.015
38,39,spotify:track:5fY9bVl1Wj4PIM3wnduWop,Marília Mendonça,Serenata - Ao Vivo,Som Livre,14,40,291,200699,5fY9bVl1Wj4PIM3wnduWop,0.0,0.0,1.0,0.0
39,40,spotify:track:7Gk5OrMYaMRtT2JmgJVAfk,"ANAVITÓRIA, Vitor Kley",Pupila,Universal Music Ltda.,14,52,242,193504,7Gk5OrMYaMRtT2JmgJVAfk,-0.5349,0.007,0.993,0.0
40,41,spotify:track:5q0NlM6Pm8Pp3orq7zGiRn,"Matheus & Kauan, Jorge & Mateus",Quarta Cadeira - Ao Vivo,Universal Music Ltda.,9,45,347,191879,5q0NlM6Pm8Pp3orq7zGiRn,0.0,0.0,1.0,0.0
41,42,spotify:track:2PqPSf3gtTED79rWGwVtYg,Diego & Victor Hugo,Áudio - Ao Vivo em Brasília,Sony Music Entertainment,30,42,234,191606,2PqPSf3gtTED79rWGwVtYg,0.0,0.0,1.0,0.0
42,43,spotify:track:3vSXPjfcebTt5mB8DXHWM6,Wesley Safadão,Dois Lados,Som Livre,39,39,207,191220,3vSXPjfcebTt5mB8DXHWM6,0.4098,0.0,0.988,0.012
