rank	uri	artist_names	track_name	source	peak_rank	previous_rank	days_on_chart	streams	ID
1	spotify:track:3tv697PZNnaQN0Mn2zGhS5	Gusttavo Lima	A Gente Fez Amor - Ao Vivo	Sony Music Entertainment	1	2	108	570599	3tv697PZNnaQN0Mn2zGhS5
2	spotify:track:3Ghyp3X5Ua9ypHnBIgOObI	Henrique & Juliano	Liberdade Provisória - Live - Ibirapuera / 2019	Virgin Music Label And Artist Services (S&D)	1	1	108	562408	3Ghyp3X5Ua9ypHnBIgOObI
3	spotify:track:1K7WzjKDcDdVbKNGrB0gej	Major Lazer, MC Lan, Anitta, BEAM	Rave de Favela (feat. BEAM)	WM Brazil	3	4	37	457894	1K7WzjKDcDdVbKNGrB0gej
4	spotify:track:3tc8Z4lGzOIwmIVftsxO6o	Marília Mendonça	Graveto - Ao Vivo	Som Livre	3	3	73	429739	3tc8Z4lGzOIwmIVftsxO6o
5	spotify:track:5W1kqz2l1lDX77DXBMeXZg	Matheus & Kauan	Litrão - Ao Vivo Em Recife / 2020	Universal Music Ltda.	3	5	52	382230	5W1kqz2l1lDX77DXBMeXZg
6	spotify:track:3J5Pu25BODMex4Jpy4l6FL	Luíza & Maurílio, Zé Neto & Cristiano	S de Saudade	Som Livre	6	6	143	373289	3J5Pu25BODMex4Jpy4l6FL
7	spotify:track:4lKuzrdZrJuCAedbIslF3A	PEDRO SAMPAIO, Felipe Original, JS o Mão de Ouro	SENTADÃO	WM Brazil	2	7	122	372579	4lKuzrdZrJuCAedbIslF3A
8	spotify:track:2Q9TaUXNM4mNSCgJjbmsJe	Zé Neto & Cristiano	Bebi Minha Bicicleta (Coração Falido) - Ao Vivo	Som Livre	4	8	115	354840	2Q9TaUXNM4mNSCgJjbmsJe
9	spotify:track:2PWjKmjyTZeDpmOUa3a5da	Jorge & Mateus	Cheirosa - Ao Vivo	Som Livre	3	9	164	344230	2PWjKmjyTZeDpmOUa3a5da
10	spotify:track:2WlZuBDgLfT7Kc0admhFdg	Luísa Sonza	BRABA	Universal Music Ltda.	10	12	5	330472	2WlZuBDgLfT7Kc0admhFdg
11	spotify:track:1rgnBhdG2JDFTbYkYRZAku	Tones And I	Dance Monkey	Elektra (NEK)	5	10	182	329930	1rgnBhdG2JDFTbYkYRZAku
12	spotify:track:6WrI0LAC5M1Rw2MnX2ZvEg	Dua Lipa	Don't Start Now	Warner Records	8	15	143	323348	6WrI0LAC5M1Rw2MnX2ZvEg
13	spotify:track:5L8ZEyIdZ2KE4Wf51SsuOF	Gustavo Mioto	Com Ou Sem Mim - Ao Vivo	Universal Music Ltda.	5	11	122	319825	5L8ZEyIdZ2KE4Wf51SsuOF
14	spotify:track:1uryupl9hqVZYurJwH4G9k	Guilherme & Benuto	3 Batidas - Ao Vivo	Sony Music Entertainment	8	13	211	319021	1uryupl9hqVZYurJwH4G9k
15	spotify:track:4HUZBG98TYbxSR9V1V2DWS	Thiaguinho MT, Mila, JS o Mão de Ouro	Tudo Ok	Sony Music Entertainment	1	14	84	316887	4HUZBG98TYbxSR9V1V2DWS
16	spotify:track:63SHcJzckFykS8faA5zojY	MC Ingryd, DJ Henrique da VK	Vem Me Satisfazer	MC Ingryd	4	17	110	307715	63SHcJzckFykS8faA5zojY
17	spotify:track:4p8pEdPYOQLzJUKYrLOacy	WC no Beat, PEDRO SAMPAIO, FP do Trem Bala	BALANÇA (feat. Pedro Sampaio)	Sony Music Entertainment	15	18	52	301565	4p8pEdPYOQLzJUKYrLOacy
18	spotify:track:3GmJxfnUDrIs1iCfKUELFz	Marília Mendonça	Supera - Ao Vivo	Som Livre	1	19	220	298600	3GmJxfnUDrIs1iCfKUELFz
