rank	uri	artist_names	track_name	source	peak_rank	previous_rank	days_on_chart	streams	ID
1	spotify:track:27X3qzgB0Show6qfw5wNOK	DJ Ivis, Tarcísio do Acordeon	Esquema Preferido (feat. Tarcísio do Acordeon)	Sony Music Entertainment	1	1	37	986679	27X3qzgB0Show6qfw5wNOK
2	spotify:track:7EWXP47VlXKO3r7mNxuWHw	Wesley Safadão, Os Barões Da Pisadinha	Ele É Ele, Eu Sou Eu	Som Livre	1	2	92	935754	7EWXP47VlXKO3r7mNxuWHw
3	spotify:track:1ere9b9vDw2N3m9d4uiXxa	Diego & Victor Hugo, Bruno & Marrone	Facas - Ao Vivo	Sony Music Entertainment	3	3	120	858442	1ere9b9vDw2N3m9d4uiXxa
4	spotify:track:6sPBi0qLI6KM3yXX56NxsA	Tarcísio do Acordeon	Meia Noite (Você tem meu Whatsapp)	Sua Música	1	5	71	741810	6sPBi0qLI6KM3yXX56NxsA
5	spotify:track:0QglpM23kl9ldvVdoYNZwF	Kawe, Mc Lele JP	Mds	OQProduções	1	4	48	714613	0QglpM23kl9ldvVdoYNZwF
6	spotify:track:5m5aY6S9ttfIG157xli2Rs	Zé Neto & Cristiano	Alô Ambev (Segue Sua Vida) - Ao Vivo	Som Livre	3	7	169	691180	5m5aY6S9ttfIG157xli2Rs
7	spotify:track:2nZj5YymF54qhAu7RneVP6	Hugo & Guilherme	Coração Na Cama - Ao Vivo	Som Livre	6	9	78	667394	2nZj5YymF54qhAu7RneVP6
8	spotify:track:7GLWWrk1YlkPYqJK3ynIA0	Jorge & Mateus	Lance Individual	Som Livre	3	8	92	661316	7GLWWrk1YlkPYqJK3ynIA0
9	spotify:track:07AQkmp456NpEnT8HR7WLy	Teto, Matuê	M4	30PRAUM	5	6	64	632679	07AQkmp456NpEnT8HR7WLy
10	spotify:track:2JTir3y1VuJQmexiTCMcTP	Os Barões Da Pisadinha	Recairei - Ao Vivo	Sony Music Entertainment	1	10	275	632205	2JTir3y1VuJQmexiTCMcTP
11	spotify:track:3rRin3LyLY92kpEbkCgwf4	Os Barões Da Pisadinha, Xand Avião	Basta Você Me Ligar - Ao Vivo	Sony Music Entertainment	2	12	239	575458	3rRin3LyLY92kpEbkCgwf4
12	spotify:track:1O74aTse7W5hd2rAvnEVaW	Jeff Costa, Mc Danny	Xerecard	Love Funk & Adm Mídias Brasil	10	13	36	566631	1O74aTse7W5hd2rAvnEVaW
13	spotify:track:0YqTL3nSL36OFdHwHoqCag	Luísa Sonza, Pabllo Vittar, Anitta	MODO TURBO	Universal Music Ltda.	1	11	53	534760	0YqTL3nSL36OFdHwHoqCag
14	spotify:track:0WlmiIK5qFQ4dAB4mCA4sI	Os Barões Da Pisadinha, Fernando & Sorocaba	Amor da Despedida	Sony Music Entertainment	9	14	99	533853	0WlmiIK5qFQ4dAB4mCA4sI
15	spotify:track:58pgi1RpcU2fVJsxhm7BIr	Raí Saia Rodada	Tapão Na Raba	Som Livre	15	18	16	512409	58pgi1RpcU2fVJsxhm7BIr
16	spotify:track:1uA7fD01YlQr1Rm0oyNB4H	Guilherme & Benuto	Pulei na Piscina - Ao Vivo	Sony Music Entertainment	13	15	176	500106	1uA7fD01YlQr1Rm0oyNB4H
17	spotify:track:7lJoRyuNJtuiqTcKtuMuIR	MC Hariel	Maçã Verde	GR6 Music	9	16	100	466563	7lJoRyuNJtuiqTcKtuMuIR
18	spotify:track:7qmnP8Woc47dLSrMD5MxL1	Petter Ferraz, Menor Nico	Amor ou o Litrão	k+ produçoes	1	19	87	442117	7qmnP8Woc47dLSrMD5MxL1
19	spotify:track:15k1TDabqSEmyXOwMq9RM7	Jonas Esticado	Investe Em Mim	Som Livre	1	17	231	439735	15k1TDabqSEmyXOwMq9RM7
20	spotify:track:2pBEAodCImE4LgbKAG4bfz	Bruno & Marrone, Wesley Safadão	Último Beijo	Worldshow Promoções e Eventos	18	20	68	434553	2pBEAodCImE4LgbKAG4bfz
21	spotify:track:1Cqg0nJOZRyvltkof8tjqA	Simone & Simaria	Foi Pá Pum	UMG Recordings, Inc.	21	21	78	395773	1Cqg0nJOZRyvltkof8tjqA
22	spotify:track:52yvnBV90B2ZUC5b25cFer	Gusttavo Lima	Espetinho - Ao Vivo	Sony Music Entertainment	19	24	85	395661	52yvnBV90B2ZUC5b25cFer
23	spotify:track:35qOGx1CWvCkQFOv4BkVIV	Os Barões Da Pisadinha	Esquema Preferido - Ao Vivo	Sony Music Entertainment	23	26	22	370566	35qOGx1CWvCkQFOv4BkVIV
24	spotify:track:5ra6CI0pEzqjxPEZeBz0d7	Hungria Hip Hop	Amor e Fé - Acústico	Hungria Hip Hop	17	25	173	361959	5ra6CI0pEzqjxPEZeBz0d7
25	spotify:track:2ASs0n7ukfyxAxDtdir4vF	MC Luan da BS, Mc Vitin do LJ, MC Marley	Privilégio	Funk Explode	25	29	67	345742	2ASs0n7ukfyxAxDtdir4vF
26	spotify:track:6WXglvTFRmjlHHhgjYMNif	MC Hariel, Alok, MC Ryan SP, Mc Davi, Salvador Da Rima	Ilusão (Cracolândia)	GR6 Music	1	23	92	345621	6WXglvTFRmjlHHhgjYMNif
27	spotify:track:187Pge0WmJNoS73kaIORSE	Douglas & Vinicius, MC Bruninho	Figurinha - Ao Vivo	Virgin Music Label And Artist Services (S&D)	3	27	211	345285	187Pge0WmJNoS73kaIORSE
28	spotify:track:0DlHQxrVijRqVUfuS6PKaY	DENNIS, Xamã, LUDMILLA	Deixa de Onda (Porra Nenhuma)	Sony Music Entertainment	28	33	22	344862	0DlHQxrVijRqVUfuS6PKaY
29	spotify:track:0VjIjW4GlUZAMYd2vXMi3b	The Weeknd	Blinding Lights	Republic Records	17	22	413	337141	0VjIjW4GlUZAMYd2vXMi3b
30	spotify:track:3dPvQLKl42dMYWV4LWRTLK	Os Barões Da Pisadinha	Tá Rocheda	Sony Music Entertainment	4	34	353	335338	3dPvQLKl42dMYWV4LWRTLK
31	spotify:track:7J3QMuDCSv56jRSiD9jFBF	Eric Land, Xand Avião	Cidade Inteira	Eric Land	5	30	223	332330	7J3QMuDCSv56jRSiD9jFBF
