rank	uri	artist_names	track_name	source	peak_rank	previous_rank	days_on_chart	streams	ID
1	spotify:track:6sPBi0qLI6KM3yXX56NxsA	Tarcísio do Acordeon	Meia Noite (Você tem meu Whatsapp)	Sua Música	1	1	47	647770	6sPBi0qLI6KM3yXX56NxsA
2	spotify:track:7EWXP47VlXKO3r7mNxuWHw	Wesley Safadão, Os Barões Da Pisadinha	Ele É Ele, Eu Sou Eu	Som Livre	1	2	68	629118	7EWXP47VlXKO3r7mNxuWHw
3	spotify:track:0YqTL3nSL36OFdHwHoqCag	Luísa Sonza, Pabllo Vittar, Anitta	MODO TURBO	Universal Music Ltda.	1	3	29	614121	0YqTL3nSL36OFdHwHoqCag
4	spotify:track:0QglpM23kl9ldvVdoYNZwF	Kawe, Mc Lele JP	Mds	OQProduções	4	4	24	608800	0QglpM23kl9ldvVdoYNZwF
5	spotify:track:7GLWWrk1YlkPYqJK3ynIA0	Jorge & Mateus	Lance Individual	Som Livre	3	5	68	504283	7GLWWrk1YlkPYqJK3ynIA0
6	spotify:track:2JTir3y1VuJQmexiTCMcTP	Os Barões Da Pisadinha	Recairei - Ao Vivo	Sony Music Entertainment	1	6	251	492894	2JTir3y1VuJQmexiTCMcTP
7	spotify:track:5m5aY6S9ttfIG157xli2Rs	Zé Neto & Cristiano	Alô Ambev (Segue Sua Vida) - Ao Vivo	Som Livre	3	7	145	465075	5m5aY6S9ttfIG157xli2Rs
8	spotify:track:7qmnP8Woc47dLSrMD5MxL1	Petter Ferraz, Menor Nico	Amor ou o Litrão	k+ produçoes	1	8	63	451301	7qmnP8Woc47dLSrMD5MxL1
9	spotify:track:7lJoRyuNJtuiqTcKtuMuIR	MC Hariel	Maçã Verde	GR6 Music	9	10	76	424732	7lJoRyuNJtuiqTcKtuMuIR
10	spotify:track:15k1TDabqSEmyXOwMq9RM7	Jonas Esticado	Investe Em Mim	Som Livre	1	9	207	424474	15k1TDabqSEmyXOwMq9RM7
11	spotify:track:1ere9b9vDw2N3m9d4uiXxa	Diego & Victor Hugo, Bruno & Marrone	Facas - Ao Vivo	Sony Music Entertainment	11	12	96	391139	1ere9b9vDw2N3m9d4uiXxa
12	spotify:track:3rRin3LyLY92kpEbkCgwf4	Os Barões Da Pisadinha, Xand Avião	Basta Você Me Ligar - Ao Vivo	Sony Music Entertainment	2	11	215	390936	3rRin3LyLY92kpEbkCgwf4
13	spotify:track:6WXglvTFRmjlHHhgjYMNif	MC Hariel, Alok, MC Ryan SP, Mc Davi, Salvador Da Rima	Ilusão (Cracolândia)	GR6 Music	1	14	68	374364	6WXglvTFRmjlHHhgjYMNif
14	spotify:track:187Pge0WmJNoS73kaIORSE	Douglas & Vinicius, MC Bruninho	Figurinha - Ao Vivo	Virgin Music Label And Artist Services (S&D)	3	13	187	373740	187Pge0WmJNoS73kaIORSE
15	spotify:track:7lPN2DXiMsVn7XUKtOW1CS	Olivia Rodrigo	drivers license	Olivia Rodrigo PS	15	17	10	348239	7lPN2DXiMsVn7XUKtOW1CS
16	spotify:track:0WlmiIK5qFQ4dAB4mCA4sI	Os Barões Da Pisadinha, Fernando & Sorocaba	Amor da Despedida	Sony Music Entertainment	9	15	75	337252	0WlmiIK5qFQ4dAB4mCA4sI
17	spotify:track:2R1OgezGfBMeiAcMpJ1EkH	Zé Vaqueiro	Letícia	Sony Music Entertainment	12	16	84	331191	2R1OgezGfBMeiAcMpJ1EkH
18	spotify:track:3vu864xi5Xis9VfOsJpmXu	LUDMILLA	Rainha da Favela	WM Brazil	7	18	69	329909	3vu864xi5Xis9VfOsJpmXu
19	spotify:track:1X0MaGErD8rcspqQs9s2m0	Zé Felipe	Só Tem Eu	Som Livre	3	19	101	321912	1X0MaGErD8rcspqQs9s2m0
20	spotify:track:1uA7fD01YlQr1Rm0oyNB4H	Guilherme & Benuto	Pulei na Piscina - Ao Vivo	Sony Music Entertainment	13	21	152	311269	1uA7fD01YlQr1Rm0oyNB4H
21	spotify:track:42P3wMiPfXQM93TYZotuPQ	Gusttavo Lima	De Menina pra Mulher - Ao Vivo	Sony Music Entertainment	3	20	124	310291	42P3wMiPfXQM93TYZotuPQ
22	spotify:track:2nZj5YymF54qhAu7RneVP6	Hugo & Guilherme	Coração Na Cama - Ao Vivo	Som Livre	21	22	54	309432	2nZj5YymF54qhAu7RneVP6
23	spotify:track:5ra6CI0pEzqjxPEZeBz0d7	Hungria Hip Hop	Amor e Fé - Acústico	Hungria Hip Hop	17	24	149	299995	5ra6CI0pEzqjxPEZeBz0d7
24	spotify:track:0eoMMLrWtXbLk64baeESkc	Marcos & Belutti, Jorge & Mateus	Tudo Indica (feat. Jorge & Mateus) - Ao Vivo	Sony Music Entertainment	21	23	131	293089	0eoMMLrWtXbLk64baeESkc
26	spotify:track:7J3QMuDCSv56jRSiD9jFBF	Eric Land, Xand Avião	Cidade Inteira	Eric Land	5	25	199	283859	7J3QMuDCSv56jRSiD9jFBF
27	spotify:track:1O74aTse7W5hd2rAvnEVaW	Jeff Costa, Mc Danny	Xerecard	Love Funk & Adm Mídias Brasil	27	32	12	281206	1O74aTse7W5hd2rAvnEVaW
28	spotify:track:1nDCZBI8MaHXI2f36dnQyG	Tierry	Rita	Tierry	4	26	124	276814	1nDCZBI8MaHXI2f36dnQyG
29	spotify:track:07c9lzwx1IIm101PnB4BZu	MC Levin, Caverinha	É Só Botada	Master Gold	29	29	70	272745	07c9lzwx1IIm101PnB4BZu
30	spotify:track:4zsiMjB0794HztyqUkD3Zi	Dilsinho, Henrique & Juliano	Sogra - Ao Vivo	Sony Music Entertainment	5	30	226	271056	4zsiMjB0794HztyqUkD3Zi
31	spotify:track:1UF3sCkxXH4OE7ja83GRzj	Gusttavo Lima	Espetinho - Ao Vivo	Sony Music Entertainment	24	28	61	270650	1UF3sCkxXH4OE7ja83GRzj
32	spotify:track:260n4ECk9j4IEvTAVBYojl	Matheus & Kauan	Nem Doeu - Ao Vivo	Universal Music Ltda.	12	33	236	270181	260n4ECk9j4IEvTAVBYojl
33	spotify:track:2QCwoYDn4DRfjs4NhW2KpO	João Bosco e Gabriel, Humberto & Ronaldo	Alô Ex-Amor - Ao Vivo	João Bosco e Gabriel	10	31	147	269015	2QCwoYDn4DRfjs4NhW2KpO
34	spotify:track:64I6t2tuUGnIlaDIzHJ6YI	Marília Mendonça, Maiara & Maraisa	Quero Você do Jeito Que Quiser	Som Livre	4	34	194	263690	64I6t2tuUGnIlaDIzHJ6YI
35	spotify:track:27X3qzgB0Show6qfw5wNOK	DJ Ivis, Tarcísio do Acordeon	Esquema Preferido (feat. Tarcísio do Acordeon)	Sony Music Entertainment	35	49	13	263123	27X3qzgB0Show6qfw5wNOK
36	spotify:track:1dvcRTFEQctnlcec0eyMpi	Teto	Paypal	Sony Music Entertainment	36	39	29	259373	1dvcRTFEQctnlcec0eyMpi
37	spotify:track:0VjIjW4GlUZAMYd2vXMi3b	The Weeknd	Blinding Lights	Republic Records	17	41	389	256002	0VjIjW4GlUZAMYd2vXMi3b
38	spotify:track:6juD9PQwAPvuXYIAE2gjhO	Henrique & Juliano	Volta Por Baixo - Ao Vivo	Virgin Music Label And Artist Services (S&D)	2	36	376	253226	6juD9PQwAPvuXYIAE2gjhO
39	spotify:track:3S2iI46NmKyZsoxs2NByIP	Tarcísio do Acordeon, Vitor Fernandes	Nêga	Sua Música	26	38	97	250488	3S2iI46NmKyZsoxs2NByIP
40	spotify:track:3KfyRuNdcCGsZb15sqrXDA	Mc Talibã, MC 3L	Um Sabadão Desse Uma Lua Dessa	FW MUSIC	27	37	99	249766	3KfyRuNdcCGsZb15sqrXDA
41	spotify:track:3dPvQLKl42dMYWV4LWRTLK	Os Barões Da Pisadinha	Tá Rocheda	Sony Music Entertainment	4	35	329	247285	3dPvQLKl42dMYWV4LWRTLK
42	spotify:track:3tkEf7vw4zDBFAQxY1vdcv	Anderson & Vei da Pisadinha	Elas Gostam de Gasolina - Ao Vivo	CmdShft	34	40	56	245753	3tkEf7vw4zDBFAQxY1vdcv
43	spotify:track:5r9CZJMoMmxio2AnJdxuDS	Grupo Menos É Mais, Di Propósito, Vou Zuar	Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo	Som Livre	19	42	231	243872	5r9CZJMoMmxio2AnJdxuDS
44	spotify:track:59kRq8rb5uJCrSYYbGCk7o	MC Rogerinho	Só Você	MC Rogerinho	3	43	163	241639	59kRq8rb5uJCrSYYbGCk7o
45	spotify:track:6F7tttrdq7aUdxXVeo0nKp	Simone & Simaria	Foi Pá Pum	Universal Music Ltda.	41	46	54	235008	6F7tttrdq7aUdxXVeo0nKp
46	spotify:track:4xWzZmX4K1yyrdtRfbUvjt	Niack	Oh Juliana	Niack	1	44	195	233504	4xWzZmX4K1yyrdtRfbUvjt
47	spotify:track:5gTgQBtNP08fUijxpEgmzF	Matheus & Kauan	É Problema	Universal Music Ltda.	40	47	68	232819	5gTgQBtNP08fUijxpEgmzF
48	spotify:track:1sTVKLLFDfAfowsG4bRBN4	MC Teteu, MC Ks, Dj Serpinha	Faz a Pose	realdreamsgravadoraeeditora	41	45	65	230487	1sTVKLLFDfAfowsG4bRBN4
49	spotify:track:2pBEAodCImE4LgbKAG4bfz	Bruno & Marrone, Wesley Safadão	Último Beijo	Worldshow Promoções e Eventos	40	50	44	226859	2pBEAodCImE4LgbKAG4bfz
50	spotify:track:3056x1XkmICnQmji68rrft	Murilo Huff, Henrique & Juliano	Desejando Eu (Ao Vivo)	Artinvox	21	48	243	225151	3056x1XkmICnQmji68rrft
51	spotify:track:35mvY5S1H3J2QZyna3TFe0	Ariana Grande	positions	Republic Records	6	51	89	219411	35mvY5S1H3J2QZyna3TFe0
52	spotify:track:3sGcETRMuAgcPgjDpIkgMn	Matuê	777-666	Sony Music Entertainment	3	56	131	208908	3sGcETRMuAgcPgjDpIkgMn
53	spotify:track:5TU6HG6Ltm7ZYr3r5dZjsA	Zé Vaqueiro	Eu Tenho Medo	Sony Music Entertainment	46	52	88	204503	5TU6HG6Ltm7ZYr3r5dZjsA
54	spotify:track:1JHvLQWHUoYuapwQikeDuD	Jonas Esticado, Gusttavo Lima	Ele Não Tem	Som Livre	39	54	78	203203	1JHvLQWHUoYuapwQikeDuD
55	spotify:track:7e1VoRlNumuEkXlITMHKLE	Anitta, Myke Towers, Cardi B	Me Gusta (with Cardi B & Myke Towers)	Warner Records	1	57	124	201816	7e1VoRlNumuEkXlITMHKLE
56	spotify:track:1GWUiFYLYEapxYHnASyOud	Wesley Safadão	Não Valeu	Som Livre	23	53	250	198271	1GWUiFYLYEapxYHnASyOud
57	spotify:track:4KLvGldnzUZU4xdELyWBom	Zé Neto & Cristiano	Barzinho Aleatório - Ao Vivo	Som Livre	7	55	411	195697	4KLvGldnzUZU4xdELyWBom
58	spotify:track:2fmeSswdyVq4wcqhY41UHk	Pineapple StormTv, L7NNON, Chris MC, Xamã, Lourena, Cesar Mc, Djonga, Filipe Ret, Salve Malak, Hunter	Poesia Acústica #9: Melhor Forma	Pineapple StormTV	2	60	193	192329	2fmeSswdyVq4wcqhY41UHk
59	spotify:track:6UelLqGlWMcVH1E5c4H7lY	Harry Styles	Watermelon Sugar	Columbia	16	59	343	189661	6UelLqGlWMcVH1E5c4H7lY
60	spotify:track:12v6LfkX9YIR3uLefIAAYZ	Mc Jacaré	Comprei um Lança	Mc Jacare / Los Pantchos	5	58	211	185031	12v6LfkX9YIR3uLefIAAYZ
61	spotify:track:28atBekPVlTdnU4M9Z7udd	Dilsinho, Luísa Sonza, Malibu	Não Vai Embora	Malibu Studios	23	61	257	179351	28atBekPVlTdnU4M9Z7udd
62	spotify:track:4pwFy4YPNGMxK2P2FfQfvt	Pineapple StormTv, MC Cabelinho, Orochi, JayA Luuck, Pk, Black, Delacruz, BK, LUDMILLA, Salve Malak, Hunter	Poesia Acústica 10: Recomeçar	Pineapple StormTV	11	62	54	176622	4pwFy4YPNGMxK2P2FfQfvt
63	spotify:track:2BRGOqLBHFJclDM6PB2dnd	Marília Mendonça	Deprê	Som Livre	51	63	47	168297	2BRGOqLBHFJclDM6PB2dnd
64	spotify:track:2enk2whIgJyoe0O9HRQZJV	Avine Vinny, Jorge	Seu Beijo Joga Sujo	Sony Music Entertainment	56	65	89	164065	2enk2whIgJyoe0O9HRQZJV
65	spotify:track:3Xuo5utyzk86BwlUHdTR2O	Henrique & Juliano	Briga Feia - Ao Vivo	Virgin Music Label And Artist Services (S&D)	19	66	404	163440	3Xuo5utyzk86BwlUHdTR2O
66	spotify:track:5oI9blwsXC8AkTWw6wASY8	Matuê	Máquina do Tempo	Sony Music Entertainment	1	69	131	162824	5oI9blwsXC8AkTWw6wASY8
67	spotify:track:54OqGd3dmug64db0ZtOtF4	Japinha Conde	Romance Desapegado	Conde do Forró	39	64	133	161182	54OqGd3dmug64db0ZtOtF4
68	spotify:track:5NeBu4oKweDXIjhvYqtbLo	Tierry, Marília Mendonça	Hackearam-Me	WorkShow	59	68	66	160547	5NeBu4oKweDXIjhvYqtbLo
69	spotify:track:4zGtfOglDBfVUypabBwIjQ	Mc Zaac, Anitta, Tyga	Desce Pro Play (PA PA PA)	Universal Music Ltda.	1	67	208	159472	4zGtfOglDBfVUypabBwIjQ
70	spotify:track:0GTPmh5G40joBg93vcSQNq	Alok, Ilkay Sencan, Tove Lo	Don't Say Goodbye (feat. Tove Lo)	Columbia/B1 Recordings	64	72	110	158654	0GTPmh5G40joBg93vcSQNq
71	spotify:track:1wowgtxmcxyIDGkQ8S28gL	PEDRO SAMPAIO, Luan Otten	LARISSA	WM Brazil	37	70	40	158520	1wowgtxmcxyIDGkQ8S28gL
72	spotify:track:3PfIrDoz19wz7qK7tYeu62	Dua Lipa	Don't Start Now	Warner Records	1	75	446	156998	3PfIrDoz19wz7qK7tYeu62
73	spotify:track:73uParILjIm5rcP0C2bpMF	BIN, Mainstreet, Mãolee	Marília Mendonça	Mainstreet Records	46	74	167	156931	73uParILjIm5rcP0C2bpMF
74	spotify:track:08Sd5vVcIH3uKeAiaJdoYj	Lauana Prado	Viva Voz - Ao Vivo Em São Paulo / 2019	Universal Music Ltda.	15	73	320	156543	08Sd5vVcIH3uKeAiaJdoYj
75	spotify:track:4fB85IhVASxXMWgoke5WVJ	Alok	Alive (It Feels Like)	CONTROVERSIA	75	78	66	155722	4fB85IhVASxXMWgoke5WVJ
76	spotify:track:0RaIjuKU5hudMteEXwr4RS	Jorge & Mateus	Ranking	Som Livre	4	76	320	155328	0RaIjuKU5hudMteEXwr4RS
77	spotify:track:4DngRKOpRPrkbzImUB0zgh	Matheus & Kauan	Litrão - Ao Vivo Em Recife / 2020	Universal Music Ltda.	2	79	355	154413	4DngRKOpRPrkbzImUB0zgh
78	spotify:track:0N2cvvlyEw5NFc00E3FB0D	Dj Guuga, Mc Pierre	Cabaré	GR6 Music	60	71	222	152610	0N2cvvlyEw5NFc00E3FB0D
79	spotify:track:5GAdMAL3tRJkVN1HtwohK2	Mc Don Juan, Maiara & Maraisa	Vai Ter Que Aguentar	GR6 Music	6	77	233	150912	5GAdMAL3tRJkVN1HtwohK2
80	spotify:track:1HbA4N1MiOsPthALesGFR1	Shawn Mendes, Justin Bieber	Monster (Shawn Mendes & Justin Bieber)	Shawn Mendes LP4-5 PS/ Island	29	80	59	149639	1HbA4N1MiOsPthALesGFR1
81	spotify:track:0in6Rc29qdyOkhKyYw4A84	Di Propósito	Manda Áudio	Sony Music Entertainment	45	83	212	149269	0in6Rc29qdyOkhKyYw4A84
82	spotify:track:0hDphSo7vI7gCjEPpD6gu0	GIULIA BE	se essa vida fosse um filme	WM Brazil	12	82	191	147460	0hDphSo7vI7gCjEPpD6gu0
83	spotify:track:79Uf0vVa7HwWKSgdpTwtRm	Leo Santana, Luísa Sonza	Século 21	Universal Music Ltda.	26	81	96	146781	79Uf0vVa7HwWKSgdpTwtRm
84	spotify:track:0zLCBJZSiELJf02ucPP9wb	SAINt JHN, Imanbek	Roses - Imanbek Remix	Columbia/B1 Recordings	8	85	327	145080	0zLCBJZSiELJf02ucPP9wb
85	spotify:track:3J5Pu25BODMex4Jpy4l6FL	Luíza & Maurílio, Zé Neto & Cristiano	S de Saudade	Som Livre	6	84	446	144183	3J5Pu25BODMex4Jpy4l6FL
86	spotify:track:6niGCULksHzD0NHyX3zCuB	Marília Mendonça	Foi por Conveniência	Som Livre	76	86	5	143923	6niGCULksHzD0NHyX3zCuB
87	spotify:track:4Y0gR2tYML083T6b2vhJrn	Henrique & Juliano	Liberdade Provisória - Live - Ibirapuera / 2019	Virgin Music Label And Artist Services (S&D)	1	87	411	142903	4Y0gR2tYML083T6b2vhJrn
88	spotify:track:4Oun2ylbjFKMPTiaSbbCih	Cardi B, Megan Thee Stallion	WAP (feat. Megan Thee Stallion)	Atlantic/KSR	8	88	166	141667	4Oun2ylbjFKMPTiaSbbCih
89	spotify:track:2VFTgZwiAdrADSLrUNHWt9	Pabllo Vittar, POCAH	Bandida	Sony Music Entertainment	15	99	54	140295	2VFTgZwiAdrADSLrUNHWt9
90	spotify:track:5XyDFMwY1NTIlkbzcfVyl3	O Boy da Seresta, Menor Nico	Nega Chegando	DL studio	70	89	25	139470	5XyDFMwY1NTIlkbzcfVyl3
91	spotify:track:7CDdyDigw7e3zFr3k7uKMY	Luíza & Maurílio	Pode Sumir	Som Livre	46	90	236	138962	7CDdyDigw7e3zFr3k7uKMY
92	spotify:track:3tjFYV6RSFtuktYl3ZtYcq	24kGoldn, iann dior	Mood (feat. iann dior)	Records/Columbia	63	91	139	138744	3tjFYV6RSFtuktYl3ZtYcq
93	spotify:track:1x0Uv7gDZfx6jhb4IN4DIx	Gusttavo Lima	Balada do Buteco - Ao Vivo	Sony Music Entertainment	42	94	12	136680	1x0Uv7gDZfx6jhb4IN4DIx
94	spotify:track:4dkMmfrNEIUMjoEIFHA2yy	Israell Muniz	Eu Vou Tirar Você Do Cabaré	Universal Music Ltda.	71	92	49	136412	4dkMmfrNEIUMjoEIFHA2yy
95	spotify:track:2MOq63fxuFLYQM3CsDcFs1	GIULIA BE	menina solta	WM Brazil	10	98	470	135627	2MOq63fxuFLYQM3CsDcFs1
