rank	uri	artist_names	track_name	source	peak_rank	previous_rank	days_on_chart	streams	ID
1	spotify:track:27X3qzgB0Show6qfw5wNOK	DJ Ivis, Tarcísio do Acordeon	Esquema Preferido (feat. Tarcísio do Acordeon)	Sony Music Entertainment	1	1	41	845282	27X3qzgB0Show6qfw5wNOK
2	spotify:track:7EWXP47VlXKO3r7mNxuWHw	Wesley Safadão, Os Barões Da Pisadinha	Ele É Ele, Eu Sou Eu	Som Livre	1	2	96	834370	7EWXP47VlXKO3r7mNxuWHw
3	spotify:track:1ere9b9vDw2N3m9d4uiXxa	Diego & Victor Hugo, Bruno & Marrone	Facas - Ao Vivo	Sony Music Entertainment	3	3	124	760160	1ere9b9vDw2N3m9d4uiXxa
4	spotify:track:6sPBi0qLI6KM3yXX56NxsA	Tarcísio do Acordeon	Meia Noite (Você tem meu Whatsapp)	Sua Música	1	4	75	646895	6sPBi0qLI6KM3yXX56NxsA
5	spotify:track:5m5aY6S9ttfIG157xli2Rs	Zé Neto & Cristiano	Alô Ambev (Segue Sua Vida) - Ao Vivo	Som Livre	3	5	173	621531	5m5aY6S9ttfIG157xli2Rs
6	spotify:track:58pgi1RpcU2fVJsxhm7BIr	Raí Saia Rodada	Tapão Na Raba	Som Livre	6	10	20	605767	58pgi1RpcU2fVJsxhm7BIr
7	spotify:track:0QglpM23kl9ldvVdoYNZwF	Kawe, Mc Lele JP	Mds	OQProduções	1	6	52	605278	0QglpM23kl9ldvVdoYNZwF
8	spotify:track:2nZj5YymF54qhAu7RneVP6	Hugo & Guilherme	Coração Na Cama - Ao Vivo	Som Livre	6	7	82	603123	2nZj5YymF54qhAu7RneVP6
9	spotify:track:2JTir3y1VuJQmexiTCMcTP	Os Barões Da Pisadinha	Recairei - Ao Vivo	Sony Music Entertainment	1	8	279	594100	2JTir3y1VuJQmexiTCMcTP
10	spotify:track:7GLWWrk1YlkPYqJK3ynIA0	Jorge & Mateus	Lance Individual	Som Livre	3	9	96	581379	7GLWWrk1YlkPYqJK3ynIA0
