rank	uri	artist_names	track_name	source	peak_rank	previous_rank	days_on_chart	streams	ID
1	spotify:track:27X3qzgB0Show6qfw5wNOK	DJ Ivis, Tarcísio do Acordeon	Esquema Preferido (feat. Tarcísio do Acordeon)	Sony Music Entertainment	1	1	31	1155105	27X3qzgB0Show6qfw5wNOK
2	spotify:track:7EWXP47VlXKO3r7mNxuWHw	Wesley Safadão, Os Barões Da Pisadinha	Ele É Ele, Eu Sou Eu	Som Livre	1	2	86	1154631	7EWXP47VlXKO3r7mNxuWHw
3	spotify:track:1ere9b9vDw2N3m9d4uiXxa	Diego & Victor Hugo, Bruno & Marrone	Facas - Ao Vivo	Sony Music Entertainment	3	3	114	993213	1ere9b9vDw2N3m9d4uiXxa
4	spotify:track:6sPBi0qLI6KM3yXX56NxsA	Tarcísio do Acordeon	Meia Noite (Você tem meu Whatsapp)	Sua Música	1	5	65	919393	6sPBi0qLI6KM3yXX56NxsA
5	spotify:track:5m5aY6S9ttfIG157xli2Rs	Zé Neto & Cristiano	Alô Ambev (Segue Sua Vida) - Ao Vivo	Som Livre	3	6	163	883326	5m5aY6S9ttfIG157xli2Rs
6	spotify:track:2nZj5YymF54qhAu7RneVP6	Hugo & Guilherme	Coração Na Cama - Ao Vivo	Som Livre	6	8	72	834618	2nZj5YymF54qhAu7RneVP6
7	spotify:track:7GLWWrk1YlkPYqJK3ynIA0	Jorge & Mateus	Lance Individual	Som Livre	3	7	86	814142	7GLWWrk1YlkPYqJK3ynIA0
8	spotify:track:0QglpM23kl9ldvVdoYNZwF	Kawe, Mc Lele JP	Mds	OQProduções	1	4	42	804284	0QglpM23kl9ldvVdoYNZwF
9	spotify:track:2JTir3y1VuJQmexiTCMcTP	Os Barões Da Pisadinha	Recairei - Ao Vivo	Sony Music Entertainment	1	10	269	784445	2JTir3y1VuJQmexiTCMcTP
10	spotify:track:1O74aTse7W5hd2rAvnEVaW	Jeff Costa, Mc Danny	Xerecard	Love Funk & Adm Mídias Brasil	10	12	30	673125	1O74aTse7W5hd2rAvnEVaW
11	spotify:track:3rRin3LyLY92kpEbkCgwf4	Os Barões Da Pisadinha, Xand Avião	Basta Você Me Ligar - Ao Vivo	Sony Music Entertainment	2	14	233	638975	3rRin3LyLY92kpEbkCgwf4
12	spotify:track:07AQkmp456NpEnT8HR7WLy	Teto, Matuê	M4	30PRAUM	5	9	58	613228	07AQkmp456NpEnT8HR7WLy
13	spotify:track:0YqTL3nSL36OFdHwHoqCag	Luísa Sonza, Pabllo Vittar, Anitta	MODO TURBO	Universal Music Ltda.	1	11	47	608820	0YqTL3nSL36OFdHwHoqCag
14	spotify:track:1uA7fD01YlQr1Rm0oyNB4H	Guilherme & Benuto	Pulei na Piscina - Ao Vivo	Sony Music Entertainment	13	16	170	605576	1uA7fD01YlQr1Rm0oyNB4H
15	spotify:track:7qmnP8Woc47dLSrMD5MxL1	Petter Ferraz, Menor Nico	Amor ou o Litrão	k+ produçoes	1	15	81	588570	7qmnP8Woc47dLSrMD5MxL1
16	spotify:track:0WlmiIK5qFQ4dAB4mCA4sI	Os Barões Da Pisadinha, Fernando & Sorocaba	Amor da Despedida	Sony Music Entertainment	9	18	93	580634	0WlmiIK5qFQ4dAB4mCA4sI
17	spotify:track:7lJoRyuNJtuiqTcKtuMuIR	MC Hariel	Maçã Verde	GR6 Music	9	13	94	559706	7lJoRyuNJtuiqTcKtuMuIR
18	spotify:track:15k1TDabqSEmyXOwMq9RM7	Jonas Esticado	Investe Em Mim	Som Livre	1	17	225	557910	15k1TDabqSEmyXOwMq9RM7
19	spotify:track:2pBEAodCImE4LgbKAG4bfz	Bruno & Marrone, Wesley Safadão	Último Beijo	Worldshow Promoções e Eventos	19	20	62	533180	2pBEAodCImE4LgbKAG4bfz
20	spotify:track:52yvnBV90B2ZUC5b25cFer	Gusttavo Lima	Espetinho - Ao Vivo	Sony Music Entertainment	19	19	79	520167	52yvnBV90B2ZUC5b25cFer
21	spotify:track:1Cqg0nJOZRyvltkof8tjqA	Simone & Simaria	Foi Pá Pum	UMG Recordings, Inc.	21	21	72	481974	1Cqg0nJOZRyvltkof8tjqA
22	spotify:track:187Pge0WmJNoS73kaIORSE	Douglas & Vinicius, MC Bruninho	Figurinha - Ao Vivo	Virgin Music Label And Artist Services (S&D)	3	23	205	478884	187Pge0WmJNoS73kaIORSE
23	spotify:track:7snoDTJeoJ2oVMhf7eoF3t	Gusttavo Lima	De Menina pra Mulher - Ao Vivo	Sony Music Entertainment	3	22	142	455143	7snoDTJeoJ2oVMhf7eoF3t
24	spotify:track:7J3QMuDCSv56jRSiD9jFBF	Eric Land, Xand Avião	Cidade Inteira	Eric Land	5	26	217	448458	7J3QMuDCSv56jRSiD9jFBF
25	spotify:track:0eoMMLrWtXbLk64baeESkc	Marcos & Belutti, Jorge & Mateus	Tudo Indica (feat. Jorge & Mateus) - Ao Vivo	Sony Music Entertainment	21	25	149	435634	0eoMMLrWtXbLk64baeESkc
26	spotify:track:2QCwoYDn4DRfjs4NhW2KpO	João Bosco e Gabriel, Humberto & Ronaldo	Alô Ex-Amor - Ao Vivo	João Bosco e Gabriel	10	28	165	434708	2QCwoYDn4DRfjs4NhW2KpO
27	spotify:track:2R1OgezGfBMeiAcMpJ1EkH	Zé Vaqueiro	Letícia	Sony Music Entertainment	12	30	102	423847	2R1OgezGfBMeiAcMpJ1EkH
28	spotify:track:07c9lzwx1IIm101PnB4BZu	MC Levin, Caverinha	É Só Botada	Master Gold	23	27	88	407440	07c9lzwx1IIm101PnB4BZu
29	spotify:track:6WXglvTFRmjlHHhgjYMNif	MC Hariel, Alok, MC Ryan SP, Mc Davi, Salvador Da Rima	Ilusão (Cracolândia)	GR6 Music	1	24	86	406925	6WXglvTFRmjlHHhgjYMNif
30	spotify:track:3dPvQLKl42dMYWV4LWRTLK	Os Barões Da Pisadinha	Tá Rocheda	Sony Music Entertainment	4	40	347	406294	3dPvQLKl42dMYWV4LWRTLK
31	spotify:track:4zsiMjB0794HztyqUkD3Zi	Dilsinho, Henrique & Juliano	Sogra - Ao Vivo	Sony Music Entertainment	5	36	244	400954	4zsiMjB0794HztyqUkD3Zi
32	spotify:track:1nDCZBI8MaHXI2f36dnQyG	Tierry	Rita	Tierry	4	43	142	392634	1nDCZBI8MaHXI2f36dnQyG
33	spotify:track:1X0MaGErD8rcspqQs9s2m0	Zé Felipe	Só Tem Eu	Som Livre	3	35	119	382333	1X0MaGErD8rcspqQs9s2m0
34	spotify:track:4AAIAVjSyiq1N7SXKkwXZe	Marília Mendonça	Troca de Calçada	Som Livre	29	37	9	381700	4AAIAVjSyiq1N7SXKkwXZe
35	spotify:track:6juD9PQwAPvuXYIAE2gjhO	Henrique & Juliano	Volta Por Baixo - Ao Vivo	Virgin Music Label And Artist Services (S&D)	2	39	394	381677	6juD9PQwAPvuXYIAE2gjhO
36	spotify:track:1sTVKLLFDfAfowsG4bRBN4	MC Teteu, MC Ks, Dj Serpinha	Faz a Pose	realdreamsgravadoraeeditora	34	34	83	379151	1sTVKLLFDfAfowsG4bRBN4
37	spotify:track:2ASs0n7ukfyxAxDtdir4vF	MC Luan da BS, Mc Vitin do LJ, MC Marley	Privilégio	Funk Explode	31	31	61	379029	2ASs0n7ukfyxAxDtdir4vF
38	spotify:track:3vu864xi5Xis9VfOsJpmXu	LUDMILLA	Rainha da Favela	WM Brazil	7	29	87	378997	3vu864xi5Xis9VfOsJpmXu
