rank	uri	artist_names	track_name	source	peak_rank	previous_rank	days_on_chart	streams	ID
1	spotify:track:6sPBi0qLI6KM3yXX56NxsA	Tarcísio do Acordeon	Meia Noite (Você tem meu Whatsapp)	Sua Música	1	1	37	999331	6sPBi0qLI6KM3yXX56NxsA
2	spotify:track:2JTir3y1VuJQmexiTCMcTP	Os Barões Da Pisadinha	Recairei - Ao Vivo	Sony Music Entertainment	1	3	241	944154	2JTir3y1VuJQmexiTCMcTP
3	spotify:track:0YqTL3nSL36OFdHwHoqCag	Luísa Sonza, Pabllo Vittar, Anitta	MODO TURBO	Universal Music Ltda.	1	2	19	818393	0YqTL3nSL36OFdHwHoqCag
4	spotify:track:7EWXP47VlXKO3r7mNxuWHw	Wesley Safadão, Os Barões Da Pisadinha	Ele É Ele, Eu Sou Eu	Som Livre	4	6	58	800150	7EWXP47VlXKO3r7mNxuWHw
5	spotify:track:7GLWWrk1YlkPYqJK3ynIA0	Jorge & Mateus	Lance Individual	Som Livre	3	4	58	797272	7GLWWrk1YlkPYqJK3ynIA0
6	spotify:track:7qmnP8Woc47dLSrMD5MxL1	Petter Ferraz, Menor Nico	Amor ou o Litrão	k+ produçoes	1	5	53	797265	7qmnP8Woc47dLSrMD5MxL1
7	spotify:track:3rRin3LyLY92kpEbkCgwf4	Os Barões Da Pisadinha, Xand Avião	Basta Você Me Ligar - Ao Vivo	Sony Music Entertainment	2	7	205	773239	3rRin3LyLY92kpEbkCgwf4
8	spotify:track:5m5aY6S9ttfIG157xli2Rs	Zé Neto & Cristiano	Alô Ambev (Segue Sua Vida) - Ao Vivo	Som Livre	3	8	135	752921	5m5aY6S9ttfIG157xli2Rs
9	spotify:track:15k1TDabqSEmyXOwMq9RM7	Jonas Esticado	Investe Em Mim	Som Livre	1	9	197	725489	15k1TDabqSEmyXOwMq9RM7
10	spotify:track:187Pge0WmJNoS73kaIORSE	Douglas & Vinicius, MC Bruninho	Figurinha - Ao Vivo	Virgin Music Label And Artist Services (S&D)	3	10	177	646770	187Pge0WmJNoS73kaIORSE
11	spotify:track:0WlmiIK5qFQ4dAB4mCA4sI	Os Barões Da Pisadinha, Fernando & Sorocaba	Amor da Despedida	Sony Music Entertainment	9	13	65	606184	0WlmiIK5qFQ4dAB4mCA4sI
12	spotify:track:1X0MaGErD8rcspqQs9s2m0	Zé Felipe	Só Tem Eu	Som Livre	3	11	91	591484	1X0MaGErD8rcspqQs9s2m0
13	spotify:track:2R1OgezGfBMeiAcMpJ1EkH	Zé Vaqueiro	Letícia	Sony Music Entertainment	12	15	74	578415	2R1OgezGfBMeiAcMpJ1EkH
14	spotify:track:1nDCZBI8MaHXI2f36dnQyG	Tierry	Rita	Tierry	4	18	114	566861	1nDCZBI8MaHXI2f36dnQyG
15	spotify:track:1uA7fD01YlQr1Rm0oyNB4H	Guilherme & Benuto	Pulei na Piscina - Ao Vivo	Sony Music Entertainment	13	17	142	555822	1uA7fD01YlQr1Rm0oyNB4H
16	spotify:track:42P3wMiPfXQM93TYZotuPQ	Gusttavo Lima	De Menina pra Mulher - Ao Vivo	Sony Music Entertainment	3	20	114	542995	42P3wMiPfXQM93TYZotuPQ
17	spotify:track:7lJoRyuNJtuiqTcKtuMuIR	MC Hariel	Maçã Verde	GR6 Music	12	12	66	542348	7lJoRyuNJtuiqTcKtuMuIR
18	spotify:track:1ere9b9vDw2N3m9d4uiXxa	Diego & Victor Hugo, Bruno & Marrone	Facas - Ao Vivo	Sony Music Entertainment	18	19	86	541119	1ere9b9vDw2N3m9d4uiXxa
19	spotify:track:7J3QMuDCSv56jRSiD9jFBF	Eric Land, Xand Avião	Cidade Inteira	Eric Land	5	22	189	509985	7J3QMuDCSv56jRSiD9jFBF
20	spotify:track:3vu864xi5Xis9VfOsJpmXu	LUDMILLA	Rainha da Favela	WM Brazil	7	14	59	503966	3vu864xi5Xis9VfOsJpmXu
21	spotify:track:3dPvQLKl42dMYWV4LWRTLK	Os Barões Da Pisadinha	Tá Rocheda	Sony Music Entertainment	4	28	319	498845	3dPvQLKl42dMYWV4LWRTLK
22	spotify:track:0eoMMLrWtXbLk64baeESkc	Marcos & Belutti, Jorge & Mateus	Tudo Indica (feat. Jorge & Mateus) - Ao Vivo	Sony Music Entertainment	22	23	121	489920	0eoMMLrWtXbLk64baeESkc
23	spotify:track:6WXglvTFRmjlHHhgjYMNif	MC Hariel, Alok, MC Ryan SP, Mc Davi, Salvador Da Rima	Ilusão (Cracolândia)	GR6 Music	1	16	58	479904	6WXglvTFRmjlHHhgjYMNif
24	spotify:track:2QCwoYDn4DRfjs4NhW2KpO	João Bosco e Gabriel, Humberto & Ronaldo	Alô Ex-Amor - Ao Vivo	João Bosco e Gabriel	10	27	137	469645	2QCwoYDn4DRfjs4NhW2KpO
25	spotify:track:4zsiMjB0794HztyqUkD3Zi	Dilsinho, Henrique & Juliano	Sogra - Ao Vivo	Sony Music Entertainment	5	25	216	465337	4zsiMjB0794HztyqUkD3Zi
26	spotify:track:2nZj5YymF54qhAu7RneVP6	Hugo & Guilherme	Coração Na Cama - Ao Vivo	Som Livre	26	31	44	444236	2nZj5YymF54qhAu7RneVP6
27	spotify:track:260n4ECk9j4IEvTAVBYojl	Matheus & Kauan	Nem Doeu - Ao Vivo	Universal Music Ltda.	12	30	226	442651	260n4ECk9j4IEvTAVBYojl
28	spotify:track:1UF3sCkxXH4OE7ja83GRzj	Gusttavo Lima	Espetinho - Ao Vivo	Sony Music Entertainment	24	35	51	439122	1UF3sCkxXH4OE7ja83GRzj
29	spotify:track:4xWzZmX4K1yyrdtRfbUvjt	Niack	Oh Juliana	Niack	1	29	185	434300	4xWzZmX4K1yyrdtRfbUvjt
30	spotify:track:59kRq8rb5uJCrSYYbGCk7o	MC Rogerinho	Só Você	MC Rogerinho	3	26	153	432347	59kRq8rb5uJCrSYYbGCk7o
31	spotify:track:6juD9PQwAPvuXYIAE2gjhO	Henrique & Juliano	Volta Por Baixo - Ao Vivo	Virgin Music Label And Artist Services (S&D)	2	34	366	430244	6juD9PQwAPvuXYIAE2gjhO
32	spotify:track:3S2iI46NmKyZsoxs2NByIP	Tarcísio do Acordeon, Vitor Fernandes	Nêga	Sua Música	26	32	87	429628	3S2iI46NmKyZsoxs2NByIP
33	spotify:track:64I6t2tuUGnIlaDIzHJ6YI	Marília Mendonça, Maiara & Maraisa	Quero Você do Jeito Que Quiser	Som Livre	4	33	184	420515	64I6t2tuUGnIlaDIzHJ6YI
34	spotify:track:0QglpM23kl9ldvVdoYNZwF	Kawe, Mc Lele JP	Mds	OQProduções	18	21	14	418312	0QglpM23kl9ldvVdoYNZwF
35	spotify:track:5ra6CI0pEzqjxPEZeBz0d7	Hungria Hip Hop	Amor e Fé - Acústico	Hungria Hip Hop	17	24	139	415786	5ra6CI0pEzqjxPEZeBz0d7
36	spotify:track:5r9CZJMoMmxio2AnJdxuDS	Grupo Menos É Mais, Di Propósito, Vou Zuar	Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo	Som Livre	19	37	221	405199	5r9CZJMoMmxio2AnJdxuDS
37	spotify:track:3KfyRuNdcCGsZb15sqrXDA	Mc Talibã, MC 3L	Um Sabadão Desse Uma Lua Dessa	FW MUSIC	27	36	89	398978	3KfyRuNdcCGsZb15sqrXDA
38	spotify:track:4KLvGldnzUZU4xdELyWBom	Zé Neto & Cristiano	Barzinho Aleatório - Ao Vivo	Som Livre	7	38	401	387823	4KLvGldnzUZU4xdELyWBom
39	spotify:track:3056x1XkmICnQmji68rrft	Murilo Huff, Henrique & Juliano	Desejando Eu (Ao Vivo)	Artinvox	21	40	233	385725	3056x1XkmICnQmji68rrft
40	spotify:track:5gTgQBtNP08fUijxpEgmzF	Matheus & Kauan	É Problema	Universal Music Ltda.	40	43	58	364336	5gTgQBtNP08fUijxpEgmzF
41	spotify:track:12v6LfkX9YIR3uLefIAAYZ	Mc Jacaré	Comprei um Lança	Mc Jacare / Los Pantchos	5	41	201	360782	12v6LfkX9YIR3uLefIAAYZ
42	spotify:track:1x0Uv7gDZfx6jhb4IN4DIx	Gusttavo Lima	Balada do Buteco - Ao Vivo	Sony Music Entertainment	42	42	2	358843	1x0Uv7gDZfx6jhb4IN4DIx
43	spotify:track:3tkEf7vw4zDBFAQxY1vdcv	Anderson & Vei da Pisadinha	Elas Gostam de Gasolina - Ao Vivo	CmdShft	37	44	46	357257	3tkEf7vw4zDBFAQxY1vdcv
44	spotify:track:1GWUiFYLYEapxYHnASyOud	Wesley Safadão	Não Valeu	Som Livre	23	49	240	349737	1GWUiFYLYEapxYHnASyOud
45	spotify:track:6F7tttrdq7aUdxXVeo0nKp	Simone & Simaria	Foi Pá Pum	Universal Music Ltda.	41	47	44	349706	6F7tttrdq7aUdxXVeo0nKp
46	spotify:track:1JHvLQWHUoYuapwQikeDuD	Jonas Esticado, Gusttavo Lima	Ele Não Tem	Som Livre	39	50	68	338760	1JHvLQWHUoYuapwQikeDuD
47	spotify:track:1sTVKLLFDfAfowsG4bRBN4	MC Teteu, MC Ks, Dj Serpinha	Faz a Pose	realdreamsgravadoraeeditora	47	48	55	327024	1sTVKLLFDfAfowsG4bRBN4
48	spotify:track:2pBEAodCImE4LgbKAG4bfz	Bruno & Marrone, Wesley Safadão	Último Beijo	Worldshow Promoções e Eventos	46	52	34	321879	2pBEAodCImE4LgbKAG4bfz
49	spotify:track:0VjIjW4GlUZAMYd2vXMi3b	The Weeknd	Blinding Lights	Republic Records	17	39	379	301419	0VjIjW4GlUZAMYd2vXMi3b
50	spotify:track:7e1VoRlNumuEkXlITMHKLE	Anitta, Myke Towers, Cardi B	Me Gusta (with Cardi B & Myke Towers)	Warner Records	1	45	114	300501	7e1VoRlNumuEkXlITMHKLE
51	spotify:track:5TU6HG6Ltm7ZYr3r5dZjsA	Zé Vaqueiro	Eu Tenho Medo	Sony Music Entertainment	49	55	78	288882	5TU6HG6Ltm7ZYr3r5dZjsA
52	spotify:track:3Xuo5utyzk86BwlUHdTR2O	Henrique & Juliano	Briga Feia - Ao Vivo	Virgin Music Label And Artist Services (S&D)	19	61	394	273699	3Xuo5utyzk86BwlUHdTR2O
53	spotify:track:54OqGd3dmug64db0ZtOtF4	Japinha Conde	Romance Desapegado	Conde do Forró	39	60	123	273012	54OqGd3dmug64db0ZtOtF4
