Position	TrackName	Artist	Streams	URL	Id
1	Chega E Senta - Ao Vivo	John Amplificado	7456865	https://open.spotify.com/track/2ookQf9qP2qiBuNFnNXyfl	2ookQf9qP2qiBuNFnNXyfl
2	Meu Pedaço de Pecado	João Gomes	7171645	https://open.spotify.com/track/2kJRlOyrxsy7Ot3c5TZ8Q6	2kJRlOyrxsy7Ot3c5TZ8Q6
3	Rolê	Tarcísio do Acordeon	6053150	https://open.spotify.com/track/25141FAgU1OmwoC9W2i5E3	25141FAgU1OmwoC9W2i5E3
4	Você Beberia Ou Não Beberia?	Zé Neto & Cristiano	5817330	https://open.spotify.com/track/4P7IXYPAkinTdZrBF5bGWp	4P7IXYPAkinTdZrBF5bGWp
5	Quer Voar	Matuê	5748785	https://open.spotify.com/track/7aZusA4cWXz3Wv9e9uhavz	7aZusA4cWXz3Wv9e9uhavz
6	Arranhão - Ao Vivo	Henrique & Juliano	5744004	https://open.spotify.com/track/4u06FbRh6FvV2FQZkouzCw	4u06FbRh6FvV2FQZkouzCw
7	Ficha Limpa	Gusttavo Lima	5560644	https://open.spotify.com/track/5SwyN9hzmWjBsINlif8li8	5SwyN9hzmWjBsINlif8li8
8	MORENA	Luan Santana	5415933	https://open.spotify.com/track/4PQdrXMDHDPl1RczrrlADd	4PQdrXMDHDPl1RczrrlADd
9	Aquelas Coisas	João Gomes	4922652	https://open.spotify.com/track/0FqVtQxRD3HsPltldG5v5M	0FqVtQxRD3HsPltldG5v5M
10	Baby Me Atende	Matheus Fernandes	4729409	https://open.spotify.com/track/1bWBG6IkMnDr3qvCKSvQT7	1bWBG6IkMnDr3qvCKSvQT7
11	Se For Amor	João Gomes	4483969	https://open.spotify.com/track/5F2xRvRFkxDvqdFtUNAEyw	5F2xRvRFkxDvqdFtUNAEyw
12	Se Essa Bunda	Costa Gold	4277993	https://open.spotify.com/track/7gMWTBRgB5CZdNDSuweCyr	7gMWTBRgB5CZdNDSuweCyr
13	INDUSTRY BABY (feat. Jack Harlow)	Lil Nas X	3976437	https://open.spotify.com/track/27NovPIUIRrOZoCHxABJwK	27NovPIUIRrOZoCHxABJwK
14	Senta Danada	Zé Felipe	3959499	https://open.spotify.com/track/2R9IrE42Mw4zdUXAEFNiZL	2R9IrE42Mw4zdUXAEFNiZL
