Position	TrackName	Artist	Streams	URL	Id
1	Coração Cachorro	Avine Vinny	7391921	https://open.spotify.com/track/2RGIuYTsyyHoOCqW0krvNE	2RGIuYTsyyHoOCqW0krvNE
2	Arranhão - Ao Vivo	Henrique & Juliano	6764532	https://open.spotify.com/track/4u06FbRh6FvV2FQZkouzCw	4u06FbRh6FvV2FQZkouzCw
3	Revoada No Colchão	Zé Felipe	5700130	https://open.spotify.com/track/4kGdnA7FzSVsXC29LPghej	4kGdnA7FzSVsXC29LPghej
4	Trava na Pose, Chama no Zoom, Dá um Close (feat. Mc Rennan)	DJ Patrick Muniz	5637379	https://open.spotify.com/track/0DsPj89zlY3Us7xb5cXK5h	0DsPj89zlY3Us7xb5cXK5h
5	Nota de Repúdio - Ao Vivo	Gusttavo Lima	5375936	https://open.spotify.com/track/3agFBAMPiIvzfTh7a9Udm6	3agFBAMPiIvzfTh7a9Udm6
6	Bala Love	Mc Anjim	5269757	https://open.spotify.com/track/48Ll1C6qAnP2UjnopQDh4a	48Ll1C6qAnP2UjnopQDh4a
7	GALOPA	PEDRO SAMPAIO	4840458	https://open.spotify.com/track/2wG1R0uDFwyobcWzVssC1J	2wG1R0uDFwyobcWzVssC1J
8	Ela e Ela	Zé Neto & Cristiano	4785955	https://open.spotify.com/track/7pvrsbBKUQI2QmA74WCJa5	7pvrsbBKUQI2QmA74WCJa5
9	Putariazinha	Felipe Amorim	4359162	https://open.spotify.com/track/2jwrYBGz7osKI31v50bS7b	2jwrYBGz7osKI31v50bS7b
10	Meu Pedaço de Pecado	João Gomes	4334370	https://open.spotify.com/track/2kJRlOyrxsy7Ot3c5TZ8Q6	2kJRlOyrxsy7Ot3c5TZ8Q6
11	A QUEDA	Gloria Groove	4316754	https://open.spotify.com/track/2s9BO8c0co0PmgBiUoTT17	2s9BO8c0co0PmgBiUoTT17
12	A Maior Saudade - Ao Vivo	Henrique & Juliano	4306179	https://open.spotify.com/track/5Q0ZnQjk4lQpScX7ujswun	5Q0ZnQjk4lQpScX7ujswun
13	Quer Voar	Matuê	4032808	https://open.spotify.com/track/7aZusA4cWXz3Wv9e9uhavz	7aZusA4cWXz3Wv9e9uhavz
14	Você Beberia Ou Não Beberia?	Zé Neto & Cristiano	3885423	https://open.spotify.com/track/2ixi9HWJw5lnLDmRMsiCS5	2ixi9HWJw5lnLDmRMsiCS5
15	Baby Me Atende	Matheus Fernandes	3831737	https://open.spotify.com/track/1bWBG6IkMnDr3qvCKSvQT7	1bWBG6IkMnDr3qvCKSvQT7
16	Ficha Limpa	Gusttavo Lima	3808059	https://open.spotify.com/track/5SwyN9hzmWjBsINlif8li8	5SwyN9hzmWjBsINlif8li8
17	Sem Sentimento	DG e Batidão Stronda	3782958	https://open.spotify.com/track/4XiFqfUXyTwOChvMLKKi0T	4XiFqfUXyTwOChvMLKKi0T
18	Rolê	Tarcísio do Acordeon	3518411	https://open.spotify.com/track/50gPsfGHy5OnPauA9455DM	50gPsfGHy5OnPauA9455DM
19	Chega E Senta - Ao Vivo	John Amplificado	3480579	https://open.spotify.com/track/2ookQf9qP2qiBuNFnNXyfl	2ookQf9qP2qiBuNFnNXyfl
20	Esqueça-Me Se For Capaz	Marília Mendonça	3432327	https://open.spotify.com/track/4qsOrxBv09HhNSpsgMRXdC	4qsOrxBv09HhNSpsgMRXdC
21	Expectativa x Realidade	Matheus & Kauan	3401820	https://open.spotify.com/track/1wdhj1r7aeWVDUl9d18YKu	1wdhj1r7aeWVDUl9d18YKu
22	Cê Tá Preparada - Ao Vivo Em Goiânia / 2021	Tayrone	3266397	https://open.spotify.com/track/1tYJnXtKLoWVIL4lZOouQG	1tYJnXtKLoWVIL4lZOouQG
23	MORENA	Luan Santana	3226014	https://open.spotify.com/track/4PQdrXMDHDPl1RczrrlADd	4PQdrXMDHDPl1RczrrlADd
24	INDUSTRY BABY (feat. Jack Harlow)	Lil Nas X	3118267	https://open.spotify.com/track/5Z9KJZvQzH6PFmb8SNkxuk	5Z9KJZvQzH6PFmb8SNkxuk
25	Desbloqueado - Ao Vivo	Diego & Victor Hugo	3107285	https://open.spotify.com/track/79Wou8NwYEFzTyDQudjENF	79Wou8NwYEFzTyDQudjENF
26	Localiza Aí BB	Vitor e Luan	2972043	https://open.spotify.com/track/6fe5D0ivKnpXFMAnoSRjah	6fe5D0ivKnpXFMAnoSRjah
27	Louis V, Menina Linda	Sidoka	2920163	https://open.spotify.com/track/2jPACjKR21inTnWeo3eHla	2jPACjKR21inTnWeo3eHla
28	Carinha de Neném	Japãozin	2915401	https://open.spotify.com/track/6T6SDJszPbuMCBpSm3aS3G	6T6SDJszPbuMCBpSm3aS3G
29	Mete a Louca	MC Rogerinho	2888091	https://open.spotify.com/track/62d4BfCTUHdOsARRETHLDz	62d4BfCTUHdOsARRETHLDz
30	Senta Danada	Zé Felipe	2871283	https://open.spotify.com/track/2R9IrE42Mw4zdUXAEFNiZL	2R9IrE42Mw4zdUXAEFNiZL
31	Groupies	Doode	2848264	https://open.spotify.com/track/3ua3rqwBNmeGeQfcKnA3bT	3ua3rqwBNmeGeQfcKnA3bT
32	Se For Amor	João Gomes	2784905	https://open.spotify.com/track/5F2xRvRFkxDvqdFtUNAEyw	5F2xRvRFkxDvqdFtUNAEyw
33	Aquelas Coisas	João Gomes	2752096	https://open.spotify.com/track/0FqVtQxRD3HsPltldG5v5M	0FqVtQxRD3HsPltldG5v5M
34	Por Supuesto	Marina Sena	2600736	https://open.spotify.com/track/7xVSNhAUQhUIpwfR6lTOwA	7xVSNhAUQhUIpwfR6lTOwA
35	Não Me Arranha - Ao Vivo	Gusttavo Lima	2598594	https://open.spotify.com/track/3eq6zwPwN5SAw0rZxNHI22	3eq6zwPwN5SAw0rZxNHI22
36	Todo Mundo Menos Você	Marília Mendonça	2538144	https://open.spotify.com/track/053zWWZDziDJd3U94x8RuP	053zWWZDziDJd3U94x8RuP
37	Não Nasceu pra Namorar	MC Zaquin	2519663	https://open.spotify.com/track/6pQKUKBpwr6GhfhcFFFozo	6pQKUKBpwr6GhfhcFFFozo
38	Acordo - Ao Vivo	Henrique & Juliano	2496234	https://open.spotify.com/track/2jb8HW2CXr4mOJaw7LJyVw	2jb8HW2CXr4mOJaw7LJyVw
39	Zero Saudade - Ao Vivo	Os Barões Da Pisadinha	2463504	https://open.spotify.com/track/1hs2hRwPfyFLoYIf6jY1W7	1hs2hRwPfyFLoYIf6jY1W7
40	Vamo Tomar Uma	Zé Neto & Cristiano	2451002	https://open.spotify.com/track/452LVnTBjXYW3guqe3xiqI	452LVnTBjXYW3guqe3xiqI
41	Vagabundo	Matheus & Kauan	2450141	https://open.spotify.com/track/6Lrzxd7ST5oQ6FYKXKH7Ia	6Lrzxd7ST5oQ6FYKXKH7Ia
42	Passinho Debochado	Dan Ventura	2353251	https://open.spotify.com/track/1tdDDOJRdbo1Uz47D1k62G	1tdDDOJRdbo1Uz47D1k62G
43	Eu Fiz o Jogo Virar	Mc Poze do Rodo	2337291	https://open.spotify.com/track/53BkPZwlaLbW77uV9BnJkl	53BkPZwlaLbW77uV9BnJkl
44	Mustang Preto	Teto	2310015	https://open.spotify.com/track/6Vgn3IEUkWs3d6og029Gtm	6Vgn3IEUkWs3d6og029Gtm
45	Namorando Com Saudade	Jorge & Mateus	2222018	https://open.spotify.com/track/6m84TzSTM5nbwZxIxkYHz6	6m84TzSTM5nbwZxIxkYHz6
46	Rasteira - Ao Vivo	Henrique & Juliano	2132957	https://open.spotify.com/track/685gjMmRjwLFrtCWtF2sXo	685gjMmRjwLFrtCWtF2sXo
47	Cena de Amor	Brisa Star	2057924	https://open.spotify.com/track/6RMYuqlTn8777j5arY9zhC	6RMYuqlTn8777j5arY9zhC
48	Doutora 3	Mc Kevin	2013719	https://open.spotify.com/track/4DWKtQVURjepn8uzBgmwuv	4DWKtQVURjepn8uzBgmwuv
49	Easy On Me	Adele	1967463	https://open.spotify.com/track/0gplL1WMoJ6iYaPgMCL0gX	0gplL1WMoJ6iYaPgMCL0gX
50	Se Joga no Passinho	Brisa Star	1920473	https://open.spotify.com/track/41pFFOnh1glVNIlrWOpBjb	41pFFOnh1glVNIlrWOpBjb
51	love nwantiti (feat. Dj Yo! & AX'EL) - Remix	CKay	1894091	https://open.spotify.com/track/4gvrJnKCKIPiacNsWVQwEU	4gvrJnKCKIPiacNsWVQwEU
52	A Cara do Crime (Nós Incomoda)	Mc Poze do Rodo	1865421	https://open.spotify.com/track/0wRn3ggAY1fIupTaVigdza	0wRn3ggAY1fIupTaVigdza
53	Faking Love (feat. Saweetie)	Anitta	1841116	https://open.spotify.com/track/3V7jLMYvvg4BHi4tmDveNc	3V7jLMYvvg4BHi4tmDveNc
54	Não, Não Vou	Mari Fernandez	1806813	https://open.spotify.com/track/3jSG8oE8doxDxmpe5GlFee	3jSG8oE8doxDxmpe5GlFee
