Position	TrackName	Artist	Streams	URL	Id
47	Cena de Amor	Brisa Star	2093178	https://open.spotify.com/track/6RMYuqlTn8777j5arY9zhC	6RMYuqlTn8777j5arY9zhC
48	Passatempo	Wesley Safadão	2064146	https://open.spotify.com/track/3ibiPPqHxdmX4nNp4kNHE9	3ibiPPqHxdmX4nNp4kNHE9
49	Se Joga no Passinho	Brisa Star	2053047	https://open.spotify.com/track/41pFFOnh1glVNIlrWOpBjb	41pFFOnh1glVNIlrWOpBjb
50	STAY (with Justin Bieber)	The Kid LAROI	2003176	https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX	5PjdY0CKGZdEuoNab3yDmX
51	Não, Não Vou	Mari Fernandez	1894453	https://open.spotify.com/track/3jSG8oE8doxDxmpe5GlFee	3jSG8oE8doxDxmpe5GlFee
52	Rasteira - Ao Vivo	Henrique & Juliano	1840880	https://open.spotify.com/track/685gjMmRjwLFrtCWtF2sXo	685gjMmRjwLFrtCWtF2sXo
53	love nwantiti (feat. Dj Yo! & AX'EL) - Remix	CKay	1840661	https://open.spotify.com/track/4gvrJnKCKIPiacNsWVQwEU	4gvrJnKCKIPiacNsWVQwEU
54	Só Não Divulga	Fernando & Sorocaba	1828950	https://open.spotify.com/track/3HquWF2pZmWYu3WAEP9Heb	3HquWF2pZmWYu3WAEP9Heb
55	Troca	Jorge & Mateus	1750104	https://open.spotify.com/track/6HV630GY0GT3RN2efFRmbP	6HV630GY0GT3RN2efFRmbP
56	Ficante Fiel	Mad Dogz	1712444	https://open.spotify.com/track/07Kp3cAQRY0iPp4ATMoehM	07Kp3cAQRY0iPp4ATMoehM
57	Namorando Com Saudade	Jorge & Mateus	1699117	https://open.spotify.com/track/6m84TzSTM5nbwZxIxkYHz6	6m84TzSTM5nbwZxIxkYHz6
58	Batom de Cereja - Ao Vivo	Israel & Rodolffo	1629067	https://open.spotify.com/track/2MZQAvsA7aZDssppBLRxYp	2MZQAvsA7aZDssppBLRxYp
59	Não Quer Chifre	Mc Frog	1598766	https://open.spotify.com/track/7Ls0AYtBWAJtt7iORFc6zC	7Ls0AYtBWAJtt7iORFc6zC
60	Faz Amor Comigo Só Hoje	Israel & Rodolffo	1560413	https://open.spotify.com/track/5ItttPiqUksUE240dJ9DT6	5ItttPiqUksUE240dJ9DT6
61	Superação Digital	Xand Avião	1542172	https://open.spotify.com/track/6AQqsFYtCQi9m7MJcMjGup	6AQqsFYtCQi9m7MJcMjGup
62	Vida Toda - Spotify Singles	L7NNON	1531980	https://open.spotify.com/track/1qxuVUQPbhbp4jDXaN8fJT	1qxuVUQPbhbp4jDXaN8fJT
63	Faxina (Ao Vivo No Casa Filtr)	Guilherme & Benuto	1526536	https://open.spotify.com/track/73ghohUx3BscZn4hQbD35X	73ghohUx3BscZn4hQbD35X
64	Beggin'	Måneskin	1513121	https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e	3Wrjm47oTz2sjIgck11l5e
65	Fim da Noite	Zé Vaqueiro	1477831	https://open.spotify.com/track/4jMrV2f00zM9ifqJal3CcG	4jMrV2f00zM9ifqJal3CcG
66	Volta Rapariga	Vitinho Imperador	1466661	https://open.spotify.com/track/3CUPWFarYwA0HJQqzje4UD	3CUPWFarYwA0HJQqzje4UD
67	Rei Lacoste	MD Chefe	1433835	https://open.spotify.com/track/1jwEnLN5hMOwotwXfchUaf	1jwEnLN5hMOwotwXfchUaf
68	Meu Bem	João Gomes	1427661	https://open.spotify.com/track/3QKv1RIrWsLTA63oxscVrZ	3QKv1RIrWsLTA63oxscVrZ
69	Vida Louca	Mc Poze do Rodo	1424780	https://open.spotify.com/track/7IG7laqVpcvIIULrwWP5SA	7IG7laqVpcvIIULrwWP5SA
70	MONTERO (Call Me By Your Name)	Lil Nas X	1408590	https://open.spotify.com/track/1SC5rEoYDGUK4NfG82494W	1SC5rEoYDGUK4NfG82494W
71	Mete Um Block Nele	João Gomes	1360722	https://open.spotify.com/track/1QiZYlh3oZg3zgn8eS99aB	1QiZYlh3oZg3zgn8eS99aB
72	Metade de um Abraço	Zé Vaqueiro	1351244	https://open.spotify.com/track/3ZBVlZVOynUEw2Aphgt2cN	3ZBVlZVOynUEw2Aphgt2cN
73	Sua amiga deu	MC Levin	1349915	https://open.spotify.com/track/142YjJNOuXjzeSDnB1ujw1	142YjJNOuXjzeSDnB1ujw1
74	Woman	Doja Cat	1305775	https://open.spotify.com/track/6Uj1ctrBOjOas8xZXGqKk4	6Uj1ctrBOjOas8xZXGqKk4
75	Bipolar	Mc Davi	1300997	https://open.spotify.com/track/0qxLQ6opocOGyFnlXqJ53x	0qxLQ6opocOGyFnlXqJ53x
76	Menina Se Prepara	Mc Pepeu	1288096	https://open.spotify.com/track/2aqqXrjrPdRHU9uSeRmL3C	2aqqXrjrPdRHU9uSeRmL3C
77	MONEY	LISA	1279591	https://open.spotify.com/track/7hU3IHwjX150XLoTVmjD0q	7hU3IHwjX150XLoTVmjD0q
78	Facas - Ao Vivo	Diego & Victor Hugo	1265995	https://open.spotify.com/track/6Aw11M9NT2tBeEj3mPKrjy	6Aw11M9NT2tBeEj3mPKrjy
79	Sigilo - Ao Vivo	Guilherme & Benuto	1260100	https://open.spotify.com/track/6vnKRiOjUjYT59xl4awHTx	6vnKRiOjUjYT59xl4awHTx
80	Viela	Marcynho Sensação	1252942	https://open.spotify.com/track/297PAlIk1PSDeZFkdC4WIe	297PAlIk1PSDeZFkdC4WIe
81	Não Parei De Sofrer	Gustavo Mioto	1242585	https://open.spotify.com/track/7kwOvJqT8zHXQ4NYUZQ6W2	7kwOvJqT8zHXQ4NYUZQ6W2
82	Need to Know	Doja Cat	1230114	https://open.spotify.com/track/3Vi5XqYrmQgOYBajMWSvCi	3Vi5XqYrmQgOYBajMWSvCi
83	Eu Tenho a Senha	João Gomes	1225193	https://open.spotify.com/track/2YBKO08Wkc3eP5JdUSwng8	2YBKO08Wkc3eP5JdUSwng8
84	My Universe	Coldplay	1216276	https://open.spotify.com/track/46HNZY1i7O6jwTA7Slo2PI	46HNZY1i7O6jwTA7Slo2PI
85	Coração Na Cama - Ao Vivo	Hugo & Guilherme	1209488	https://open.spotify.com/track/7vCvUJyjMxRkPeo19nxmuk	7vCvUJyjMxRkPeo19nxmuk
86	Poesia Acústica 11: Nada Mudou	Pineapple StormTv	1187060	https://open.spotify.com/track/6giaOyDFbE4J8iclhCdW7E	6giaOyDFbE4J8iclhCdW7E
87	Paradigmas	Jorge & Mateus	1185765	https://open.spotify.com/track/17UfXrL7Run3GyZJW4uRjC	17UfXrL7Run3GyZJW4uRjC
88	nada contra (ciúme)	Clarissa	1125521	https://open.spotify.com/track/1YGLrVineKYS0UzvBAA3gH	1YGLrVineKYS0UzvBAA3gH
89	Corte Americano	Filipe Ret	1123566	https://open.spotify.com/track/68qqVn5kHBv4zc45SDGLnh	68qqVn5kHBv4zc45SDGLnh
90	Se Essa Bunda	Costa Gold	1099744	https://open.spotify.com/track/7gMWTBRgB5CZdNDSuweCyr	7gMWTBRgB5CZdNDSuweCyr
91	Melhor Que Muita Gente	Israel & Rodolffo	1092259	https://open.spotify.com/track/2rFQnkqRVcpKkMj1oLPMyb	2rFQnkqRVcpKkMj1oLPMyb
92	ATENÇÃO	PEDRO SAMPAIO	1080138	https://open.spotify.com/track/5AhnPqydkYbZAp4NkyJ7ED	5AhnPqydkYbZAp4NkyJ7ED
93	Quero Ver é Me Esquecer (feat. Jorge) - Ao Vivo	Os Barões Da Pisadinha	1078760	https://open.spotify.com/track/5UmwpS5SHeaKNCA7bGpJRe	5UmwpS5SHeaKNCA7bGpJRe
94	Troca de Calçada	Marília Mendonça	1068684	https://open.spotify.com/track/4AAIAVjSyiq1N7SXKkwXZe	4AAIAVjSyiq1N7SXKkwXZe
95	Lágrimas de Crocodilo	WIU	1066182	https://open.spotify.com/track/3uz2TYNawZPRCFWrz5Gmzh	3uz2TYNawZPRCFWrz5Gmzh
96	Vestido Coladinho	Max e Luan	1048245	https://open.spotify.com/track/1d7AtPeraWVsvI4U1YTHt1	1d7AtPeraWVsvI4U1YTHt1
97	Tiffany	MD Chefe	1045743	https://open.spotify.com/track/0NvVVP3Q0oSbfBUZ48vCHs	0NvVVP3Q0oSbfBUZ48vCHs
98	Vou de Lala	MC Joãozinho VT	1039760	https://open.spotify.com/track/6MQrN9fclpvR4nf0uJrG1x	6MQrN9fclpvR4nf0uJrG1x
99	good 4 u	Olivia Rodrigo	1038965	https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG	4ZtFanR9U6ndgddUvNcjcG
100	Colocando Nela	MC L da Vinte	1036194	https://open.spotify.com/track/5uvEyd73MMFvW2WuEghabn	5uvEyd73MMFvW2WuEghabn
101	Lágrima por Lágrima (feat. Gusttavo Lima) - Ao Vivo	DENNIS	1027168	https://open.spotify.com/track/0KkpG6b73QfIjeZDqjLwxW	0KkpG6b73QfIjeZDqjLwxW
102	Até A Próxima Vida - Ao Vivo	Henrique & Juliano	1024628	https://open.spotify.com/track/1gqZjpNPd6UrV8ZGyKPjDw	1gqZjpNPd6UrV8ZGyKPjDw
103	Uma Ex (Ao Vivo)	Murilo Huff	1018126	https://open.spotify.com/track/7xi4XR5EIOU6OHdIydLMjT	7xi4XR5EIOU6OHdIydLMjT
104	Estelionato Afetivo - Ao Vivo	Douglas & Vinicius	1015305	https://open.spotify.com/track/0m6XpDgZSyqyCg0HKOCaO8	0m6XpDgZSyqyCg0HKOCaO8
105	Set dos Casados	Mc Davi	1010500	https://open.spotify.com/track/2xebCnKCjYWBhJ4Ai8hO5E	2xebCnKCjYWBhJ4Ai8hO5E
106	Bad Habits	Ed Sheeran	1008690	https://open.spotify.com/track/6PQ88X9TkUIAUIZJHW2upE	6PQ88X9TkUIAUIZJHW2upE
107	Happier Than Ever	Billie Eilish	1007776	https://open.spotify.com/track/4RVwu0g32PAqgUiJoXsdF8	4RVwu0g32PAqgUiJoXsdF8
108	Cold Heart - PNAU Remix	Elton John	980149	https://open.spotify.com/track/6zSpb8dQRaw0M1dK8PBwQz	6zSpb8dQRaw0M1dK8PBwQz
109	Watermelon Sugar	Harry Styles	977283	https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY	6UelLqGlWMcVH1E5c4H7lY
110	M4	Teto	975216	https://open.spotify.com/track/07AQkmp456NpEnT8HR7WLy	07AQkmp456NpEnT8HR7WLy
111	Freio da Blazer	L7NNON	974199	https://open.spotify.com/track/6m187iACTSAZDYMaV0klqj	6m187iACTSAZDYMaV0klqj
112	Último Beijo	Bruno & Marrone	970715	https://open.spotify.com/track/56kClQGx58w4meMz1JwQvB	56kClQGx58w4meMz1JwQvB
113	Google da Minha Vida	MC Ryan SP	966296	https://open.spotify.com/track/456hS1uLvaApIdoMyqg9e4	456hS1uLvaApIdoMyqg9e4
114	Tapão Na Raba	Raí Saia Rodada	964678	https://open.spotify.com/track/58pgi1RpcU2fVJsxhm7BIr	58pgi1RpcU2fVJsxhm7BIr
115	Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo	Grupo Menos É Mais	964260	https://open.spotify.com/track/5r9CZJMoMmxio2AnJdxuDS	5r9CZJMoMmxio2AnJdxuDS
116	Antes de Ir	Taty pink	957579	https://open.spotify.com/track/2G3pr93yMNJ2HcL028dTxt	2G3pr93yMNJ2HcL028dTxt
117	Ela Não Vai Voltar	João Gomes	954030	https://open.spotify.com/track/0V671zjVuEoXIQDooIsefn	0V671zjVuEoXIQDooIsefn
118	Água Nos Zói - Ao Vivo	Clayton & Romário	953028	https://open.spotify.com/track/77rIMl1WIrLf4ZDKFYZ4ji	77rIMl1WIrLf4ZDKFYZ4ji
119	Foi Pá Pum	Simone & Simaria	952760	https://open.spotify.com/track/5uztIMqjl5FTZSYDlOBJjV	5uztIMqjl5FTZSYDlOBJjV
120	Blinding Lights	The Weeknd	948422	https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b	0VjIjW4GlUZAMYd2vXMi3b
121	O Ex da Sua Vida	Gusttavo Lima	947764	https://open.spotify.com/track/17Gh6E6eRfAAw7sCgmnkFc	17Gh6E6eRfAAw7sCgmnkFc
122	Baile do Cinga do 12	MC Gontijo	945081	https://open.spotify.com/track/2uLt06E9xCZVPFXg9v794o	2uLt06E9xCZVPFXg9v794o
123	Tipo Gin - Ao Vivo	MC Kevin o Chris	944326	https://open.spotify.com/track/4llr8mcoauwrHBtjGb7F9S	4llr8mcoauwrHBtjGb7F9S
124	Pede Pra Voltar	Cleber & Cauan	940374	https://open.spotify.com/track/5IjLkZBAHwd77I2gAOKZLC	5IjLkZBAHwd77I2gAOKZLC
125	Taca a Xereca pra Mim	MC Kaique da VP	938849	https://open.spotify.com/track/2GqCEJpzmD81AJ2H0Hyz5T	2GqCEJpzmD81AJ2H0Hyz5T
126	Life Goes On	Oliver Tree	933310	https://open.spotify.com/track/0eu4C55hL6x29mmeAjytzC	0eu4C55hL6x29mmeAjytzC
127	Não Sei o Que Lá	Marília Mendonça	924511	https://open.spotify.com/track/28m65cMH7QXHzFnZSTtNHY	28m65cMH7QXHzFnZSTtNHY
128	O Porte da 40	Mc Frog	920628	https://open.spotify.com/track/0wcAfve621R8p3sTQjjJXA	0wcAfve621R8p3sTQjjJXA
129	Apê 1001	BIN	918477	https://open.spotify.com/track/6oVNrpMWlzS6UkQuuM8zHU	6oVNrpMWlzS6UkQuuM8zHU
130	Coração de Isca	Bruno & Marrone	916525	https://open.spotify.com/track/4lHoT8PvMpMg1l5kdxqNmD	4lHoT8PvMpMg1l5kdxqNmD
131	Save Your Tears (with Ariana Grande) (Remix)	The Weeknd	913007	https://open.spotify.com/track/37BZB0z9T8Xu7U3e65qxFy	37BZB0z9T8Xu7U3e65qxFy
132	BONEKINHA	Gloria Groove	912991	https://open.spotify.com/track/79Djb1E319BwnYZ8cEA1mQ	79Djb1E319BwnYZ8cEA1mQ
133	Pingo de Dó - Ao Vivo	Hugo & Guilherme	904435	https://open.spotify.com/track/1a17gIb57XhPj2CMbqYABw	1a17gIb57XhPj2CMbqYABw
134	Motel Afrodite	Marília Mendonça	901596	https://open.spotify.com/track/6WxpU2F5gwTzwYsAalI6nI	6WxpU2F5gwTzwYsAalI6nI
135	Liberdade (Quando o Grave Bate Forte)	Alok	897573	https://open.spotify.com/track/2QLbRVzixE282JSQjBz2DG	2QLbRVzixE282JSQjBz2DG
136	Prefiro Ficar Sem (Ou é Você Ou é Ninguém)	Roger & Gustavo	895982	https://open.spotify.com/track/5HZkmgck2eP8bRVHjo54BI	5HZkmgck2eP8bRVHjo54BI
137	Resumindo - Ao Vivo	Diego & Arnaldo	892425	https://open.spotify.com/track/23s3h5dG3GMZ9oHjR9Eizm	23s3h5dG3GMZ9oHjR9Eizm
138	Fragrância - Remix	MD Chefe	889143	https://open.spotify.com/track/76E9YSvgci2hPaNFy3XZu1	76E9YSvgci2hPaNFy3XZu1
139	THATS WHAT I WANT	Lil Nas X	888487	https://open.spotify.com/track/0e8nrvls4Qqv5Rfa2UhqmO	0e8nrvls4Qqv5Rfa2UhqmO
140	Shivers	Ed Sheeran	882920	https://open.spotify.com/track/75MNhvTCCKsST3YqqUiU9r	75MNhvTCCKsST3YqqUiU9r
141	Have Mercy	Chlöe	875192	https://open.spotify.com/track/5SixeLvPsYpk7qq9lo5xYg	5SixeLvPsYpk7qq9lo5xYg
142	Peaches (feat. Daniel Caesar & Giveon)	Justin Bieber	870069	https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI	4iJyoBOLtHqaGxP12qzhQI
143	penhasco.	Luísa Sonza	864190	https://open.spotify.com/track/5VTqW8raQYnj2avZ27nO2a	5VTqW8raQYnj2avZ27nO2a
144	Briga Feia - Ao Vivo	Henrique & Juliano	861017	https://open.spotify.com/track/7bukHRNgGLRySTJEVvLoIR	7bukHRNgGLRySTJEVvLoIR
145	Levitating (feat. DaBaby)	Dua Lipa	857889	https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF	5nujrmhLynf4yMoMtj8AQF
146	Passarinho Que Som É Esse	DJ TOPO	854695	https://open.spotify.com/track/6nef87NAKR2Au5YCCfnIi9	6nef87NAKR2Au5YCCfnIi9
147	Gaiola - Ao Vivo	Henrique & Juliano	843599	https://open.spotify.com/track/70PwecMUvcdwyunypqGHfQ	70PwecMUvcdwyunypqGHfQ
148	Volume 3 - Ao Vivo	Douglas & Vinicius	834256	https://open.spotify.com/track/6dJJ9OlxyeXenDCgTGdsTR	6dJJ9OlxyeXenDCgTGdsTR
149	Deixa Eu Falar pra Você	Josué Bom de Faixa	832937	https://open.spotify.com/track/0f1xsopmPwjGv5lJooglnD	0f1xsopmPwjGv5lJooglnD
150	Imagine a Cena	Eric Land	826652	https://open.spotify.com/track/7b0W6Ra4fEoTTUWjQW1lpl	7b0W6Ra4fEoTTUWjQW1lpl
151	VIP *-*	Luísa Sonza	817477	https://open.spotify.com/track/2upubCYkDvATo6ZZwHqrp9	2upubCYkDvATo6ZZwHqrp9
152	Ele Não Te Merece	Wesley Safadão	816576	https://open.spotify.com/track/7nsk0cwY5kfxBT21WEzmC0	7nsk0cwY5kfxBT21WEzmC0
153	SORRIA	Luan Santana	810889	https://open.spotify.com/track/4cKn3YjlRNowwNQi5LuZkk	4cKn3YjlRNowwNQi5LuZkk
154	Proteção de Tela	Tarcísio do Acordeon	809547	https://open.spotify.com/track/3v6gYFuAXQcm1EO5yW7yfX	3v6gYFuAXQcm1EO5yW7yfX
155	Coringa	Jão	807046	https://open.spotify.com/track/5j3p2WnU8ha4K4ybaTZ4Hx	5j3p2WnU8ha4K4ybaTZ4Hx
156	Ele É Ele, Eu Sou Eu	Wesley Safadão	803510	https://open.spotify.com/track/7EWXP47VlXKO3r7mNxuWHw	7EWXP47VlXKO3r7mNxuWHw
157	Heat Waves	Glass Animals	800680	https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx	02MWAaffLxlfxAUY7c5dvx
158	Vou falar que não quero	Vitor Fernandes	797955	https://open.spotify.com/track/1wZ59VKgYD5Rho6YYvrjPB	1wZ59VKgYD5Rho6YYvrjPB
159	Kiss Me More (feat. SZA)	Doja Cat	788171	https://open.spotify.com/track/3DarAbFujv6eYNliUTyqtz	3DarAbFujv6eYNliUTyqtz
160	Disco Arranhado - Funk Remix	Malu	785422	https://open.spotify.com/track/2Gjt4rUHBUH0rMKpBg0hF4	2Gjt4rUHBUH0rMKpBg0hF4
161	Alívio	Jessé Aguiar	784864	https://open.spotify.com/track/40KZgKCIvRVIoZqv9lNBoP	40KZgKCIvRVIoZqv9lNBoP
162	Don't Start Now	Dua Lipa	778587	https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62	3PfIrDoz19wz7qK7tYeu62
163	Chamo Teu Vulgo Malvadão	mc jhenny	771016	https://open.spotify.com/track/4mdlehe2znCTAzlFhrOa09	4mdlehe2znCTAzlFhrOa09
164	Joga o Laço	Gabi Martins	753045	https://open.spotify.com/track/3COehAPIuHpBehGkzhzkW5	3COehAPIuHpBehGkzhzkW5
165	Lance Individual	Jorge & Mateus	748720	https://open.spotify.com/track/000RW47rhEkSqjgTrZx7YX	000RW47rhEkSqjgTrZx7YX
166	Ameaça	Paulo Pires	748174	https://open.spotify.com/track/4fSHADbZbhpZCT9oJpxwbP	4fSHADbZbhpZCT9oJpxwbP
167	Aquelas Coisas	João Gomes	745154	https://open.spotify.com/track/5igZy2wLV0KBzS1zvW9am8	5igZy2wLV0KBzS1zvW9am8
168	Não Te Amo	Jão	741398	https://open.spotify.com/track/4NIOFeptzAsbkOUnyBE6FY	4NIOFeptzAsbkOUnyBE6FY
169	pessoa certa hora errada	GIULIA BE	740808	https://open.spotify.com/track/0Rq7EzwIvsVqPPUNM3M4as	0Rq7EzwIvsVqPPUNM3M4as
170	love nwantiti (ah ah ah)	CKay	739877	https://open.spotify.com/track/2Xr1dTzJee307rmrkt8c0g	2Xr1dTzJee307rmrkt8c0g
171	Modo Avião - Ao Vivo	DENNIS	735612	https://open.spotify.com/track/7m9Hr6qAquvk6nNFtBIlM0	7m9Hr6qAquvk6nNFtBIlM0
