Position	TrackName	Artist	Streams	URL	Id
1	Esqueça-Me Se For Capaz	Marília Mendonça	7654886	https://open.spotify.com/track/4qsOrxBv09HhNSpsgMRXdC	4qsOrxBv09HhNSpsgMRXdC
2	Todo Mundo Menos Você	Marília Mendonça	6752729	https://open.spotify.com/track/053zWWZDziDJd3U94x8RuP	053zWWZDziDJd3U94x8RuP
3	Presepada	Marília Mendonça	6096006	https://open.spotify.com/track/3YvE7uo4ffseBoJPh8IhHp	3YvE7uo4ffseBoJPh8IhHp
4	Arranhão - Ao Vivo	Henrique & Juliano	5994995	https://open.spotify.com/track/4u06FbRh6FvV2FQZkouzCw	4u06FbRh6FvV2FQZkouzCw
5	Ameaça	Paulo Pires	5977704	https://open.spotify.com/track/4fSHADbZbhpZCT9oJpxwbP	4fSHADbZbhpZCT9oJpxwbP
6	Vai Lá Em Casa Hoje	George Henrique & Rodrigo	5941592	https://open.spotify.com/track/1c4htMHiolERc0YJvZNdlc	1c4htMHiolERc0YJvZNdlc
7	GALOPA	PEDRO SAMPAIO	5871293	https://open.spotify.com/track/2wG1R0uDFwyobcWzVssC1J	2wG1R0uDFwyobcWzVssC1J
8	Coração Cachorro	Avine Vinny	5741482	https://open.spotify.com/track/2RGIuYTsyyHoOCqW0krvNE	2RGIuYTsyyHoOCqW0krvNE
9	Ela me Falou Que Quer Rave	MC Levin	5333659	https://open.spotify.com/track/0JdkDCdrhMOaeXjIZdeBXN	0JdkDCdrhMOaeXjIZdeBXN
10	Revoada No Colchão	Zé Felipe	4843172	https://open.spotify.com/track/4kGdnA7FzSVsXC29LPghej	4kGdnA7FzSVsXC29LPghej
11	Toma Toma Vapo Vapo	Zé Felipe	4689598	https://open.spotify.com/track/5VTjBl3ddZEiG2LrH4VzyR	5VTjBl3ddZEiG2LrH4VzyR
12	Por Supuesto	Marina Sena	4430106	https://open.spotify.com/track/7xVSNhAUQhUIpwfR6lTOwA	7xVSNhAUQhUIpwfR6lTOwA
13	Ela e Ela	Zé Neto & Cristiano	4346793	https://open.spotify.com/track/7pvrsbBKUQI2QmA74WCJa5	7pvrsbBKUQI2QmA74WCJa5
14	A Maior Saudade - Ao Vivo	Henrique & Juliano	4051736	https://open.spotify.com/track/5Q0ZnQjk4lQpScX7ujswun	5Q0ZnQjk4lQpScX7ujswun
15	Trava na Pose, Chama no Zoom, Dá um Close (feat. Mc Rennan)	DJ Patrick Muniz	3935392	https://open.spotify.com/track/0DsPj89zlY3Us7xb5cXK5h	0DsPj89zlY3Us7xb5cXK5h
16	Nota de Repúdio - Ao Vivo	Gusttavo Lima	3930267	https://open.spotify.com/track/3agFBAMPiIvzfTh7a9Udm6	3agFBAMPiIvzfTh7a9Udm6
17	Bala Love	Mc Anjim	3711170	https://open.spotify.com/track/48Ll1C6qAnP2UjnopQDh4a	48Ll1C6qAnP2UjnopQDh4a
18	Putariazinha	Felipe Amorim	3664966	https://open.spotify.com/track/2jwrYBGz7osKI31v50bS7b	2jwrYBGz7osKI31v50bS7b
19	Motel Afrodite	Marília Mendonça	3356519	https://open.spotify.com/track/6WxpU2F5gwTzwYsAalI6nI	6WxpU2F5gwTzwYsAalI6nI
20	Meu Pedaço de Pecado	João Gomes	3334560	https://open.spotify.com/track/2kJRlOyrxsy7Ot3c5TZ8Q6	2kJRlOyrxsy7Ot3c5TZ8Q6
21	Expectativa x Realidade	Matheus & Kauan	3255890	https://open.spotify.com/track/1wdhj1r7aeWVDUl9d18YKu	1wdhj1r7aeWVDUl9d18YKu
22	Você Beberia Ou Não Beberia?	Zé Neto & Cristiano	3199980	https://open.spotify.com/track/2ixi9HWJw5lnLDmRMsiCS5	2ixi9HWJw5lnLDmRMsiCS5
23	Sem Sentimento	DG e Batidão Stronda	3198811	https://open.spotify.com/track/4XiFqfUXyTwOChvMLKKi0T	4XiFqfUXyTwOChvMLKKi0T
24	Não Me Arranha - Ao Vivo	Gusttavo Lima	3181469	https://open.spotify.com/track/3eq6zwPwN5SAw0rZxNHI22	3eq6zwPwN5SAw0rZxNHI22
25	Não Sei o Que Lá	Marília Mendonça	3095319	https://open.spotify.com/track/28m65cMH7QXHzFnZSTtNHY	28m65cMH7QXHzFnZSTtNHY
26	Cê Tá Preparada - Ao Vivo Em Goiânia / 2021	Tayrone	3091876	https://open.spotify.com/track/1tYJnXtKLoWVIL4lZOouQG	1tYJnXtKLoWVIL4lZOouQG
27	Baby Me Atende	Matheus Fernandes	3044781	https://open.spotify.com/track/1bWBG6IkMnDr3qvCKSvQT7	1bWBG6IkMnDr3qvCKSvQT7
28	Quer Voar	Matuê	3028877	https://open.spotify.com/track/7aZusA4cWXz3Wv9e9uhavz	7aZusA4cWXz3Wv9e9uhavz
29	A QUEDA	Gloria Groove	2801887	https://open.spotify.com/track/2s9BO8c0co0PmgBiUoTT17	2s9BO8c0co0PmgBiUoTT17
30	Rolê	Tarcísio do Acordeon	2796566	https://open.spotify.com/track/50gPsfGHy5OnPauA9455DM	50gPsfGHy5OnPauA9455DM
31	Bota a Mão no Chão	Felipe Cardoso DJ	2789002	https://open.spotify.com/track/3Lw41pfko5XMrsHRtlbo2k	3Lw41pfko5XMrsHRtlbo2k
32	Carinha de Neném	Japãozin	2781442	https://open.spotify.com/track/6T6SDJszPbuMCBpSm3aS3G	6T6SDJszPbuMCBpSm3aS3G
33	Mete a Louca	MC Rogerinho	2680900	https://open.spotify.com/track/62d4BfCTUHdOsARRETHLDz	62d4BfCTUHdOsARRETHLDz
34	MORENA	Luan Santana	2638944	https://open.spotify.com/track/4PQdrXMDHDPl1RczrrlADd	4PQdrXMDHDPl1RczrrlADd
35	Chega E Senta - Ao Vivo	John Amplificado	2610236	https://open.spotify.com/track/2ookQf9qP2qiBuNFnNXyfl	2ookQf9qP2qiBuNFnNXyfl
36	Envolver	Anitta	2573070	https://open.spotify.com/track/3IAfUEeaXRX9s9UdKOJrFI	3IAfUEeaXRX9s9UdKOJrFI
37	Localiza Aí BB	Vitor e Luan	2534343	https://open.spotify.com/track/6fe5D0ivKnpXFMAnoSRjah	6fe5D0ivKnpXFMAnoSRjah
38	Ficha Limpa	Gusttavo Lima	2483196	https://open.spotify.com/track/5SwyN9hzmWjBsINlif8li8	5SwyN9hzmWjBsINlif8li8
39	Tiffany	MD Chefe	2419620	https://open.spotify.com/track/0NvVVP3Q0oSbfBUZ48vCHs	0NvVVP3Q0oSbfBUZ48vCHs
40	Troca de Calçada	Marília Mendonça	2413673	https://open.spotify.com/track/4AAIAVjSyiq1N7SXKkwXZe	4AAIAVjSyiq1N7SXKkwXZe
41	Senta Danada	Zé Felipe	2382593	https://open.spotify.com/track/2R9IrE42Mw4zdUXAEFNiZL	2R9IrE42Mw4zdUXAEFNiZL
42	Parada Louca	Mari Fernandez	2381857	https://open.spotify.com/track/72g37RoelSnovZakG5MwnF	72g37RoelSnovZakG5MwnF
43	INDUSTRY BABY (feat. Jack Harlow)	Lil Nas X	2303802	https://open.spotify.com/track/5Z9KJZvQzH6PFmb8SNkxuk	5Z9KJZvQzH6PFmb8SNkxuk
44	Se For Amor	João Gomes	2300222	https://open.spotify.com/track/5F2xRvRFkxDvqdFtUNAEyw	5F2xRvRFkxDvqdFtUNAEyw
45	Enemy (with JID) - from the series Arcane League of Legends	Imagine Dragons	2283725	https://open.spotify.com/track/1r9xUipOqoNwggBpENDsvJ	1r9xUipOqoNwggBpENDsvJ
46	Fã Clube	Marília Mendonça	2254209	https://open.spotify.com/track/1G0kLIS0hE6uUPlIE9gksp	1G0kLIS0hE6uUPlIE9gksp
47	Easy On Me	Adele	2240793	https://open.spotify.com/track/46IZ0fSY2mpAiktS3KOqds	46IZ0fSY2mpAiktS3KOqds
48	Louis V, Menina Linda	Sidoka	2234362	https://open.spotify.com/track/2jPACjKR21inTnWeo3eHla	2jPACjKR21inTnWeo3eHla
49	Desbloqueado - Ao Vivo	Diego & Victor Hugo	2178757	https://open.spotify.com/track/79Wou8NwYEFzTyDQudjENF	79Wou8NwYEFzTyDQudjENF
50	Acordo - Ao Vivo	Henrique & Juliano	2136123	https://open.spotify.com/track/2jb8HW2CXr4mOJaw7LJyVw	2jb8HW2CXr4mOJaw7LJyVw
51	Aquelas Coisas	João Gomes	2111534	https://open.spotify.com/track/0FqVtQxRD3HsPltldG5v5M	0FqVtQxRD3HsPltldG5v5M
52	Namorando Com Saudade	Jorge & Mateus	2043792	https://open.spotify.com/track/6m84TzSTM5nbwZxIxkYHz6	6m84TzSTM5nbwZxIxkYHz6
53	Eu Fiz o Jogo Virar	Mc Poze do Rodo	1936682	https://open.spotify.com/track/53BkPZwlaLbW77uV9BnJkl	53BkPZwlaLbW77uV9BnJkl
54	Quebrando Protocolo - Ao Vivo	Gusttavo Lima	1935052	https://open.spotify.com/track/0RoVmAeG1dC9U34S6RCCIB	0RoVmAeG1dC9U34S6RCCIB
55	Não Nasceu pra Namorar	MC Zaquin	1792400	https://open.spotify.com/track/6pQKUKBpwr6GhfhcFFFozo	6pQKUKBpwr6GhfhcFFFozo
56	Oi Deus	Hugo & Guilherme	1778634	https://open.spotify.com/track/6JIIejoN31NIn6BJsVS3cu	6JIIejoN31NIn6BJsVS3cu
57	Vestido Coladinho	Max e Luan	1750565	https://open.spotify.com/track/1d7AtPeraWVsvI4U1YTHt1	1d7AtPeraWVsvI4U1YTHt1
58	Vagabundo	Matheus & Kauan	1747035	https://open.spotify.com/track/6Lrzxd7ST5oQ6FYKXKH7Ia	6Lrzxd7ST5oQ6FYKXKH7Ia
59	Zero Saudade - Ao Vivo	Os Barões Da Pisadinha	1740619	https://open.spotify.com/track/1hs2hRwPfyFLoYIf6jY1W7	1hs2hRwPfyFLoYIf6jY1W7
60	Dar uma Namorada - Ao Vivo	Israel & Rodolffo	1736974	https://open.spotify.com/track/2PZmUFZGlUqkYJL0s0Cl6C	2PZmUFZGlUqkYJL0s0Cl6C
61	Água Nos Zói - Ao Vivo	Clayton & Romário	1731402	https://open.spotify.com/track/77rIMl1WIrLf4ZDKFYZ4ji	77rIMl1WIrLf4ZDKFYZ4ji
62	Rasteira - Ao Vivo	Henrique & Juliano	1724612	https://open.spotify.com/track/685gjMmRjwLFrtCWtF2sXo	685gjMmRjwLFrtCWtF2sXo
63	Set dos Casados	Mc Davi	1683822	https://open.spotify.com/track/2xebCnKCjYWBhJ4Ai8hO5E	2xebCnKCjYWBhJ4Ai8hO5E
64	Cena de Amor	Brisa Star	1628415	https://open.spotify.com/track/6RMYuqlTn8777j5arY9zhC	6RMYuqlTn8777j5arY9zhC
65	Groupies	Doode	1578684	https://open.spotify.com/track/3ua3rqwBNmeGeQfcKnA3bT	3ua3rqwBNmeGeQfcKnA3bT
66	Oh My God	Adele	1550398	https://open.spotify.com/track/3Kkjo3cT83cw09VJyrLNwX	3Kkjo3cT83cw09VJyrLNwX
67	Batom de Cereja - Ao Vivo	Israel & Rodolffo	1547601	https://open.spotify.com/track/2MZQAvsA7aZDssppBLRxYp	2MZQAvsA7aZDssppBLRxYp
68	Não, Não Vou	Mari Fernandez	1483522	https://open.spotify.com/track/3jSG8oE8doxDxmpe5GlFee	3jSG8oE8doxDxmpe5GlFee
69	Vamo Tomar Uma	Zé Neto & Cristiano	1453519	https://open.spotify.com/track/452LVnTBjXYW3guqe3xiqI	452LVnTBjXYW3guqe3xiqI
70	ILHA	Luan Santana	1441965	https://open.spotify.com/track/2zvfMwpBdm9zC4zwLWq1Wg	2zvfMwpBdm9zC4zwLWq1Wg
71	STAY (with Justin Bieber)	The Kid LAROI	1417759	https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX	5PjdY0CKGZdEuoNab3yDmX
72	Profissão F0Da	DJ Roca	1415347	https://open.spotify.com/track/2OEz3Dxs9yOEblN5Kk52Sv	2OEz3Dxs9yOEblN5Kk52Sv
73	Passinho Debochado	Dan Ventura	1402832	https://open.spotify.com/track/1tdDDOJRdbo1Uz47D1k62G	1tdDDOJRdbo1Uz47D1k62G
74	Sorte - Ao Vivo	Diego & Victor Hugo	1390078	https://open.spotify.com/track/5CbDKqtF6F6m1KUvsAf2Kf	5CbDKqtF6F6m1KUvsAf2Kf
75	Rei Lacoste	MD Chefe	1380234	https://open.spotify.com/track/1jwEnLN5hMOwotwXfchUaf	1jwEnLN5hMOwotwXfchUaf
76	A Cara do Crime (Nós Incomoda)	Mc Poze do Rodo	1373096	https://open.spotify.com/track/0wRn3ggAY1fIupTaVigdza	0wRn3ggAY1fIupTaVigdza
77	Metade de um Abraço	Zé Vaqueiro	1359365	https://open.spotify.com/track/3ZBVlZVOynUEw2Aphgt2cN	3ZBVlZVOynUEw2Aphgt2cN
78	Para de Me Chamar Pra Trair	Marília Mendonça	1349824	https://open.spotify.com/track/78APwJSo30uWBB5PWROMNw	78APwJSo30uWBB5PWROMNw
79	Graveto - Ao Vivo	Marília Mendonça	1344236	https://open.spotify.com/track/3tc8Z4lGzOIwmIVftsxO6o	3tc8Z4lGzOIwmIVftsxO6o
80	Eu e Eu	Vitor e Luan	1317468	https://open.spotify.com/track/7DETyuwRe61Ab57w90dJ37	7DETyuwRe61Ab57w90dJ37
81	Unha de Gel	Os Barões Da Pisadinha	1310446	https://open.spotify.com/track/0PH49SrRKOFVWF81PobhW6	0PH49SrRKOFVWF81PobhW6
82	Superação Digital	Xand Avião	1310383	https://open.spotify.com/track/6AQqsFYtCQi9m7MJcMjGup	6AQqsFYtCQi9m7MJcMjGup
83	Mustang Preto	Teto	1309321	https://open.spotify.com/track/6Vgn3IEUkWs3d6og029Gtm	6Vgn3IEUkWs3d6og029Gtm
84	love nwantiti (feat. Dj Yo! & AX'EL) - Remix	CKay	1304217	https://open.spotify.com/track/4gvrJnKCKIPiacNsWVQwEU	4gvrJnKCKIPiacNsWVQwEU
85	Cold Heart - PNAU Remix	Elton John	1303646	https://open.spotify.com/track/7rglLriMNBPAyuJOMGwi39	7rglLriMNBPAyuJOMGwi39
86	Meu Bem	João Gomes	1283544	https://open.spotify.com/track/3QKv1RIrWsLTA63oxscVrZ	3QKv1RIrWsLTA63oxscVrZ
87	Mesa Falsa - Ao Vivo	Guilherme & Benuto	1275327	https://open.spotify.com/track/6KBITvbscpEpSIcsOSjww8	6KBITvbscpEpSIcsOSjww8
88	Facas - Ao Vivo	Diego & Victor Hugo	1266255	https://open.spotify.com/track/6Aw11M9NT2tBeEj3mPKrjy	6Aw11M9NT2tBeEj3mPKrjy
89	Você Não Manda Em Mim	Marília Mendonça	1253716	https://open.spotify.com/track/13hyExMFjdAQ6ZsgqLdpSS	13hyExMFjdAQ6ZsgqLdpSS
90	Beggin'	Måneskin	1245729	https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e	3Wrjm47oTz2sjIgck11l5e
91	Menina Se Prepara	Mc Pepeu	1242794	https://open.spotify.com/track/2aqqXrjrPdRHU9uSeRmL3C	2aqqXrjrPdRHU9uSeRmL3C
92	Troca	Jorge & Mateus	1234165	https://open.spotify.com/track/6HV630GY0GT3RN2efFRmbP	6HV630GY0GT3RN2efFRmbP
93	Doutora 3	Mc Kevin	1230259	https://open.spotify.com/track/4DWKtQVURjepn8uzBgmwuv	4DWKtQVURjepn8uzBgmwuv
94	Ficante Fiel	Mad Dogz	1216467	https://open.spotify.com/track/07Kp3cAQRY0iPp4ATMoehM	07Kp3cAQRY0iPp4ATMoehM
95	Faxina (Ao Vivo No Casa Filtr)	Guilherme & Benuto	1193225	https://open.spotify.com/track/73ghohUx3BscZn4hQbD35X	73ghohUx3BscZn4hQbD35X
96	Eu Não Vou Namorar	Marília Mendonça	1190014	https://open.spotify.com/track/4X76i15ANs7rr70xcUn0Ru	4X76i15ANs7rr70xcUn0Ru
97	Uma Ex (Ao Vivo)	Murilo Huff	1183860	https://open.spotify.com/track/7xi4XR5EIOU6OHdIydLMjT	7xi4XR5EIOU6OHdIydLMjT
98	Faking Love (feat. Saweetie)	Anitta	1144334	https://open.spotify.com/track/3V7jLMYvvg4BHi4tmDveNc	3V7jLMYvvg4BHi4tmDveNc
99	Imagine a Cena	Eric Land	1141982	https://open.spotify.com/track/7b0W6Ra4fEoTTUWjQW1lpl	7b0W6Ra4fEoTTUWjQW1lpl
100	All Too Well (10 Minute Version) (Taylor's Version) (From The Vault)	Taylor Swift	1126560	https://open.spotify.com/track/5enxwA8aAbwZbf5qCHORXi	5enxwA8aAbwZbf5qCHORXi
101	Nunca Vai Ser Nós	Murilo Huff	1110648	https://open.spotify.com/track/6KoWlMNCiFdHnzYSX1Ag8q	6KoWlMNCiFdHnzYSX1Ag8q
102	Vida Louca	Mc Poze do Rodo	1105516	https://open.spotify.com/track/7IG7laqVpcvIIULrwWP5SA	7IG7laqVpcvIIULrwWP5SA
103	Só Não Divulga	Fernando & Sorocaba	1095356	https://open.spotify.com/track/3HquWF2pZmWYu3WAEP9Heb	3HquWF2pZmWYu3WAEP9Heb
104	Quem Quer Superar - Ao Vivo	Marcos & Belutti	1088206	https://open.spotify.com/track/7MCKsjVXmUxWaHT0fGMuYh	7MCKsjVXmUxWaHT0fGMuYh
105	Estelionato Afetivo - Ao Vivo	Douglas & Vinicius	1086687	https://open.spotify.com/track/0m6XpDgZSyqyCg0HKOCaO8	0m6XpDgZSyqyCg0HKOCaO8
106	Viela	Marcynho Sensação	1078266	https://open.spotify.com/track/297PAlIk1PSDeZFkdC4WIe	297PAlIk1PSDeZFkdC4WIe
107	Corte Americano	Filipe Ret	1068269	https://open.spotify.com/track/68qqVn5kHBv4zc45SDGLnh	68qqVn5kHBv4zc45SDGLnh
108	Quero Você do Jeito Que Quiser	Marília Mendonça	1063015	https://open.spotify.com/track/64I6t2tuUGnIlaDIzHJ6YI	64I6t2tuUGnIlaDIzHJ6YI
109	Sem Filtro	IZA	1059972	https://open.spotify.com/track/0bfyJd1OWcUUDcexrOn9bz	0bfyJd1OWcUUDcexrOn9bz
110	Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo	Grupo Menos É Mais	1048753	https://open.spotify.com/track/5r9CZJMoMmxio2AnJdxuDS	5r9CZJMoMmxio2AnJdxuDS
111	Deu Meia Noite, Eu Sumi, Geral Soltando Fogos	Mc Delux	1043666	https://open.spotify.com/track/3hycwch1V1aCbKGlcfKg0I	3hycwch1V1aCbKGlcfKg0I
112	Estrelinha - Ao Vivo	Di Paullo & Paulino	1032898	https://open.spotify.com/track/2wf5rkl0KdC5v2QhOmTCMa	2wf5rkl0KdC5v2QhOmTCMa
113	MONTERO (Call Me By Your Name)	Lil Nas X	1032386	https://open.spotify.com/track/1SC5rEoYDGUK4NfG82494W	1SC5rEoYDGUK4NfG82494W
114	Proteção de Tela	Tarcísio do Acordeon	1021350	https://open.spotify.com/track/3v6gYFuAXQcm1EO5yW7yfX	3v6gYFuAXQcm1EO5yW7yfX
115	Woman	Doja Cat	1002645	https://open.spotify.com/track/6Uj1ctrBOjOas8xZXGqKk4	6Uj1ctrBOjOas8xZXGqKk4
116	Mete Um Block Nele	João Gomes	1001406	https://open.spotify.com/track/1QiZYlh3oZg3zgn8eS99aB	1QiZYlh3oZg3zgn8eS99aB
117	Bipolar	Mc Davi	999389	https://open.spotify.com/track/0qxLQ6opocOGyFnlXqJ53x	0qxLQ6opocOGyFnlXqJ53x
118	Mil Motivos	Dilsinho	996516	https://open.spotify.com/track/0Zvw8LOeNjBXZ4JW4Ks7h5	0Zvw8LOeNjBXZ4JW4Ks7h5
119	Se Joga no Passinho	Brisa Star	983885	https://open.spotify.com/track/41pFFOnh1glVNIlrWOpBjb	41pFFOnh1glVNIlrWOpBjb
120	Bebi Liguei - Ao Vivo	Marília Mendonça	983739	https://open.spotify.com/track/3RbXsVQr4jeTxvT35Hssq3	3RbXsVQr4jeTxvT35Hssq3
121	Poesia Acústica 11: Nada Mudou	Pineapple StormTv	982868	https://open.spotify.com/track/6giaOyDFbE4J8iclhCdW7E	6giaOyDFbE4J8iclhCdW7E
122	Coração Na Cama - Ao Vivo	Hugo & Guilherme	975325	https://open.spotify.com/track/7vCvUJyjMxRkPeo19nxmuk	7vCvUJyjMxRkPeo19nxmuk
123	Não Parei De Sofrer	Gustavo Mioto	973379	https://open.spotify.com/track/7kwOvJqT8zHXQ4NYUZQ6W2	7kwOvJqT8zHXQ4NYUZQ6W2
124	MONEY	LISA	972566	https://open.spotify.com/track/7hU3IHwjX150XLoTVmjD0q	7hU3IHwjX150XLoTVmjD0q
125	Será que Dá Certo	Vitor Fernandes	969773	https://open.spotify.com/track/0lSY2zOUEeB5sfSnkw8M9l	0lSY2zOUEeB5sfSnkw8M9l
126	abcdefu	GAYLE	967952	https://open.spotify.com/track/4fouWK6XVHhzl78KzQ1UjL	4fouWK6XVHhzl78KzQ1UjL
127	Se Tá Solteira	FBC	963135	https://open.spotify.com/track/6a5JCYemYOR4lta1mzaetS	6a5JCYemYOR4lta1mzaetS
128	O Porte da 40	Mc Frog	952174	https://open.spotify.com/track/0wcAfve621R8p3sTQjjJXA	0wcAfve621R8p3sTQjjJXA
129	Pegada de Malvado	Mc Danone	952114	https://open.spotify.com/track/2Ho2vEEJAZOAnpxl9GsFYR	2Ho2vEEJAZOAnpxl9GsFYR
130	Need to Know	Doja Cat	948464	https://open.spotify.com/track/3Vi5XqYrmQgOYBajMWSvCi	3Vi5XqYrmQgOYBajMWSvCi
131	SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy)	Amaarae	944874	https://open.spotify.com/track/09gysnJpfQ3ublBmJDfcEC	09gysnJpfQ3ublBmJDfcEC
132	Fragrância - Remix	MD Chefe	943615	https://open.spotify.com/track/76E9YSvgci2hPaNFy3XZu1	76E9YSvgci2hPaNFy3XZu1
133	Vou de Lala	MC Joãozinho VT	941088	https://open.spotify.com/track/6MQrN9fclpvR4nf0uJrG1x	6MQrN9fclpvR4nf0uJrG1x
134	Quero Ver é Me Esquecer (feat. Jorge) - Ao Vivo	Os Barões Da Pisadinha	926179	https://open.spotify.com/track/5UmwpS5SHeaKNCA7bGpJRe	5UmwpS5SHeaKNCA7bGpJRe
135	Não Tô Te Alugando	Humberto & Ronaldo	925201	https://open.spotify.com/track/03D8hNCVDBzQPCHHam1Q16	03D8hNCVDBzQPCHHam1Q16
136	Blinding Lights	The Weeknd	918917	https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b	0VjIjW4GlUZAMYd2vXMi3b
137	Me Ame Mais	Jorge & Mateus	918179	https://open.spotify.com/track/4iavXH4dDUMA8yAabnUhSI	4iavXH4dDUMA8yAabnUhSI
138	A Lua - Spotify Singles	Teto	917807	https://open.spotify.com/track/2sSbQIX5cDgtzJAXnLqHpV	2sSbQIX5cDgtzJAXnLqHpV
139	De Garrafa A Pior - Ao Vivo	Henrique & Juliano	915222	https://open.spotify.com/track/6FaJ8kDyy4SDJpLPwAo9gE	6FaJ8kDyy4SDJpLPwAo9gE
140	Watermelon Sugar	Harry Styles	908782	https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY	6UelLqGlWMcVH1E5c4H7lY
141	Não Quer Chifre	Mc Frog	905988	https://open.spotify.com/track/7Ls0AYtBWAJtt7iORFc6zC	7Ls0AYtBWAJtt7iORFc6zC
142	Shivers	Ed Sheeran	896477	https://open.spotify.com/track/50nfwKoDiSYg8zOCREWAm5	50nfwKoDiSYg8zOCREWAm5
143	Modo Avião - Ao Vivo	DENNIS	890835	https://open.spotify.com/track/7m9Hr6qAquvk6nNFtBIlM0	7m9Hr6qAquvk6nNFtBIlM0
144	Faz Amor Comigo Só Hoje	Israel & Rodolffo	889859	https://open.spotify.com/track/5ItttPiqUksUE240dJ9DT6	5ItttPiqUksUE240dJ9DT6
145	O Ex da Sua Vida	Gusttavo Lima	881517	https://open.spotify.com/track/17Gh6E6eRfAAw7sCgmnkFc	17Gh6E6eRfAAw7sCgmnkFc
146	ATENÇÃO	PEDRO SAMPAIO	880289	https://open.spotify.com/track/5AhnPqydkYbZAp4NkyJ7ED	5AhnPqydkYbZAp4NkyJ7ED
147	Foi Pá Pum	Simone & Simaria	874522	https://open.spotify.com/track/5uztIMqjl5FTZSYDlOBJjV	5uztIMqjl5FTZSYDlOBJjV
148	Freio da Blazer	L7NNON	873856	https://open.spotify.com/track/6m187iACTSAZDYMaV0klqj	6m187iACTSAZDYMaV0klqj
149	My Universe	Coldplay	870181	https://open.spotify.com/track/46HNZY1i7O6jwTA7Slo2PI	46HNZY1i7O6jwTA7Slo2PI
150	Até A Próxima Vida - Ao Vivo	Henrique & Juliano	869684	https://open.spotify.com/track/1gqZjpNPd6UrV8ZGyKPjDw	1gqZjpNPd6UrV8ZGyKPjDw
151	Coração de Isca	Bruno & Marrone	866971	https://open.spotify.com/track/4lHoT8PvMpMg1l5kdxqNmD	4lHoT8PvMpMg1l5kdxqNmD
152	Vou Encher de Leite e Vou Mandar Pros Alemão - Eletrofunk	Mc Th	863449	https://open.spotify.com/track/2EO2Ygkb3rjxExkpStXvyK	2EO2Ygkb3rjxExkpStXvyK
153	Passatempo	Wesley Safadão	862890	https://open.spotify.com/track/3ibiPPqHxdmX4nNp4kNHE9	3ibiPPqHxdmX4nNp4kNHE9
154	Bad Habits	Ed Sheeran	849476	https://open.spotify.com/track/3rmo8F54jFF8OgYsqTxm5d	3rmo8F54jFF8OgYsqTxm5d
