rank	uri	artist_names	track_name	source	peak_rank	previous_rank	days_on_chart	streams	ID
1	spotify:track:3Ghyp3X5Ua9ypHnBIgOObI	Henrique & Juliano	Liberdade Provisória - Live - Ibirapuera / 2019	Virgin Music Label And Artist Services (S&D)	1	1	96	634665	3Ghyp3X5Ua9ypHnBIgOObI
2	spotify:track:3tv697PZNnaQN0Mn2zGhS5	Gusttavo Lima	A Gente Fez Amor - Ao Vivo	Sony Music Entertainment	2	2	96	532661	3tv697PZNnaQN0Mn2zGhS5
3	spotify:track:3tc8Z4lGzOIwmIVftsxO6o	Marília Mendonça	Graveto - Ao Vivo	Som Livre	3	3	61	482420	3tc8Z4lGzOIwmIVftsxO6o
4	spotify:track:5W1kqz2l1lDX77DXBMeXZg	Matheus & Kauan	Litrão - Ao Vivo Em Recife / 2020	Universal Music Ltda.	3	4	40	479678	5W1kqz2l1lDX77DXBMeXZg
5	spotify:track:1K7WzjKDcDdVbKNGrB0gej	Major Lazer, MC Lan, Anitta, BEAM	Rave de Favela (feat. BEAM)	WM Brazil	4	5	25	460966	1K7WzjKDcDdVbKNGrB0gej
6	spotify:track:4lKuzrdZrJuCAedbIslF3A	PEDRO SAMPAIO, Felipe Original, JS o Mão de Ouro	SENTADÃO	WM Brazil	2	6	110	428322	4lKuzrdZrJuCAedbIslF3A
7	spotify:track:1rgnBhdG2JDFTbYkYRZAku	Tones And I	Dance Monkey	Elektra (NEK)	5	7	170	419763	1rgnBhdG2JDFTbYkYRZAku
8	spotify:track:63SHcJzckFykS8faA5zojY	MC Ingryd, DJ Henrique da VK	Vem Me Satisfazer	MC Ingryd	4	10	98	394154	63SHcJzckFykS8faA5zojY
9	spotify:track:2PWjKmjyTZeDpmOUa3a5da	Jorge & Mateus	Cheirosa - Ao Vivo	Som Livre	3	8	152	391232	2PWjKmjyTZeDpmOUa3a5da
10	spotify:track:4HUZBG98TYbxSR9V1V2DWS	Thiaguinho MT, Mila, JS o Mão de Ouro	Tudo Ok	Sony Music Entertainment	1	9	72	389407	4HUZBG98TYbxSR9V1V2DWS
11	spotify:track:3J5Pu25BODMex4Jpy4l6FL	Luíza & Maurílio, Zé Neto & Cristiano	S de Saudade	Som Livre	7	11	131	376546	3J5Pu25BODMex4Jpy4l6FL
12	spotify:track:6WrI0LAC5M1Rw2MnX2ZvEg	Dua Lipa	Don't Start Now	Warner Records	12	12	131	371927	6WrI0LAC5M1Rw2MnX2ZvEg
13	spotify:track:2Q9TaUXNM4mNSCgJjbmsJe	Zé Neto & Cristiano	Bebi Minha Bicicleta (Coração Falido) - Ao Vivo	Som Livre	4	13	103	362299	2Q9TaUXNM4mNSCgJjbmsJe
14	spotify:track:5L8ZEyIdZ2KE4Wf51SsuOF	Gustavo Mioto	Com Ou Sem Mim - Ao Vivo	Universal Music Ltda.	5	14	110	353711	5L8ZEyIdZ2KE4Wf51SsuOF
15	spotify:track:3GmJxfnUDrIs1iCfKUELFz	Marília Mendonça	Supera - Ao Vivo	Som Livre	1	15	208	332744	3GmJxfnUDrIs1iCfKUELFz
16	spotify:track:2bPtwnrpFNEe8N7Q85kLHw	Anitta, Lexa, Luísa Sonza, Rebecca	Combatchy (feat. MC Rebecca)	WM Brazil	1	16	112	325952	2bPtwnrpFNEe8N7Q85kLHw
17	spotify:track:1uryupl9hqVZYurJwH4G9k	Guilherme & Benuto	3 Batidas - Ao Vivo	Sony Music Entertainment	8	17	199	321022	1uryupl9hqVZYurJwH4G9k
18	spotify:track:7o9LwQmTuIDm4LyyHFIWul	Henrique & Juliano	Volta Por Baixo - Ao Vivo	Virgin Music Label And Artist Services (S&D)	16	18	61	313752	7o9LwQmTuIDm4LyyHFIWul
19	spotify:track:7Ac3BmqTQoLdAt7HtZyfgN	DENNIS, Mc Don Juan	Te Prometo	Sony Music Entertainment	19	19	32	312756	7Ac3BmqTQoLdAt7HtZyfgN
20	spotify:track:2MOq63fxuFLYQM3CsDcFs1	GIULIA BE	menina solta	WM Brazil	10	20	155	305811	2MOq63fxuFLYQM3CsDcFs1
21	spotify:track:5F8ffc8KWKNawllr5WsW0r	Dadá Boladão, Tati Zaqui, OIK	Surtada - Remix Brega Funk	Sony Music Entertainment	1	21	163	296111	5F8ffc8KWKNawllr5WsW0r
22	spotify:track:4p8pEdPYOQLzJUKYrLOacy	WC no Beat, PEDRO SAMPAIO, FP do Trem Bala	BALANÇA (feat. Pedro Sampaio)	Sony Music Entertainment	21	23	40	290678	4p8pEdPYOQLzJUKYrLOacy
23	spotify:track:6QwFUcPc5nhsqZuhXUYtV7	Jorge & Mateus	Tijolão - Ao Vivo	Som Livre	1	22	292	288451	6QwFUcPc5nhsqZuhXUYtV7
24	spotify:track:6lK3nCiigk34SGqEjpQoqO	Maiara & Maraisa	Aí Eu Bebo - Ao Vivo	Som Livre	13	25	145	272788	6lK3nCiigk34SGqEjpQoqO
25	spotify:track:1MmS7UIy3J1BTxfGCRvVqN	Gusttavo Lima	Carreira Solo - Ao Vivo	Sony Music Entertainment	21	24	131	268962	1MmS7UIy3J1BTxfGCRvVqN
26	spotify:track:4j2bK4fnc2s6GyVmhJsJhk	Henrique & Juliano	Briga Feia - Ao Vivo	Virgin Music Label And Artist Services (S&D)	24	26	89	264796	4j2bK4fnc2s6GyVmhJsJhk
27	spotify:track:14kRWkCWBYfQqILflEcpSJ	Lexa, PEDRO SAMPAIO	Chama Ela (feat. Pedro Sampaio)	Som Livre	5	29	168	255185	14kRWkCWBYfQqILflEcpSJ
28	spotify:track:15Dl8e6gdR0I1IQn0M4SGi	Simone & Simaria	Amoreco	Universal Music Ltda.	28	31	26	251574	15Dl8e6gdR0I1IQn0M4SGi
29	spotify:track:7yYsyXQa2JgbyL9fkEiUNt	Pabllo Vittar	Amor de Que	Sony Music Entertainment	11	30	131	251098	7yYsyXQa2JgbyL9fkEiUNt
30	spotify:track:0RaIjuKU5hudMteEXwr4RS	Jorge & Mateus	Ranking	Som Livre	21	28	5	245448	0RaIjuKU5hudMteEXwr4RS
31	spotify:track:1AfNdxHdE4OLcnQUyC6j3i	MC JottaPê, MC Kekel, MC Kevinho	Eterna Sacanagem	KondZilla Records	19	33	145	241434	1AfNdxHdE4OLcnQUyC6j3i
32	spotify:track:17Ryox5vWKp92IDW87C5PI	Gusttavo Lima	Quem Traiu Levou - Ao Vivo	Sony Music Entertainment	14	32	181	237490	17Ryox5vWKp92IDW87C5PI
33	spotify:track:72xB2J9ZeBl0Rzxq2XmzdY	João Gustavo e Murilo, Analaga	Lençol Dobrado	WM Brazil	2	35	492	230228	72xB2J9ZeBl0Rzxq2XmzdY
34	spotify:track:3Uq45ipGutypFPmETfaoaH	MC Du Black, DJ 2F	Gaiola É o Troco	EP MIX Editora	1	36	226	226097	3Uq45ipGutypFPmETfaoaH
35	spotify:track:5fY9bVl1Wj4PIM3wnduWop	Marília Mendonça	Serenata - Ao Vivo	Som Livre	14	34	299	225880	5fY9bVl1Wj4PIM3wnduWop
36	spotify:track:2qD7VoDYcrAPY0cVEfpsR5	Anitta, Marília Mendonça	Some que ele vem atrás	WM Brazil	2	27	133	224536	2qD7VoDYcrAPY0cVEfpsR5
37	spotify:track:2RMOwSvOGQyy985Vx4VSGQ	LUDMILLA, Topo La Maskara, Walshy Fire	Verdinha	WM Brazil	8	37	103	223847	2RMOwSvOGQyy985Vx4VSGQ
38	spotify:track:146Vb458Y5RbqEa0fYFPzm	Felipe Araújo	Mentira - Ao Vivo	Universal Music Ltda.	38	65	99	219802	146Vb458Y5RbqEa0fYFPzm
39	spotify:track:0nbXyq5TXYPCO7pr3N8S4I	Roddy Ricch	The Box	Atlantic Records	38	38	60	219370	0nbXyq5TXYPCO7pr3N8S4I
40	spotify:track:5FFpRbsH9WDYNoLauRAHpj	MC Kevinho, Dadá Boladão, MC JottaPê	Paredão	WM Brazil	18	39	79	216343	5FFpRbsH9WDYNoLauRAHpj
41	spotify:track:5dKesZwp6deuhEeW8F1UEi	Felipe Original, MC Kevin o Chris, Sodré, JS o Mão de Ouro	Hit Contagiante	Tudo Nosso Produtora	1	41	225	211339	5dKesZwp6deuhEeW8F1UEi
42	spotify:track:5q0NlM6Pm8Pp3orq7zGiRn	Matheus & Kauan, Jorge & Mateus	Quarta Cadeira - Ao Vivo	Universal Music Ltda.	9	40	355	210522	5q0NlM6Pm8Pp3orq7zGiRn
43	spotify:track:3vSXPjfcebTt5mB8DXHWM6	Wesley Safadão	Dois Lados	Som Livre	38	42	215	205895	3vSXPjfcebTt5mB8DXHWM6
44	spotify:track:5n8Y78Pl5q8lqS7sJP61qw	Diego & Arnaldo	Relógio Parado (Ao Vivo)	Sony Music Entertainment	37	43	146	204479	5n8Y78Pl5q8lqS7sJP61qw
45	spotify:track:2PqPSf3gtTED79rWGwVtYg	Diego & Victor Hugo	Áudio - Ao Vivo em Brasília	Sony Music Entertainment	30	44	242	204185	2PqPSf3gtTED79rWGwVtYg
46	spotify:track:0sf12qNH5qcw8qpgymFOqD	The Weeknd	Blinding Lights	Republic Records	45	49	74	201873	0sf12qNH5qcw8qpgymFOqD
47	spotify:track:3WjSkl7VDWY1prwJw7dSG0	Zé Neto & Cristiano	Barzinho Aleatório - Ao Vivo	Som Livre	43	45	96	198753	3WjSkl7VDWY1prwJw7dSG0
