,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,ID,compound,neg,neu,pos
0,1,spotify:track:3tv697PZNnaQN0Mn2zGhS5,Gusttavo Lima,A Gente Fez Amor - Ao Vivo,Sony Music Entertainment,1,1,22,4325210,3tv697PZNnaQN0Mn2zGhS5,0.9946,0.029,0.823,0.148
1,2,spotify:track:3Ghyp3X5Ua9ypHnBIgOObI,Henrique & Juliano,Liberdade Provisória - Live - Ibirapuera / 2019,Virgin Music Label And Artist Services (S&D),1,3,22,3391548,3Ghyp3X5Ua9ypHnBIgOObI,-0.6808,0.023,0.977,0.0
2,3,spotify:track:3PfIrDoz19wz7qK7tYeu62,Dua Lipa,Don't Start Now,Warner Records,2,2,27,3217604,3PfIrDoz19wz7qK7tYeu62,-0.9873,0.129,0.839,0.032
3,4,spotify:track:2WlZuBDgLfT7Kc0admhFdg,Luísa Sonza,BRABA,Universal Music Ltda.,2,4,7,2920387,2WlZuBDgLfT7Kc0admhFdg,-0.5267,0.017,0.983,0.0
4,5,spotify:track:3tc8Z4lGzOIwmIVftsxO6o,Marília Mendonça,Graveto - Ao Vivo,Som Livre,3,7,17,2757811,3tc8Z4lGzOIwmIVftsxO6o,0.34,0.015,0.968,0.017
5,6,spotify:track:60wF0XnX7A0jVpDNA5v8vi,"Vytinho NG, Bianca",Tudo no Sigilo,Vytinho Ng,5,5,7,2741553,60wF0XnX7A0jVpDNA5v8vi,-0.8642,0.03,0.97,0.0
6,7,spotify:track:5W1kqz2l1lDX77DXBMeXZg,Matheus & Kauan,Litrão - Ao Vivo Em Recife / 2020,Universal Music Ltda.,3,8,14,2731414,5W1kqz2l1lDX77DXBMeXZg,-0.7989,0.029,0.971,0.0
7,8,spotify:track:1K7WzjKDcDdVbKNGrB0gej,"Major Lazer, MC Lan, Anitta, BEAM",Rave de Favela (feat. BEAM),WM Brazil,3,6,12,2488292,1K7WzjKDcDdVbKNGrB0gej,-0.9959,0.211,0.724,0.065
8,9,spotify:track:3J5Pu25BODMex4Jpy4l6FL,"Luíza & Maurílio, Zé Neto & Cristiano",S de Saudade,Som Livre,7,9,27,2477923,3J5Pu25BODMex4Jpy4l6FL,0.0,0.0,1.0,0.0
9,10,spotify:track:0RaIjuKU5hudMteEXwr4RS,Jorge & Mateus,Ranking,Som Livre,10,13,9,2388394,0RaIjuKU5hudMteEXwr4RS,-0.89,0.045,0.955,0.0
10,11,spotify:track:24Yi9hE78yPEbZ4kxyoXAI,"SAINt JHN, Imanbek",Roses - Imanbek Remix,Columbia/B1 Recordings,11,14,10,2305989,24Yi9hE78yPEbZ4kxyoXAI,-0.9724,0.11,0.825,0.065
11,12,spotify:track:7Ac3BmqTQoLdAt7HtZyfgN,"DENNIS, Mc Don Juan",Te Prometo,Sony Music Entertainment,9,12,13,2147554,7Ac3BmqTQoLdAt7HtZyfgN,-0.9874,0.021,0.965,0.013
12,13,spotify:track:2Q9TaUXNM4mNSCgJjbmsJe,Zé Neto & Cristiano,Bebi Minha Bicicleta (Coração Falido) - Ao Vivo,Som Livre,7,11,23,2146585,2Q9TaUXNM4mNSCgJjbmsJe,0.0,0.0,1.0,0.0
13,14,spotify:track:6nI98wtHOJAYSASq22TCYu,Luan Santana,água com açúcar - ao vivo,Som Livre,10,10,8,2143761,6nI98wtHOJAYSASq22TCYu,0.9809,0.018,0.859,0.123
14,15,spotify:track:7o9LwQmTuIDm4LyyHFIWul,Henrique & Juliano,Volta Por Baixo - Ao Vivo,Virgin Music Label And Artist Services (S&D),13,16,17,2116158,7o9LwQmTuIDm4LyyHFIWul,0.9798,0.0,0.907,0.093
15,16,spotify:track:5L8ZEyIdZ2KE4Wf51SsuOF,Gustavo Mioto,Com Ou Sem Mim - Ao Vivo,Universal Music Ltda.,6,15,24,2044105,5L8ZEyIdZ2KE4Wf51SsuOF,0.8541,0.0,0.963,0.037
16,17,spotify:track:2PWjKmjyTZeDpmOUa3a5da,Jorge & Mateus,Cheirosa - Ao Vivo,Som Livre,3,19,30,1983918,2PWjKmjyTZeDpmOUa3a5da,-0.5267,0.02,0.98,0.0
17,18,spotify:track:146Vb458Y5RbqEa0fYFPzm,Felipe Araújo,Mentira - Ao Vivo,Universal Music Ltda.,18,27,23,1880597,146Vb458Y5RbqEa0fYFPzm,0.0,0.0,1.0,0.0
18,19,spotify:track:7eJMfftS33KTjuF7lTsMCx,"Powfu, beabadoobee",death bed (coffee for your head),Columbia,19,25,8,1863112,7eJMfftS33KTjuF7lTsMCx,0.9925,0.033,0.859,0.108
19,20,spotify:track:1rgnBhdG2JDFTbYkYRZAku,Tones And I,Dance Monkey,Elektra (NEK),5,18,34,1848734,1rgnBhdG2JDFTbYkYRZAku,0.0387,0.023,0.946,0.03
20,21,spotify:track:1uryupl9hqVZYurJwH4G9k,Guilherme & Benuto,3 Batidas - Ao Vivo,Sony Music Entertainment,9,23,37,1826908,1uryupl9hqVZYurJwH4G9k,0.0,0.083,0.856,0.061
21,22,spotify:track:3GmJxfnUDrIs1iCfKUELFz,Marília Mendonça,Supera - Ao Vivo,Som Livre,1,24,38,1779099,3GmJxfnUDrIs1iCfKUELFz,0.8402,0.0,0.964,0.036
22,23,spotify:track:4lKuzrdZrJuCAedbIslF3A,"PEDRO SAMPAIO, Felipe Original, JS o Mão de Ouro",SENTADÃO,WM Brazil,2,17,24,1770648,4lKuzrdZrJuCAedbIslF3A,0.5696,0.06,0.867,0.073
23,24,spotify:track:3WjSkl7VDWY1prwJw7dSG0,Zé Neto & Cristiano,Barzinho Aleatório - Ao Vivo,Som Livre,22,22,22,1720435,3WjSkl7VDWY1prwJw7dSG0,-0.5267,0.021,0.979,0.0
24,25,spotify:track:5LpLYzpV0HWKI2DlPmNywg,"Wesley Safadão, Zé Neto & Cristiano",Despedida - Ao Vivo,Som Livre,25,36,5,1678970,5LpLYzpV0HWKI2DlPmNywg,-0.9388,0.049,0.951,0.0
25,26,spotify:track:63SHcJzckFykS8faA5zojY,"MC Ingryd, DJ Henrique da VK",Vem Me Satisfazer,MC Ingryd,5,26,22,1670035,63SHcJzckFykS8faA5zojY,-0.9718,0.066,0.934,0.0
26,27,spotify:track:2PqPSf3gtTED79rWGwVtYg,Diego & Victor Hugo,Áudio - Ao Vivo em Brasília,Sony Music Entertainment,27,35,43,1654948,2PqPSf3gtTED79rWGwVtYg,0.0,0.0,1.0,0.0
27,28,spotify:track:0GrEqRHf5FioT1hOB8PBxZ,Marília Mendonça,Vira Homem,Som Livre,28,-1,1,1648914,0GrEqRHf5FioT1hOB8PBxZ,0.6808,0.009,0.954,0.037
28,29,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,Blinding Lights,Republic Records,26,28,18,1642677,0VjIjW4GlUZAMYd2vXMi3b,0.0,0.0,1.0,0.0
29,30,spotify:track:017PF4Q3l4DBUiWoXk4OWT,Dua Lipa,Break My Heart,Warner Records,15,20,6,1623880,017PF4Q3l4DBUiWoXk4OWT,0.9992,0.065,0.698,0.236
30,31,spotify:track:466cKvZn1j45IpxDdYZqdA,Drake,Toosie Slide,OVO,31,38,5,1559621,466cKvZn1j45IpxDdYZqdA,-0.4516,0.115,0.764,0.121
31,32,spotify:track:67mqU3FeErlvWwsxnMfvQo,"MC Du Black, Delacruz",Tudo Aconteceu,Universal Music Ltda.,32,34,6,1555548,67mqU3FeErlvWwsxnMfvQo,-0.9413,0.05,0.95,0.0
32,33,spotify:track:5PNvgiKSwMdjBsDsgFCFLX,"Maverick Sabre, Jorja Smith, Vintage Culture, Slow Motion",Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix,Spinnin' Deep,33,50,5,1528763,5PNvgiKSwMdjBsDsgFCFLX,0.863,0.054,0.872,0.074
33,34,spotify:track:4p8pEdPYOQLzJUKYrLOacy,"WC no Beat, PEDRO SAMPAIO, FP do Trem Bala",BALANÇA (feat. Pedro Sampaio),Sony Music Entertainment,10,29,14,1513977,4p8pEdPYOQLzJUKYrLOacy,-0.5803,0.018,0.982,0.0
34,35,spotify:track:2MOq63fxuFLYQM3CsDcFs1,GIULIA BE,menina solta,WM Brazil,15,31,31,1498731,2MOq63fxuFLYQM3CsDcFs1,0.2244,0.015,0.973,0.013
35,36,spotify:track:2Ou6UYuUbNyqwXxRDSeFRf,Maiara & Maraisa,Aí Eu Bebo - Ao Vivo,Som Livre,17,32,29,1496321,2Ou6UYuUbNyqwXxRDSeFRf,0.0,0.0,1.0,0.0
36,37,spotify:track:4j2bK4fnc2s6GyVmhJsJhk,Henrique & Juliano,Briga Feia - Ao Vivo,Virgin Music Label And Artist Services (S&D),26,30,21,1467813,4j2bK4fnc2s6GyVmhJsJhk,-0.5267,0.018,0.982,0.0
37,38,spotify:track:39Yp9wwQiSRIDOvrVg7mbk,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,Cactus Jack / Epic,21,21,2,1443505,39Yp9wwQiSRIDOvrVg7mbk,0.9874,0.062,0.749,0.189
38,39,spotify:track:2bPtwnrpFNEe8N7Q85kLHw,"Anitta, Lexa, Luísa Sonza, Rebecca",Combatchy (feat. MC Rebecca),WM Brazil,1,33,25,1402350,2bPtwnrpFNEe8N7Q85kLHw,-0.9637,0.061,0.939,0.0
39,40,spotify:track:08Sd5vVcIH3uKeAiaJdoYj,Lauana Prado,Viva Voz - Ao Vivo Em São Paulo / 2019,Universal Music Ltda.,37,37,9,1386577,08Sd5vVcIH3uKeAiaJdoYj,0.8625,0.038,0.858,0.104
40,41,spotify:track:6QwFUcPc5nhsqZuhXUYtV7,Jorge & Mateus,Tijolão - Ao Vivo,Som Livre,1,43,50,1330939,6QwFUcPc5nhsqZuhXUYtV7,0.0,0.0,1.0,0.0
41,42,spotify:track:5fY9bVl1Wj4PIM3wnduWop,Marília Mendonça,Serenata - Ao Vivo,Som Livre,16,41,51,1315012,5fY9bVl1Wj4PIM3wnduWop,0.0,0.0,1.0,0.0
42,43,spotify:track:0uaR51nHWtVrVPOFPeGyDq,Eduardo Costa,Ainda Tô Aí - Ao Vivo,Talismã Music,43,51,3,1307307,0uaR51nHWtVrVPOFPeGyDq,0.9186,0.0,0.915,0.085
43,44,spotify:track:72xB2J9ZeBl0Rzxq2XmzdY,"João Gustavo e Murilo, Analaga",Lençol Dobrado,WM Brazil,2,44,79,1296018,72xB2J9ZeBl0Rzxq2XmzdY,0.0,0.0,1.0,0.0
44,45,spotify:track:4HUZBG98TYbxSR9V1V2DWS,"Thiaguinho MT, Mila, JS o Mão de Ouro",Tudo Ok,Sony Music Entertainment,2,40,19,1278093,4HUZBG98TYbxSR9V1V2DWS,-0.889,0.063,0.906,0.032
45,46,spotify:track:17Ryox5vWKp92IDW87C5PI,Gusttavo Lima,Quem Traiu Levou - Ao Vivo,Sony Music Entertainment,16,45,34,1277469,17Ryox5vWKp92IDW87C5PI,-0.1531,0.025,0.96,0.015
46,47,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,Roddy Ricch,The Box,Atlantic Records,32,48,17,1255078,0nbXyq5TXYPCO7pr3N8S4I,-0.9883,0.118,0.814,0.068
47,48,spotify:track:1MmS7UIy3J1BTxfGCRvVqN,Gusttavo Lima,Carreira Solo - Ao Vivo,Sony Music Entertainment,25,47,27,1247526,1MmS7UIy3J1BTxfGCRvVqN,0.0,0.0,1.0,0.0
48,49,spotify:track:5q0NlM6Pm8Pp3orq7zGiRn,"Matheus & Kauan, Jorge & Mateus",Quarta Cadeira - Ao Vivo,Universal Music Ltda.,10,53,59,1209504,5q0NlM6Pm8Pp3orq7zGiRn,0.0,0.0,1.0,0.0
49,50,spotify:track:5n8Y78Pl5q8lqS7sJP61qw,Diego & Arnaldo,Relógio Parado (Ao Vivo),Sony Music Entertainment,38,54,29,1140373,5n8Y78Pl5q8lqS7sJP61qw,0.0,0.0,1.0,0.0
50,51,spotify:track:1Nmcs8zk7LfcvHRgLtTM5J,"Orochi, Papatinho",Amor de Fim de Noite,Mainstreet Records,51,66,26,1139565,1Nmcs8zk7LfcvHRgLtTM5J,0.9948,0.004,0.908,0.088
51,52,spotify:track:3ZROq16fQ1o2dWEGkHPHkJ,"Yasmin Santos, Wesley Safadão",Saudade em Gotas (feat. Wesley Safadão) - Ao Vivo,Sony Music Entertainment,35,46,34,1074676,3ZROq16fQ1o2dWEGkHPHkJ,0.0,0.0,1.0,0.0
52,53,spotify:track:3oqC4Ta40ft6NnTJwcUTdi,"Rashid, Lukinhas, Emicida",Pipa Voada (feat. Emicida),Sony Music Entertainment,53,58,9,1071583,3oqC4Ta40ft6NnTJwcUTdi,0.0,0.0,1.0,0.0
53,54,spotify:track:6gBFPUFcJLzWGx4lenP6h2,Travis Scott,goosebumps,Epic/Grand Hustle,42,42,11,1065847,6gBFPUFcJLzWGx4lenP6h2,0.0,0.0,1.0,0.0
54,55,spotify:track:2uhBCMHwS3SATOHIgM2KPF,Zé Neto & Cristiano,Textão - Ao Vivo,Som Livre,47,52,10,1055117,2uhBCMHwS3SATOHIgM2KPF,0.0,0.0,1.0,0.0
55,56,spotify:track:1U3tv41tFRgOfbytpuYQrR,Zé Neto & Cristiano,Ferida Curada,Som Livre,6,56,42,1026213,1U3tv41tFRgOfbytpuYQrR,0.9682,0.0,0.91,0.09
56,57,spotify:track:600Byp0tUwr2aDLm361rG1,Matheus & Kauan,Então Toma - Ao Vivo,Universal Music Ltda.,57,121,4,1001738,600Byp0tUwr2aDLm361rG1,0.0,0.0,1.0,0.0
57,58,spotify:track:48CAeajgzcGJaVUSsXd7h0,"Guilherme & Benuto, Israel & Rodolffo",Declaração pro Bar - Ao Vivo,Sony Music Entertainment,58,61,12,994335,48CAeajgzcGJaVUSsXd7h0,0.6124,0.0,0.977,0.023
58,59,spotify:track:1AfNdxHdE4OLcnQUyC6j3i,"MC JottaPê, MC Kekel, MC Kevinho",Eterna Sacanagem,KondZilla Records,26,57,29,984811,1AfNdxHdE4OLcnQUyC6j3i,0.9832,0.008,0.919,0.073
59,60,spotify:track:5F8ffc8KWKNawllr5WsW0r,"Dadá Boladão, Tati Zaqui, OIK",Surtada - Remix Brega Funk,Sony Music Entertainment,1,49,32,974907,5F8ffc8KWKNawllr5WsW0r,-0.5267,0.014,0.986,0.0
60,61,spotify:track:5MArTXEVyKBwoodjdy04fk,"Zé Felipe, Gusttavo Lima",Tiro Certo - Ao Vivo,Som Livre,20,60,47,971420,5MArTXEVyKBwoodjdy04fk,0.9081,0.0,0.954,0.046
61,62,spotify:track:23zmMwD99ROi9yhxqMxWil,"João Bosco & Vinicius, Matheus",Segunda Taça - Ao Vivo,João Bosco & Vinicius,59,62,11,970491,23zmMwD99ROi9yhxqMxWil,0.0,0.0,1.0,0.0
62,63,spotify:track:7vpGKEUPrA4UEsS4o4W1tP,Pabllo Vittar,Amor de Que,Sony Music Entertainment,15,55,27,960847,7vpGKEUPrA4UEsS4o4W1tP,0.995,0.032,0.792,0.176
63,64,spotify:track:2xLMifQCjDGFmkHkpNLD9h,Travis Scott,SICKO MODE,Cactus Jack / Epic / Grand Hustle,39,39,8,955829,2xLMifQCjDGFmkHkpNLD9h,0.0,0.0,1.0,0.0
64,65,spotify:track:7qpXCkcr3Zj4LDvdiWryns,Diego & Victor Hugo,Erro Antigo - Ao Vivo,Sony Music Entertainment,57,67,15,950904,7qpXCkcr3Zj4LDvdiWryns,0.0,0.0,1.0,0.0
65,66,spotify:track:7sYAS4CpbV90oSemgaEQat,"Alok, Dynoro",On & On,Columbia/B1 Recordings,66,92,24,940767,7sYAS4CpbV90oSemgaEQat,0.9986,0.018,0.712,0.271
66,67,spotify:track:3Dv1eDb0MEgF93GpLXlucZ,Doja Cat,Say So,Kemosabe Records/RCA Records,58,65,11,914492,3Dv1eDb0MEgF93GpLXlucZ,0.0,0.0,1.0,0.0
