,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,ID,compound,neg,neu,pos
0,1,spotify:track:1c4htMHiolERc0YJvZNdlc,"George Henrique & Rodrigo, Marília Mendonça",Vai Lá Em Casa Hoje,Worldshow Promoções e Eventos,1,2,9,7426330,1c4htMHiolERc0YJvZNdlc,0.0,0.0,1.0,0.0
1,2,spotify:track:4qsOrxBv09HhNSpsgMRXdC,"Marília Mendonça, Maiara & Maraisa",Esqueça-Me Se For Capaz,Som Livre,1,1,10,7081069,4qsOrxBv09HhNSpsgMRXdC,0.0,0.0,1.0,0.0
2,3,spotify:track:3IMLoeLerS7TMpKjxUgAhx,Henrique & Juliano,Arranhão - Ao Vivo,Virgin Music Label And Artist Services (S&D),1,3,20,6568080,3IMLoeLerS7TMpKjxUgAhx,0.0,0.0,1.0,0.0
3,4,spotify:track:5VTjBl3ddZEiG2LrH4VzyR,"Zé Felipe, Mc Danny",Toma Toma Vapo Vapo,Som Livre,4,4,6,6304016,5VTjBl3ddZEiG2LrH4VzyR,0.5267,0.018,0.961,0.021
4,5,spotify:track:3YvE7uo4ffseBoJPh8IhHp,"Marília Mendonça, Maiara & Maraisa",Presepada,Som Livre,3,6,7,6285459,3YvE7uo4ffseBoJPh8IhHp,0.0,0.017,0.972,0.011
5,6,spotify:track:2wG1R0uDFwyobcWzVssC1J,PEDRO SAMPAIO,GALOPA,WM Brazil,4,5,14,5582748,2wG1R0uDFwyobcWzVssC1J,-0.6808,0.032,0.96,0.008
6,7,spotify:track:4fSHADbZbhpZCT9oJpxwbP,"Paulo Pires, Mc Danny, Marcynho Sensação",Ameaça,Paulo Pires,4,7,10,5576095,4fSHADbZbhpZCT9oJpxwbP,-0.8299,0.028,0.972,0.0
7,8,spotify:track:053zWWZDziDJd3U94x8RuP,"Marília Mendonça, Maiara & Maraisa",Todo Mundo Menos Você,Som Livre,2,8,13,5507750,053zWWZDziDJd3U94x8RuP,0.3939,0.0,0.993,0.007
8,9,spotify:track:72g37RoelSnovZakG5MwnF,"Mari Fernandez, Marcynho Sensação",Parada Louca,Sony Music Entertainment,9,12,6,5194333,72g37RoelSnovZakG5MwnF,-0.932,0.049,0.951,0.0
9,10,spotify:track:2RGIuYTsyyHoOCqW0krvNE,"Avine Vinny, Matheus Fernandes",Coração Cachorro,Sony Music Entertainment,1,9,13,5011429,2RGIuYTsyyHoOCqW0krvNE,0.0,0.0,1.0,0.0
