,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,ID,compound,neg,neu,pos
0,1,spotify:track:2JTir3y1VuJQmexiTCMcTP,Os Barões Da Pisadinha,Recairei - Ao Vivo,Sony Music Entertainment,1,1,24,5492903,2JTir3y1VuJQmexiTCMcTP,0.8555,0.0,0.898,0.102
1,2,spotify:track:15k1TDabqSEmyXOwMq9RM7,Jonas Esticado,Investe Em Mim,Som Livre,1,2,18,4983111,15k1TDabqSEmyXOwMq9RM7,0.0,0.0,1.0,0.0
2,3,spotify:track:42P3wMiPfXQM93TYZotuPQ,Gusttavo Lima,De Menina pra Mulher - Ao Vivo,Sony Music Entertainment,3,5,6,3967551,42P3wMiPfXQM93TYZotuPQ,0.9581,0.0,0.943,0.057
3,4,spotify:track:59kRq8rb5uJCrSYYbGCk7o,MC Rogerinho,Só Você,MC Rogerinho,4,4,11,3784551,59kRq8rb5uJCrSYYbGCk7o,0.0,0.0,1.0,0.0
4,5,spotify:track:4xWzZmX4K1yyrdtRfbUvjt,Niack,Oh Juliana,Niack,1,3,16,3745967,4xWzZmX4K1yyrdtRfbUvjt,0.9811,0.01,0.945,0.046
5,6,spotify:track:187Pge0WmJNoS73kaIORSE,"Douglas & Vinicius, MC Bruninho",Figurinha - Ao Vivo,Virgin Music Label And Artist Services (S&D),6,7,15,3504340,187Pge0WmJNoS73kaIORSE,-0.5267,0.038,0.962,0.0
6,7,spotify:track:3rRin3LyLY92kpEbkCgwf4,"Os Barões Da Pisadinha, Xand Avião",Basta Você Me Ligar - Ao Vivo,Sony Music Entertainment,7,8,19,3436847,3rRin3LyLY92kpEbkCgwf4,0.0,0.0,1.0,0.0
7,8,spotify:track:64I6t2tuUGnIlaDIzHJ6YI,"Marília Mendonça, Maiara & Maraisa",Quero Você do Jeito Que Quiser,Som Livre,4,6,16,3295029,64I6t2tuUGnIlaDIzHJ6YI,0.9186,0.0,0.96,0.04
8,9,spotify:track:4zsiMjB0794HztyqUkD3Zi,"Dilsinho, Henrique & Juliano",Sogra - Ao Vivo,Sony Music Entertainment,6,9,21,3048209,4zsiMjB0794HztyqUkD3Zi,0.0,0.0,1.0,0.0
9,10,spotify:track:7J3QMuDCSv56jRSiD9jFBF,"Eric Land, Xand Avião",Cidade Inteira,Eric Land,10,12,16,3036883,7J3QMuDCSv56jRSiD9jFBF,0.9943,0.0,0.84,0.16
