,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,ID,compound,neg,neu,pos
0,1,spotify:track:4E6RdcCWMiHTu7zy1VTNDo,Marília Mendonça,Todo Mundo Vai Sofrer - Ao Vivo,Som Livre,1,1,9,3747085,4E6RdcCWMiHTu7zy1VTNDo,0.0,0.0,1.0,0.0
1,2,spotify:track:5pRGXCDY0eT6R1QicAn7Uk,"João Gustavo e Murilo, Analaga",Lençol Dobrado,WM Brazil,2,2,37,3468178,5pRGXCDY0eT6R1QicAn7Uk,0.0,0.0,1.0,0.0
2,3,spotify:track:6QwFUcPc5nhsqZuhXUYtV7,Jorge & Mateus,Tijolão - Ao Vivo,Som Livre,3,4,8,3298039,6QwFUcPc5nhsqZuhXUYtV7,0.0,0.0,1.0,0.0
3,4,spotify:track:0WhDotK0QXigmsrlw0DxKK,"MC Kevin o Chris, Sodré",Evoluiu,ADpar,2,3,13,3291698,0WhDotK0QXigmsrlw0DxKK,-0.9001,0.056,0.929,0.015
4,5,spotify:track:6sRLrSetyIwIKhW1eMlUNP,"Matheus & Kauan, Marília Mendonça",Vou Ter Que Superar - Ao Vivo,Universal Music Ltda.,2,5,17,2908799,6sRLrSetyIwIKhW1eMlUNP,0.9304,0.0,0.962,0.038
5,6,spotify:track:1xyVMQx51Kab6eLVtE6twx,"Lauana Prado, Maiara & Maraisa",Cobaia,Universal Music Ltda.,6,6,49,2655906,1xyVMQx51Kab6eLVtE6twx,0.9413,0.007,0.939,0.053
6,7,spotify:track:0TK2YIli7K1leLovkQiNik,"Shawn Mendes, Camila Cabello",Señorita,Island Records,2,7,4,2516804,0TK2YIli7K1leLovkQiNik,0.9988,0.033,0.724,0.244
7,8,spotify:track:2bbFhnxYjeb9jYEX2MDKLQ,MC Kevinho,Uma nora pra cada dia,WM Brazil,8,32,3,2516753,2bbFhnxYjeb9jYEX2MDKLQ,-0.5267,0.017,0.983,0.0
8,9,spotify:track:26WpOBpHiIMoBuMEIwtOCH,"Pk, PK Delas",Quando a vontade bater (Participação especial de PK Delas),WM Brazil,8,8,18,2407537,26WpOBpHiIMoBuMEIwtOCH,0.0,0.0,1.0,0.0
9,10,spotify:track:1nqaSoiLuqevDes4S18sO7,Gusttavo Lima,Milu,Gusttavo Lima,10,13,3,2323855,1nqaSoiLuqevDes4S18sO7,0.7783,0.063,0.86,0.077
10,11,spotify:track:1nVIlX3h3Ds9bH6JMQopIU,Luan Santana,quando a bad bater - ao vivo,Som Livre,11,11,3,2316922,1nVIlX3h3Ds9bH6JMQopIU,-0.9738,0.123,0.823,0.054
11,12,spotify:track:2x8TNY9KwNvD19gVGs4WOP,MC Kevin o Chris,Ela É do Tipo,ADpar,1,9,18,2200504,2x8TNY9KwNvD19gVGs4WOP,0.7998,0.0,0.975,0.025
12,13,spotify:track:4lEw9Id7kLDSJ6KRdaenM9,Felipe Araújo,Espaçosa Demais - Ao Vivo,Universal Music Ltda.,13,21,41,2161537,4lEw9Id7kLDSJ6KRdaenM9,-0.8299,0.029,0.971,0.0
13,14,spotify:track:3RbXsVQr4jeTxvT35Hssq3,Marília Mendonça,Bebi Liguei - Ao Vivo,Som Livre,2,10,31,2146959,3RbXsVQr4jeTxvT35Hssq3,-0.8402,0.043,0.957,0.0
14,15,spotify:track:4eB8rsNNm5791m3uvEBNLR,Zé Neto & Cristiano,Estado Decadente - Acústico,Som Livre,10,14,27,2103155,4eB8rsNNm5791m3uvEBNLR,0.9347,0.064,0.833,0.102
15,16,spotify:track:7oEr56KG6odStlQH0nvdyr,Gustavo Mioto,Solteiro Não Trai - Ao Vivo,Gustavo Mioto,8,15,32,2045608,7oEr56KG6odStlQH0nvdyr,0.0,0.0,1.0,0.0
16,17,spotify:track:6u7jPi22kF8CTQ3rb9DHE7,"Lil Nas X, Billy Ray Cyrus",Old Town Road - Remix,Columbia,11,12,14,2031844,6u7jPi22kF8CTQ3rb9DHE7,0.7936,0.015,0.92,0.065
17,18,spotify:track:4gDvg62vG96w0qJaF6wzcd,"Diego & Victor Hugo, Zé Neto & Cristiano",A Culpa é do Meu Grau (feat. Zé Neto & Cristiano) - Ao Vivo em Brasília,Sony Music Entertainment,18,20,17,2029262,4gDvg62vG96w0qJaF6wzcd,0.0,0.0,1.0,0.0
18,19,spotify:track:5q0NlM6Pm8Pp3orq7zGiRn,"Matheus & Kauan, Jorge & Mateus",Quarta Cadeira - Ao Vivo,Universal Music Ltda.,16,16,17,2023970,5q0NlM6Pm8Pp3orq7zGiRn,0.0,0.0,1.0,0.0
19,20,spotify:track:6V43u5SCjkfMpxMAXRPifr,"MC JottaPê, DJ RD, MC M10",Sentou e Gostou,KondZilla,20,79,2,2018550,6V43u5SCjkfMpxMAXRPifr,0.9935,0.0,0.838,0.162
20,21,spotify:track:3tU3UAasaDA9OixXGC3O33,"Mano Walter, Gustavo Mioto",Fingindo Maturidade - Ao Vivo,Som Livre,21,22,18,1913918,3tU3UAasaDA9OixXGC3O33,-0.296,0.009,0.991,0.0
21,22,spotify:track:6YjyT6MEMsMc41NNWk2dYg,"Marília Mendonça, Maiara & Maraisa",Bebaça - Ao Vivo,Som Livre,6,18,21,1913590,6YjyT6MEMsMc41NNWk2dYg,0.0,0.0,1.0,0.0
22,23,spotify:track:3L2uyIJoJPjYkSETVNSPBQ,Maiara & Maraisa,Não Abro Mão - Ao Vivo,Som Livre,13,19,24,1815592,3L2uyIJoJPjYkSETVNSPBQ,0.0,0.0,1.0,0.0
23,24,spotify:track:5eMmT4Ava5BGThju0AD8vQ,Gusttavo Lima,Cem Mil - Ao Vivo,Som Livre,1,17,38,1758596,5eMmT4Ava5BGThju0AD8vQ,0.128,0.015,0.966,0.019
24,25,spotify:track:3CgZi8DMUftJHK6WL2gKc1,Hungria Hip Hop,Um Pedido,Hungria Hip Hop,25,33,6,1653403,3CgZi8DMUftJHK6WL2gKc1,-0.9018,0.059,0.924,0.018
25,26,spotify:track:3tA0vALUwrzkTgHcm9j6oJ,Zé Neto & Cristiano,Notificação Preferida - Ao Vivo,Som Livre,2,24,57,1629874,3tA0vALUwrzkTgHcm9j6oJ,0.8402,0.0,0.962,0.038
26,27,spotify:track:2H8ETIUEoN9YMf56X66bxd,"Anitta, LUDMILLA, Snoop Dogg, Papatinho",Onda diferente (feat. Papatinho),WM Brazil,4,23,15,1629611,2H8ETIUEoN9YMf56X66bxd,-0.31,0.086,0.827,0.087
27,28,spotify:track:2FGhB10Gon36GgFcOTMQEW,"Pineapple StormTv, MC Hariel, Negra Li, Ducon, MC Kevin o Chris, Chris MC, Matuê, Dk 47, Vitão, Salve Malak, Hunter",Poesia Acústica #7: Céu Azul,Pineapple StormTV,28,43,2,1620669,2FGhB10Gon36GgFcOTMQEW,0.0,0.0,1.0,0.0
28,29,spotify:track:0hVXuCcriWRGvwMV1r5Yn9,"Ed Sheeran, Justin Bieber",I Don't Care (with Justin Bieber),Atlantic Records UK,5,31,10,1608919,0hVXuCcriWRGvwMV1r5Yn9,0.9177,0.094,0.798,0.108
29,30,spotify:track:2SgVsDXzET5EU8VngMh9dv,MC WM,Senta braba,WM Brazil,23,27,11,1557364,2SgVsDXzET5EU8VngMh9dv,-0.7135,0.021,0.979,0.0
30,31,spotify:track:0XEJ7eph2IWFYZc73Jm3n2,Diego & Victor Hugo,Infarto,Sony Music Entertainment,9,29,36,1549664,0XEJ7eph2IWFYZc73Jm3n2,0.9517,0.0,0.924,0.076
31,32,spotify:track:4jGzR5Vri06Y5T9SxM7m5P,"Xand Avião, Gusttavo Lima",Algo Mais (Amante) - Ao Vivo,Som Livre,32,35,9,1532403,4jGzR5Vri06Y5T9SxM7m5P,-0.9688,0.018,0.981,0.001
32,33,spotify:track:2KyXyTrp3kp1Fsg7B1osYD,"Yasmin Santos, Marília Mendonça","Para, Pensa e Volta - Ao Vivo",Sony Music Entertainment,33,62,3,1525002,2KyXyTrp3kp1Fsg7B1osYD,0.0,0.0,1.0,0.0
33,34,spotify:track:5MMrkwK6AgNAsgHVdC7daZ,Dilsinho,Péssimo Negócio (Ao Vivo),Sony Music Entertainment,18,28,37,1509863,5MMrkwK6AgNAsgHVdC7daZ,0.0,0.0,1.0,0.0
34,35,spotify:track:33g4LmRrWddOvMLnynSktj,George Henrique & Rodrigo,Bagunça Minha Vida - Ao Vivo Em Goiânia / 2019,Universal Music Ltda.,35,58,12,1500737,33g4LmRrWddOvMLnynSktj,0.0,0.0,1.0,0.0
35,36,spotify:track:0nkDm27DGppCSk8dnGtvPa,POCAH,Não sou obrigada,WM Brazil,16,30,15,1482391,0nkDm27DGppCSk8dnGtvPa,0.8516,0.0,0.972,0.028
