,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,ID,compound,neg,neu,pos
0,1,spotify:track:2MZQAvsA7aZDssppBLRxYp,Israel & Rodolffo,Batom de Cereja - Ao Vivo,Som Livre,1,1,8,8386730,2MZQAvsA7aZDssppBLRxYp,-0.7757,0.03,0.97,0.0
1,2,spotify:track:58pgi1RpcU2fVJsxhm7BIr,Raí Saia Rodada,Tapão Na Raba,Som Livre,1,2,9,6222232,58pgi1RpcU2fVJsxhm7BIr,-0.6808,0.072,0.896,0.033
2,3,spotify:track:1ere9b9vDw2N3m9d4uiXxa,"Diego & Victor Hugo, Bruno & Marrone",Facas - Ao Vivo,Sony Music Entertainment,3,3,24,5704932,1ere9b9vDw2N3m9d4uiXxa,0.0,0.0,1.0,0.0
3,4,spotify:track:7EWXP47VlXKO3r7mNxuWHw,"Wesley Safadão, Os Barões Da Pisadinha","Ele É Ele, Eu Sou Eu",Som Livre,1,4,20,5562554,7EWXP47VlXKO3r7mNxuWHw,-0.3331,0.023,0.958,0.019
4,5,spotify:track:2Gjt4rUHBUH0rMKpBg0hF4,"Malu, DJ Lucas Beat",Disco Arranhado - Funk Remix,Essaéhit,5,20,4,5512414,2Gjt4rUHBUH0rMKpBg0hF4,0.9818,0.042,0.835,0.123
5,6,spotify:track:2nZj5YymF54qhAu7RneVP6,Hugo & Guilherme,Coração Na Cama - Ao Vivo,Som Livre,5,6,18,5034283,2nZj5YymF54qhAu7RneVP6,0.0,0.0,1.0,0.0
6,7,spotify:track:27X3qzgB0Show6qfw5wNOK,"DJ Ivis, Tarcísio do Acordeon",Esquema Preferido (feat. Tarcísio do Acordeon),Sony Music Entertainment,1,5,12,4900716,27X3qzgB0Show6qfw5wNOK,-0.7622,0.022,0.978,0.0
7,8,spotify:track:158ukl5rih76dOEsp0I91H,Jorge & Mateus,Paradigmas,Som Livre,8,11,10,4176567,158ukl5rih76dOEsp0I91H,-0.4871,0.052,0.919,0.029
8,9,spotify:track:7GLWWrk1YlkPYqJK3ynIA0,Jorge & Mateus,Lance Individual,Som Livre,4,9,20,3922055,7GLWWrk1YlkPYqJK3ynIA0,-0.9034,0.047,0.953,0.0
9,10,spotify:track:5m5aY6S9ttfIG157xli2Rs,Zé Neto & Cristiano,Alô Ambev (Segue Sua Vida) - Ao Vivo,Som Livre,4,8,31,3831965,5m5aY6S9ttfIG157xli2Rs,0.0,0.0,1.0,0.0
10,11,spotify:track:4AAIAVjSyiq1N7SXKkwXZe,Marília Mendonça,Troca de Calçada,Som Livre,7,7,9,3751846,4AAIAVjSyiq1N7SXKkwXZe,0.0,0.0,1.0,0.0
