,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,ID,compound,neg,neu,pos
0,1,spotify:track:5EKHbW7mXcAR4hCyS3YXjb,"Felipe Araújo, Ferrugem",Atrasadinha - Live,Universal Music Ltda.,1,2,21,3843622,5EKHbW7mXcAR4hCyS3YXjb,-0.4314,0.01,0.99,0.0
1,2,spotify:track:7G2XZhDNHo7SSDWSVxC0UT,"Anitta, MC Kevinho",Terremoto,WM Brazil,1,1,2,3648720,7G2XZhDNHo7SSDWSVxC0UT,-0.995,0.139,0.854,0.007
2,3,spotify:track:1T7aSWZQIorPMzRT8jTMXc,Marília Mendonça,Bebi Liguei - Ao Vivo,Som Livre,3,3,9,3596028,1T7aSWZQIorPMzRT8jTMXc,-0.8402,0.043,0.957,0.0
3,4,spotify:track:2qkNnJvQvhLiZ63X1L3eFz,Zé Neto & Cristiano,Notificação Preferida - Ao Vivo,Som Livre,2,4,35,3355432,2qkNnJvQvhLiZ63X1L3eFz,0.8402,0.0,0.962,0.038
4,5,spotify:track:5yH8pYxNckOU1cxfPsMIaz,"DENNIS, MC Kevinho",Agora é Tudo Meu,Sony Music Entertainment,3,5,10,3330003,5yH8pYxNckOU1cxfPsMIaz,0.0,0.0,1.0,0.0
5,6,spotify:track:2lAyctg5FocS67eksHoyIg,"Márcia Fellipe, Jerry Smith",Quem Me Dera,Universal Music Ltda.,4,7,17,3198834,2lAyctg5FocS67eksHoyIg,0.0,0.0,1.0,0.0
6,7,spotify:track:7wMAgaPiKzTNxpDWu2BPfk,Gabriel Diniz,Jenifer,Universal Music Ltda.,1,6,15,2954558,7wMAgaPiKzTNxpDWu2BPfk,-0.914,0.065,0.935,0.0
7,8,spotify:track:0IQCOAw9ZAI6WnXIrl481F,"Mc Livinho, Rennan da Penha",Hoje Eu Vou Parar Na Gaiola,GR6 Music,8,10,14,2816550,0IQCOAw9ZAI6WnXIrl481F,-0.5803,0.016,0.984,0.0
8,9,spotify:track:3Hb9kUdm4yf839Fle4RIdT,"MC L da Vinte, MC Gury",Parado no Bailão,Funk Explode,1,8,20,2762933,3Hb9kUdm4yf839Fle4RIdT,-0.9868,0.204,0.725,0.071
9,10,spotify:track:7FiIQXpIeLo3ITfGGpb8PB,"MC Kevin o Chris, FP do Trem Bala",Vamos pra Gaiola,ADPAR Produções,10,13,5,2700055,7FiIQXpIeLo3ITfGGpb8PB,0.5837,0.0,0.987,0.013
10,11,spotify:track:6ocbgoVGwYJhOv1GgI9NsF,Ariana Grande,7 rings,Republic Records,9,18,4,2671359,6ocbgoVGwYJhOv1GgI9NsF,0.9983,0.057,0.694,0.249
11,12,spotify:track:5Wmg5LPPJnbMsKA9fthM3l,"Simone & Simaria, LUDMILLA",Qualidade De Vida - Ao Vivo,Universal Music Ltda.,8,9,5,2662918,5Wmg5LPPJnbMsKA9fthM3l,0.0,0.0,1.0,0.0
12,13,spotify:track:2X8sssaxS5GReg6945B6RW,Wesley Safadão,Só Pra Castigar,Som Livre,4,11,22,2406605,2X8sssaxS5GReg6945B6RW,0.0,0.0,1.0,0.0
13,14,spotify:track:0XEJ7eph2IWFYZc73Jm3n2,Diego & Victor Hugo,Infarto,Sony Music Entertainment,14,17,14,2334976,0XEJ7eph2IWFYZc73Jm3n2,0.9517,0.0,0.924,0.076
14,15,spotify:track:7KdcbYcVF8LkQeQcTYOixJ,"Luan Santana, MC Kekel",Vingança - Ao Vivo,Som Livre,12,12,22,2328224,7KdcbYcVF8LkQeQcTYOixJ,0.9349,0.023,0.921,0.056
15,16,spotify:track:1qCLx3nX25NuhfPjM5E1qV,Melim,Ouvi Dizer,Universal Music Ltda.,13,15,30,2304792,1qCLx3nX25NuhfPjM5E1qV,0.4939,0.0,0.985,0.015
16,17,spotify:track:7rLegaz7zKB6EtDNzcslKE,"MC Kevin o Chris, DENNIS",Medley da Gaiola - DENNIS Remix,Sony Music Entertainment,4,14,24,2287433,7rLegaz7zKB6EtDNzcslKE,-0.6458,0.012,0.988,0.0
17,18,spotify:track:4kV4N9D1iKVxx1KLvtTpjS,Ariana Grande,"break up with your girlfriend, i'm bored",Republic Records,18,-1,1,2188186,4kV4N9D1iKVxx1KLvtTpjS,0.9908,0.126,0.657,0.218
18,19,spotify:track:0kCqaybZgYcLYxzZymmBoc,Henrique & Juliano,"Quem Pegou, Pegou - Ao Vivo",Virgin Music Label And Artist Services (S&D),7,16,25,2180712,0kCqaybZgYcLYxzZymmBoc,0.9911,0.016,0.833,0.151
19,20,spotify:track:5eMmT4Ava5BGThju0AD8vQ,Gusttavo Lima,Cem Mil - Ao Vivo,Som Livre,19,19,16,2055254,5eMmT4Ava5BGThju0AD8vQ,0.128,0.015,0.966,0.019
20,21,spotify:track:3o67Yt3Ua1qlSNV22zWUAn,"Maiara & Maraisa, Zé Neto & Cristiano",Traí Sim - Ao Vivo,Som Livre,18,25,11,2053764,3o67Yt3Ua1qlSNV22zWUAn,0.0,0.0,1.0,0.0
21,22,spotify:track:0E5S49GCejjIo9Bjmo5Q4z,Marília Mendonça,Sem Sal - Ao Vivo,Som Livre,20,22,16,1953547,0E5S49GCejjIo9Bjmo5Q4z,0.0,0.0,1.0,0.0
22,23,spotify:track:13Rf6RaZT13TW4xLQR3MQr,"Pineapple StormTv, MC Cabelinho, Bob do Contra, Azzy, Filipe Ret, Dudu, Xamã, Orochi, Maquiny, Salve Malak, Hunter",Poesia Acústica #6: Era uma Vez,Pineapple StormTV,18,20,7,1915932,13Rf6RaZT13TW4xLQR3MQr,-0.9606,0.033,0.948,0.018
23,24,spotify:track:2H1liABu20HXBOmbt5SQz1,Marília Mendonça,Ciumeira - Ao Vivo,Som Livre,1,21,25,1904870,2H1liABu20HXBOmbt5SQz1,0.4215,0.008,0.977,0.015
24,25,spotify:track:3mNmUjoDHYDYj08IaRPtg0,"Lucas Lucco, Wesley Safadão",Posto 24h (feat. Wesley Safadão) - Ao Vivo,Sony Music Entertainment,25,27,17,1901183,3mNmUjoDHYDYj08IaRPtg0,0.8541,0.0,0.967,0.033
25,26,spotify:track:3e9HZxeyfWwjeyPAMmWSSQ,Ariana Grande,"thank u, next",Republic Records,7,50,15,1851634,3e9HZxeyfWwjeyPAMmWSSQ,0.9998,0.06,0.526,0.414
26,27,spotify:track:7LPR6AdkOQR9WpEixCGNCk,"Lexa, MC Lan",Sapequinha,Som Livre,12,23,24,1767409,7LPR6AdkOQR9WpEixCGNCk,-0.7746,0.022,0.978,0.0
27,28,spotify:track:7oEr56KG6odStlQH0nvdyr,Gustavo Mioto,Solteiro Não Trai - Ao Vivo,Gustavo Mioto,28,41,10,1722543,7oEr56KG6odStlQH0nvdyr,0.0,0.0,1.0,0.0
