,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,ID,compound,neg,neu,pos
0,1,spotify:track:2kJRlOyrxsy7Ot3c5TZ8Q6,João Gomes,Meu Pedaço de Pecado,Sua Música,1,1,9,8221531,2kJRlOyrxsy7Ot3c5TZ8Q6,-0.8555,0.049,0.942,0.009
1,2,spotify:track:4PQdrXMDHDPl1RczrrlADd,Luan Santana,MORENA,Sony Music Entertainment,2,2,7,5568765,4PQdrXMDHDPl1RczrrlADd,-0.5514,0.032,0.952,0.016
2,3,spotify:track:0FqVtQxRD3HsPltldG5v5M,João Gomes,Aquelas Coisas,Sua Música,3,3,8,5549405,0FqVtQxRD3HsPltldG5v5M,-0.8604,0.039,0.961,0.0
3,4,spotify:track:5F2xRvRFkxDvqdFtUNAEyw,"João Gomes, Vitor Fernandes",Se For Amor,Sua Música,4,5,6,5299660,5F2xRvRFkxDvqdFtUNAEyw,0.9977,0.012,0.768,0.22
4,5,spotify:track:5SwyN9hzmWjBsINlif8li8,Gusttavo Lima,Ficha Limpa,Sony Music Entertainment,4,4,8,5290377,5SwyN9hzmWjBsINlif8li8,-0.9641,0.092,0.894,0.014
5,6,spotify:track:1bWBG6IkMnDr3qvCKSvQT7,"Matheus Fernandes, Dilsinho",Baby Me Atende,Som Livre,3,6,19,5081010,1bWBG6IkMnDr3qvCKSvQT7,0.8402,0.0,0.976,0.024
6,7,spotify:track:0xBQvhJAm6f7J142ympKOn,Mari Fernandez,"Não, Não Vou",Sony Music Entertainment,1,7,9,4650613,0xBQvhJAm6f7J142ympKOn,0.7303,0.013,0.96,0.026
7,8,spotify:track:6pQKUKBpwr6GhfhcFFFozo,"MC Zaquin, MC Rick",Não Nasceu pra Namorar,Funk Explode Records,5,9,21,4269293,6pQKUKBpwr6GhfhcFFFozo,-0.296,0.007,0.993,0.0
8,9,spotify:track:7Kba4OaxQFQ1zlknQUpNqN,"Israel & Rodolffo, Wesley Safadão",Faz Amor Comigo Só Hoje - Ao Vivo,Som Livre,5,10,10,4122261,7Kba4OaxQFQ1zlknQUpNqN,0.9963,0.021,0.776,0.204
9,10,spotify:track:5VTqW8raQYnj2avZ27nO2a,Luísa Sonza,penhasco.,Universal Music Ltda.,8,8,3,3978966,5VTqW8raQYnj2avZ27nO2a,0.6553,0.0,0.987,0.013
10,11,spotify:track:41pFFOnh1glVNIlrWOpBjb,"Brisa Star, Thiago Jhonathan (TJ)",Se Joga no Passinho,Brisa Star,11,15,6,3956015,41pFFOnh1glVNIlrWOpBjb,-0.9413,0.065,0.935,0.0
11,12,spotify:track:1oIqP923yBKV45IaXm5s14,"Os Barões Da Pisadinha, Maiara & Maraisa",Zero Saudade - Ao Vivo,Sony Music Entertainment,12,14,11,3943750,1oIqP923yBKV45IaXm5s14,0.7088,0.016,0.954,0.03
12,13,spotify:track:0qxLQ6opocOGyFnlXqJ53x,"Mc Davi, Mc Pedrinho, Mc Don Juan",Bipolar,GR6 Music,1,11,15,3852028,0qxLQ6opocOGyFnlXqJ53x,0.0,0.0,1.0,0.0
13,14,spotify:track:25141FAgU1OmwoC9W2i5E3,"Tarcísio do Acordeon, Marcynho Sensação",Rolê,Sua Música,14,28,2,3824693,25141FAgU1OmwoC9W2i5E3,0.7461,0.0,0.985,0.015
14,15,spotify:track:3HquWF2pZmWYu3WAEP9Heb,"Fernando & Sorocaba, Tarcísio do Acordeon",Só Não Divulga,Sony Music Entertainment,6,13,23,3730825,3HquWF2pZmWYu3WAEP9Heb,0.0,0.0,1.0,0.0
15,16,spotify:track:3Wrjm47oTz2sjIgck11l5e,Måneskin,Beggin',RCA Records Label,11,12,7,3687621,3Wrjm47oTz2sjIgck11l5e,0.9993,0.061,0.651,0.288
16,17,spotify:track:6HV630GY0GT3RN2efFRmbP,Jorge & Mateus,Troca,Som Livre,7,16,15,3554550,6HV630GY0GT3RN2efFRmbP,0.0,0.0,1.0,0.0
17,18,spotify:track:2MZQAvsA7aZDssppBLRxYp,Israel & Rodolffo,Batom de Cereja - Ao Vivo,Som Livre,1,17,26,3225999,2MZQAvsA7aZDssppBLRxYp,-0.7757,0.03,0.97,0.0
18,19,spotify:track:3ibiPPqHxdmX4nNp4kNHE9,Wesley Safadão,Passatempo,Som Livre,17,18,13,3121238,3ibiPPqHxdmX4nNp4kNHE9,-0.6189,0.017,0.983,0.0
19,20,spotify:track:0wRn3ggAY1fIupTaVigdza,"Mc Poze do Rodo, Bielzin, Mainstreet, MC Cabelinho, PL Quest, Neo Beats",A Cara do Crime (Nós Incomoda),Mainstreet Records,18,23,10,3116007,0wRn3ggAY1fIupTaVigdza,-0.9856,0.056,0.944,0.0
20,21,spotify:track:7IG7laqVpcvIIULrwWP5SA,"Mc Poze do Rodo, Neo Beats, Mainstreet",Vida Louca,Mainstreet Records,6,20,18,3035826,7IG7laqVpcvIIULrwWP5SA,-0.5267,0.03,0.952,0.018
21,22,spotify:track:3CUPWFarYwA0HJQqzje4UD,Vitinho Imperador,Volta Rapariga,Vitinho Imperador,22,22,5,2886223,3CUPWFarYwA0HJQqzje4UD,0.0,0.0,1.0,0.0
22,23,spotify:track:2YBKO08Wkc3eP5JdUSwng8,João Gomes,Eu Tenho a Senha,Sua Música,23,25,7,2873826,2YBKO08Wkc3eP5JdUSwng8,0.5216,0.006,0.981,0.014
23,24,spotify:track:4mdlehe2znCTAzlFhrOa09,"mc jhenny, DJ KOSTA 22, Mc Gw",Chamo Teu Vulgo Malvadão,Love Funk,15,19,6,2793893,4mdlehe2znCTAzlFhrOa09,0.0,0.0,1.0,0.0
24,25,spotify:track:6Lrzxd7ST5oQ6FYKXKH7Ia,"Matheus & Kauan, Zé Vaqueiro",Vagabundo,Universal Music Ltda.,24,24,11,2769981,6Lrzxd7ST5oQ6FYKXKH7Ia,0.6808,0.02,0.943,0.037
25,26,spotify:track:4llr8mcoauwrHBtjGb7F9S,MC Kevin o Chris,Tipo Gin - Ao Vivo,MC Kevin o Chris,4,26,15,2546181,4llr8mcoauwrHBtjGb7F9S,0.296,0.033,0.937,0.03
26,27,spotify:track:27NovPIUIRrOZoCHxABJwK,"Lil Nas X, Jack Harlow",INDUSTRY BABY (feat. Jack Harlow),Columbia,27,48,2,2544461,27NovPIUIRrOZoCHxABJwK,0.9978,0.04,0.791,0.169
27,28,spotify:track:2R9IrE42Mw4zdUXAEFNiZL,"Zé Felipe, Os Barões Da Pisadinha",Senta Danada,Som Livre,28,46,3,2531883,2R9IrE42Mw4zdUXAEFNiZL,0.802,0.014,0.945,0.04
28,29,spotify:track:2upubCYkDvATo6ZZwHqrp9,"Luísa Sonza, 6LACK",VIP *-*,Universal Music Ltda.,21,21,3,2518752,2upubCYkDvATo6ZZwHqrp9,0.0,0.0,1.0,0.0
29,30,spotify:track:6giaOyDFbE4J8iclhCdW7E,"Pineapple StormTv, Azzy, MC Ryan SP, Chris MC, Xamã, Lourena, L7NNON, Cynthia Luz, Mc Poze do Rodo, Salve Malak, Hunter",Poesia Acústica 11: Nada Mudou,Pineapple StormTV,12,29,7,2464740,6giaOyDFbE4J8iclhCdW7E,0.9985,0.014,0.944,0.042
30,31,spotify:track:79Wou8NwYEFzTyDQudjENF,Diego & Victor Hugo,Desbloqueado - Ao Vivo,Sony Music Entertainment,31,33,12,2436710,79Wou8NwYEFzTyDQudjENF,0.0,0.0,1.0,0.0
31,32,spotify:track:6fe5D0ivKnpXFMAnoSRjah,"Vitor e Luan, Henrique & Juliano",Localiza Aí BB,Vitor & Luan,26,32,25,2338889,6fe5D0ivKnpXFMAnoSRjah,-0.5267,0.021,0.979,0.0
32,33,spotify:track:1QiZYlh3oZg3zgn8eS99aB,João Gomes,Mete Um Block Nele,Sua Música,33,38,6,2328720,1QiZYlh3oZg3zgn8eS99aB,-0.959,0.064,0.936,0.0
33,34,spotify:track:58pgi1RpcU2fVJsxhm7BIr,Raí Saia Rodada,Tapão Na Raba,Som Livre,1,30,27,2314507,58pgi1RpcU2fVJsxhm7BIr,-0.6808,0.072,0.896,0.033
34,35,spotify:track:2SUPbyD77tJuOUbqbxct6l,"Os Barões Da Pisadinha, Jorge",Quero Ver é Me Esquecer (feat. Jorge) - Ao Vivo,Sony Music Entertainment,7,27,24,2308673,2SUPbyD77tJuOUbqbxct6l,0.0,0.0,1.0,0.0
35,36,spotify:track:6AMTUbWihFZOwOeHxZN2Ge,Vitor Fernandes,Vou falar que não quero,Sua Música,29,34,23,2260002,6AMTUbWihFZOwOeHxZN2Ge,0.1531,0.038,0.927,0.035
36,37,spotify:track:4RVwu0g32PAqgUiJoXsdF8,Billie Eilish,Happier Than Ever,Darkroom/Interscope Records,37,-1,1,2215735,4RVwu0g32PAqgUiJoXsdF8,-0.9888,0.18,0.708,0.112
37,38,spotify:track:17UfXrL7Run3GyZJW4uRjC,Jorge & Mateus,Paradigmas,Som Livre,7,35,28,2206027,17UfXrL7Run3GyZJW4uRjC,-0.4871,0.052,0.919,0.029
38,39,spotify:track:2QLbRVzixE282JSQjBz2DG,"Alok, Mc Don Juan, Dj GBR",Liberdade (Quando o Grave Bate Forte),GR6 Music,3,39,18,2179154,2QLbRVzixE282JSQjBz2DG,-0.9766,0.106,0.894,0.0
39,40,spotify:track:2Gjt4rUHBUH0rMKpBg0hF4,"Malu, DJ Lucas Beat",Disco Arranhado - Funk Remix,Essaéhit,2,37,22,2162480,2Gjt4rUHBUH0rMKpBg0hF4,0.9818,0.042,0.835,0.123
40,41,spotify:track:6Aw11M9NT2tBeEj3mPKrjy,"Diego & Victor Hugo, Bruno & Marrone",Facas - Ao Vivo,Sony Music Entertainment,3,36,42,2133412,6Aw11M9NT2tBeEj3mPKrjy,0.0,0.0,1.0,0.0
41,42,spotify:track:5AhnPqydkYbZAp4NkyJ7ED,"PEDRO SAMPAIO, Luísa Sonza",ATENÇÃO,WM Brazil,15,43,12,2067571,5AhnPqydkYbZAp4NkyJ7ED,-0.8787,0.102,0.823,0.075
42,43,spotify:track:1h4u5t0EJZki8ieNGwwFXc,Zé Vaqueiro,Volta Comigo BB,Sony Music Entertainment,22,40,22,2063160,1h4u5t0EJZki8ieNGwwFXc,0.782,0.0,0.968,0.032
43,44,spotify:track:6zsEKAZZulmsl1Qlw5G3EX,NATTAN,Morena,Nattan,31,44,13,1997453,6zsEKAZZulmsl1Qlw5G3EX,0.6966,0.031,0.921,0.048
44,45,spotify:track:4ZtFanR9U6ndgddUvNcjcG,Olivia Rodrigo,good 4 u,Olivia Rodrigo PS,7,42,12,1968305,4ZtFanR9U6ndgddUvNcjcG,0.9987,0.063,0.67,0.267
45,46,spotify:track:4AAIAVjSyiq1N7SXKkwXZe,Marília Mendonça,Troca de Calçada,Som Livre,7,45,27,1955995,4AAIAVjSyiq1N7SXKkwXZe,0.0,0.0,1.0,0.0
46,47,spotify:track:0Iw6WyxOrleibC0j0fRJmk,Luísa Sonza,INTERE$$EIRA,Universal Music Ltda.,28,31,3,1845946,0Iw6WyxOrleibC0j0fRJmk,0.0,0.0,1.0,0.0
47,48,spotify:track:1uP6LzGFVwX2h2D39mOglz,Mc Branquinha,Eu Rebolo Sim,WM Brazil,48,49,7,1811088,1uP6LzGFVwX2h2D39mOglz,0.0,0.0,1.0,0.0
48,49,spotify:track:67BtfxlNbhBmCDR2L2l8qd,Lil Nas X,MONTERO (Call Me By Your Name),Columbia,15,50,19,1805957,67BtfxlNbhBmCDR2L2l8qd,-0.7321,0.096,0.801,0.102
49,50,spotify:track:7vCvUJyjMxRkPeo19nxmuk,Hugo & Guilherme,Coração Na Cama - Ao Vivo,Som Livre,5,47,36,1777137,7vCvUJyjMxRkPeo19nxmuk,0.0,0.0,1.0,0.0
50,51,spotify:track:7EWXP47VlXKO3r7mNxuWHw,"Wesley Safadão, Os Barões Da Pisadinha","Ele É Ele, Eu Sou Eu",Som Livre,1,41,38,1684947,7EWXP47VlXKO3r7mNxuWHw,-0.3331,0.023,0.958,0.019
51,52,spotify:track:1a17gIb57XhPj2CMbqYABw,Hugo & Guilherme,Pingo de Dó - Ao Vivo,Som Livre,28,51,14,1629535,1a17gIb57XhPj2CMbqYABw,-0.9974,0.057,0.937,0.006
