,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,ID,compound,neg,neu,pos
0,1,spotify:track:2kJRlOyrxsy7Ot3c5TZ8Q6,João Gomes,Meu Pedaço de Pecado,Sua Música,1,2,14,7931925,2kJRlOyrxsy7Ot3c5TZ8Q6,-0.8555,0.049,0.942,0.009
1,2,spotify:track:2ookQf9qP2qiBuNFnNXyfl,John Amplificado,Chega E Senta - Ao Vivo,Virgin Music Label And Artist Services (S&D),1,1,4,7804378,2ookQf9qP2qiBuNFnNXyfl,0.0,0.0,1.0,0.0
2,3,spotify:track:4u06FbRh6FvV2FQZkouzCw,Henrique & Juliano,Arranhão - Ao Vivo,Virgin Music Label And Artist Services (S&D),3,6,5,7108106,4u06FbRh6FvV2FQZkouzCw,0.0,0.0,1.0,0.0
3,4,spotify:track:25141FAgU1OmwoC9W2i5E3,"Tarcísio do Acordeon, Marcynho Sensação",Rolê,Sua Música,3,3,7,6670781,25141FAgU1OmwoC9W2i5E3,0.7461,0.0,0.985,0.015
4,5,spotify:track:4P7IXYPAkinTdZrBF5bGWp,Zé Neto & Cristiano,Você Beberia Ou Não Beberia?,Som Livre,4,4,7,6472852,4P7IXYPAkinTdZrBF5bGWp,0.9581,0.0,0.915,0.085
5,6,spotify:track:7aZusA4cWXz3Wv9e9uhavz,Matuê,Quer Voar,Sony Music Entertainment,2,5,5,6405737,7aZusA4cWXz3Wv9e9uhavz,-0.9655,0.099,0.84,0.061
6,7,spotify:track:5SwyN9hzmWjBsINlif8li8,Gusttavo Lima,Ficha Limpa,Sony Music Entertainment,3,7,13,6159028,5SwyN9hzmWjBsINlif8li8,-0.9641,0.092,0.894,0.014
7,8,spotify:track:4PQdrXMDHDPl1RczrrlADd,Luan Santana,MORENA,Sony Music Entertainment,2,8,12,5819774,4PQdrXMDHDPl1RczrrlADd,-0.5514,0.032,0.952,0.016
8,9,spotify:track:5Yu1AOnIzC1tWRJ4U0uW7u,Zé Neto & Cristiano,Ela e Ela,Som Livre,9,16,2,5646349,5Yu1AOnIzC1tWRJ4U0uW7u,0.9953,0.016,0.78,0.204
9,10,spotify:track:1bWBG6IkMnDr3qvCKSvQT7,"Matheus Fernandes, Dilsinho",Baby Me Atende,Som Livre,3,10,24,5307614,1bWBG6IkMnDr3qvCKSvQT7,0.8402,0.0,0.976,0.024
10,11,spotify:track:0FqVtQxRD3HsPltldG5v5M,João Gomes,Aquelas Coisas,Sua Música,3,9,13,5217133,0FqVtQxRD3HsPltldG5v5M,-0.8604,0.039,0.961,0.0
11,12,spotify:track:48Ll1C6qAnP2UjnopQDh4a,"Mc Anjim, Dj Lv Mdp, DJ PH DA SERRA",Bala Love,Mc Anjim,12,36,3,4861911,48Ll1C6qAnP2UjnopQDh4a,0.886,0.092,0.82,0.087
