,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,ID,compound,neg,neu,pos
0,1,spotify:track:0qxLQ6opocOGyFnlXqJ53x,"Mc Davi, Mc Pedrinho, Mc Don Juan",Bipolar,GR6 Music,1,1,6,7171844,0qxLQ6opocOGyFnlXqJ53x,0.0,0.0,1.0,0.0
1,2,spotify:track:4wQUopWk9Ed7Ng5qpKN5qd,"Dj Guuga, DJ Ivis","Volta Bebê, Volta Neném",GR6 Music,2,2,8,6591135,4wQUopWk9Ed7Ng5qpKN5qd,0.0,0.0,1.0,0.0
2,3,spotify:track:2MZQAvsA7aZDssppBLRxYp,Israel & Rodolffo,Batom de Cereja - Ao Vivo,Som Livre,1,3,17,6023163,2MZQAvsA7aZDssppBLRxYp,-0.7757,0.03,0.97,0.0
3,4,spotify:track:4llr8mcoauwrHBtjGb7F9S,MC Kevin o Chris,Tipo Gin - Ao Vivo,MC Kevin o Chris,4,4,6,5555122,4llr8mcoauwrHBtjGb7F9S,0.296,0.033,0.937,0.03
4,5,spotify:track:2QLbRVzixE282JSQjBz2DG,"Alok, Mc Don Juan, Dj GBR",Liberdade (Quando o Grave Bate Forte),GR6 Music,3,5,9,4971902,2QLbRVzixE282JSQjBz2DG,-0.9766,0.106,0.894,0.0
5,6,spotify:track:2Gjt4rUHBUH0rMKpBg0hF4,"Malu, DJ Lucas Beat",Disco Arranhado - Funk Remix,Essaéhit,2,6,13,4788123,2Gjt4rUHBUH0rMKpBg0hF4,0.9818,0.042,0.835,0.123
6,7,spotify:track:7IG7laqVpcvIIULrwWP5SA,"Mc Poze do Rodo, Neo Beats, Mainstreet",Vida Louca,Mainstreet Records,7,10,9,4676017,7IG7laqVpcvIIULrwWP5SA,-0.5267,0.03,0.952,0.018
7,8,spotify:track:4ZtFanR9U6ndgddUvNcjcG,Olivia Rodrigo,good 4 u,Olivia Rodrigo PS,7,7,3,4651858,4ZtFanR9U6ndgddUvNcjcG,0.9987,0.063,0.67,0.267
8,9,spotify:track:3HquWF2pZmWYu3WAEP9Heb,"Fernando & Sorocaba, Tarcísio do Acordeon",Só Não Divulga,Sony Music Entertainment,9,12,14,4422792,3HquWF2pZmWYu3WAEP9Heb,0.0,0.0,1.0,0.0
9,10,spotify:track:5R9KPXQVeyqsHZoPLMgfNy,"Matheus Fernandes, Dilsinho",Baby Me Atende,Som Livre,10,13,10,4349764,5R9KPXQVeyqsHZoPLMgfNy,0.8402,0.0,0.976,0.024
10,11,spotify:track:17UfXrL7Run3GyZJW4uRjC,Jorge & Mateus,Paradigmas,Som Livre,7,9,19,4320068,17UfXrL7Run3GyZJW4uRjC,-0.4871,0.052,0.919,0.029
11,12,spotify:track:2SUPbyD77tJuOUbqbxct6l,"Os Barões Da Pisadinha, Jorge",Quero Ver é Me Esquecer (feat. Jorge) - Ao Vivo,Sony Music Entertainment,7,8,15,4314181,2SUPbyD77tJuOUbqbxct6l,0.0,0.0,1.0,0.0
12,13,spotify:track:58pgi1RpcU2fVJsxhm7BIr,Raí Saia Rodada,Tapão Na Raba,Som Livre,1,11,18,4084637,58pgi1RpcU2fVJsxhm7BIr,-0.6808,0.072,0.896,0.033
13,14,spotify:track:7EWXP47VlXKO3r7mNxuWHw,"Wesley Safadão, Os Barões Da Pisadinha","Ele É Ele, Eu Sou Eu",Som Livre,1,14,29,3776012,7EWXP47VlXKO3r7mNxuWHw,-0.3331,0.023,0.958,0.019
14,15,spotify:track:1ere9b9vDw2N3m9d4uiXxa,"Diego & Victor Hugo, Bruno & Marrone",Facas - Ao Vivo,Sony Music Entertainment,3,16,33,3730303,1ere9b9vDw2N3m9d4uiXxa,0.0,0.0,1.0,0.0
15,16,spotify:track:6HV630GY0GT3RN2efFRmbP,Jorge & Mateus,Troca,Som Livre,16,19,6,3718086,6HV630GY0GT3RN2efFRmbP,0.0,0.0,1.0,0.0
16,17,spotify:track:3lJ8BcGM1ROQ1ufneU3Qya,Th CDM,Preta do Cabelo Cacheado,PHproduções,14,15,11,3641101,3lJ8BcGM1ROQ1ufneU3Qya,0.0,0.0,1.0,0.0
17,18,spotify:track:5AhnPqydkYbZAp4NkyJ7ED,"PEDRO SAMPAIO, Luísa Sonza",ATENÇÃO,WM Brazil,18,21,3,3378335,5AhnPqydkYbZAp4NkyJ7ED,-0.8787,0.102,0.823,0.075
