,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,ID,compound,neg,neu,pos
11,12,spotify:track:7gMWTBRgB5CZdNDSuweCyr,"Costa Gold, Kawe, André Nine",Se Essa Bunda,Som Livre,9,12,5,4277993,7gMWTBRgB5CZdNDSuweCyr,-0.9542,0.031,0.963,0.007
12,13,spotify:track:27NovPIUIRrOZoCHxABJwK,"Lil Nas X, Jack Harlow",INDUSTRY BABY (feat. Jack Harlow),Columbia,13,18,6,3976437,27NovPIUIRrOZoCHxABJwK,0.9978,0.04,0.791,0.169
13,14,spotify:track:2R9IrE42Mw4zdUXAEFNiZL,"Zé Felipe, Os Barões Da Pisadinha",Senta Danada,Som Livre,14,17,7,3959499,2R9IrE42Mw4zdUXAEFNiZL,0.802,0.014,0.945,0.04
14,15,spotify:track:1hs2hRwPfyFLoYIf6jY1W7,"Os Barões Da Pisadinha, Maiara & Maraisa",Zero Saudade - Ao Vivo,Sony Music Entertainment,9,14,15,3898399,1hs2hRwPfyFLoYIf6jY1W7,0.7088,0.016,0.954,0.03
15,16,spotify:track:5Yu1AOnIzC1tWRJ4U0uW7u,Zé Neto & Cristiano,Ela e Ela,Som Livre,16,-1,1,3840756,5Yu1AOnIzC1tWRJ4U0uW7u,0.9953,0.016,0.78,0.204
16,17,spotify:track:41pFFOnh1glVNIlrWOpBjb,"Brisa Star, Thiago Jhonathan (TJ)",Se Joga no Passinho,Brisa Star,10,13,10,3817419,41pFFOnh1glVNIlrWOpBjb,-0.9413,0.065,0.935,0.0
17,18,spotify:track:6pQKUKBpwr6GhfhcFFFozo,"MC Zaquin, MC Rick",Não Nasceu pra Namorar,Funk Explode Records,5,15,25,3722021,6pQKUKBpwr6GhfhcFFFozo,-0.296,0.007,0.993,0.0
18,19,spotify:track:0wRn3ggAY1fIupTaVigdza,"Mc Poze do Rodo, Bielzin, Mainstreet, MC Cabelinho, PL Quest, Neo Beats",A Cara do Crime (Nós Incomoda),Mainstreet Records,17,22,14,3383930,0wRn3ggAY1fIupTaVigdza,-0.9856,0.056,0.944,0.0
19,20,spotify:track:6fe5D0ivKnpXFMAnoSRjah,"Vitor e Luan, Henrique & Juliano",Localiza Aí BB,Vitor & Luan,20,23,29,3257579,6fe5D0ivKnpXFMAnoSRjah,-0.5267,0.021,0.979,0.0
20,21,spotify:track:3jSG8oE8doxDxmpe5GlFee,Mari Fernandez,"Não, Não Vou",Sony Music Entertainment,1,16,13,3205074,3jSG8oE8doxDxmpe5GlFee,0.7303,0.013,0.96,0.026
21,22,spotify:track:0qxLQ6opocOGyFnlXqJ53x,"Mc Davi, Mc Pedrinho, Mc Don Juan",Bipolar,GR6 Music,1,20,19,3025906,0qxLQ6opocOGyFnlXqJ53x,0.0,0.0,1.0,0.0
22,23,spotify:track:79Wou8NwYEFzTyDQudjENF,Diego & Victor Hugo,Desbloqueado - Ao Vivo,Sony Music Entertainment,23,31,16,2996190,79Wou8NwYEFzTyDQudjENF,0.0,0.0,1.0,0.0
23,24,spotify:track:6HV630GY0GT3RN2efFRmbP,Jorge & Mateus,Troca,Som Livre,7,27,19,2991608,6HV630GY0GT3RN2efFRmbP,0.0,0.0,1.0,0.0
24,25,spotify:track:6Lrzxd7ST5oQ6FYKXKH7Ia,"Matheus & Kauan, Zé Vaqueiro",Vagabundo,Universal Music Ltda.,24,28,15,2902665,6Lrzxd7ST5oQ6FYKXKH7Ia,0.6808,0.02,0.943,0.037
25,26,spotify:track:3HquWF2pZmWYu3WAEP9Heb,"Fernando & Sorocaba, Tarcísio do Acordeon",Só Não Divulga,Sony Music Entertainment,6,19,27,2895346,3HquWF2pZmWYu3WAEP9Heb,0.0,0.0,1.0,0.0
26,27,spotify:track:2MZQAvsA7aZDssppBLRxYp,Israel & Rodolffo,Batom de Cereja - Ao Vivo,Som Livre,1,25,30,2831936,2MZQAvsA7aZDssppBLRxYp,-0.7757,0.03,0.97,0.0
27,28,spotify:track:3Wrjm47oTz2sjIgck11l5e,Måneskin,Beggin',RCA Records Label,11,24,11,2822201,3Wrjm47oTz2sjIgck11l5e,0.9993,0.061,0.651,0.288
28,29,spotify:track:3CUPWFarYwA0HJQqzje4UD,Vitinho Imperador,Volta Rapariga,Vitinho Imperador,18,21,9,2763090,3CUPWFarYwA0HJQqzje4UD,0.0,0.0,1.0,0.0
29,30,spotify:track:5PjdY0CKGZdEuoNab3yDmX,"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),Columbia,30,35,8,2746358,5PjdY0CKGZdEuoNab3yDmX,0.6182,0.077,0.848,0.075
30,31,spotify:track:5ItttPiqUksUE240dJ9DT6,"Israel & Rodolffo, Wesley Safadão",Faz Amor Comigo Só Hoje,Som Livre,5,26,14,2687100,5ItttPiqUksUE240dJ9DT6,0.9963,0.021,0.776,0.204
31,32,spotify:track:7IG7laqVpcvIIULrwWP5SA,"Mc Poze do Rodo, Neo Beats, Mainstreet",Vida Louca,Mainstreet Records,6,32,22,2670725,7IG7laqVpcvIIULrwWP5SA,-0.5267,0.03,0.952,0.018
32,33,spotify:track:1tYJnXtKLoWVIL4lZOouQG,"Tayrone, Marília Mendonça",Cê Tá Preparada - Ao Vivo,Universal Music Ltda.,33,38,7,2613045,1tYJnXtKLoWVIL4lZOouQG,-0.7622,0.022,0.978,0.0
33,34,spotify:track:3ibiPPqHxdmX4nNp4kNHE9,Wesley Safadão,Passatempo,Som Livre,17,29,17,2572722,3ibiPPqHxdmX4nNp4kNHE9,-0.6189,0.017,0.983,0.0
34,35,spotify:track:2aqqXrjrPdRHU9uSeRmL3C,"Mc Pepeu, DJ Swat",Menina Se Prepara,Doug Filmes,34,34,10,2501075,2aqqXrjrPdRHU9uSeRmL3C,-0.9816,0.025,0.968,0.007
35,36,spotify:track:48Ll1C6qAnP2UjnopQDh4a,"Mc Anjim, Dj Lv Mdp, DJ PH DA SERRA",Bala Love,Mc Anjim,36,140,2,2499809,48Ll1C6qAnP2UjnopQDh4a,0.886,0.092,0.82,0.087
36,37,spotify:track:1jwEnLN5hMOwotwXfchUaf,"MD Chefe, DomLaike, Offlei Sounds",Rei Lacoste,OFFLEI SOUNDS,37,56,5,2444309,1jwEnLN5hMOwotwXfchUaf,0.1531,0.068,0.855,0.076
37,38,spotify:track:4DWKtQVURjepn8uzBgmwuv,Mc Kevin,Doutora 3,GR6 Music,38,62,15,2362447,4DWKtQVURjepn8uzBgmwuv,-0.9274,0.057,0.943,0.0
38,39,spotify:track:2YBKO08Wkc3eP5JdUSwng8,João Gomes,Eu Tenho a Senha,Sua Música,23,33,11,2346152,2YBKO08Wkc3eP5JdUSwng8,0.5216,0.006,0.981,0.014
39,40,spotify:track:5VTqW8raQYnj2avZ27nO2a,Luísa Sonza,penhasco.,Universal Music Ltda.,8,30,7,2320519,5VTqW8raQYnj2avZ27nO2a,0.6553,0.0,0.987,0.013
40,41,spotify:track:1QiZYlh3oZg3zgn8eS99aB,João Gomes,Mete Um Block Nele,Sua Música,33,36,10,2315399,1QiZYlh3oZg3zgn8eS99aB,-0.959,0.064,0.936,0.0
41,42,spotify:track:73ghohUx3BscZn4hQbD35X,"Guilherme & Benuto, Os Barões Da Pisadinha",Faxina (Ao Vivo No Casa Filtr),Sony Music Entertainment,42,49,4,2133378,73ghohUx3BscZn4hQbD35X,0.0,0.0,1.0,0.0
42,43,spotify:track:3q6ZCGgFDIVCJQ5XG4JTL2,"BIN, LUDMILLA, Mainstreet, Dallass",Apê 1001,Mainstreet Records,39,39,12,2125250,3q6ZCGgFDIVCJQ5XG4JTL2,0.9569,0.05,0.893,0.058
43,44,spotify:track:4cKn3YjlRNowwNQi5LuZkk,"Luan Santana, Mc Don Juan",SORRIA,Sony Music Entertainment,36,37,5,2121005,4cKn3YjlRNowwNQi5LuZkk,0.0,0.0,1.0,0.0
44,45,spotify:track:4llr8mcoauwrHBtjGb7F9S,MC Kevin o Chris,Tipo Gin - Ao Vivo,MC Kevin o Chris,4,40,19,2083878,4llr8mcoauwrHBtjGb7F9S,0.296,0.033,0.937,0.03
45,46,spotify:track:17UfXrL7Run3GyZJW4uRjC,Jorge & Mateus,Paradigmas,Som Livre,7,43,32,2041193,17UfXrL7Run3GyZJW4uRjC,-0.4871,0.052,0.919,0.029
46,47,spotify:track:6AMTUbWihFZOwOeHxZN2Ge,Vitor Fernandes,Vou falar que não quero,Sua Música,29,41,27,1954245,6AMTUbWihFZOwOeHxZN2Ge,0.1531,0.038,0.927,0.035
47,48,spotify:track:1YiO0AdZz9HNoJZr8nkaDR,Zé Neto & Cristiano,Vamo Tomar Uma,Som Livre,48,-1,1,1908134,1YiO0AdZz9HNoJZr8nkaDR,-0.4098,0.056,0.912,0.032
48,49,spotify:track:7vCvUJyjMxRkPeo19nxmuk,Hugo & Guilherme,Coração Na Cama - Ao Vivo,Som Livre,5,48,40,1889157,7vCvUJyjMxRkPeo19nxmuk,0.0,0.0,1.0,0.0
49,50,spotify:track:6giaOyDFbE4J8iclhCdW7E,"Pineapple StormTv, Azzy, MC Ryan SP, Chris MC, Xamã, Lourena, L7NNON, Cynthia Luz, Mc Poze do Rodo, Salve Malak, Hunter",Poesia Acústica 11: Nada Mudou,Pineapple StormTV,12,42,11,1862073,6giaOyDFbE4J8iclhCdW7E,0.9985,0.014,0.944,0.042
50,51,spotify:track:3Vi5XqYrmQgOYBajMWSvCi,Doja Cat,Need to Know,Kemosabe Records/RCA Records,50,50,8,1852385,3Vi5XqYrmQgOYBajMWSvCi,0.9816,0.12,0.695,0.185
51,52,spotify:track:58pgi1RpcU2fVJsxhm7BIr,Raí Saia Rodada,Tapão Na Raba,Som Livre,1,44,31,1847349,58pgi1RpcU2fVJsxhm7BIr,-0.6808,0.072,0.896,0.033
52,53,spotify:track:1Kkm6aiyVPbco6otyybdt6,"Os Barões Da Pisadinha, Jorge",Quero Ver é Me Esquecer (feat. Jorge) - Ao Vivo,Sony Music Entertainment,7,54,28,1749303,1Kkm6aiyVPbco6otyybdt6,0.0,0.0,1.0,0.0
53,54,spotify:track:2QLbRVzixE282JSQjBz2DG,"Alok, Mc Don Juan, Dj GBR",Liberdade (Quando o Grave Bate Forte),GR6 Music,3,45,22,1733487,2QLbRVzixE282JSQjBz2DG,-0.9766,0.106,0.894,0.0
54,55,spotify:track:4RVwu0g32PAqgUiJoXsdF8,Billie Eilish,Happier Than Ever,Darkroom/Interscope Records,36,51,5,1724303,4RVwu0g32PAqgUiJoXsdF8,-0.9888,0.18,0.708,0.112
55,56,spotify:track:6Aw11M9NT2tBeEj3mPKrjy,"Diego & Victor Hugo, Bruno & Marrone",Facas - Ao Vivo,Sony Music Entertainment,3,46,46,1722387,6Aw11M9NT2tBeEj3mPKrjy,0.0,0.0,1.0,0.0
56,57,spotify:track:1wdhj1r7aeWVDUl9d18YKu,Matheus & Kauan,Expectativa x Realidade,Universal Music Ltda.,57,80,9,1717733,1wdhj1r7aeWVDUl9d18YKu,-0.4767,0.034,0.966,0.0
57,58,spotify:track:4AAIAVjSyiq1N7SXKkwXZe,Marília Mendonça,Troca de Calçada,Som Livre,7,52,31,1714139,4AAIAVjSyiq1N7SXKkwXZe,0.0,0.0,1.0,0.0
58,59,spotify:track:4jMrV2f00zM9ifqJal3CcG,Zé Vaqueiro,Fim da Noite,Sony Music Entertainment,59,75,2,1675982,4jMrV2f00zM9ifqJal3CcG,-0.926,0.07,0.921,0.008
59,60,spotify:track:1tdDDOJRdbo1Uz47D1k62G,Dan Ventura,Passinho Debochado,Dan Ventura,60,159,2,1656866,1tdDDOJRdbo1Uz47D1k62G,-0.7149,0.047,0.953,0.0
60,61,spotify:track:6Uj1ctrBOjOas8xZXGqKk4,Doja Cat,Woman,Kemosabe Records/RCA Records,61,65,4,1651689,6Uj1ctrBOjOas8xZXGqKk4,0.951,0.053,0.852,0.095
61,62,spotify:track:67BtfxlNbhBmCDR2L2l8qd,Lil Nas X,MONTERO (Call Me By Your Name),Columbia,15,57,23,1636604,67BtfxlNbhBmCDR2L2l8qd,-0.7321,0.096,0.801,0.102
62,63,spotify:track:297PAlIk1PSDeZFkdC4WIe,Marcynho Sensação,Viela,FPS Music Digital,60,60,4,1611850,297PAlIk1PSDeZFkdC4WIe,-0.9641,0.037,0.955,0.008
63,64,spotify:track:6vnKRiOjUjYT59xl4awHTx,Guilherme & Benuto,Sigilo - Ao Vivo,Sony Music Entertainment,41,59,24,1609076,6vnKRiOjUjYT59xl4awHTx,0.4753,0.024,0.928,0.047
64,65,spotify:track:6RMYuqlTn8777j5arY9zhC,"Brisa Star, Zé Vaqueiro",Cena de Amor,Sony Music Entertainment,65,68,5,1596622,6RMYuqlTn8777j5arY9zhC,0.9982,0.018,0.728,0.254
65,66,spotify:track:5AhnPqydkYbZAp4NkyJ7ED,"PEDRO SAMPAIO, Luísa Sonza",ATENÇÃO,WM Brazil,15,47,16,1586570,5AhnPqydkYbZAp4NkyJ7ED,-0.8787,0.102,0.823,0.075
66,67,spotify:track:3QKv1RIrWsLTA63oxscVrZ,João Gomes,Meu Bem,Sua Música,67,-1,1,1546362,3QKv1RIrWsLTA63oxscVrZ,0.6124,0.0,0.976,0.024
67,68,spotify:track:4ZtFanR9U6ndgddUvNcjcG,Olivia Rodrigo,good 4 u,Olivia Rodrigo PS,7,58,16,1492528,4ZtFanR9U6ndgddUvNcjcG,0.9987,0.063,0.67,0.267
68,69,spotify:track:1h4u5t0EJZki8ieNGwwFXc,Zé Vaqueiro,Volta Comigo BB,Sony Music Entertainment,22,55,26,1424473,1h4u5t0EJZki8ieNGwwFXc,0.782,0.0,0.968,0.032
69,70,spotify:track:4mdlehe2znCTAzlFhrOa09,"mc jhenny, DJ KOSTA 22, Mc Gw",Chamo Teu Vulgo Malvadão,Love Funk,15,53,10,1398748,4mdlehe2znCTAzlFhrOa09,0.0,0.0,1.0,0.0
70,71,spotify:track:7kwOvJqT8zHXQ4NYUZQ6W2,Gustavo Mioto,Não Parei De Sofrer,Universal Music Ltda.,62,69,10,1390219,7kwOvJqT8zHXQ4NYUZQ6W2,0.0,0.0,1.0,0.0
71,72,spotify:track:6PQ88X9TkUIAUIZJHW2upE,Ed Sheeran,Bad Habits,Atlantic Records UK,67,67,10,1372882,6PQ88X9TkUIAUIZJHW2upE,-0.9958,0.199,0.711,0.09
72,73,spotify:track:4tM8YOkAVRtYI8O9Xbm8Ij,"Os Barões Da Pisadinha, Wesley Safadão",Beijo do Vampiro - Ao Vivo,Sony Music Entertainment,73,-1,1,1337273,4tM8YOkAVRtYI8O9Xbm8Ij,0.9872,0.04,0.834,0.125
73,74,spotify:track:68qqVn5kHBv4zc45SDGLnh,"Filipe Ret, L7NNON, Chris Beats Zn",Corte Americano,Som Livre,60,78,19,1335810,68qqVn5kHBv4zc45SDGLnh,-0.8779,0.036,0.964,0.0
74,75,spotify:track:7EWXP47VlXKO3r7mNxuWHw,"Wesley Safadão, Os Barões Da Pisadinha","Ele É Ele, Eu Sou Eu",Som Livre,1,64,42,1310661,7EWXP47VlXKO3r7mNxuWHw,-0.3331,0.023,0.958,0.019
75,76,spotify:track:7xi4XR5EIOU6OHdIydLMjT,"Murilo Huff, Jorge",Uma Ex (Ao Vivo),Artinvox,65,87,30,1280320,7xi4XR5EIOU6OHdIydLMjT,0.0,0.0,1.0,0.0
76,77,spotify:track:6m187iACTSAZDYMaV0klqj,L7NNON,Freio da Blazer,Papatunes,38,84,30,1275136,6m187iACTSAZDYMaV0klqj,0.3736,0.024,0.945,0.031
77,78,spotify:track:5igZy2wLV0KBzS1zvW9am8,"João Gomes, Tarcísio do Acordeon",Aquelas Coisas,Sua Música,73,77,6,1260846,5igZy2wLV0KBzS1zvW9am8,-0.8604,0.039,0.961,0.0
78,79,spotify:track:0KkpG6b73QfIjeZDqjLwxW,"DENNIS, Gusttavo Lima",Lágrima por Lágrima (feat. Gusttavo Lima) - Ao Vivo,Sony Music Entertainment,72,76,4,1257930,0KkpG6b73QfIjeZDqjLwxW,0.0,0.0,1.0,0.0
79,80,spotify:track:0I9R4mjZ0VFZAbuSe8tttV,"Gustavo Mioto, Marília Mendonça",Restrição Sentimental,Universal Music Ltda.,80,88,2,1255873,0I9R4mjZ0VFZAbuSe8tttV,0.8957,0.0,0.945,0.055
80,81,spotify:track:7zyZ9yPXIQebb79PrMghpV,Pabllo Vittar,Zap Zum,Sony Music Entertainment,60,83,6,1251291,7zyZ9yPXIQebb79PrMghpV,0.7059,0.078,0.847,0.075
81,82,spotify:track:1a17gIb57XhPj2CMbqYABw,Hugo & Guilherme,Pingo de Dó - Ao Vivo,Som Livre,28,81,18,1243750,1a17gIb57XhPj2CMbqYABw,-0.9974,0.057,0.937,0.006
82,83,spotify:track:6nef87NAKR2Au5YCCfnIi9,"DJ TOPO, Mc Cyclope, MC PR",Passarinho Que Som É Esse,DJ TOPO,72,72,4,1238801,6nef87NAKR2Au5YCCfnIi9,0.6767,0.0,0.983,0.017
83,84,spotify:track:6zsEKAZZulmsl1Qlw5G3EX,NATTAN,Morena,Nattan,31,79,17,1237816,6zsEKAZZulmsl1Qlw5G3EX,0.6966,0.031,0.921,0.048
84,85,spotify:track:2uLt06E9xCZVPFXg9v794o,"MC Gontijo, Dj Sati Marconex",Baile do Cinga do 12,MBB Diamond,43,82,13,1236177,2uLt06E9xCZVPFXg9v794o,0.0,0.0,1.0,0.0
85,86,spotify:track:2upubCYkDvATo6ZZwHqrp9,"Luísa Sonza, 6LACK",VIP *-*,Universal Music Ltda.,21,66,7,1235151,2upubCYkDvATo6ZZwHqrp9,0.0,0.0,1.0,0.0
86,87,spotify:track:4PUjVQcrNhH85XXyXnnjBd,"Mc Jajau, DJ LG",BALANÇA A GLOCK,Love Funk,73,73,4,1232184,4PUjVQcrNhH85XXyXnnjBd,-0.9991,0.03,0.961,0.009
87,88,spotify:track:17Gh6E6eRfAAw7sCgmnkFc,Gusttavo Lima,O Ex da Sua Vida,Sony Music Entertainment,44,71,9,1212265,17Gh6E6eRfAAw7sCgmnkFc,0.0,0.0,1.0,0.0
88,89,spotify:track:2Gjt4rUHBUH0rMKpBg0hF4,"Malu, DJ Lucas Beat",Disco Arranhado - Funk Remix,Essaéhit,2,61,26,1207260,2Gjt4rUHBUH0rMKpBg0hF4,0.9818,0.042,0.835,0.123
89,90,spotify:track:1uP6LzGFVwX2h2D39mOglz,Mc Branquinha,Eu Rebolo Sim,WM Brazil,48,74,11,1203512,1uP6LzGFVwX2h2D39mOglz,0.0,0.0,1.0,0.0
90,91,spotify:track:5m5aY6S9ttfIG157xli2Rs,Zé Neto & Cristiano,Alô Ambev (Segue Sua Vida) - Ao Vivo,Som Livre,4,99,53,1198939,5m5aY6S9ttfIG157xli2Rs,0.0,0.0,1.0,0.0
91,92,spotify:track:28kNbvupVtJ6cPmGvAT58O,Zé Neto & Cristiano,Minha Vontade de Te Amar,Som Livre,92,-1,1,1187257,28kNbvupVtJ6cPmGvAT58O,0.8402,0.0,0.959,0.041
92,93,spotify:track:4j1YtEBU47QOUapAXf5svl,Zé Neto & Cristiano,Beijou Meia Cidade,Som Livre,93,-1,1,1183335,4j1YtEBU47QOUapAXf5svl,0.9001,0.0,0.954,0.046
93,94,spotify:track:4XiFqfUXyTwOChvMLKKi0T,"DG e Batidão Stronda, Felipe Amorim, Mc Danny",Sem Sentimento,GR6 Music,94,120,2,1180698,4XiFqfUXyTwOChvMLKKi0T,-0.3382,0.019,0.966,0.014
94,95,spotify:track:4lHoT8PvMpMg1l5kdxqNmD,Bruno & Marrone,Coração de Isca,Worldshow Promoções e Eventos,67,101,24,1157247,4lHoT8PvMpMg1l5kdxqNmD,0.6808,0.018,0.95,0.032
95,96,spotify:track:5uztIMqjl5FTZSYDlOBJjV,Simone & Simaria,Foi Pá Pum,Universal Music Ltda.,13,92,40,1150177,5uztIMqjl5FTZSYDlOBJjV,0.9537,0.021,0.913,0.066
96,97,spotify:track:5IjLkZBAHwd77I2gAOKZLC,"Cleber & Cauan, Os Barões Da Pisadinha",Pede Pra Voltar,Som Livre,67,115,12,1142874,5IjLkZBAHwd77I2gAOKZLC,0.0,0.0,1.0,0.0
97,98,spotify:track:0Iw6WyxOrleibC0j0fRJmk,Luísa Sonza,INTERE$$EIRA,Universal Music Ltda.,28,70,7,1139920,0Iw6WyxOrleibC0j0fRJmk,0.0,0.0,1.0,0.0
98,99,spotify:track:07AQkmp456NpEnT8HR7WLy,"Teto, Matuê",M4,30PRAUM,6,90,37,1139410,07AQkmp456NpEnT8HR7WLy,0.5908,0.058,0.889,0.053
99,100,spotify:track:4Ls13Ag4SWnniiX4QLRltL,Vitor Fernandes,Acaso,Sua Música,13,63,30,1130964,4Ls13Ag4SWnniiX4QLRltL,0.25,0.0,0.991,0.009
100,101,spotify:track:0uoNRN1bvHcsGrrTa44Mj7,"Diego & Victor Hugo, Matheus & Kauan",Até Falar Chega (feat. Matheus & Kauan) - Ao Vivo,Sony Music Entertainment,83,89,5,1129731,0uoNRN1bvHcsGrrTa44Mj7,0.0,0.0,1.0,0.0
101,102,spotify:track:0f1xsopmPwjGv5lJooglnD,Josué Bom de Faixa,Deixa Eu Falar pra Você,Administração Mídias Brasil,50,91,19,1125516,0f1xsopmPwjGv5lJooglnD,0.0,0.0,1.0,0.0
102,103,spotify:track:56kClQGx58w4meMz1JwQvB,"Bruno & Marrone, Wesley Safadão",Último Beijo,Worldshow Promoções e Eventos,14,104,39,1109343,56kClQGx58w4meMz1JwQvB,0.9517,0.0,0.941,0.059
103,104,spotify:track:7nsk0cwY5kfxBT21WEzmC0,"Wesley Safadão, Tarcísio do Acordeon",Ele Não Te Merece,Som Livre,76,97,11,1096988,7nsk0cwY5kfxBT21WEzmC0,0.0,0.0,1.0,0.0
104,105,spotify:track:7h8osXb4nNo72fzOf1P1yF,Tarcísio do Acordeon,Proteção de Tela,Sua Música,99,105,7,1082889,7h8osXb4nNo72fzOf1P1yF,0.0,0.018,0.964,0.018
105,106,spotify:track:6UelLqGlWMcVH1E5c4H7lY,Harry Styles,Watermelon Sugar,Columbia,27,102,82,1081178,6UelLqGlWMcVH1E5c4H7lY,0.9584,0.0,0.912,0.088
106,107,spotify:track:7Ls0AYtBWAJtt7iORFc6zC,"Mc Frog, DJ Lucas Beat",Não Quer Chifre,Mídia Hits Produtora,92,96,4,1081145,7Ls0AYtBWAJtt7iORFc6zC,0.0,0.0,1.0,0.0
107,108,spotify:track:1rFRjUkibxaMaUwGgKpfwe,João Gomes,Tô Sem Você,Sua Música,78,93,9,1059784,1rFRjUkibxaMaUwGgKpfwe,-0.1531,0.028,0.954,0.017
108,109,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,Blinding Lights,Republic Records,25,107,87,1052236,0VjIjW4GlUZAMYd2vXMi3b,0.0,0.0,1.0,0.0
109,110,spotify:track:0gpZ8zy9OAE98nNBVIxWvi,"Luísa Sonza, Marília Mendonça",melhor sozinha :-)-:,Universal Music Ltda.,110,189,2,1051229,0gpZ8zy9OAE98nNBVIxWvi,0.0,0.0,1.0,0.0
110,111,spotify:track:4iJyoBOLtHqaGxP12qzhQI,"Justin Bieber, Daniel Caesar, Giveon",Peaches (feat. Daniel Caesar & Giveon),RBMG/Def Jam,33,106,24,1028048,4iJyoBOLtHqaGxP12qzhQI,0.9907,0.046,0.838,0.117
111,112,spotify:track:1mQOFRDoqI34LdN79PE0vH,MC Zaquin,Ô Moça,Funk Explode Records,25,103,31,1013690,1mQOFRDoqI34LdN79PE0vH,-0.8883,0.072,0.905,0.023
112,113,spotify:track:2G3pr93yMNJ2HcL028dTxt,"Taty pink, Romeu",Antes de Ir,Administração Mídias Brasil,113,136,2,1009386,2G3pr93yMNJ2HcL028dTxt,-0.9488,0.068,0.893,0.038
113,114,spotify:track:0x0V1IID2Sj902k6LzuWds,Mc Livinho,Ela é Espetacular (Mulher Kama Sutra 2),Diamond,25,100,21,1009264,0x0V1IID2Sj902k6LzuWds,-0.8886,0.028,0.972,0.0
114,115,spotify:track:5CZ40GBx1sQ9agT82CLQCT,Olivia Rodrigo,traitor,Olivia Rodrigo PS,42,109,15,1008189,5CZ40GBx1sQ9agT82CLQCT,0.5759,0.165,0.657,0.178
115,116,spotify:track:37BZB0z9T8Xu7U3e65qxFy,"The Weeknd, Ariana Grande",Save Your Tears (with Ariana Grande) (Remix),Republic Records,46,113,19,1001027,37BZB0z9T8Xu7U3e65qxFy,0.8606,0.054,0.872,0.074
116,117,spotify:track:5r9CZJMoMmxio2AnJdxuDS,"Grupo Menos É Mais, Di Propósito, Vou Zuar",Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo,Som Livre,21,98,65,999707,5r9CZJMoMmxio2AnJdxuDS,0.0,0.0,1.0,0.0
117,118,spotify:track:3p3iOpzsKOGMeNBaexBXXR,Luan Santana,ASSIM NASCE UM BÊBADO,Sony Music Entertainment,118,-1,1,998999,3p3iOpzsKOGMeNBaexBXXR,0.6808,0.012,0.966,0.022
