,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,ID,compound,neg,neu,pos
0,1,spotify:track:5EKHbW7mXcAR4hCyS3YXjb,"Felipe Araújo, Ferrugem",Atrasadinha - Live,Universal Music Ltda.,1,1,22,3460617,5EKHbW7mXcAR4hCyS3YXjb,-0.4314,0.01,0.99,0.0
1,2,spotify:track:1T7aSWZQIorPMzRT8jTMXc,Marília Mendonça,Bebi Liguei - Ao Vivo,Som Livre,2,3,10,3349615,1T7aSWZQIorPMzRT8jTMXc,-0.8402,0.043,0.957,0.0
2,3,spotify:track:7FiIQXpIeLo3ITfGGpb8PB,"MC Kevin o Chris, FP do Trem Bala",Vamos pra Gaiola,ADPAR Produções,3,10,6,3326875,7FiIQXpIeLo3ITfGGpb8PB,0.5837,0.0,0.987,0.013
3,4,spotify:track:5yH8pYxNckOU1cxfPsMIaz,"DENNIS, MC Kevinho",Agora é Tudo Meu,Sony Music Entertainment,3,5,11,3030747,5yH8pYxNckOU1cxfPsMIaz,0.0,0.0,1.0,0.0
4,5,spotify:track:2qkNnJvQvhLiZ63X1L3eFz,Zé Neto & Cristiano,Notificação Preferida - Ao Vivo,Som Livre,2,4,36,3021644,2qkNnJvQvhLiZ63X1L3eFz,0.8402,0.0,0.962,0.038
5,6,spotify:track:7G2XZhDNHo7SSDWSVxC0UT,"Anitta, MC Kevinho",Terremoto,WM Brazil,1,2,3,3013818,7G2XZhDNHo7SSDWSVxC0UT,-0.995,0.139,0.854,0.007
6,7,spotify:track:2lAyctg5FocS67eksHoyIg,"Márcia Fellipe, Jerry Smith",Quem Me Dera,Universal Music Ltda.,4,6,18,2961734,2lAyctg5FocS67eksHoyIg,0.0,0.0,1.0,0.0
7,8,spotify:track:0IQCOAw9ZAI6WnXIrl481F,"Mc Livinho, Rennan da Penha",Hoje Eu Vou Parar Na Gaiola,GR6 Music,8,8,15,2906973,0IQCOAw9ZAI6WnXIrl481F,-0.5803,0.016,0.984,0.0
8,9,spotify:track:0XEJ7eph2IWFYZc73Jm3n2,Diego & Victor Hugo,Infarto,Sony Music Entertainment,9,14,15,2648191,0XEJ7eph2IWFYZc73Jm3n2,0.9517,0.0,0.924,0.076
9,10,spotify:track:7wMAgaPiKzTNxpDWu2BPfk,Gabriel Diniz,Jenifer,Universal Music Ltda.,1,7,16,2518185,7wMAgaPiKzTNxpDWu2BPfk,-0.914,0.065,0.935,0.0
10,11,spotify:track:3Hb9kUdm4yf839Fle4RIdT,"MC L da Vinte, MC Gury",Parado no Bailão,Funk Explode,1,9,21,2507991,3Hb9kUdm4yf839Fle4RIdT,-0.9868,0.204,0.725,0.071
11,12,spotify:track:5Wmg5LPPJnbMsKA9fthM3l,"Simone & Simaria, LUDMILLA",Qualidade De Vida - Ao Vivo,Universal Music Ltda.,8,12,6,2175536,5Wmg5LPPJnbMsKA9fthM3l,0.0,0.0,1.0,0.0
12,13,spotify:track:7KdcbYcVF8LkQeQcTYOixJ,"Luan Santana, MC Kekel",Vingança - Ao Vivo,Som Livre,12,15,23,2125799,7KdcbYcVF8LkQeQcTYOixJ,0.9349,0.023,0.921,0.056
13,14,spotify:track:1qCLx3nX25NuhfPjM5E1qV,Melim,Ouvi Dizer,Universal Music Ltda.,13,16,31,2122126,1qCLx3nX25NuhfPjM5E1qV,0.4939,0.0,0.985,0.015
14,15,spotify:track:6ocbgoVGwYJhOv1GgI9NsF,Ariana Grande,7 rings,Republic Records,9,11,5,2105271,6ocbgoVGwYJhOv1GgI9NsF,0.9983,0.057,0.694,0.249
15,16,spotify:track:2X8sssaxS5GReg6945B6RW,Wesley Safadão,Só Pra Castigar,Som Livre,4,13,23,2086995,2X8sssaxS5GReg6945B6RW,0.0,0.0,1.0,0.0
