,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,ID,compound,neg,neu,pos
0,1,spotify:track:4E6RdcCWMiHTu7zy1VTNDo,Marília Mendonça,Todo Mundo Vai Sofrer - Ao Vivo,Som Livre,1,1,11,3707835,4E6RdcCWMiHTu7zy1VTNDo,0.0,0.0,1.0,0.0
1,2,spotify:track:5pRGXCDY0eT6R1QicAn7Uk,"João Gustavo e Murilo, Analaga",Lençol Dobrado,WM Brazil,2,2,39,3513383,5pRGXCDY0eT6R1QicAn7Uk,0.0,0.0,1.0,0.0
2,3,spotify:track:6QwFUcPc5nhsqZuhXUYtV7,Jorge & Mateus,Tijolão - Ao Vivo,Som Livre,3,3,10,3477578,6QwFUcPc5nhsqZuhXUYtV7,0.0,0.0,1.0,0.0
3,4,spotify:track:0WhDotK0QXigmsrlw0DxKK,"MC Kevin o Chris, Sodré",Evoluiu,ADpar,2,4,15,3129191,0WhDotK0QXigmsrlw0DxKK,-0.9001,0.056,0.929,0.015
4,5,spotify:track:1nVIlX3h3Ds9bH6JMQopIU,Luan Santana,quando a bad bater - ao vivo,Som Livre,5,5,5,3064098,1nVIlX3h3Ds9bH6JMQopIU,-0.9738,0.123,0.823,0.054
5,6,spotify:track:6sRLrSetyIwIKhW1eMlUNP,"Matheus & Kauan, Marília Mendonça",Vou Ter Que Superar - Ao Vivo,Universal Music Ltda.,2,6,19,2814199,6sRLrSetyIwIKhW1eMlUNP,0.9304,0.0,0.962,0.038
6,7,spotify:track:2bbFhnxYjeb9jYEX2MDKLQ,MC Kevinho,Uma nora pra cada dia,WM Brazil,7,7,5,2791272,2bbFhnxYjeb9jYEX2MDKLQ,-0.5267,0.017,0.983,0.0
7,8,spotify:track:26WpOBpHiIMoBuMEIwtOCH,"Pk, PK Delas",Quando a vontade bater (Participação especial de PK Delas),WM Brazil,8,12,20,2654458,26WpOBpHiIMoBuMEIwtOCH,0.0,0.0,1.0,0.0
8,9,spotify:track:1xyVMQx51Kab6eLVtE6twx,"Lauana Prado, Maiara & Maraisa",Cobaia,Universal Music Ltda.,6,8,51,2563592,1xyVMQx51Kab6eLVtE6twx,0.9413,0.007,0.939,0.053
9,10,spotify:track:6V43u5SCjkfMpxMAXRPifr,"MC JottaPê, DJ RD, MC M10",Sentou e Gostou,KondZilla,10,11,4,2514060,6V43u5SCjkfMpxMAXRPifr,0.9935,0.0,0.838,0.162
10,11,spotify:track:1nqaSoiLuqevDes4S18sO7,Gusttavo Lima,Milu,Gusttavo Lima,9,9,5,2512157,1nqaSoiLuqevDes4S18sO7,0.7783,0.063,0.86,0.077
11,12,spotify:track:6v3KW9xbzN5yKLt9YKDYA2,"Shawn Mendes, Camila Cabello",Señorita,Island Records,2,10,6,2420948,6v3KW9xbzN5yKLt9YKDYA2,0.9988,0.033,0.724,0.244
12,13,spotify:track:5q0NlM6Pm8Pp3orq7zGiRn,"Matheus & Kauan, Jorge & Mateus",Quarta Cadeira - Ao Vivo,Universal Music Ltda.,13,14,19,2298443,5q0NlM6Pm8Pp3orq7zGiRn,0.0,0.0,1.0,0.0
13,14,spotify:track:3RbXsVQr4jeTxvT35Hssq3,Marília Mendonça,Bebi Liguei - Ao Vivo,Som Livre,2,13,33,2131432,3RbXsVQr4jeTxvT35Hssq3,-0.8402,0.043,0.957,0.0
14,15,spotify:track:1U3tv41tFRgOfbytpuYQrR,Zé Neto & Cristiano,Ferida Curada,Som Livre,15,32,2,2046982,1U3tv41tFRgOfbytpuYQrR,0.9682,0.0,0.91,0.09
15,16,spotify:track:4jGzR5Vri06Y5T9SxM7m5P,"Xand Avião, Gusttavo Lima",Algo Mais (Amante) - Ao Vivo,Som Livre,16,21,11,2002852,4jGzR5Vri06Y5T9SxM7m5P,-0.9688,0.018,0.981,0.001
16,17,spotify:track:4eB8rsNNm5791m3uvEBNLR,Zé Neto & Cristiano,Estado Decadente - Acústico,Som Livre,10,15,29,1995112,4eB8rsNNm5791m3uvEBNLR,0.9347,0.064,0.833,0.102
17,18,spotify:track:4lEw9Id7kLDSJ6KRdaenM9,Felipe Araújo,Espaçosa Demais - Ao Vivo,Universal Music Ltda.,13,17,43,1988434,4lEw9Id7kLDSJ6KRdaenM9,-0.8299,0.029,0.971,0.0
18,19,spotify:track:2x8TNY9KwNvD19gVGs4WOP,MC Kevin o Chris,Ela É do Tipo,ADpar,1,16,20,1950779,2x8TNY9KwNvD19gVGs4WOP,0.7998,0.0,0.975,0.025
19,20,spotify:track:4gDvg62vG96w0qJaF6wzcd,"Diego & Victor Hugo, Zé Neto & Cristiano",A Culpa é do Meu Grau (feat. Zé Neto & Cristiano) - Ao Vivo em Brasília,Sony Music Entertainment,18,20,19,1942281,4gDvg62vG96w0qJaF6wzcd,0.0,0.0,1.0,0.0
20,21,spotify:track:3tU3UAasaDA9OixXGC3O33,"Mano Walter, Gustavo Mioto",Fingindo Maturidade - Ao Vivo,Som Livre,19,19,20,1904487,3tU3UAasaDA9OixXGC3O33,-0.296,0.009,0.991,0.0
21,22,spotify:track:6YjyT6MEMsMc41NNWk2dYg,"Marília Mendonça, Maiara & Maraisa",Bebaça - Ao Vivo,Som Livre,6,22,23,1894594,6YjyT6MEMsMc41NNWk2dYg,0.0,0.0,1.0,0.0
22,23,spotify:track:5GsJcnO3rgpZFOrzL2EISO,"Pabllo Vittar, Charli XCX",Flash Pose,Sony Music Entertainment,23,-1,1,1887783,5GsJcnO3rgpZFOrzL2EISO,0.9991,0.017,0.695,0.288
23,24,spotify:track:2YpeDb67231RjR0MgVLzsG,"Lil Nas X, Billy Ray Cyrus",Old Town Road - Remix,Columbia,11,18,16,1838731,2YpeDb67231RjR0MgVLzsG,0.7936,0.015,0.92,0.065
24,25,spotify:track:3L2uyIJoJPjYkSETVNSPBQ,Maiara & Maraisa,Não Abro Mão - Ao Vivo,Som Livre,13,23,26,1708114,3L2uyIJoJPjYkSETVNSPBQ,0.0,0.0,1.0,0.0
25,26,spotify:track:7oEr56KG6odStlQH0nvdyr,Gustavo Mioto,Solteiro Não Trai - Ao Vivo,Gustavo Mioto,8,25,34,1635333,7oEr56KG6odStlQH0nvdyr,0.0,0.0,1.0,0.0
26,27,spotify:track:3CgZi8DMUftJHK6WL2gKc1,Hungria Hip Hop,Um Pedido,Hungria Hip Hop,25,30,8,1588565,3CgZi8DMUftJHK6WL2gKc1,-0.9018,0.059,0.924,0.018
27,28,spotify:track:2H8ETIUEoN9YMf56X66bxd,"Anitta, LUDMILLA, Snoop Dogg, Papatinho",Onda diferente (feat. Papatinho),WM Brazil,4,28,17,1574843,2H8ETIUEoN9YMf56X66bxd,-0.31,0.086,0.827,0.087
28,29,spotify:track:2FGhB10Gon36GgFcOTMQEW,"Pineapple StormTv, MC Hariel, Negra Li, Ducon, MC Kevin o Chris, Chris MC, Matuê, Dk 47, Vitão, Salve Malak, Hunter",Poesia Acústica #7: Céu Azul,Pineapple StormTV,24,24,4,1571949,2FGhB10Gon36GgFcOTMQEW,0.0,0.0,1.0,0.0
29,30,spotify:track:6l1PdE7lQbodewVQh16GCM,"Projota, Vitão",Sei Lá,Universal Music Ltda.,29,29,14,1560438,6l1PdE7lQbodewVQh16GCM,0.0,0.0,1.0,0.0
30,31,spotify:track:2SgVsDXzET5EU8VngMh9dv,MC WM,Senta braba,WM Brazil,23,27,13,1542085,2SgVsDXzET5EU8VngMh9dv,-0.7135,0.021,0.979,0.0
31,32,spotify:track:3tA0vALUwrzkTgHcm9j6oJ,Zé Neto & Cristiano,Notificação Preferida - Ao Vivo,Som Livre,2,26,59,1530020,3tA0vALUwrzkTgHcm9j6oJ,0.8402,0.0,0.962,0.038
32,33,spotify:track:5MMrkwK6AgNAsgHVdC7daZ,Dilsinho,Péssimo Negócio (Ao Vivo),Sony Music Entertainment,18,33,39,1487092,5MMrkwK6AgNAsgHVdC7daZ,0.0,0.0,1.0,0.0
33,34,spotify:track:5eMmT4Ava5BGThju0AD8vQ,Gusttavo Lima,Cem Mil - Ao Vivo,Som Livre,1,34,40,1448642,5eMmT4Ava5BGThju0AD8vQ,0.128,0.015,0.966,0.019
34,35,spotify:track:0EZuXcsnjEmGuRYdFdcctX,Marília Mendonça,Sem Sal - Ao Vivo,Som Livre,20,35,40,1442848,0EZuXcsnjEmGuRYdFdcctX,0.0,0.0,1.0,0.0
35,36,spotify:track:7Gk5OrMYaMRtT2JmgJVAfk,"ANAVITÓRIA, Vitor Kley",Pupila,Universal Music Ltda.,36,54,4,1442084,7Gk5OrMYaMRtT2JmgJVAfk,-0.5349,0.007,0.993,0.0
36,37,spotify:track:33g4LmRrWddOvMLnynSktj,George Henrique & Rodrigo,Bagunça Minha Vida - Ao Vivo Em Goiânia / 2019,Universal Music Ltda.,31,31,14,1406523,33g4LmRrWddOvMLnynSktj,0.0,0.0,1.0,0.0
37,38,spotify:track:0nkDm27DGppCSk8dnGtvPa,POCAH,Não sou obrigada,WM Brazil,16,36,17,1370895,0nkDm27DGppCSk8dnGtvPa,0.8516,0.0,0.972,0.028
38,39,spotify:track:2KyXyTrp3kp1Fsg7B1osYD,"Yasmin Santos, Marília Mendonça","Para, Pensa e Volta - Ao Vivo",Sony Music Entertainment,33,44,5,1322358,2KyXyTrp3kp1Fsg7B1osYD,0.0,0.0,1.0,0.0
39,40,spotify:track:0hVXuCcriWRGvwMV1r5Yn9,"Ed Sheeran, Justin Bieber",I Don't Care (with Justin Bieber),Atlantic Records UK,5,39,12,1320008,0hVXuCcriWRGvwMV1r5Yn9,0.9177,0.094,0.798,0.108
40,41,spotify:track:6b2RcmUt1g9N9mQ3CbjX2Y,Sam Smith,How Do You Sleep?,Capitol,37,37,2,1319522,6b2RcmUt1g9N9mQ3CbjX2Y,0.9653,0.151,0.671,0.178
41,42,spotify:track:1qCLx3nX25NuhfPjM5E1qV,Melim,Ouvi Dizer,Universal Music Ltda.,13,41,54,1313186,1qCLx3nX25NuhfPjM5E1qV,0.4939,0.0,0.985,0.015
42,43,spotify:track:1HEr5uCRyuuLlVCOB1RiTE,"Luísa Sonza, Pabllo Vittar",Garupa,Universal Music Ltda.,5,40,7,1311034,1HEr5uCRyuuLlVCOB1RiTE,0.0,0.0,1.0,0.0
43,44,spotify:track:5fY9bVl1Wj4PIM3wnduWop,Marília Mendonça,Serenata - Ao Vivo,Som Livre,36,49,11,1298587,5fY9bVl1Wj4PIM3wnduWop,0.0,0.0,1.0,0.0
