,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,ID,compound,neg,neu,pos
0,1,spotify:track:27X3qzgB0Show6qfw5wNOK,"DJ Ivis, Tarcísio do Acordeon",Esquema Preferido (feat. Tarcísio do Acordeon),Sony Music Entertainment,1,1,6,6423180,27X3qzgB0Show6qfw5wNOK,-0.7622,0.022,0.978,0.0
1,2,spotify:track:7EWXP47VlXKO3r7mNxuWHw,"Wesley Safadão, Os Barões Da Pisadinha","Ele É Ele, Eu Sou Eu",Som Livre,1,2,14,6363842,7EWXP47VlXKO3r7mNxuWHw,-0.3331,0.023,0.958,0.019
2,3,spotify:track:1ere9b9vDw2N3m9d4uiXxa,"Diego & Victor Hugo, Bruno & Marrone",Facas - Ao Vivo,Sony Music Entertainment,3,3,18,5663443,1ere9b9vDw2N3m9d4uiXxa,0.0,0.0,1.0,0.0
3,4,spotify:track:6sPBi0qLI6KM3yXX56NxsA,Tarcísio do Acordeon,Meia Noite (Você tem meu Whatsapp),Sua Música,1,5,11,4903719,6sPBi0qLI6KM3yXX56NxsA,0.9769,0.02,0.896,0.084
4,5,spotify:track:5m5aY6S9ttfIG157xli2Rs,Zé Neto & Cristiano,Alô Ambev (Segue Sua Vida) - Ao Vivo,Som Livre,4,6,25,4680036,5m5aY6S9ttfIG157xli2Rs,0.0,0.0,1.0,0.0
5,6,spotify:track:2nZj5YymF54qhAu7RneVP6,Hugo & Guilherme,Coração Na Cama - Ao Vivo,Som Livre,6,7,12,4535143,2nZj5YymF54qhAu7RneVP6,0.0,0.0,1.0,0.0
6,7,spotify:track:0QglpM23kl9ldvVdoYNZwF,"Kawe, Mc Lele JP",Mds,OQProduções,3,4,8,4478429,0QglpM23kl9ldvVdoYNZwF,-0.5848,0.022,0.966,0.012
7,8,spotify:track:2JTir3y1VuJQmexiTCMcTP,Os Barões Da Pisadinha,Recairei - Ao Vivo,Sony Music Entertainment,1,9,40,4452149,2JTir3y1VuJQmexiTCMcTP,0.8555,0.0,0.898,0.102
8,9,spotify:track:7GLWWrk1YlkPYqJK3ynIA0,Jorge & Mateus,Lance Individual,Som Livre,4,8,14,4369659,7GLWWrk1YlkPYqJK3ynIA0,-0.9034,0.047,0.953,0.0
9,10,spotify:track:58pgi1RpcU2fVJsxhm7BIr,Raí Saia Rodada,Tapão Na Raba,Som Livre,10,41,3,4171459,58pgi1RpcU2fVJsxhm7BIr,-0.6808,0.072,0.896,0.033
10,11,spotify:track:3rRin3LyLY92kpEbkCgwf4,"Os Barões Da Pisadinha, Xand Avião",Basta Você Me Ligar - Ao Vivo,Sony Music Entertainment,3,12,35,4059601,3rRin3LyLY92kpEbkCgwf4,0.0,0.0,1.0,0.0
11,12,spotify:track:07AQkmp456NpEnT8HR7WLy,"Teto, Matuê",M4,30PRAUM,9,10,9,4035754,07AQkmp456NpEnT8HR7WLy,0.5908,0.058,0.889,0.053
12,13,spotify:track:1O74aTse7W5hd2rAvnEVaW,"Jeff Costa, Mc Danny",Xerecard,Love Funk & Adm Mídias Brasil,11,11,6,4034422,1O74aTse7W5hd2rAvnEVaW,-0.9655,0.05,0.95,0.0
13,14,spotify:track:0WlmiIK5qFQ4dAB4mCA4sI,"Os Barões Da Pisadinha, Fernando & Sorocaba",Amor da Despedida,Sony Music Entertainment,9,14,15,3767286,0WlmiIK5qFQ4dAB4mCA4sI,0.9971,0.0,0.783,0.217
14,15,spotify:track:0YqTL3nSL36OFdHwHoqCag,"Luísa Sonza, Pabllo Vittar, Anitta",MODO TURBO,Universal Music Ltda.,2,13,9,3470024,0YqTL3nSL36OFdHwHoqCag,-0.9796,0.114,0.849,0.037
15,16,spotify:track:1uA7fD01YlQr1Rm0oyNB4H,Guilherme & Benuto,Pulei na Piscina - Ao Vivo,Sony Music Entertainment,14,16,26,3375571,1uA7fD01YlQr1Rm0oyNB4H,0.8516,0.0,0.97,0.03
16,17,spotify:track:7qmnP8Woc47dLSrMD5MxL1,"Petter Ferraz, Menor Nico",Amor ou o Litrão,k+ produçoes,1,17,13,3128113,7qmnP8Woc47dLSrMD5MxL1,0.0,0.0,1.0,0.0
17,18,spotify:track:7lJoRyuNJtuiqTcKtuMuIR,MC Hariel,Maçã Verde,GR6 Music,11,15,15,3112237,7lJoRyuNJtuiqTcKtuMuIR,0.0,0.0,1.0,0.0
18,19,spotify:track:15k1TDabqSEmyXOwMq9RM7,Jonas Esticado,Investe Em Mim,Som Livre,1,18,34,3007348,15k1TDabqSEmyXOwMq9RM7,0.0,0.0,1.0,0.0
19,20,spotify:track:2pBEAodCImE4LgbKAG4bfz,"Bruno & Marrone, Wesley Safadão",Último Beijo,Worldshow Promoções e Eventos,19,19,11,2927647,2pBEAodCImE4LgbKAG4bfz,0.9517,0.0,0.941,0.059
20,21,spotify:track:1Cqg0nJOZRyvltkof8tjqA,Simone & Simaria,Foi Pá Pum,"UMG Recordings, Inc.",21,21,12,2734287,1Cqg0nJOZRyvltkof8tjqA,0.9537,0.021,0.913,0.066
21,22,spotify:track:52yvnBV90B2ZUC5b25cFer,Gusttavo Lima,Espetinho - Ao Vivo,Sony Music Entertainment,20,20,13,2725273,52yvnBV90B2ZUC5b25cFer,0.9804,0.0,0.898,0.102
22,23,spotify:track:35qOGx1CWvCkQFOv4BkVIV,Os Barões Da Pisadinha,Esquema Preferido - Ao Vivo,Sony Music Entertainment,23,32,4,2643999,35qOGx1CWvCkQFOv4BkVIV,-0.5803,0.021,0.979,0.0
23,24,spotify:track:3dPvQLKl42dMYWV4LWRTLK,Os Barões Da Pisadinha,Tá Rocheda,Sony Music Entertainment,7,27,55,2446319,3dPvQLKl42dMYWV4LWRTLK,-0.7959,0.036,0.964,0.0
24,25,spotify:track:0DlHQxrVijRqVUfuS6PKaY,"DENNIS, Xamã, LUDMILLA",Deixa de Onda (Porra Nenhuma),Sony Music Entertainment,25,54,4,2426765,0DlHQxrVijRqVUfuS6PKaY,0.0,0.0,1.0,0.0
25,26,spotify:track:5ra6CI0pEzqjxPEZeBz0d7,Hungria Hip Hop,Amor e Fé - Acústico,Hungria Hip Hop,22,30,26,2384643,5ra6CI0pEzqjxPEZeBz0d7,0.9895,0.008,0.923,0.069
26,27,spotify:track:6WXglvTFRmjlHHhgjYMNif,"MC Hariel, Alok, MC Ryan SP, Mc Davi, Salvador Da Rima",Ilusão (Cracolândia),GR6 Music,2,23,14,2357583,6WXglvTFRmjlHHhgjYMNif,-0.9749,0.032,0.968,0.0
27,28,spotify:track:187Pge0WmJNoS73kaIORSE,"Douglas & Vinicius, MC Bruninho",Figurinha - Ao Vivo,Virgin Music Label And Artist Services (S&D),3,22,31,2326014,187Pge0WmJNoS73kaIORSE,-0.5267,0.038,0.962,0.0
28,29,spotify:track:2ASs0n7ukfyxAxDtdir4vF,"MC Luan da BS, Mc Vitin do LJ, MC Marley",Privilégio,Funk Explode,29,31,11,2324361,2ASs0n7ukfyxAxDtdir4vF,0.0,0.0,1.0,0.0
29,30,spotify:track:2R1OgezGfBMeiAcMpJ1EkH,Zé Vaqueiro,Letícia,Sony Music Entertainment,13,33,16,2312788,2R1OgezGfBMeiAcMpJ1EkH,0.7777,0.016,0.948,0.036
30,31,spotify:track:7J3QMuDCSv56jRSiD9jFBF,"Eric Land, Xand Avião",Cidade Inteira,Eric Land,6,24,32,2300060,7J3QMuDCSv56jRSiD9jFBF,0.9943,0.0,0.84,0.16
31,32,spotify:track:07c9lzwx1IIm101PnB4BZu,"MC Levin, Caverinha",É Só Botada,Master Gold,24,29,14,2249048,07c9lzwx1IIm101PnB4BZu,-0.8299,0.019,0.981,0.0
32,33,spotify:track:4AAIAVjSyiq1N7SXKkwXZe,Marília Mendonça,Troca de Calçada,Som Livre,33,35,3,2223701,4AAIAVjSyiq1N7SXKkwXZe,0.0,0.0,1.0,0.0
33,34,spotify:track:2QCwoYDn4DRfjs4NhW2KpO,"João Bosco e Gabriel, Humberto & Ronaldo",Alô Ex-Amor - Ao Vivo,João Bosco e Gabriel,14,28,25,2217180,2QCwoYDn4DRfjs4NhW2KpO,0.0,0.0,1.0,0.0
34,35,spotify:track:0eoMMLrWtXbLk64baeESkc,"Marcos & Belutti, Jorge & Mateus",Tudo Indica (feat. Jorge & Mateus) - Ao Vivo,Sony Music Entertainment,20,25,23,2189131,0eoMMLrWtXbLk64baeESkc,0.6808,0.013,0.962,0.025
35,36,spotify:track:4zsiMjB0794HztyqUkD3Zi,"Dilsinho, Henrique & Juliano",Sogra - Ao Vivo,Sony Music Entertainment,6,36,37,2141275,4zsiMjB0794HztyqUkD3Zi,0.0,0.0,1.0,0.0
36,37,spotify:track:5gTgQBtNP08fUijxpEgmzF,Matheus & Kauan,É Problema,Universal Music Ltda.,37,44,14,2134876,5gTgQBtNP08fUijxpEgmzF,-0.1591,0.015,0.971,0.013
37,38,spotify:track:3vu864xi5Xis9VfOsJpmXu,LUDMILLA,Rainha da Favela,WM Brazil,16,34,14,2110169,3vu864xi5Xis9VfOsJpmXu,-0.9966,0.217,0.783,0.0
38,39,spotify:track:1sTVKLLFDfAfowsG4bRBN4,"MC Teteu, MC Ks, Dj Serpinha",Faz a Pose,realdreamsgravadoraeeditora,38,38,13,2096522,1sTVKLLFDfAfowsG4bRBN4,0.0,0.0,1.0,0.0
39,40,spotify:track:5r9CZJMoMmxio2AnJdxuDS,"Grupo Menos É Mais, Di Propósito, Vou Zuar",Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo,Som Livre,21,45,37,2060711,5r9CZJMoMmxio2AnJdxuDS,0.0,0.0,1.0,0.0
40,41,spotify:track:1nDCZBI8MaHXI2f36dnQyG,Tierry,Rita,Tierry,8,43,22,2030745,1nDCZBI8MaHXI2f36dnQyG,-0.5267,0.023,0.977,0.0
41,42,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,Blinding Lights,Republic Records,25,37,59,2029384,0VjIjW4GlUZAMYd2vXMi3b,0.0,0.0,1.0,0.0
42,43,spotify:track:1X0MaGErD8rcspqQs9s2m0,Zé Felipe,Só Tem Eu,Som Livre,3,40,19,2025629,1X0MaGErD8rcspqQs9s2m0,0.9932,0.009,0.801,0.19
