rank	uri	artist_names	track_name	source	peak_rank	previous_rank	weeks_on_chart	streams	ID
23	spotify:track:3J5Pu25BODMex4Jpy4l6FL	Luíza & Maurílio, Zé Neto & Cristiano	S de Saudade	Som Livre	7	19	39	2116583	3J5Pu25BODMex4Jpy4l6FL
24	spotify:track:260n4ECk9j4IEvTAVBYojl	Matheus & Kauan	Nem Doeu - Ao Vivo	Universal Music Ltda.	24	29	9	2061634	260n4ECk9j4IEvTAVBYojl
25	spotify:track:08Sd5vVcIH3uKeAiaJdoYj	Lauana Prado	Viva Voz - Ao Vivo Em São Paulo / 2019	Universal Music Ltda.	17	22	21	2038826	08Sd5vVcIH3uKeAiaJdoYj
26	spotify:track:3056x1XkmICnQmji68rrft	Murilo Huff, Henrique & Juliano	Desejando Eu (Ao Vivo)	Artinvox	26	31	10	1939108	3056x1XkmICnQmji68rrft
27	spotify:track:4R2kfaDFhslZEMJqAFNpdd	Taylor Swift	cardigan	Taylor Swift	27	-1	1	1899831	4R2kfaDFhslZEMJqAFNpdd
28	spotify:track:28atBekPVlTdnU4M9Z7udd	Dilsinho, Luísa Sonza, Malibu	Não Vai Embora	Malibu Studios	28	32	12	1886185	28atBekPVlTdnU4M9Z7udd
29	spotify:track:0SJtvFn4vqgJPscSbEPaql	Maiara & Maraisa, Dilsinho	Libera Ela - Ao Vivo	Som Livre	18	26	15	1863817	0SJtvFn4vqgJPscSbEPaql
30	spotify:track:5LpLYzpV0HWKI2DlPmNywg	Wesley Safadão, Zé Neto & Cristiano	Despedida - Ao Vivo	Som Livre	16	27	17	1824453	5LpLYzpV0HWKI2DlPmNywg
31	spotify:track:24Yi9hE78yPEbZ4kxyoXAI	SAINt JHN, Imanbek	Roses - Imanbek Remix	Columbia/B1 Recordings	11	28	22	1807936	24Yi9hE78yPEbZ4kxyoXAI
32	spotify:track:6UelLqGlWMcVH1E5c4H7lY	Harry Styles	Watermelon Sugar	Columbia	32	34	25	1769480	6UelLqGlWMcVH1E5c4H7lY
33	spotify:track:3oe0vGmQxem3DcarYMuzu1	Felipe Araújo	Mentira - Ao Vivo	Universal Music Ltda.	15	30	35	1753222	3oe0vGmQxem3DcarYMuzu1
34	spotify:track:6NM06xgqxQ0HU5lxbt2JHi	Gusttavo Lima	Saudade Sua	Sony Music Entertainment	3	25	11	1737128	6NM06xgqxQ0HU5lxbt2JHi
35	spotify:track:2MOq63fxuFLYQM3CsDcFs1	GIULIA BE	menina solta	WM Brazil	15	37	43	1712006	2MOq63fxuFLYQM3CsDcFs1
36	spotify:track:23zmMwD99ROi9yhxqMxWil	João Bosco & Vinicius, Matheus	Segunda Taça - Ao Vivo	João Bosco & Vinicius	21	35	23	1676235	23zmMwD99ROi9yhxqMxWil
37	spotify:track:2ptHQBO7TQhEkXOeK9ST59	Grupo Menos É Mais, Di Propósito, Vou Zuar	Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo	Som Livre	37	38	8	1670608	2ptHQBO7TQhEkXOeK9ST59
38	spotify:track:3PfIrDoz19wz7qK7tYeu62	Dua Lipa	Don't Start Now	Warner Records	2	33	39	1658233	3PfIrDoz19wz7qK7tYeu62
39	spotify:track:1GWUiFYLYEapxYHnASyOud	Wesley Safadão	Não Valeu	Som Livre	39	42	11	1608832	1GWUiFYLYEapxYHnASyOud
40	spotify:track:4j2bK4fnc2s6GyVmhJsJhk	Henrique & Juliano	Briga Feia - Ao Vivo	Virgin Music Label And Artist Services (S&D)	26	39	33	1602045	4j2bK4fnc2s6GyVmhJsJhk
41	spotify:track:2PWjKmjyTZeDpmOUa3a5da	Jorge & Mateus	Cheirosa - Ao Vivo	Som Livre	3	36	42	1567210	2PWjKmjyTZeDpmOUa3a5da
42	spotify:track:0GrEqRHf5FioT1hOB8PBxZ	Marília Mendonça	Vira Homem	Som Livre	28	41	13	1559806	0GrEqRHf5FioT1hOB8PBxZ
43	spotify:track:0VjIjW4GlUZAMYd2vXMi3b	The Weeknd	Blinding Lights	Republic Records	25	40	30	1558471	0VjIjW4GlUZAMYd2vXMi3b
44	spotify:track:3oqC4Ta40ft6NnTJwcUTdi	Rashid, Lukinhas, Emicida	Pipa Voada (feat. Emicida)	Sony Music Entertainment	43	44	21	1551855	3oqC4Ta40ft6NnTJwcUTdi
45	spotify:track:5L8ZEyIdZ2KE4Wf51SsuOF	Gustavo Mioto	Com Ou Sem Mim - Ao Vivo	Universal Music Ltda.	6	45	36	1500355	5L8ZEyIdZ2KE4Wf51SsuOF
46	spotify:track:59CnMc5PR9GdDFEVOpHSg9	Dj W-Beatz, Ventura, Mc Rennan, MC Bruna Alves, MC BN, MC Rick	Rave do Papa - Deluxe (feat. Mc Rennan, MC Bruna Alves, MC BN & MC Rick) - Remix	Tratto Entretenimentos	46	58	7	1496238	59CnMc5PR9GdDFEVOpHSg9
47	spotify:track:1Nmcs8zk7LfcvHRgLtTM5J	Orochi, Papatinho	Amor de Fim de Noite	Mainstreet Records	36	46	38	1471984	1Nmcs8zk7LfcvHRgLtTM5J
48	spotify:track:3dPvQLKl42dMYWV4LWRTLK	Os Barões Da Pisadinha	Tá Rocheda	Sony Music Entertainment	48	52	26	1470872	3dPvQLKl42dMYWV4LWRTLK
49	spotify:track:3GmJxfnUDrIs1iCfKUELFz	Marília Mendonça	Supera - Ao Vivo	Som Livre	1	48	50	1399575	3GmJxfnUDrIs1iCfKUELFz
50	spotify:track:4pvb0WLRcMtbPGmtejJJ6y	Taylor Swift, Bon Iver	exile (feat. Bon Iver)	Taylor Swift	50	-1	1	1321725	4pvb0WLRcMtbPGmtejJJ6y
51	spotify:track:1uryupl9hqVZYurJwH4G9k	Guilherme & Benuto	3 Batidas - Ao Vivo	Sony Music Entertainment	9	43	49	1293190	1uryupl9hqVZYurJwH4G9k
52	spotify:track:01mKvmXQLhr3MEoiAEAcP2	Rennan da Penha, MC 2jhow	Talarica	Sony Music Entertainment	52	-1	1	1280750	01mKvmXQLhr3MEoiAEAcP2
53	spotify:track:2Ou6UYuUbNyqwXxRDSeFRf	Maiara & Maraisa	Aí Eu Bebo - Ao Vivo	Som Livre	17	50	41	1268918	2Ou6UYuUbNyqwXxRDSeFRf
54	spotify:track:71FrGl0XcpL3VId65tB5mg	Os Barões Da Pisadinha	Recairei - Ao Vivo	Sony Music Entertainment	54	59	11	1265854	71FrGl0XcpL3VId65tB5mg
55	spotify:track:48CAeajgzcGJaVUSsXd7h0	Guilherme & Benuto, Israel & Rodolffo	Declaração pro Bar - Ao Vivo	Sony Music Entertainment	51	51	24	1262632	48CAeajgzcGJaVUSsXd7h0
56	spotify:track:1rgnBhdG2JDFTbYkYRZAku	Tones And I	Dance Monkey	Elektra (NEK)	5	49	46	1252408	1rgnBhdG2JDFTbYkYRZAku
57	spotify:track:4lKuzrdZrJuCAedbIslF3A	PEDRO SAMPAIO, Felipe Original, JS o Mão de Ouro	SENTADÃO	WM Brazil	2	54	36	1220474	4lKuzrdZrJuCAedbIslF3A
58	spotify:track:7eJMfftS33KTjuF7lTsMCx	Powfu, beabadoobee	death bed (coffee for your head)	Columbia	18	47	20	1218878	7eJMfftS33KTjuF7lTsMCx
59	spotify:track:0Jlcvv8IykzHaSmj49uNW8	Taylor Swift	the 1	Taylor Swift	59	-1	1	1201886	0Jlcvv8IykzHaSmj49uNW8
60	spotify:track:4p8pEdPYOQLzJUKYrLOacy	WC no Beat, PEDRO SAMPAIO, FP do Trem Bala	BALANÇA (feat. Pedro Sampaio)	Sony Music Entertainment	10	55	26	1201777	4p8pEdPYOQLzJUKYrLOacy
61	spotify:track:0DWUfq7vSAArkz82XHnuGm	WC no Beat, LUDMILLA, Vitão	SEM LIMITES	Sony Music Entertainment	52	60	8	1161652	0DWUfq7vSAArkz82XHnuGm
62	spotify:track:3vAn0qZzdyuHamcrpkfiX3	BLACKPINK	How You Like That	YG Entertainment/Interscope Records	14	53	5	1141977	3vAn0qZzdyuHamcrpkfiX3
63	spotify:track:5PNvgiKSwMdjBsDsgFCFLX	Maverick Sabre, Jorja Smith, Vintage Culture, Slow Motion	Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix	Spinnin' Deep	21	61	17	1131828	5PNvgiKSwMdjBsDsgFCFLX
64	spotify:track:2Q9TaUXNM4mNSCgJjbmsJe	Zé Neto & Cristiano	Bebi Minha Bicicleta (Coração Falido) - Ao Vivo	Som Livre	7	57	35	1111869	2Q9TaUXNM4mNSCgJjbmsJe
65	spotify:track:7DmZMqXYgQ1oI3z3bGUEbi	GIULIA BE	(não) era amor	WM Brazil	45	65	16	1085793	7DmZMqXYgQ1oI3z3bGUEbi
66	spotify:track:7ytR5pFWmSjzHJIeQkgog4	DaBaby, Roddy Ricch	ROCKSTAR (feat. Roddy Ricch)	South Coast Music Group/Interscope Records	62	64	12	1084871	7ytR5pFWmSjzHJIeQkgog4
67	spotify:track:2PqPSf3gtTED79rWGwVtYg	Diego & Victor Hugo	Áudio - Ao Vivo em Brasília	Sony Music Entertainment	27	62	55	1049700	2PqPSf3gtTED79rWGwVtYg
68	spotify:track:5yaXBGNko8lmFSOvKWo99j	Matheus & Kauan	Então Toma - Ao Vivo	Universal Music Ltda.	41	66	16	1015718	5yaXBGNko8lmFSOvKWo99j
69	spotify:track:0j1tGcJJfq1nIs4i5GoHXv	Luan Santana	ASAS	LS Music	18	56	7	1012908	0j1tGcJJfq1nIs4i5GoHXv
70	spotify:track:5fY9bVl1Wj4PIM3wnduWop	Marília Mendonça	Serenata - Ao Vivo	Som Livre	16	69	63	995572	5fY9bVl1Wj4PIM3wnduWop
71	spotify:track:466cKvZn1j45IpxDdYZqdA	Drake	Toosie Slide	OVO	31	63	17	995165	466cKvZn1j45IpxDdYZqdA
72	spotify:track:2Eeur20xVqfUoM3Q7EFPFt	Taylor Swift	the last great american dynasty	Taylor Swift	72	-1	1	988492	2Eeur20xVqfUoM3Q7EFPFt
73	spotify:track:017PF4Q3l4DBUiWoXk4OWT	Dua Lipa	Break My Heart	Warner Records	15	67	18	973792	017PF4Q3l4DBUiWoXk4OWT
74	spotify:track:1MgV7FIyNxIG7WzMRJV5HC	Taylor Swift	my tears ricochet	Taylor Swift	74	-1	1	973662	1MgV7FIyNxIG7WzMRJV5HC
75	spotify:track:1xQ6trAsedVPCdbtDAmk0c	Jawsh 685, Jason Derulo	Savage Love (Laxed - Siren Beat)	Columbia	71	71	6	968628	1xQ6trAsedVPCdbtDAmk0c
76	spotify:track:0in6Rc29qdyOkhKyYw4A84	Di Propósito	Manda Áudio	Sony Music Entertainment	76	76	6	964282	0in6Rc29qdyOkhKyYw4A84
77	spotify:track:0h5iRD8nlDtcn4rwbZzNgg	MC Kevinho	Te gusta	WM Brazil	61	72	8	950818	0h5iRD8nlDtcn4rwbZzNgg
78	spotify:track:5n8Y78Pl5q8lqS7sJP61qw	Diego & Arnaldo	Relógio Parado (Ao Vivo)	Sony Music Entertainment	38	70	41	930102	5n8Y78Pl5q8lqS7sJP61qw
79	spotify:track:5OzvtpasMB3aPWpfVr0PsA	Luíza & Maurílio	Pode Sumir	Som Livre	79	84	9	921011	5OzvtpasMB3aPWpfVr0PsA
80	spotify:track:63SHcJzckFykS8faA5zojY	MC Ingryd, DJ Henrique da VK	Vem Me Satisfazer	MC Ingryd	5	77	34	919656	63SHcJzckFykS8faA5zojY
81	spotify:track:17Ryox5vWKp92IDW87C5PI	Gusttavo Lima	Quem Traiu Levou - Ao Vivo	Sony Music Entertainment	16	74	46	909126	17Ryox5vWKp92IDW87C5PI
82	spotify:track:7ju97lgwC2rKQ6wwsf9no9	Lady Gaga, Ariana Grande	Rain On Me (with Ariana Grande)	Interscope	1	68	10	908842	7ju97lgwC2rKQ6wwsf9no9
83	spotify:track:15kdyHRNcHSCTRjvHvmqrs	LUDMILLA, DJ Will22	Cobra Venenosa (feat. DJ Will22)	WM Brazil	56	73	4	893775	15kdyHRNcHSCTRjvHvmqrs
84	spotify:track:3AV1KI22k1jGMz792lDrj1	Os Barões Da Pisadinha, Xand Avião	Basta Você Me Ligar - Ao Vivo	Sony Music Entertainment	84	93	6	885306	3AV1KI22k1jGMz792lDrj1
85	spotify:track:7qEHsqek33rTcFNT9PFqLf	Lewis Capaldi	Someone You Loved	Vertigo Berlin	65	79	47	882831	7qEHsqek33rTcFNT9PFqLf
86	spotify:track:3GDnVUfriizmbSEOLieKP8	Marília Mendonça, Maiara & Maraisa	10 de Setembro	Som Livre	86	-1	1	881431	3GDnVUfriizmbSEOLieKP8
87	spotify:track:2uhBCMHwS3SATOHIgM2KPF	Zé Neto & Cristiano	Textão - Ao Vivo	Som Livre	47	75	22	879782	2uhBCMHwS3SATOHIgM2KPF
88	spotify:track:13Rf6RaZT13TW4xLQR3MQr	Pineapple StormTv, MC Cabelinho, Bob do Contra, Azzy, Filipe Ret, Dudu, Xamã, Orochi, Maquiny, Salve Malak, Hunter	Poesia Acústica #6: Era uma Vez	Pineapple StormTV	18	78	83	869714	13Rf6RaZT13TW4xLQR3MQr
89	spotify:track:0hDphSo7vI7gCjEPpD6gu0	GIULIA BE	se essa vida fosse um filme	WM Brazil	89	107	2	868784	0hDphSo7vI7gCjEPpD6gu0
90	spotify:track:5STHFaWYO1KeyITjvB4hR8	Marília Mendonça	Tentativas	Som Livre	34	83	24	845553	5STHFaWYO1KeyITjvB4hR8
91	spotify:track:7Gk5OrMYaMRtT2JmgJVAfk	ANAVITÓRIA, Vitor Kley	Pupila	Universal Music Ltda.	16	87	56	837163	7Gk5OrMYaMRtT2JmgJVAfk
92	spotify:track:22rcaYTa2UgcLCbeO0NoNj	Priscilla Alcantara, Whindersson Nunes	Girassol	Sony Music Entertainment	9	90	33	831738	22rcaYTa2UgcLCbeO0NoNj
93	spotify:track:7ArNH109yIfwIquJ535fsi	Marcos & Belutti, Gaab	Certo e Duvidoso (feat. Gaab) - Ao Vivo	Sony Music Entertainment	61	80	27	829442	7ArNH109yIfwIquJ535fsi
94	spotify:track:3hUxzQpSfdDqwM3ZTFQY0K	Taylor Swift	august	Taylor Swift	94	-1	1	829055	3hUxzQpSfdDqwM3ZTFQY0K
95	spotify:track:5JsxHA8NttHWThpTCToK1J	Salvador Da Rima, NOG, Mc Kevin, MC Ryan SP, Mc Lele JP	Vergonha pra Midia	RapRJ Music	95	95	8	824259	5JsxHA8NttHWThpTCToK1J
96	spotify:track:3ZROq16fQ1o2dWEGkHPHkJ	Yasmin Santos, Wesley Safadão	Saudade em Gotas (feat. Wesley Safadão) - Ao Vivo	Sony Music Entertainment	35	85	46	821323	3ZROq16fQ1o2dWEGkHPHkJ
97	spotify:track:6KJqZcs9XDgVck7Lg9QOTC	Taylor Swift	seven	Taylor Swift	97	-1	1	819705	6KJqZcs9XDgVck7Lg9QOTC
98	spotify:track:2TR917wkDeRvwTE5cSfZFf	Humberto & Ronaldo, Matheus & Kauan	Tchau Brigado - Ao Vivo	Humberto e Ronaldo	53	81	30	819264	2TR917wkDeRvwTE5cSfZFf
99	spotify:track:6QwFUcPc5nhsqZuhXUYtV7	Jorge & Mateus	Tijolão - Ao Vivo	Som Livre	1	97	62	816340	6QwFUcPc5nhsqZuhXUYtV7
100	spotify:track:0ZNU020wNYvgW84iljPkPP	Taylor Swift	mirrorball	Taylor Swift	100	-1	1	815241	0ZNU020wNYvgW84iljPkPP
101	spotify:track:1AfNdxHdE4OLcnQUyC6j3i	MC JottaPê, MC Kekel, MC Kevinho	Eterna Sacanagem	KondZilla Records	26	92	41	803474	1AfNdxHdE4OLcnQUyC6j3i
102	spotify:track:3HXLUh9lzSrSLvrvLk2LjC	Henrique & Juliano	Se Eu Fosse Você - Ao Vivo	Virgin Music Label And Artist Services (S&D)	66	91	26	801161	3HXLUh9lzSrSLvrvLk2LjC
103	spotify:track:5U28PY9MekLyCBYtLHGQpe	Melim	Meu Abrigo	Universal Music Ltda.	3	94	114	797949	5U28PY9MekLyCBYtLHGQpe
104	spotify:track:3rfPuNpqMHQKXIPoEF5iFB	João Gustavo e Murilo, Atitude 67	Qual é a do amor (feat. Atitude 67) - Ao vivo	WM Brazil	86	86	4	797647	3rfPuNpqMHQKXIPoEF5iFB
105	spotify:track:6nI98wtHOJAYSASq22TCYu	Luan Santana	água com açúcar - ao vivo	Som Livre	6	82	20	795345	6nI98wtHOJAYSASq22TCYu
106	spotify:track:2rRA0VNb8RcaUMAmgWFoCL	Yasmin Santos, Marília Mendonça	Para Pensa e Volta (feat. Marília Mendonça) - Ao Vivo	Sony Music Entertainment	21	89	57	790348	2rRA0VNb8RcaUMAmgWFoCL
107	spotify:track:7vpGKEUPrA4UEsS4o4W1tP	Pabllo Vittar	Amor de Que	Sony Music Entertainment	15	99	39	771045	7vpGKEUPrA4UEsS4o4W1tP
108	spotify:track:72xB2J9ZeBl0Rzxq2XmzdY	João Gustavo e Murilo, Analaga	Lençol Dobrado	WM Brazil	2	100	91	765974	72xB2J9ZeBl0Rzxq2XmzdY
109	spotify:track:7J3QMuDCSv56jRSiD9jFBF	Eric Land, Xand Avião	Cidade Inteira	Eric Land	109	128	3	761831	7J3QMuDCSv56jRSiD9jFBF
110	spotify:track:3MkdA6vwF0ifRl86yzTlJW	Matuê	Kenny G	Sony Music Entertainment	7	106	47	754818	3MkdA6vwF0ifRl86yzTlJW
111	spotify:track:62aP9fBQKYKxi7PDXwcUAS	Surf Mesa, Emilee	ily (i love you baby) (feat. Emilee)	Astralwerks	78	101	12	752764	62aP9fBQKYKxi7PDXwcUAS
112	spotify:track:4jGzR5Vri06Y5T9SxM7m5P	Xand Avião, Gusttavo Lima	Algo Mais (Amante) - Ao Vivo	Som Livre	14	105	63	749781	4jGzR5Vri06Y5T9SxM7m5P
113	spotify:track:7qpXCkcr3Zj4LDvdiWryns	Diego & Victor Hugo	Erro Antigo - Ao Vivo	Sony Music Entertainment	57	98	27	749598	7qpXCkcr3Zj4LDvdiWryns
114	spotify:track:187Pge0WmJNoS73kaIORSE	Douglas & Vinicius, MC Bruninho	Figurinha - Ao Vivo	Virgin Music Label And Artist Services (S&D)	114	164	2	748395	187Pge0WmJNoS73kaIORSE
115	spotify:track:6v3KW9xbzN5yKLt9YKDYA2	Shawn Mendes, Camila Cabello	Señorita	Island Records	2	104	58	741442	6v3KW9xbzN5yKLt9YKDYA2
116	spotify:track:5JKaHAt4atuNoLqpyDgbyK	Pineapple StormTv, Froid, Xamã, Dk 47, Chris MC, Cynthia Luz, Luccas Carlos, Hunter	Poesia Acústica - Paris	Pineapple StormTV	76	103	19	737775	5JKaHAt4atuNoLqpyDgbyK
117	spotify:track:3tu0GkIZwwkmILoD4HemBq	Raí Saia Rodada	Bebe e Vem Me Procurar	Som Livre	41	110	59	731518	3tu0GkIZwwkmILoD4HemBq
118	spotify:track:7McCAKExE8KsI2q4Y8wx4U	Murilo Huff, Marília Mendonça	Dois Enganados	Artinvox	49	102	61	730791	7McCAKExE8KsI2q4Y8wx4U
119	spotify:track:3fLqmaO4vvZpFZSZy52VMp	Lagum, Ana Gabriela	Deixa (feat. Ana Gabriela)	Sony Music Entertainment	28	116	112	727362	3fLqmaO4vvZpFZSZy52VMp
120	spotify:track:5MArTXEVyKBwoodjdy04fk	Zé Felipe, Gusttavo Lima	Tiro Certo - Ao Vivo	Som Livre	20	96	59	724363	5MArTXEVyKBwoodjdy04fk
121	spotify:track:1U3tv41tFRgOfbytpuYQrR	Zé Neto & Cristiano	Ferida Curada	Som Livre	6	109	54	716137	1U3tv41tFRgOfbytpuYQrR
122	spotify:track:1MmS7UIy3J1BTxfGCRvVqN	Gusttavo Lima	Carreira Solo - Ao Vivo	Sony Music Entertainment	25	108	39	716064	1MmS7UIy3J1BTxfGCRvVqN
123	spotify:track:0v8OKUrqZGoEbgEUXScRSQ	Alok, THRDL!FE	Hear Me Tonight	Columbia/B1 Recordings	73	111	13	715825	0v8OKUrqZGoEbgEUXScRSQ
124	spotify:track:7kt9e9LFSpN1zQtYEl19o1	Taylor Swift	this is me trying	Taylor Swift	124	-1	1	710116	7kt9e9LFSpN1zQtYEl19o1
125	spotify:track:4cno0k9jDEFpLAQyHNjqVx	Anitta, Arcangel, De La Ghetto	Tócame (feat. Arcangel & De La Ghetto)	Warner Records	30	88	3	706541	4cno0k9jDEFpLAQyHNjqVx
126	spotify:track:3csAhPJlNeCDnvuTdT8RQw	Shevchenko e Elloco, MC Mari, MC 10G	Xereca de Mel	Tropa Produtora 81	122	124	4	697997	3csAhPJlNeCDnvuTdT8RQw
127	spotify:track:1qCLx3nX25NuhfPjM5E1qV	Melim	Ouvi Dizer	Universal Music Ltda.	13	114	106	692376	1qCLx3nX25NuhfPjM5E1qV
128	spotify:track:7CHi4DtfK4heMlQaudCuHK	MEDUZA, Becky Hill, Goodboys	Lose Control	Virgin	63	119	33	690487	7CHi4DtfK4heMlQaudCuHK
129	spotify:track:6YClJMtJDyyJ2iaUf5npyC	MC Kevin o Chris	Pode Jogar	Som Livre	119	121	7	687538	6YClJMtJDyyJ2iaUf5npyC
130	spotify:track:1qy7aOHnfnOMJoT1fhoLYG	Marília Mendonça, Gaab	Intenção - Ao Vivo	Som Livre	58	122	50	686201	1qy7aOHnfnOMJoT1fhoLYG
131	spotify:track:3H7ihDc1dqLriiWXwsc2po	Topic, A7S	Breaking Me	Virgin	112	112	6	685907	3H7ihDc1dqLriiWXwsc2po
132	spotify:track:2qD7VoDYcrAPY0cVEfpsR5	Anitta, Marília Mendonça	Some que ele vem atrás	WM Brazil	2	125	40	683794	2qD7VoDYcrAPY0cVEfpsR5
133	spotify:track:5aayWOEE7u7bxZ3r7dwIrX	IZA	Meu talismã	WM Brazil	94	118	45	678985	5aayWOEE7u7bxZ3r7dwIrX
134	spotify:track:3Uq45ipGutypFPmETfaoaH	MC Du Black, DJ 2F	Gaiola É o Troco	EP MIX Editora	1	115	53	678781	3Uq45ipGutypFPmETfaoaH
135	spotify:track:0BVRi6cizWdDrLRmKI0qsw	Os Barões Da Pisadinha	Chupadinha	Sony Music Entertainment	120	120	11	677841	0BVRi6cizWdDrLRmKI0qsw
136	spotify:track:6VsvKPJ4xjVNKpI8VVZ3SV	Taylor Swift	invisible string	Taylor Swift	136	-1	1	675753	6VsvKPJ4xjVNKpI8VVZ3SV
137	spotify:track:2NmsngXHeC1GQ9wWrzhOMf	Taylor Swift	illicit affairs	Taylor Swift	137	-1	1	674342	2NmsngXHeC1GQ9wWrzhOMf
138	spotify:track:4E6RdcCWMiHTu7zy1VTNDo	Marília Mendonça	Todo Mundo Vai Sofrer - Ao Vivo	Som Livre	1	123	63	672630	4E6RdcCWMiHTu7zy1VTNDo
139	spotify:track:32qETd0e2eKMs2BiMocPc0	Simone & Simaria	Amoreco	UMG Recordings, Inc.	13	126	24	672466	32qETd0e2eKMs2BiMocPc0
140	spotify:track:0EhpEsp4L0oRGM0vmeaN5e	J Balvin, Dua Lipa, Bad Bunny, Tainy	UN DIA (ONE DAY) (Feat. Tainy)	Universal Music Latino/ NEON16	140	-1	1	669292	0EhpEsp4L0oRGM0vmeaN5e
141	spotify:track:2DsZ6pXK1AG6emFugTeYW3	Melim	Gelo	UMG Recordings, Inc.	38	179	49	664801	2DsZ6pXK1AG6emFugTeYW3
