,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,ID,compound,neg,neu,pos
0,1,spotify:track:58pgi1RpcU2fVJsxhm7BIr,Raí Saia Rodada,Tapão Na Raba,Som Livre,1,1,6,6096012,58pgi1RpcU2fVJsxhm7BIr,-0.6808,0.072,0.896,0.033
1,2,spotify:track:7EWXP47VlXKO3r7mNxuWHw,"Wesley Safadão, Os Barões Da Pisadinha","Ele É Ele, Eu Sou Eu",Som Livre,1,3,17,5118405,7EWXP47VlXKO3r7mNxuWHw,-0.3331,0.023,0.958,0.019
2,3,spotify:track:27X3qzgB0Show6qfw5wNOK,"DJ Ivis, Tarcísio do Acordeon",Esquema Preferido (feat. Tarcísio do Acordeon),Sony Music Entertainment,1,2,9,5054787,27X3qzgB0Show6qfw5wNOK,-0.7622,0.022,0.978,0.0
3,4,spotify:track:1ere9b9vDw2N3m9d4uiXxa,"Diego & Victor Hugo, Bruno & Marrone",Facas - Ao Vivo,Sony Music Entertainment,3,4,21,4957102,1ere9b9vDw2N3m9d4uiXxa,0.0,0.0,1.0,0.0
4,5,spotify:track:2MZQAvsA7aZDssppBLRxYp,Israel & Rodolffo,Batom de Cereja - Ao Vivo,Som Livre,5,9,5,4720115,2MZQAvsA7aZDssppBLRxYp,-0.7757,0.03,0.97,0.0
5,6,spotify:track:2nZj5YymF54qhAu7RneVP6,Hugo & Guilherme,Coração Na Cama - Ao Vivo,Som Livre,5,5,15,4378867,2nZj5YymF54qhAu7RneVP6,0.0,0.0,1.0,0.0
6,7,spotify:track:07AQkmp456NpEnT8HR7WLy,"Teto, Matuê",M4,30PRAUM,6,6,12,3982923,07AQkmp456NpEnT8HR7WLy,0.5908,0.058,0.889,0.053
7,8,spotify:track:5m5aY6S9ttfIG157xli2Rs,Zé Neto & Cristiano,Alô Ambev (Segue Sua Vida) - Ao Vivo,Som Livre,4,7,28,3767553,5m5aY6S9ttfIG157xli2Rs,0.0,0.0,1.0,0.0
8,9,spotify:track:6sPBi0qLI6KM3yXX56NxsA,Tarcísio do Acordeon,Meia Noite (Você tem meu Whatsapp),Sua Música,1,8,14,3579359,6sPBi0qLI6KM3yXX56NxsA,0.9769,0.02,0.896,0.084
9,10,spotify:track:7GLWWrk1YlkPYqJK3ynIA0,Jorge & Mateus,Lance Individual,Som Livre,4,11,17,3463878,7GLWWrk1YlkPYqJK3ynIA0,-0.9034,0.047,0.953,0.0
10,11,spotify:track:0QglpM23kl9ldvVdoYNZwF,"Kawe, Mc Lele JP",Mds,OQProduções,3,10,11,3413621,0QglpM23kl9ldvVdoYNZwF,-0.5848,0.022,0.966,0.012
11,12,spotify:track:4AAIAVjSyiq1N7SXKkwXZe,Marília Mendonça,Troca de Calçada,Som Livre,12,14,6,3282569,4AAIAVjSyiq1N7SXKkwXZe,0.0,0.0,1.0,0.0
12,13,spotify:track:2JTir3y1VuJQmexiTCMcTP,Os Barões Da Pisadinha,Recairei - Ao Vivo,Sony Music Entertainment,1,12,43,3157828,2JTir3y1VuJQmexiTCMcTP,0.8555,0.0,0.898,0.102
13,14,spotify:track:1Cqg0nJOZRyvltkof8tjqA,Simone & Simaria,Foi Pá Pum,"UMG Recordings, Inc.",14,17,15,3135155,1Cqg0nJOZRyvltkof8tjqA,0.9537,0.021,0.913,0.066
14,15,spotify:track:0WlmiIK5qFQ4dAB4mCA4sI,"Os Barões Da Pisadinha, Fernando & Sorocaba",Amor da Despedida,Sony Music Entertainment,9,15,18,2951045,0WlmiIK5qFQ4dAB4mCA4sI,0.9971,0.0,0.783,0.217
15,16,spotify:track:3rRin3LyLY92kpEbkCgwf4,"Os Barões Da Pisadinha, Xand Avião",Basta Você Me Ligar - Ao Vivo,Sony Music Entertainment,3,13,38,2942520,3rRin3LyLY92kpEbkCgwf4,0.0,0.0,1.0,0.0
16,17,spotify:track:4Ls13Ag4SWnniiX4QLRltL,Vitor Fernandes,Acaso,Sua Música,17,21,5,2888440,4Ls13Ag4SWnniiX4QLRltL,0.25,0.0,0.991,0.009
17,18,spotify:track:0DlHQxrVijRqVUfuS6PKaY,"DENNIS, Xamã, LUDMILLA",Deixa de Onda (Porra Nenhuma),Sony Music Entertainment,18,20,7,2875093,0DlHQxrVijRqVUfuS6PKaY,0.0,0.0,1.0,0.0
18,19,spotify:track:5glMxRMRHGBRj6bydBjoPM,"PEDRO SAMPAIO, Daniel Caon, Wesley Safadão",FALA MAL DE MIM,WM Brazil,19,25,6,2802593,5glMxRMRHGBRj6bydBjoPM,-0.765,0.025,0.967,0.008
19,20,spotify:track:158ukl5rih76dOEsp0I91H,Jorge & Mateus,Paradigmas,Som Livre,20,30,7,2748361,158ukl5rih76dOEsp0I91H,-0.4871,0.052,0.919,0.029
20,21,spotify:track:2SUPbyD77tJuOUbqbxct6l,"Os Barões Da Pisadinha, Jorge",Quero Ver é Me Esquecer (feat. Jorge) - Ao Vivo,Sony Music Entertainment,21,28,3,2731868,2SUPbyD77tJuOUbqbxct6l,0.0,0.0,1.0,0.0
21,22,spotify:track:1O74aTse7W5hd2rAvnEVaW,"Jeff Costa, Mc Danny",Xerecard,Love Funk & Adm Mídias Brasil,11,16,9,2684633,1O74aTse7W5hd2rAvnEVaW,-0.9655,0.05,0.95,0.0
22,23,spotify:track:1uA7fD01YlQr1Rm0oyNB4H,Guilherme & Benuto,Pulei na Piscina - Ao Vivo,Sony Music Entertainment,14,18,29,2683091,1uA7fD01YlQr1Rm0oyNB4H,0.8516,0.0,0.97,0.03
23,24,spotify:track:0YqTL3nSL36OFdHwHoqCag,"Luísa Sonza, Pabllo Vittar, Anitta",MODO TURBO,Universal Music Ltda.,2,19,12,2678594,0YqTL3nSL36OFdHwHoqCag,-0.9796,0.114,0.849,0.037
24,25,spotify:track:2pBEAodCImE4LgbKAG4bfz,"Bruno & Marrone, Wesley Safadão",Último Beijo,Worldshow Promoções e Eventos,19,22,14,2579459,2pBEAodCImE4LgbKAG4bfz,0.9517,0.0,0.941,0.059
25,26,spotify:track:68cPbG7hJnwDW9nPX1uQcX,"BIN, Mainstreet, Ajaxx",Saturno,Mainstreet Records,26,27,9,2363452,68cPbG7hJnwDW9nPX1uQcX,0.9994,0.075,0.814,0.111
26,27,spotify:track:56F3ngwk3a42aLY0o5QgBF,Gusttavo Lima,Fala Comigo - Ao Vivo,Sony Music Entertainment,27,37,5,2339902,56F3ngwk3a42aLY0o5QgBF,0.8948,0.0,0.948,0.052
27,28,spotify:track:1JHvLQWHUoYuapwQikeDuD,"Jonas Esticado, Gusttavo Lima",Ele Não Tem,Som Livre,28,29,18,2329538,1JHvLQWHUoYuapwQikeDuD,0.9847,0.013,0.895,0.093
28,29,spotify:track:43VBV6uVyKAHbtrRpizoRK,Matheus & Kauan,É Problema,"UMG Recordings, Inc.",23,23,17,2324364,43VBV6uVyKAHbtrRpizoRK,-0.1591,0.015,0.971,0.013
29,30,spotify:track:7lJoRyuNJtuiqTcKtuMuIR,MC Hariel,Maçã Verde,GR6 Music,11,24,18,2291278,7lJoRyuNJtuiqTcKtuMuIR,0.0,0.0,1.0,0.0
30,31,spotify:track:15k1TDabqSEmyXOwMq9RM7,Jonas Esticado,Investe Em Mim,Som Livre,1,26,37,2251152,15k1TDabqSEmyXOwMq9RM7,0.0,0.0,1.0,0.0
31,32,spotify:track:1mQOFRDoqI34LdN79PE0vH,MC Zaquin,Ô Moça,Funk Explode Records,32,50,6,2163011,1mQOFRDoqI34LdN79PE0vH,-0.8883,0.072,0.905,0.023
32,33,spotify:track:5ra6CI0pEzqjxPEZeBz0d7,Hungria Hip Hop,Amor e Fé - Acústico,Hungria Hip Hop,22,33,29,1974045,5ra6CI0pEzqjxPEZeBz0d7,0.9895,0.008,0.923,0.069
33,34,spotify:track:35qOGx1CWvCkQFOv4BkVIV,Os Barões Da Pisadinha,Esquema Preferido - Ao Vivo,Sony Music Entertainment,23,31,7,1970324,35qOGx1CWvCkQFOv4BkVIV,-0.5803,0.021,0.979,0.0
34,35,spotify:track:6WXglvTFRmjlHHhgjYMNif,"MC Hariel, Alok, MC Ryan SP, Mc Davi, Salvador Da Rima",Ilusão (Cracolândia),GR6 Music,2,34,17,1870617,6WXglvTFRmjlHHhgjYMNif,-0.9749,0.032,0.968,0.0
35,36,spotify:track:52yvnBV90B2ZUC5b25cFer,Gusttavo Lima,Espetinho - Ao Vivo,Sony Music Entertainment,20,32,16,1847413,52yvnBV90B2ZUC5b25cFer,0.9804,0.0,0.898,0.102
