,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,ID,compound,neg,neu,pos
0,1,spotify:track:4E6RdcCWMiHTu7zy1VTNDo,Marília Mendonça,Todo Mundo Vai Sofrer - Ao Vivo,Som Livre,1,1,5,4181069,4E6RdcCWMiHTu7zy1VTNDo,0.0,0.0,1.0,0.0
1,2,spotify:track:0WhDotK0QXigmsrlw0DxKK,"MC Kevin o Chris, Sodré",Evoluiu,ADpar,2,2,9,3514997,0WhDotK0QXigmsrlw0DxKK,-0.9001,0.056,0.929,0.015
2,3,spotify:track:5pRGXCDY0eT6R1QicAn7Uk,"João Gustavo e Murilo, Analaga",Lençol Dobrado,WM Brazil,2,3,33,3461772,5pRGXCDY0eT6R1QicAn7Uk,0.0,0.0,1.0,0.0
3,4,spotify:track:6sRLrSetyIwIKhW1eMlUNP,"Matheus & Kauan, Marília Mendonça",Vou Ter Que Superar - Ao Vivo,Universal Music Ltda.,2,4,13,3075950,6sRLrSetyIwIKhW1eMlUNP,0.9304,0.0,0.962,0.038
4,5,spotify:track:1HEr5uCRyuuLlVCOB1RiTE,"Luísa Sonza, Pabllo Vittar",Garupa,Universal Music Ltda.,5,-1,1,2854670,1HEr5uCRyuuLlVCOB1RiTE,0.0,0.0,1.0,0.0
5,6,spotify:track:6QwFUcPc5nhsqZuhXUYtV7,Jorge & Mateus,Tijolão - Ao Vivo,Som Livre,5,5,4,2757935,6QwFUcPc5nhsqZuhXUYtV7,0.0,0.0,1.0,0.0
6,7,spotify:track:3RbXsVQr4jeTxvT35Hssq3,Marília Mendonça,Bebi Liguei - Ao Vivo,Som Livre,2,6,27,2671177,3RbXsVQr4jeTxvT35Hssq3,-0.8402,0.043,0.957,0.0
7,8,spotify:track:2SC14LGDbRWRlyLg9Wupa0,"Madonna, Anitta",Faz Gostoso (feat. Anitta),"Boy Toy, Inc., Exclusively licensed to Live Nation Worldwide, Inc. Exclusively licensed to Interscope Records",8,-1,1,2619169,2SC14LGDbRWRlyLg9Wupa0,0.9933,0.014,0.92,0.066
8,9,spotify:track:2x8TNY9KwNvD19gVGs4WOP,MC Kevin o Chris,Ela É do Tipo,ADpar,1,7,14,2580779,2x8TNY9KwNvD19gVGs4WOP,0.7998,0.0,0.975,0.025
9,10,spotify:track:5eMmT4Ava5BGThju0AD8vQ,Gusttavo Lima,Cem Mil - Ao Vivo,Som Livre,1,8,34,2380952,5eMmT4Ava5BGThju0AD8vQ,0.128,0.015,0.966,0.019
10,11,spotify:track:7oEr56KG6odStlQH0nvdyr,Gustavo Mioto,Solteiro Não Trai - Ao Vivo,Gustavo Mioto,8,9,28,2341268,7oEr56KG6odStlQH0nvdyr,0.0,0.0,1.0,0.0
11,12,spotify:track:4eB8rsNNm5791m3uvEBNLR,Zé Neto & Cristiano,Estado Decadente - Acústico,Som Livre,10,10,23,2322672,4eB8rsNNm5791m3uvEBNLR,0.9347,0.064,0.833,0.102
12,13,spotify:track:1xyVMQx51Kab6eLVtE6twx,"Lauana Prado, Maiara & Maraisa",Cobaia,Universal Music Ltda.,12,12,45,2300254,1xyVMQx51Kab6eLVtE6twx,0.9413,0.007,0.939,0.053
