,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,ID,compound,neg,neu,pos
0,1,spotify:track:3GmJxfnUDrIs1iCfKUELFz,Marília Mendonça,Supera - Ao Vivo,Som Livre,1,2,6,3656743,3GmJxfnUDrIs1iCfKUELFz,0.8402,0.0,0.964,0.036
1,2,spotify:track:5gvrBqNFFEWcxYPt3mamvJ,Luan Santana,quando a bad bater - ao vivo,Som Livre,1,1,13,3640299,5gvrBqNFFEWcxYPt3mamvJ,-0.9738,0.123,0.823,0.054
2,3,spotify:track:5dKesZwp6deuhEeW8F1UEi,"Felipe Original, MC Kevin o Chris, Sodré, JS o Mão de Ouro",Hit Contagiante,Tudo Nosso Produtora,3,5,9,3577647,5dKesZwp6deuhEeW8F1UEi,-0.9337,0.105,0.847,0.048
3,4,spotify:track:3Uq45ipGutypFPmETfaoaH,"MC Du Black, DJ 2F",Gaiola É o Troco,EP MIX Editora,4,11,9,3520075,3Uq45ipGutypFPmETfaoaH,0.9581,0.0,0.954,0.046
4,5,spotify:track:6QwFUcPc5nhsqZuhXUYtV7,Jorge & Mateus,Tijolão - Ao Vivo,Som Livre,1,3,18,3323198,6QwFUcPc5nhsqZuhXUYtV7,0.0,0.0,1.0,0.0
5,6,spotify:track:72xB2J9ZeBl0Rzxq2XmzdY,"João Gustavo e Murilo, Analaga",Lençol Dobrado,WM Brazil,2,4,47,3192598,72xB2J9ZeBl0Rzxq2XmzdY,0.0,0.0,1.0,0.0
6,7,spotify:track:3MkdA6vwF0ifRl86yzTlJW,Matuê,Kenny G,Sony Music Entertainment,7,7,3,3176155,3MkdA6vwF0ifRl86yzTlJW,0.8732,0.048,0.888,0.064
7,8,spotify:track:1U3tv41tFRgOfbytpuYQrR,Zé Neto & Cristiano,Ferida Curada,Som Livre,6,6,10,2930952,1U3tv41tFRgOfbytpuYQrR,0.9682,0.0,0.91,0.09
8,9,spotify:track:51Fjme0JiitpyXKuyQiCDo,"Y2K, bbno$",Lalala,Columbia,9,13,5,2825079,51Fjme0JiitpyXKuyQiCDo,0.7481,0.099,0.775,0.126
9,10,spotify:track:26WpOBpHiIMoBuMEIwtOCH,"Pk, PK Delas",Quando a vontade bater (Participação especial de PK Delas),WM Brazil,8,8,28,2770471,26WpOBpHiIMoBuMEIwtOCH,0.0,0.0,1.0,0.0
10,11,spotify:track:1nqaSoiLuqevDes4S18sO7,Gusttavo Lima,Milu,Gusttavo Lima,8,14,13,2768016,1nqaSoiLuqevDes4S18sO7,0.7783,0.063,0.86,0.077
11,12,spotify:track:4E6RdcCWMiHTu7zy1VTNDo,Marília Mendonça,Todo Mundo Vai Sofrer - Ao Vivo,Som Livre,1,9,19,2681868,4E6RdcCWMiHTu7zy1VTNDo,0.0,0.0,1.0,0.0
12,13,spotify:track:5q0NlM6Pm8Pp3orq7zGiRn,"Matheus & Kauan, Jorge & Mateus",Quarta Cadeira - Ao Vivo,Universal Music Ltda.,10,10,27,2655500,5q0NlM6Pm8Pp3orq7zGiRn,0.0,0.0,1.0,0.0
13,14,spotify:track:4mkagJJ8AM1hzeyrgAJc3x,MC Doni,Te Amo Sem Compromisso,BMG Rights Management (US) LLC,8,16,6,2472257,4mkagJJ8AM1hzeyrgAJc3x,0.8738,0.0,0.961,0.039
14,15,spotify:track:0WhDotK0QXigmsrlw0DxKK,"MC Kevin o Chris, Sodré",Evoluiu,ADpar,2,20,23,2275028,0WhDotK0QXigmsrlw0DxKK,-0.9001,0.056,0.929,0.015
15,16,spotify:track:6v3KW9xbzN5yKLt9YKDYA2,"Shawn Mendes, Camila Cabello",Señorita,Island Records,2,15,14,2222425,6v3KW9xbzN5yKLt9YKDYA2,0.9988,0.033,0.724,0.244
16,17,spotify:track:1xyVMQx51Kab6eLVtE6twx,"Lauana Prado, Maiara & Maraisa",Cobaia,Universal Music Ltda.,6,18,59,2221030,1xyVMQx51Kab6eLVtE6twx,0.9413,0.007,0.939,0.053
17,18,spotify:track:33g4LmRrWddOvMLnynSktj,George Henrique & Rodrigo,Bagunça Minha Vida - Ao Vivo Em Goiânia / 2019,Universal Music Ltda.,18,34,22,2197372,33g4LmRrWddOvMLnynSktj,0.0,0.0,1.0,0.0
18,19,spotify:track:4RC2nzqaQygxoVQOVv3XlT,"Leo Santana, Anitta",Contatinho - Ao Vivo,Universal Music Ltda.,19,26,3,2186233,4RC2nzqaQygxoVQOVv3XlT,0.8692,0.014,0.958,0.028
19,20,spotify:track:4lEw9Id7kLDSJ6KRdaenM9,Felipe Araújo,Espaçosa Demais - Ao Vivo,Universal Music Ltda.,13,19,51,2175166,4lEw9Id7kLDSJ6KRdaenM9,-0.8299,0.029,0.971,0.0
20,21,spotify:track:6sRLrSetyIwIKhW1eMlUNP,"Matheus & Kauan, Marília Mendonça",Vou Ter Que Superar - Ao Vivo,Universal Music Ltda.,2,17,27,2127438,6sRLrSetyIwIKhW1eMlUNP,0.9304,0.0,0.962,0.038
21,22,spotify:track:7Gk5OrMYaMRtT2JmgJVAfk,"ANAVITÓRIA, Vitor Kley",Pupila,Universal Music Ltda.,18,23,12,2075586,7Gk5OrMYaMRtT2JmgJVAfk,-0.5349,0.007,0.993,0.0
22,23,spotify:track:4k20Ie47EcWtS4wMBn8w8S,"LUDMILLA, Leo Santana",Invocada (Participação especial de Léo Santana) - Ao vivo,WM Brazil,19,22,9,2060464,4k20Ie47EcWtS4wMBn8w8S,0.0,0.0,1.0,0.0
23,24,spotify:track:1owErGXMkNVCgCmCjI1vRL,Gusttavo Lima,Quem Traiu Levou - Ao Vivo,Sony Music Entertainment,24,30,2,2026428,1owErGXMkNVCgCmCjI1vRL,-0.1531,0.025,0.96,0.015
24,25,spotify:track:5fY9bVl1Wj4PIM3wnduWop,Marília Mendonça,Serenata - Ao Vivo,Som Livre,21,21,19,2015728,5fY9bVl1Wj4PIM3wnduWop,0.0,0.0,1.0,0.0
25,26,spotify:track:3RbXsVQr4jeTxvT35Hssq3,Marília Mendonça,Bebi Liguei - Ao Vivo,Som Livre,2,28,41,1998245,3RbXsVQr4jeTxvT35Hssq3,-0.8402,0.043,0.957,0.0
26,27,spotify:track:4gDvg62vG96w0qJaF6wzcd,"Diego & Victor Hugo, Zé Neto & Cristiano",A Culpa é do Meu Grau (feat. Zé Neto & Cristiano) - Ao Vivo em Brasília,Sony Music Entertainment,17,24,27,1965514,4gDvg62vG96w0qJaF6wzcd,0.0,0.0,1.0,0.0
27,28,spotify:track:2bbFhnxYjeb9jYEX2MDKLQ,MC Kevinho,Uma nora pra cada dia,WM Brazil,5,25,13,1960666,2bbFhnxYjeb9jYEX2MDKLQ,-0.5267,0.017,0.983,0.0
28,29,spotify:track:6hqQPoB1yYKcLfByfxO8he,"Wesley Safadão, Zé Neto & Cristiano",Na Cama Que Eu Paguei - Ao Vivo,Som Livre,29,-1,1,1958421,6hqQPoB1yYKcLfByfxO8he,0.6124,0.0,0.97,0.03
29,30,spotify:track:4jGzR5Vri06Y5T9SxM7m5P,"Xand Avião, Gusttavo Lima",Algo Mais (Amante) - Ao Vivo,Som Livre,14,29,19,1851825,4jGzR5Vri06Y5T9SxM7m5P,-0.9688,0.018,0.981,0.001
30,31,spotify:track:159ntSAEWJ9zIMOSXmQ530,Luan Santana,choque térmico - ao vivo,Som Livre,31,33,5,1824654,159ntSAEWJ9zIMOSXmQ530,0.8402,0.0,0.97,0.03
31,32,spotify:track:1G60NjxeOS7veR1EXuKPaW,Gustavo Mioto,Fake News - Ao Vivo Em São Paulo / 2019,Universal Music Ltda.,32,51,21,1776082,1G60NjxeOS7veR1EXuKPaW,0.9581,0.036,0.867,0.097
32,33,spotify:track:2KyXyTrp3kp1Fsg7B1osYD,"Yasmin Santos, Marília Mendonça","Para, Pensa e Volta - Ao Vivo",Sony Music Entertainment,24,32,13,1767978,2KyXyTrp3kp1Fsg7B1osYD,0.0,0.0,1.0,0.0
33,34,spotify:track:2qiqXQ2Suc253bR7k9AKVD,"MC Ysa, DJ 2F, DJ Anderson França, MK no Beat",Baile da Colômbia (Brega Funk) - Remix,STUDIO 22 PRODUÇÕES,27,36,8,1758205,2qiqXQ2Suc253bR7k9AKVD,-0.7959,0.03,0.97,0.0
34,35,spotify:track:5MMrkwK6AgNAsgHVdC7daZ,Dilsinho,Péssimo Negócio (Ao Vivo),Sony Music Entertainment,18,35,47,1670625,5MMrkwK6AgNAsgHVdC7daZ,0.0,0.0,1.0,0.0
35,36,spotify:track:2YpeDb67231RjR0MgVLzsG,"Lil Nas X, Billy Ray Cyrus",Old Town Road - Remix,Columbia,11,31,24,1621886,2YpeDb67231RjR0MgVLzsG,0.7936,0.015,0.92,0.065
36,37,spotify:track:6l1PdE7lQbodewVQh16GCM,"Projota, Vitão",Sei Lá,Universal Music Ltda.,29,38,22,1588023,6l1PdE7lQbodewVQh16GCM,0.0,0.0,1.0,0.0
37,38,spotify:track:3tU3UAasaDA9OixXGC3O33,"Mano Walter, Gustavo Mioto",Fingindo Maturidade - Ao Vivo,Som Livre,19,37,28,1582112,3tU3UAasaDA9OixXGC3O33,-0.296,0.009,0.991,0.0
38,39,spotify:track:31yFXM26dazFnWI2eoOM5R,"MC G15, Mc Livinho",Ela Vem,GR6 Music,39,46,14,1551921,31yFXM26dazFnWI2eoOM5R,-0.8299,0.032,0.968,0.0
39,40,spotify:track:5rwdmpN5eMWIIwK4R96vv1,Dynho Alves,Malemolência,GR6 Music,30,42,31,1511009,5rwdmpN5eMWIIwK4R96vv1,0.6412,0.0,0.982,0.018
40,41,spotify:track:3L2uyIJoJPjYkSETVNSPBQ,Maiara & Maraisa,Não Abro Mão - Ao Vivo,Som Livre,13,40,34,1503517,3L2uyIJoJPjYkSETVNSPBQ,0.0,0.0,1.0,0.0
41,42,spotify:track:49pu85144Xir6PgWjeyJhG,Guilherme & Benuto,Flor Que Se Cheira - Ao Vivo,Sony Music Entertainment,39,43,20,1488889,49pu85144Xir6PgWjeyJhG,-0.5707,0.035,0.965,0.0
42,43,spotify:track:3NkJNL3WqO1Lqc3uNDxvCN,"Ariana Grande, Miley Cyrus, Lana Del Rey",Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),Silver Cloud/Charlie's Angels,12,12,2,1463315,3NkJNL3WqO1Lqc3uNDxvCN,0.9752,0.093,0.788,0.119
