,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,ID,compound,neg,neu,pos
0,1,spotify:track:4u06FbRh6FvV2FQZkouzCw,Henrique & Juliano,Arranhão - Ao Vivo,Virgin Music Label And Artist Services (S&D),1,1,8,6639716,4u06FbRh6FvV2FQZkouzCw,0.0,0.0,1.0,0.0
1,2,spotify:track:48Ll1C6qAnP2UjnopQDh4a,"Mc Anjim, Dj Lv Mdp, DJ PH DA SERRA",Bala Love,Mc Anjim,2,3,6,6093186,48Ll1C6qAnP2UjnopQDh4a,0.886,0.092,0.82,0.087
2,3,spotify:track:2kJRlOyrxsy7Ot3c5TZ8Q6,João Gomes,Meu Pedaço de Pecado,Sua Música,1,2,17,5595820,2kJRlOyrxsy7Ot3c5TZ8Q6,-0.8555,0.049,0.942,0.009
3,4,spotify:track:5Yu1AOnIzC1tWRJ4U0uW7u,Zé Neto & Cristiano,Ela e Ela,Som Livre,4,7,5,5588993,5Yu1AOnIzC1tWRJ4U0uW7u,0.9953,0.016,0.78,0.204
4,5,spotify:track:4P7IXYPAkinTdZrBF5bGWp,Zé Neto & Cristiano,Você Beberia Ou Não Beberia?,Som Livre,4,4,10,5531327,4P7IXYPAkinTdZrBF5bGWp,0.9581,0.0,0.915,0.085
5,6,spotify:track:7aZusA4cWXz3Wv9e9uhavz,Matuê,Quer Voar,Sony Music Entertainment,2,6,8,5284375,7aZusA4cWXz3Wv9e9uhavz,-0.9655,0.099,0.84,0.061
6,7,spotify:track:2ookQf9qP2qiBuNFnNXyfl,John Amplificado,Chega E Senta - Ao Vivo,Virgin Music Label And Artist Services (S&D),1,5,7,5222542,2ookQf9qP2qiBuNFnNXyfl,0.0,0.0,1.0,0.0
7,8,spotify:track:3agFBAMPiIvzfTh7a9Udm6,Gusttavo Lima,Nota de Repúdio - Ao Vivo,Sony Music Entertainment,8,10,4,5014917,3agFBAMPiIvzfTh7a9Udm6,0.89,0.0,0.958,0.042
8,9,spotify:track:5SwyN9hzmWjBsINlif8li8,Gusttavo Lima,Ficha Limpa,Sony Music Entertainment,3,9,16,4669746,5SwyN9hzmWjBsINlif8li8,-0.9641,0.092,0.894,0.014
9,10,spotify:track:50gPsfGHy5OnPauA9455DM,"Tarcísio do Acordeon, Marcynho Sensação",Rolê,Sua Música,3,11,10,4504820,50gPsfGHy5OnPauA9455DM,0.7461,0.0,0.985,0.015
10,11,spotify:track:4PQdrXMDHDPl1RczrrlADd,Luan Santana,MORENA,Sony Music Entertainment,2,12,15,4504129,4PQdrXMDHDPl1RczrrlADd,-0.5514,0.032,0.952,0.016
11,12,spotify:track:1bWBG6IkMnDr3qvCKSvQT7,"Matheus Fernandes, Dilsinho",Baby Me Atende,Som Livre,3,13,27,4313634,1bWBG6IkMnDr3qvCKSvQT7,0.8402,0.0,0.976,0.024
