,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,ID,compound,neg,neu,pos
0,1,spotify:track:2MZQAvsA7aZDssppBLRxYp,Israel & Rodolffo,Batom de Cereja - Ao Vivo,Som Livre,1,1,11,8696001,2MZQAvsA7aZDssppBLRxYp,-0.7757,0.03,0.97,0.0
1,2,spotify:track:2Gjt4rUHBUH0rMKpBg0hF4,"Malu, DJ Lucas Beat",Disco Arranhado - Funk Remix,Essaéhit,2,2,7,6798494,2Gjt4rUHBUH0rMKpBg0hF4,0.9818,0.042,0.835,0.123
2,3,spotify:track:2QLbRVzixE282JSQjBz2DG,"Alok, Mc Don Juan, Dj GBR",Liberdade (Quando o Grave Bate Forte),GR6 Music,3,6,3,6231223,2QLbRVzixE282JSQjBz2DG,-0.9766,0.106,0.894,0.0
3,4,spotify:track:58pgi1RpcU2fVJsxhm7BIr,Raí Saia Rodada,Tapão Na Raba,Som Livre,1,3,12,5860483,58pgi1RpcU2fVJsxhm7BIr,-0.6808,0.072,0.896,0.033
4,5,spotify:track:1ere9b9vDw2N3m9d4uiXxa,"Diego & Victor Hugo, Bruno & Marrone",Facas - Ao Vivo,Sony Music Entertainment,3,4,27,5533133,1ere9b9vDw2N3m9d4uiXxa,0.0,0.0,1.0,0.0
5,6,spotify:track:4wQUopWk9Ed7Ng5qpKN5qd,"Dj Guuga, DJ Ivis","Volta Bebê, Volta Neném",GR6 Music,6,46,2,5371907,4wQUopWk9Ed7Ng5qpKN5qd,0.0,0.0,1.0,0.0
6,7,spotify:track:7EWXP47VlXKO3r7mNxuWHw,"Wesley Safadão, Os Barões Da Pisadinha","Ele É Ele, Eu Sou Eu",Som Livre,1,5,23,5176219,7EWXP47VlXKO3r7mNxuWHw,-0.3331,0.023,0.958,0.019
7,8,spotify:track:2SUPbyD77tJuOUbqbxct6l,"Os Barões Da Pisadinha, Jorge",Quero Ver é Me Esquecer (feat. Jorge) - Ao Vivo,Sony Music Entertainment,7,7,9,4991472,2SUPbyD77tJuOUbqbxct6l,0.0,0.0,1.0,0.0
8,9,spotify:track:158ukl5rih76dOEsp0I91H,Jorge & Mateus,Paradigmas,Som Livre,7,9,13,4477466,158ukl5rih76dOEsp0I91H,-0.4871,0.052,0.919,0.029
9,10,spotify:track:2nZj5YymF54qhAu7RneVP6,Hugo & Guilherme,Coração Na Cama - Ao Vivo,Som Livre,5,8,21,4391191,2nZj5YymF54qhAu7RneVP6,0.0,0.0,1.0,0.0
10,11,spotify:track:7IG7laqVpcvIIULrwWP5SA,"Mc Poze do Rodo, Neo Beats, Mainstreet",Vida Louca,Mainstreet Records,11,25,3,4388742,7IG7laqVpcvIIULrwWP5SA,-0.5267,0.03,0.952,0.018
11,12,spotify:track:1HoapWs5KcMzs8QYdgg9Kt,"Xand Avião, DJ Ivis, Mc Danny",Não Pode Se Apaixonar,Som Livre,12,13,8,4336426,1HoapWs5KcMzs8QYdgg9Kt,0.3313,0.021,0.964,0.015
12,13,spotify:track:7cgF1aSGBXWlTgNbon3g2p,"DJ Ivis, Tarcísio do Acordeon",Esquema Preferido (feat. Tarcísio do Acordeon),Sony Music Entertainment,1,10,14,4282603,7cgF1aSGBXWlTgNbon3g2p,-0.7622,0.022,0.978,0.0
13,14,spotify:track:4Ls13Ag4SWnniiX4QLRltL,Vitor Fernandes,Acaso,Sua Música,13,14,11,3636494,4Ls13Ag4SWnniiX4QLRltL,0.25,0.0,0.991,0.009
14,15,spotify:track:5glMxRMRHGBRj6bydBjoPM,"PEDRO SAMPAIO, Daniel Caon, Wesley Safadão",FALA MAL DE MIM,WM Brazil,13,18,12,3509306,5glMxRMRHGBRj6bydBjoPM,-0.765,0.025,0.967,0.008
15,16,spotify:track:07AQkmp456NpEnT8HR7WLy,"Teto, Matuê",M4,30PRAUM,6,11,18,3465838,07AQkmp456NpEnT8HR7WLy,0.5908,0.058,0.889,0.053
16,17,spotify:track:7GLWWrk1YlkPYqJK3ynIA0,Jorge & Mateus,Lance Individual,Som Livre,4,12,23,3420775,7GLWWrk1YlkPYqJK3ynIA0,-0.9034,0.047,0.953,0.0
17,18,spotify:track:3HquWF2pZmWYu3WAEP9Heb,"Fernando & Sorocaba, Tarcísio do Acordeon",Só Não Divulga,Sony Music Entertainment,18,23,8,3417254,3HquWF2pZmWYu3WAEP9Heb,0.0,0.0,1.0,0.0
18,19,spotify:track:4AAIAVjSyiq1N7SXKkwXZe,Marília Mendonça,Troca de Calçada,Som Livre,7,17,12,3401766,4AAIAVjSyiq1N7SXKkwXZe,0.0,0.0,1.0,0.0
19,20,spotify:track:5m5aY6S9ttfIG157xli2Rs,Zé Neto & Cristiano,Alô Ambev (Segue Sua Vida) - Ao Vivo,Som Livre,4,15,34,3381703,5m5aY6S9ttfIG157xli2Rs,0.0,0.0,1.0,0.0
20,21,spotify:track:0DlHQxrVijRqVUfuS6PKaY,"DENNIS, Xamã, LUDMILLA",Deixa de Onda (Porra Nenhuma),Sony Music Entertainment,17,20,13,3347899,0DlHQxrVijRqVUfuS6PKaY,0.0,0.0,1.0,0.0
21,22,spotify:track:1Cqg0nJOZRyvltkof8tjqA,Simone & Simaria,Foi Pá Pum,"UMG Recordings, Inc.",13,21,21,3343137,1Cqg0nJOZRyvltkof8tjqA,0.9537,0.021,0.913,0.066
22,23,spotify:track:5gTgQBtNP08fUijxpEgmzF,Matheus & Kauan,É Problema,Universal Music Ltda.,19,22,23,3334433,5gTgQBtNP08fUijxpEgmzF,-0.1591,0.015,0.971,0.013
23,24,spotify:track:2pBEAodCImE4LgbKAG4bfz,"Bruno & Marrone, Wesley Safadão",Último Beijo,Worldshow Promoções e Eventos,14,19,20,3180674,2pBEAodCImE4LgbKAG4bfz,0.9517,0.0,0.941,0.059
24,25,spotify:track:67BtfxlNbhBmCDR2L2l8qd,Lil Nas X,MONTERO (Call Me By Your Name),Columbia,15,16,4,3104265,67BtfxlNbhBmCDR2L2l8qd,-0.7321,0.096,0.801,0.102
25,26,spotify:track:40zJaB3z53PGaxIkYyieBP,"Israel & Rodolffo, MC Matheuzinho",Só de Sacanagem - Ao Vivo,Som Livre,26,27,12,2925407,40zJaB3z53PGaxIkYyieBP,0.9274,0.029,0.864,0.106
26,27,spotify:track:0QglpM23kl9ldvVdoYNZwF,"Kawe, Mc Lele JP",Mds,OQProduções,3,24,17,2816728,0QglpM23kl9ldvVdoYNZwF,-0.5848,0.022,0.966,0.012
27,28,spotify:track:56F3ngwk3a42aLY0o5QgBF,Gusttavo Lima,Fala Comigo - Ao Vivo,Sony Music Entertainment,23,28,11,2798970,56F3ngwk3a42aLY0o5QgBF,0.8948,0.0,0.948,0.052
28,29,spotify:track:0WlmiIK5qFQ4dAB4mCA4sI,"Os Barões Da Pisadinha, Fernando & Sorocaba",Amor da Despedida,Sony Music Entertainment,9,26,24,2780272,0WlmiIK5qFQ4dAB4mCA4sI,0.9971,0.0,0.783,0.217
29,30,spotify:track:6AMTUbWihFZOwOeHxZN2Ge,Vitor Fernandes,Vou falar que não quero,Sua Música,30,34,8,2778494,6AMTUbWihFZOwOeHxZN2Ge,0.1531,0.038,0.927,0.035
30,31,spotify:track:6sPBi0qLI6KM3yXX56NxsA,Tarcísio do Acordeon,Meia Noite (Você tem meu Whatsapp),Sua Música,1,29,20,2773253,6sPBi0qLI6KM3yXX56NxsA,0.9769,0.02,0.896,0.084
31,32,spotify:track:1mQOFRDoqI34LdN79PE0vH,MC Zaquin,Ô Moça,Funk Explode Records,25,30,12,2666645,1mQOFRDoqI34LdN79PE0vH,-0.8883,0.072,0.905,0.023
32,33,spotify:track:3lJ8BcGM1ROQ1ufneU3Qya,Th CDM,Preta do Cabelo Cacheado,PHproduções,33,43,5,2622578,3lJ8BcGM1ROQ1ufneU3Qya,0.0,0.0,1.0,0.0
33,34,spotify:track:1JHvLQWHUoYuapwQikeDuD,"Jonas Esticado, Gusttavo Lima",Ele Não Tem,Som Livre,24,31,24,2603773,1JHvLQWHUoYuapwQikeDuD,0.9847,0.013,0.895,0.093
34,35,spotify:track:1uA7fD01YlQr1Rm0oyNB4H,Guilherme & Benuto,Pulei na Piscina - Ao Vivo,Sony Music Entertainment,14,32,35,2513213,1uA7fD01YlQr1Rm0oyNB4H,0.8516,0.0,0.97,0.03
35,36,spotify:track:5R9KPXQVeyqsHZoPLMgfNy,"Matheus Fernandes, Dilsinho",Baby Me Atende,Som Livre,36,51,4,2423434,5R9KPXQVeyqsHZoPLMgfNy,0.8402,0.0,0.976,0.024
36,37,spotify:track:4iJyoBOLtHqaGxP12qzhQI,"Justin Bieber, Daniel Caesar, Giveon",Peaches (feat. Daniel Caesar & Giveon),RBMG/Def Jam,33,33,5,2421693,4iJyoBOLtHqaGxP12qzhQI,0.9907,0.046,0.838,0.117
37,38,spotify:track:3rRin3LyLY92kpEbkCgwf4,"Os Barões Da Pisadinha, Xand Avião",Basta Você Me Ligar - Ao Vivo,Sony Music Entertainment,3,35,44,2332966,3rRin3LyLY92kpEbkCgwf4,0.0,0.0,1.0,0.0
38,39,spotify:track:6m187iACTSAZDYMaV0klqj,L7NNON,Freio da Blazer,Papatunes,38,38,11,2111281,6m187iACTSAZDYMaV0klqj,0.3736,0.024,0.945,0.031
39,40,spotify:track:5H25WPPytKQcMfIPu0oEBO,"Dj Serpinha, MC 2jhow",Espirra o Lança,2click,40,44,4,2103800,5H25WPPytKQcMfIPu0oEBO,-0.7599,0.025,0.975,0.0
40,41,spotify:track:68cPbG7hJnwDW9nPX1uQcX,"BIN, Mainstreet, Ajaxx",Saturno,Mainstreet Records,26,37,15,2066939,68cPbG7hJnwDW9nPX1uQcX,0.9994,0.075,0.814,0.111
41,42,spotify:track:2N2MrTCpwNQdbvlk0Kmz3c,Zé Vaqueiro,Volta Comigo BB,Sony Music Entertainment,42,56,7,2036060,2N2MrTCpwNQdbvlk0Kmz3c,0.782,0.0,0.968,0.032
42,43,spotify:track:6vnKRiOjUjYT59xl4awHTx,Guilherme & Benuto,Sigilo - Ao Vivo,Sony Music Entertainment,41,42,5,2031225,6vnKRiOjUjYT59xl4awHTx,0.4753,0.024,0.928,0.047
43,44,spotify:track:2p04GXqx4j9sggMTFJpEBa,"Mc Rennan, DJ Braga Oficial",Cai de vagarinho até embaixo,MR10 PRODUTORA,31,36,8,2011441,2p04GXqx4j9sggMTFJpEBa,0.0,0.0,1.0,0.0
44,45,spotify:track:0YqTL3nSL36OFdHwHoqCag,"Luísa Sonza, Pabllo Vittar, Anitta",MODO TURBO,Universal Music Ltda.,2,40,18,1958530,0YqTL3nSL36OFdHwHoqCag,-0.9796,0.114,0.849,0.037
45,46,spotify:track:0eoMMLrWtXbLk64baeESkc,"Marcos & Belutti, Jorge & Mateus",Tudo Indica (feat. Jorge & Mateus) - Ao Vivo,Sony Music Entertainment,20,45,32,1840363,0eoMMLrWtXbLk64baeESkc,0.6808,0.013,0.962,0.025
46,47,spotify:track:2JTir3y1VuJQmexiTCMcTP,Os Barões Da Pisadinha,Recairei - Ao Vivo,Sony Music Entertainment,1,39,49,1816766,2JTir3y1VuJQmexiTCMcTP,0.8555,0.0,0.898,0.102
47,48,spotify:track:2xlw13Ns5yz9XZGtfnpPN9,"Eric Land, Tarcísio do Acordeon",Esqueceu Foi Porra,Eric Land,48,58,5,1816124,2xlw13Ns5yz9XZGtfnpPN9,0.0,0.0,1.0,0.0
48,49,spotify:track:5ra6CI0pEzqjxPEZeBz0d7,Hungria Hip Hop,Amor e Fé - Acústico,Hungria Hip Hop,22,48,35,1804111,5ra6CI0pEzqjxPEZeBz0d7,0.9895,0.008,0.923,0.069
49,50,spotify:track:3FAJ6O0NOHQV8Mc5Ri6ENp,Giveon,Heartbreak Anniversary,Epic/Not So Fast,41,49,7,1699360,3FAJ6O0NOHQV8Mc5Ri6ENp,0.8748,0.114,0.736,0.15
50,51,spotify:track:2LOIoeI16A8jjKubPKoCSa,"ANAVITÓRIA, Rita Lee","Amarelo, azul e branco",F/SIMAS,43,47,8,1691729,2LOIoeI16A8jjKubPKoCSa,-0.5267,0.013,0.987,0.0
51,52,spotify:track:7J3QMuDCSv56jRSiD9jFBF,"Eric Land, Xand Avião",Cidade Inteira,Eric Land,6,52,41,1587517,7J3QMuDCSv56jRSiD9jFBF,0.9943,0.0,0.84,0.16
52,53,spotify:track:0Ve3XWcrsgy90xo0UL2syx,"Mc Don Juan, Th CDM, DG e Batidão Stronda",Preta do Cabelo Cacheado,GR6 Music,53,-1,1,1547281,0Ve3XWcrsgy90xo0UL2syx,0.0,0.0,1.0,0.0
53,54,spotify:track:15k1TDabqSEmyXOwMq9RM7,Jonas Esticado,Investe Em Mim,Som Livre,1,50,43,1527628,15k1TDabqSEmyXOwMq9RM7,0.0,0.0,1.0,0.0
