,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,ID,compound,neg,neu,pos
0,1,spotify:track:4qsOrxBv09HhNSpsgMRXdC,"Marília Mendonça, Maiara & Maraisa",Esqueça-Me Se For Capaz,Som Livre,1,1,8,6883078,4qsOrxBv09HhNSpsgMRXdC,0.0,0.0,1.0,0.0
1,2,spotify:track:1c4htMHiolERc0YJvZNdlc,"George Henrique & Rodrigo, Marília Mendonça",Vai Lá Em Casa Hoje,Worldshow Promoções e Eventos,2,2,7,6648662,1c4htMHiolERc0YJvZNdlc,0.0,0.0,1.0,0.0
2,3,spotify:track:4u06FbRh6FvV2FQZkouzCw,Henrique & Juliano,Arranhão - Ao Vivo,Virgin Music Label And Artist Services (S&D),1,5,18,5920500,4u06FbRh6FvV2FQZkouzCw,0.0,0.0,1.0,0.0
3,4,spotify:track:3YvE7uo4ffseBoJPh8IhHp,"Marília Mendonça, Maiara & Maraisa",Presepada,Som Livre,3,4,5,5894859,3YvE7uo4ffseBoJPh8IhHp,0.0,0.017,0.972,0.011
4,5,spotify:track:053zWWZDziDJd3U94x8RuP,"Marília Mendonça, Maiara & Maraisa",Todo Mundo Menos Você,Som Livre,2,3,11,5496390,053zWWZDziDJd3U94x8RuP,0.3939,0.0,0.993,0.007
5,6,spotify:track:5VTjBl3ddZEiG2LrH4VzyR,"Zé Felipe, Mc Danny",Toma Toma Vapo Vapo,Som Livre,6,9,4,5487158,5VTjBl3ddZEiG2LrH4VzyR,0.5267,0.018,0.961,0.021
6,7,spotify:track:2wG1R0uDFwyobcWzVssC1J,PEDRO SAMPAIO,GALOPA,WM Brazil,4,7,12,5439066,2wG1R0uDFwyobcWzVssC1J,-0.6808,0.032,0.96,0.008
7,8,spotify:track:4fSHADbZbhpZCT9oJpxwbP,"Paulo Pires, Mc Danny, Marcynho Sensação",Ameaça,Paulo Pires,4,6,8,5421426,4fSHADbZbhpZCT9oJpxwbP,-0.8299,0.028,0.972,0.0
8,9,spotify:track:2RGIuYTsyyHoOCqW0krvNE,"Avine Vinny, Matheus Fernandes",Coração Cachorro,Sony Music Entertainment,1,8,11,5073852,2RGIuYTsyyHoOCqW0krvNE,0.0,0.0,1.0,0.0
9,10,spotify:track:0JdkDCdrhMOaeXjIZdeBXN,"MC Levin, DJ Nikolas Alves Exclusive, DJ Kaioken, DJ Gege",Ela me Falou Que Quer Rave,Ritmo dos Fluxos Records,6,10,6,4668715,0JdkDCdrhMOaeXjIZdeBXN,0.9837,0.067,0.825,0.107
10,11,spotify:track:5Q0ZnQjk4lQpScX7ujswun,Henrique & Juliano,A Maior Saudade - Ao Vivo,Virgin Music Label And Artist Services (S&D),11,13,14,4320933,5Q0ZnQjk4lQpScX7ujswun,0.8402,0.0,0.968,0.032
11,12,spotify:track:72g37RoelSnovZakG5MwnF,"Mari Fernandez, Marcynho Sensação",Parada Louca,Sony Music Entertainment,12,17,4,4295030,72g37RoelSnovZakG5MwnF,-0.932,0.049,0.951,0.0
12,13,spotify:track:7pvrsbBKUQI2QmA74WCJa5,Zé Neto & Cristiano,Ela e Ela,Som Livre,3,12,15,4157693,7pvrsbBKUQI2QmA74WCJa5,0.9953,0.016,0.78,0.204
13,14,spotify:track:4kGdnA7FzSVsXC29LPghej,"Zé Felipe, Marcynho Sensação",Revoada No Colchão,Som Livre,3,11,12,4116031,4kGdnA7FzSVsXC29LPghej,-0.9081,0.045,0.955,0.0
14,15,spotify:track:3agFBAMPiIvzfTh7a9Udm6,Gusttavo Lima,Nota de Repúdio - Ao Vivo,Sony Music Entertainment,4,14,14,3923370,3agFBAMPiIvzfTh7a9Udm6,0.89,0.0,0.958,0.042
15,16,spotify:track:7MLCxrDoxcTRg1u3QAGE5a,Gusttavo Lima,Bloqueado - Ao Vivo,Sony Music Entertainment,16,27,2,3901137,7MLCxrDoxcTRg1u3QAGE5a,0.0,0.0,1.0,0.0
16,17,spotify:track:2kJRlOyrxsy7Ot3c5TZ8Q6,João Gomes,Meu Pedaço de Pecado,Sua Música,1,20,27,3659688,2kJRlOyrxsy7Ot3c5TZ8Q6,-0.8555,0.049,0.942,0.009
