,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,ID,compound,neg,neu,pos
0,1,spotify:track:1vG3YuKRYqPwTmNmYgqkpg,Henrique & Juliano,Liberdade Provisória - Live - Ibirapuera / 2019,Virgin Music Label And Artist Services (S&D),1,1,3,6454895,1vG3YuKRYqPwTmNmYgqkpg,-0.6808,0.023,0.977,0.0
1,2,spotify:track:2bPtwnrpFNEe8N7Q85kLHw,"Anitta, Lexa, Luísa Sonza, Rebecca",Combatchy (feat. MC Rebecca),WM Brazil,1,2,6,4792426,2bPtwnrpFNEe8N7Q85kLHw,-0.9637,0.061,0.939,0.0
2,3,spotify:track:4lKuzrdZrJuCAedbIslF3A,"PEDRO SAMPAIO, Felipe Original, JS o Mão de Ouro",SENTADÃO,WM Brazil,3,3,5,4790485,4lKuzrdZrJuCAedbIslF3A,0.5696,0.06,0.867,0.073
3,4,spotify:track:2PWjKmjyTZeDpmOUa3a5da,Jorge & Mateus,Cheirosa - Ao Vivo,Som Livre,3,6,11,4613769,2PWjKmjyTZeDpmOUa3a5da,-0.5267,0.02,0.98,0.0
4,5,spotify:track:3GmJxfnUDrIs1iCfKUELFz,Marília Mendonça,Supera - Ao Vivo,Som Livre,1,5,19,4600155,3GmJxfnUDrIs1iCfKUELFz,0.8402,0.0,0.964,0.036
5,6,spotify:track:5F8ffc8KWKNawllr5WsW0r,"Dadá Boladão, Tati Zaqui, OIK",Surtada - Remix Brega Funk,Sony Music Entertainment,1,4,13,4295539,5F8ffc8KWKNawllr5WsW0r,-0.5267,0.014,0.986,0.0
6,7,spotify:track:2Q9TaUXNM4mNSCgJjbmsJe,Zé Neto & Cristiano,Bebi Minha Bicicleta (Coração Falido) - Ao Vivo,Som Livre,7,10,4,3943196,2Q9TaUXNM4mNSCgJjbmsJe,0.0,0.0,1.0,0.0
7,8,spotify:track:2qD7VoDYcrAPY0cVEfpsR5,"Anitta, Marília Mendonça",Some que ele vem atrás,WM Brazil,2,7,9,3780302,2qD7VoDYcrAPY0cVEfpsR5,0.0,0.0,1.0,0.0
8,9,spotify:track:1uryupl9hqVZYurJwH4G9k,Guilherme & Benuto,3 Batidas - Ao Vivo,Sony Music Entertainment,9,14,18,3601336,1uryupl9hqVZYurJwH4G9k,0.0,0.083,0.856,0.061
9,10,spotify:track:3tv697PZNnaQN0Mn2zGhS5,Gusttavo Lima,A Gente Fez Amor - Ao Vivo,Sony Music Entertainment,10,29,3,3378906,3tv697PZNnaQN0Mn2zGhS5,0.9946,0.029,0.823,0.148
10,11,spotify:track:6QwFUcPc5nhsqZuhXUYtV7,Jorge & Mateus,Tijolão - Ao Vivo,Som Livre,1,15,31,3348514,6QwFUcPc5nhsqZuhXUYtV7,0.0,0.0,1.0,0.0
11,12,spotify:track:2RMOwSvOGQyy985Vx4VSGQ,"LUDMILLA, Topo La Maskara, Walshy Fire",Verdinha,WM Brazil,9,11,4,3284989,2RMOwSvOGQyy985Vx4VSGQ,-0.1431,0.049,0.917,0.034
12,13,spotify:track:5dKesZwp6deuhEeW8F1UEi,"Felipe Original, MC Kevin o Chris, Sodré, JS o Mão de Ouro",Hit Contagiante,Tudo Nosso Produtora,2,12,22,3176347,5dKesZwp6deuhEeW8F1UEi,-0.9337,0.105,0.847,0.048
13,14,spotify:track:3Uq45ipGutypFPmETfaoaH,"MC Du Black, DJ 2F",Gaiola É o Troco,EP MIX Editora,1,8,22,3158647,3Uq45ipGutypFPmETfaoaH,0.9581,0.0,0.954,0.046
14,15,spotify:track:72xB2J9ZeBl0Rzxq2XmzdY,"João Gustavo e Murilo, Analaga",Lençol Dobrado,WM Brazil,2,17,60,3040290,72xB2J9ZeBl0Rzxq2XmzdY,0.0,0.0,1.0,0.0
15,16,spotify:track:14kRWkCWBYfQqILflEcpSJ,"Lexa, PEDRO SAMPAIO",Chama Ela (feat. Pedro Sampaio),Som Livre,6,13,13,2947364,14kRWkCWBYfQqILflEcpSJ,-0.8593,0.038,0.962,0.0
16,17,spotify:track:2BU6XXSG8SqiptRuj6EiLA,Gustavo Mioto,Com ou Sem Mim - Ao Vivo,Gustavo Mioto,17,41,5,2929070,2BU6XXSG8SqiptRuj6EiLA,0.8541,0.0,0.963,0.037
17,18,spotify:track:1U3tv41tFRgOfbytpuYQrR,Zé Neto & Cristiano,Ferida Curada,Som Livre,6,19,23,2878394,1U3tv41tFRgOfbytpuYQrR,0.9682,0.0,0.91,0.09
18,19,spotify:track:3J5Pu25BODMex4Jpy4l6FL,"Luíza & Maurílio, Zé Neto & Cristiano",S de Saudade,Som Livre,19,24,8,2820752,3J5Pu25BODMex4Jpy4l6FL,0.0,0.0,1.0,0.0
19,20,spotify:track:5MArTXEVyKBwoodjdy04fk,"Zé Felipe, Gusttavo Lima",Tiro Certo - Ao Vivo,Som Livre,20,26,28,2808419,5MArTXEVyKBwoodjdy04fk,0.9081,0.0,0.954,0.046
20,21,spotify:track:4RC2nzqaQygxoVQOVv3XlT,"Leo Santana, Anitta",Contatinho - Ao Vivo,Universal Music Ltda.,6,18,16,2797877,4RC2nzqaQygxoVQOVv3XlT,0.8692,0.014,0.958,0.028
21,22,spotify:track:6lK3nCiigk34SGqEjpQoqO,Maiara & Maraisa,Aí Eu Bebo - Ao Vivo,Som Livre,22,40,10,2678819,6lK3nCiigk34SGqEjpQoqO,0.0,0.0,1.0,0.0
22,23,spotify:track:5q0NlM6Pm8Pp3orq7zGiRn,"Matheus & Kauan, Jorge & Mateus",Quarta Cadeira - Ao Vivo,Universal Music Ltda.,10,16,40,2631065,5q0NlM6Pm8Pp3orq7zGiRn,0.0,0.0,1.0,0.0
23,24,spotify:track:5fY9bVl1Wj4PIM3wnduWop,Marília Mendonça,Serenata - Ao Vivo,Som Livre,16,28,32,2603197,5fY9bVl1Wj4PIM3wnduWop,0.0,0.0,1.0,0.0
24,25,spotify:track:1MmS7UIy3J1BTxfGCRvVqN,Gusttavo Lima,Carreira Solo - Ao Vivo,Sony Music Entertainment,25,33,8,2591756,1MmS7UIy3J1BTxfGCRvVqN,0.0,0.0,1.0,0.0
25,26,spotify:track:7HLU2aJTAQfSIgJ2dMASsP,"Mc Poze do Rodo, Dj Gabriel do Borel",To Voando Alto,Mc Poze do Rodo,20,20,5,2557135,7HLU2aJTAQfSIgJ2dMASsP,0.0,0.0,1.0,0.0
26,27,spotify:track:1rgnBhdG2JDFTbYkYRZAku,Tones And I,Dance Monkey,Elektra (NEK),23,23,15,2554611,1rgnBhdG2JDFTbYkYRZAku,0.0387,0.023,0.946,0.03
27,28,spotify:track:3RbXsVQr4jeTxvT35Hssq3,Marília Mendonça,Bebi Liguei - Ao Vivo,Som Livre,2,35,54,2541419,3RbXsVQr4jeTxvT35Hssq3,-0.8402,0.043,0.957,0.0
28,29,spotify:track:4gDvg62vG96w0qJaF6wzcd,"Diego & Victor Hugo, Zé Neto & Cristiano",A Culpa é do Meu Grau (feat. Zé Neto & Cristiano) - Ao Vivo em Brasília,Sony Music Entertainment,17,42,40,2526338,4gDvg62vG96w0qJaF6wzcd,0.0,0.0,1.0,0.0
29,30,spotify:track:4E6RdcCWMiHTu7zy1VTNDo,Marília Mendonça,Todo Mundo Vai Sofrer - Ao Vivo,Som Livre,1,39,32,2480965,4E6RdcCWMiHTu7zy1VTNDo,0.0,0.0,1.0,0.0
30,31,spotify:track:5gvrBqNFFEWcxYPt3mamvJ,Luan Santana,quando a bad bater - ao vivo,Som Livre,1,30,26,2477309,5gvrBqNFFEWcxYPt3mamvJ,-0.9738,0.123,0.823,0.054
31,32,spotify:track:4k20Ie47EcWtS4wMBn8w8S,"LUDMILLA, Leo Santana",Invocada (Participação especial de Léo Santana) - Ao vivo,WM Brazil,11,27,22,2434589,4k20Ie47EcWtS4wMBn8w8S,0.0,0.0,1.0,0.0
32,33,spotify:track:2MOq63fxuFLYQM3CsDcFs1,GIULIA BE,menina solta,WM Brazil,15,21,12,2429983,2MOq63fxuFLYQM3CsDcFs1,0.2244,0.015,0.973,0.013
33,34,spotify:track:6V43u5SCjkfMpxMAXRPifr,"MC JottaPê, DJ RD, MC M10",Sentou e Gostou,KondZilla,3,25,23,2395082,6V43u5SCjkfMpxMAXRPifr,0.9935,0.0,0.838,0.162
34,35,spotify:track:26WpOBpHiIMoBuMEIwtOCH,"Pk, PK Delas",Quando a vontade bater (Participação especial de PK Delas),WM Brazil,8,22,41,2339963,26WpOBpHiIMoBuMEIwtOCH,0.0,0.0,1.0,0.0
35,36,spotify:track:159ntSAEWJ9zIMOSXmQ530,Luan Santana,choque térmico - ao vivo,Som Livre,14,38,18,2225039,159ntSAEWJ9zIMOSXmQ530,0.8402,0.0,0.97,0.03
36,37,spotify:track:31yFXM26dazFnWI2eoOM5R,"MC G15, Mc Livinho",Ela Vem,GR6 Music,21,32,27,2210052,31yFXM26dazFnWI2eoOM5R,-0.8299,0.032,0.968,0.0
37,38,spotify:track:2KyXyTrp3kp1Fsg7B1osYD,"Yasmin Santos, Marília Mendonça","Para, Pensa e Volta - Ao Vivo",Sony Music Entertainment,21,45,26,2207142,2KyXyTrp3kp1Fsg7B1osYD,0.0,0.0,1.0,0.0
